timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
40,0,    6.058,  0.2787,   45.85,   8.698,   6.523
40,1,    7.099,   0.473,   46.35,   8.987,    6.74
40,2,    6.694,  0.1337,   42.85,    8.28,    6.21
40,3,    6.557,  0.1229,   44.23,   8.484,   6.363
45,0,    7.626,  0.3504,    45.6,   8.929,   6.697
45,1,    8.871,  0.6215,    46.1,   9.265,   6.949
45,2,    8.437,  0.1675,    42.6,   8.534,   6.401
45,3,    8.257,  0.1544,   43.98,   8.731,   6.548
50,0,    9.066,  0.4159,   45.48,    9.16,    6.87
50,1,    10.46,  0.7812,    46.1,   9.556,   7.167
50,2,    10.05,  0.1977,   42.48,   8.787,    6.59
50,3,    9.819,   0.183,   43.85,   8.975,   6.731
55,0,    10.48,  0.4798,   45.35,   9.385,   7.038
55,1,    11.94,  0.9441,    46.1,   9.831,   7.373
55,2,    11.62,   0.227,   42.35,   9.033,   6.775
55,3,    11.34,  0.2109,   43.73,   9.213,    6.91
60,0,    11.89,  0.5439,   45.35,   9.631,   7.224
60,1,    13.47,   1.107,   46.23,   10.13,     7.6
60,2,     13.2,  0.2564,   42.35,   9.301,   6.976
60,3,    12.87,  0.2388,   43.73,   9.473,   7.104
65,0,    13.31,  0.6081,   45.23,   9.858,   7.393
65,1,    15.02,   1.268,    46.1,    10.4,   7.798
65,2,    14.78,   0.286,   42.23,   9.549,   7.161
65,3,    14.41,  0.2668,    43.6,   9.712,   7.284
70,0,    14.74,  0.6724,   45.23,   10.11,   7.579
70,1,    16.57,   1.429,    46.1,   10.68,   8.013
70,2,    16.37,  0.3155,   42.23,   9.818,   7.363
70,3,    15.94,  0.2949,   43.48,   9.952,   7.464
75,0,    16.16,  0.7368,   45.23,   10.35,   7.765
75,1,    18.12,    1.59,    46.1,   10.97,   8.227
75,2,    17.95,  0.3452,   42.23,   10.09,   7.566
75,3,    17.48,   0.323,   43.35,   10.19,   7.644
80,0,    17.59,  0.8014,   45.23,    10.6,   7.952
80,1,    19.68,   1.751,   45.98,   11.23,   8.425
80,2,    19.54,  0.3749,   42.23,   10.36,   7.768
80,3,    19.02,  0.3511,   43.23,   10.43,   7.825
85,0,    19.01,  0.8659,   45.23,   10.85,   8.138
85,1,    21.23,   1.913,   45.85,    11.5,   8.624
85,2,    21.13,  0.4045,   42.23,   10.63,    7.97
85,3,    20.56,  0.3792,   43.23,   10.69,   8.021
90,0,    20.44,  0.9303,   45.23,    11.1,   8.324
90,1,    22.78,   2.074,   45.73,   11.76,   8.822
90,2,    22.72,  0.4342,   42.23,    10.9,   8.172
90,3,     22.1,  0.4073,   43.23,   10.96,   8.216
95,0,    21.85,  0.9943,    45.1,   11.32,   8.493
95,1,    24.34,   2.235,    45.6,   12.03,   9.021
95,2,     24.3,  0.4636,   42.23,   11.16,   8.373
95,3,    23.63,  0.4352,   43.23,   11.22,   8.411
100,0,    23.25,   1.058,   44.85,   11.53,   8.645
100,1,    25.84,   2.398,   45.35,   12.26,   9.198
100,2,    25.87,  0.4928,    42.1,   11.41,   8.558
100,3,    25.15,  0.4629,    43.1,   11.45,   8.589
105,0,    24.65,   1.121,   44.73,   11.75,   8.812
105,1,    27.32,   2.561,   45.35,   12.54,   9.404
105,2,    27.43,   0.522,   41.98,   11.65,   8.741
105,3,    26.67,  0.4906,    43.1,   11.71,   8.782
110,0,    26.04,   1.184,    44.6,   11.97,   8.978
110,1,     28.8,   2.717,   45.23,   12.79,   9.593
110,2,    28.99,  0.5508,   41.85,    11.9,   8.923
110,3,    28.17,  0.5179,    43.1,   11.96,   8.974
115,0,    27.42,   1.246,   44.48,   12.19,   9.143
115,1,    30.27,   2.871,    45.1,   13.04,    9.78
115,2,    30.53,  0.5795,   41.73,   12.14,   9.105
115,3,    29.67,  0.5451,    43.1,   12.22,   9.164
120,0,    28.78,   1.308,   44.35,   12.41,   9.304
120,1,     31.7,   3.024,    45.1,    13.3,   9.978
120,2,    32.07,  0.6076,    41.6,   12.38,   9.284
120,3,    31.15,  0.5718,   42.98,   12.45,   9.338
125,0,    30.12,   1.368,   44.23,   12.62,   9.464
125,1,     33.1,   3.174,    45.1,   13.56,   10.17
125,2,    33.59,  0.6355,   41.48,   12.62,   9.463
125,3,    32.63,  0.5982,   42.85,   12.68,   9.509
130,0,    31.45,   1.428,    44.1,   12.83,   9.622
130,1,    34.47,   3.323,    45.1,   13.82,   10.36
130,2,     35.1,  0.6633,   41.35,   12.85,    9.64
130,3,    34.09,  0.6245,   42.73,   12.91,    9.68
135,0,     32.8,   1.483,    44.1,   13.06,   9.798
135,1,    35.86,   3.454,    45.1,   14.07,   10.55
135,2,    36.58,  0.7062,   41.23,   13.08,   9.814
135,3,    35.53,  0.6547,    42.6,   13.13,   9.848
140,0,    34.17,   1.535,    44.1,    13.3,   9.976
140,1,    37.26,   3.569,    45.1,   14.32,   10.74
140,2,    38.01,  0.7647,    41.1,   13.31,   9.984
140,3,    36.94,  0.6887,   42.48,   13.35,   10.01
145,0,    35.56,   1.581,    44.1,   13.54,   10.16
145,1,    38.67,   3.666,    45.1,   14.57,   10.93
145,2,     39.4,   0.839,    41.1,   13.56,   10.17
145,3,    38.32,  0.7265,   42.35,   13.57,   10.17
150,0,    36.98,   1.624,    44.1,   13.78,   10.34
150,1,     40.1,   3.754,    45.1,   14.83,   11.12
150,2,    40.76,   0.929,   40.98,   13.78,   10.33
150,3,    39.69,  0.7684,   42.23,   13.78,   10.33
155,0,    38.43,   1.663,    44.1,   14.03,   10.52
155,1,    41.56,   3.827,    45.1,   15.08,   11.31
155,2,    42.09,   1.034,   40.85,      14,    10.5
155,3,    41.04,  0.8144,    42.1,   13.99,   10.49
160,0,    39.93,   1.699,    44.1,   14.29,   10.72
160,1,    43.07,   3.885,    45.1,   15.34,   11.51
160,2,     43.4,   1.155,   40.85,   14.23,   10.68
160,3,    42.38,  0.8649,    42.1,   14.22,   10.67
165,0,    41.46,   1.731,    44.1,   14.55,   10.91
165,1,    44.63,   3.928,    45.1,   15.61,   11.71
165,2,    44.67,   1.291,   40.73,   14.45,   10.84
165,3,    43.71,  0.9196,    42.1,   14.45,   10.84
170,0,    43.04,   1.761,    44.1,   14.82,   11.11
170,1,    46.24,   3.955,    45.1,   15.88,   11.91
170,2,    45.92,   1.442,   40.73,   14.68,   11.01
170,3,    45.02,  0.9783,    42.1,   14.68,   11.01
175,0,    44.61,    1.79,    44.1,   15.08,   11.31
175,1,    47.84,   3.982,    45.1,   16.15,   12.12
175,2,    47.17,   1.594,    40.6,   14.89,   11.17
175,3,    46.34,   1.037,    42.1,   14.91,   11.19
180,0,    46.19,   1.819,    44.1,   15.35,   11.51
180,1,    49.45,   4.009,    45.1,   16.43,   12.32
180,2,    48.42,   1.746,   40.48,   15.11,   11.33
180,3,    47.66,   1.096,    42.1,   15.14,   11.36
185,0,    47.76,   1.847,    44.1,   15.62,   11.71
185,1,    51.05,   4.036,    45.1,    16.7,   12.52
185,2,    49.67,   1.886,   40.35,   15.32,   11.49
185,3,    48.96,   1.167,    42.1,   15.37,   11.53
190,0,    49.34,   1.876,    44.1,   15.89,   11.91
190,1,    52.65,   4.063,    45.1,   16.97,   12.73
190,2,    50.94,   2.014,   40.35,   15.55,   11.66
190,3,    50.27,    1.25,    42.1,    15.6,    11.7
