time,cpu,FSB,L2miss
2,0,24627040,
4,1,,6742
4,0,,38247
6,0,9484162,
8,1,,551001
10,1,898884,
12,0,,520751
12,1,,806198
14,1,3874856,
16,0,,351224
18,0,13043852,
20,0,,88770
20,1,,54724
22,1,19932246,
24,0,,6143
24,1,,71270
26,0,4288336,
28,0,,719725
30,0,1415714,
32,1,,886590
34,0,354696,
36,0,,257952
38,0,11556814,
40,1,,5259
40,0,,50670
42,0,11776304,
44,1,,344423
46,0,8164854,
48,0,,518722
50,0,2474182,
50,1,2480194,
52,0,,811376
54,0,1472012,
56,1,,259906
58,0,12108056,
60,1,,3848
62,0,20492904,
62,1,20514502,
64,0,,75479
66,0,8957183,
68,0,,445735
70,0,2423646,
72,1,,734323
74,0,1328252,
74,1,1329392,
76,0,,103787
78,0,18829366,
80,1,,5951
80,0,,65067
82,1,21084834,
84,0,,66413
86,0,10508110,
88,0,,505440
90,0,1432190,
92,0,,560969
92,1,,432178
94,0,7336212,
96,0,,329960
96,1,,299535
98,1,12273028,
100,1,,60239
102,0,20240780,
104,1,,51776
106,0,3539230,
108,1,,781043
110,0,1339046,
112,0,,867357
112,1,,691764
114,1,1446285,
116,0,,272709
118,1,12728582,
120,1,,124118
122,0,19821670,
124,1,,22652
126,0,2889187,
126,1,2901808,
128,0,,829067
130,0,1033720,
130,1,1039912,
132,1,,659331
134,0,1278684,
136,1,,310967
138,0,12202770,
140,0,,5114
142,0,15880884,
142,1,15895634,
144,1,,303170
146,1,10170326,
148,1,,586136
150,1,2532030,
150,0,2508254,
152,1,,816915
154,0,234882,
156,0,,56181
158,0,18241939,
160,1,,49606
162,0,21272560,
162,1,21277968,
164,1,,48429
166,0,10076688,
168,1,,575677
170,1,3002530,
172,0,,799072
174,0,1358242,
176,1,,198427
178,0,17564892,
180,1,,6441
182,1,21344830,
184,0,,18940
186,0,9787970,
188,0,,506273
190,0,896926,
192,0,,634283
192,1,,582405
194,1,5635014,
196,1,,256660
198,0,13010644,
200,1,,88716
202,1,20408882,
204,1,,73114
206,0,4171678,
208,1,,737484
210,1,1495710,
210,0,1500194,
212,0,,670005
214,1,333770,
216,0,,242345
218,1,11618424,
218,0,11624642,
220,0,,43611
222,0,10978551,
224,0,,465095
226,0,7162340,
228,0,,713060
230,0,2387770,
232,1,,828856
234,0,1439676,
236,0,,345236
238,0,12182074,
240,1,,5407
240,0,,98671
242,1,19417574,
244,0,,112826
246,1,9047578,
248,1,,477807
250,0,2334110,
252,0,,835339
254,1,1239182,
256,0,,112459
256,1,,73828
258,1,19108460,
260,0,,4973
260,1,,54913
262,0,21605998,
264,1,,6281
266,0,11090194,
268,1,,667488
270,0,1393676,
270,1,1393360,
272,1,,549179
274,0,9806276,
276,0,,293872
276,1,,187112
278,1,13966208,
280,1,,57752
282,1,20775058,
284,1,,7594
284,0,,59573
286,1,10428714,
288,1,,560517
290,1,1380756,
292,0,,709070
292,1,,729169
294,0,2948716,
296,0,,293428
298,0,12874516,
300,0,,145999
302,0,44046055,
304,0,,98196
304,1,,1571679
306,0,301470842,
308,0,,4447383
310,1,298739850,
310,0,298758032,
312,0,,7512211
312,1,,1335769
314,0,297771795,
314,1,297652680,
316,1,,5186749
316,0,,3132262
318,0,302035564,
320,0,,202288
320,1,,7695787
322,0,299912470,
322,1,299894450,
324,0,,225430
324,1,,7775659
326,1,295200860,
328,0,,6814199
330,1,298096392,
330,0,297954870,
332,1,,6296969
334,0,295977560,
334,1,295969284,
336,1,,7724718
338,1,299288049,
338,0,299325230,
340,1,,157546
340,0,,7789670
342,1,300293976,
344,1,,7808031
346,1,300272874,
346,0,300284862,
348,1,,4598324
350,0,295884050,
352,1,,7071319
352,0,,1819939
354,0,295925345,
356,0,,7788050
356,1,,778444
358,1,300682162,
360,0,,157540
362,1,302757972,
364,0,,24678
366,1,298153478,
366,0,297550614,
368,0,,7304604
370,1,295815418,
370,0,295827122,
372,1,,7436374
374,1,298612026,
376,1,,361311
378,0,301879018,
378,1,301870012,
380,1,,7694134
382,1,303159214,
382,0,303174648,
384,1,,227450
384,0,,7794260
386,1,300690208,
388,1,,1953803
388,0,,6795665
390,1,299422984,
392,0,,3653417
392,1,,5460679
394,0,298219635,
394,1,298180038,
396,0,,92664
396,1,,7712107
398,0,303201610,
398,1,303179269,
400,0,,146839
400,1,,7659501
402,0,300966915,
402,1,300944998,
404,0,,771835
404,1,,7497479
406,0,300670639,
408,0,,3983942
408,1,,4729461
410,1,299555776,
410,0,298906524,
412,1,,6355703
412,0,,2690050
414,1,299066634,
414,0,299057046,
416,0,,6650363
416,1,,1815444
418,1,304148544,
418,0,304014140,
420,0,,6549463
422,0,303336298,
422,1,303366418,
424,0,,28184
424,1,,7668264
426,0,299432336,
426,1,299411702,
428,0,,1993905
428,1,,6967844
430,0,298351742,
430,1,298334158,
432,0,,530324
434,0,301592996,
436,1,,7725477
438,1,301523502,
438,0,301546392,
440,1,,97582
440,0,,7770320
442,0,307240134,
444,1,,7661291
446,1,297018145,
446,0,297118046,
448,1,,7470398
450,1,298338498,
452,0,,1565349
452,1,,7209607
454,0,297096516,
454,1,297071608,
456,0,,692169
456,1,,7565342
458,0,303104198,
460,0,,99422
460,1,,7662467
462,0,300526894,
464,0,,2328829
464,1,,6326306
466,0,297294242,
468,0,,7417392
470,0,297332132,
472,0,,4001734
474,0,296675934,
474,1,296694567,
476,1,,6326964
476,0,,1810550
478,1,302986250,
478,0,302967628,
480,0,,276386
480,1,,7755652
482,1,299373771,
482,0,299409436,
