Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr
115,45,48,36,46,3567.2,3567.2,8662,8662,4986637342,4986647861,4986642602,4986651158,4986643360,4986647259,4986637345,4986647866,4986642606,207.8,115.5,1.684,155.85,124.68,62.34
120,44,48,36,45,3567.2,3567.2,8662,8449,4986647013,4986648512,4986647763,4986652450,4986648468,4986650459,4986647011,4986648508,4986647760,207.9,115.7,1.656,155.925,124.74,62.37
125,44,48,36,45,3567.2,3567.2,8662,8662,4986659841,4986648129,4986653985,4986641093,4986653274,4986647184,4986659837,4986648127,4986653982,207.9,115.7,1.655,155.925,124.74,62.37
130,44,49,36,45,3567.2,3567.2,8662,8449,4986632630,4986648537,4986640584,4986648407,4986645689,4986647048,4986632632,4986648537,4986640585,208,115.7,1.655,156,124.8,62.4
135,44,49,36,45,3645.6,3567.2,8662,8662,4986652268,4986648008,4986650138,4986652445,4986654952,4986653699,4986652266,4986648011,4986650139,208.1,115.4,1.658,156.075,124.86,62.43
140,44,49,36,46,3567.2,3567.2,8662,8662,4986687062,4986646506,4986666784,4993415301,4986636064,4990025683,4986687064,4986646506,4986666785,208.1,115.6,1.655,156.075,124.86,62.43
145,44,49,36,46,3567.2,3645.6,8875,8662,4986607321,4986648965,4986628143,4979879047,4986649530,4983264289,4986607325,4986648962,4986628144,208.2,115.6,1.655,156.15,124.92,62.46
150,44,48,36,45,3567.2,3567.2,8662,8449,4986649027,4986649223,4986649125,4986651543,4986648101,4986649822,4986649021,4986649224,4986649123,208.3,115.6,1.656,156.225,124.98,62.49
155,44,48,36,46,3567.2,3567.2,8662,8662,4986647400,4986662513,4986654957,4986642235,4986649370,4986645803,4986647401,4986662512,4986654957,207.8,115.6,1.657,155.85,124.68,62.34
160,44,48,36,46,3567.2,3645.6,8662,8662,4986647464,4986632795,4986640130,4986647720,4986652226,4986649973,4986647464,4986632797,4986640131,207.8,115.6,1.728,155.85,124.68,62.34
165,45,48,36,46,3567.2,3567.2,8449,8662,4986648420,4986648313,4986648367,4986648375,4986653124,4986650750,4986648419,4986648317,4986648368,207.8,115.5,1.656,155.85,124.68,62.34
170,45,48,36,45,3567.2,3567.2,8662,8449,4986649147,4986662707,4986655927,4986656984,4986646892,4986651938,4986649149,4986662702,4986655926,207.9,115.5,1.657,155.925,124.74,62.37
175,44,49,36,45,3567.2,3645.6,8662,8662,4986651561,4986635356,4986643459,4986640663,4986637842,4986639253,4986651565,4986635356,4986643461,207.9,115.6,1.656,155.925,124.74,62.37
180,45,48,36,46,3567.2,3567.2,8662,8662,4986643447,4986647462,4986645455,4986647710,4986648555,4986648133,4986643441,4986647462,4986645452,208,115.6,1.657,156,124.8,62.4
185,44,49,36,45,3567.2,3645.6,8662,8449,4986669191,4986648578,4986658885,4986655182,4986652665,4986653924,4986669193,4986648582,4986658888,208.1,115.5,1.657,156.075,124.86,62.43
190,45,48,36,46,3645.6,3567.2,8662,8449,4986627358,4986650239,4986638799,4987715829,4986645349,4987180589,4986627356,4986650234,4986638795,208.2,115.6,1.657,156.15,124.92,62.46
195,45,48,36,45,3567.2,3645.6,8662,8662,4986649706,4986644778,4986647242,4985579444,4986656538,4986117991,4986649712,4986644785,4986647249,208.3,115.4,1.658,156.225,124.98,62.49
200,45,48,36,46,3567.2,3567.2,8662,8662,4986647480,4986662753,4986655117,4986642056,4986644347,4986643202,4986647475,4986662747,4986655111,208.3,115.6,1.655,156.225,124.98,62.49
205,45,48,36,46,3567.2,3645.6,8662,8662,4986648008,4986633028,4986640518,4986650353,4986643265,4986646809,4986648015,4986633027,4986640521,207.9,115.6,1.657,155.925,124.74,62.37
210,45,48,36,46,3645.6,3567.2,8449,8662,4986649401,4986649140,4986649271,4986651502,4986648671,4986650087,4986649394,4986649141,4986649268,207.8,115.6,1.709,155.85,124.68,62.34
215,45,48,36,45,3567.2,3567.2,8662,8662,4986646263,4986662513,4986654388,4986642215,4986649499,4986645857,4986646263,4986662518,4986654391,207.9,115.7,1.655,155.925,124.74,62.37
220,44,48,36,46,3567.2,3645.6,8662,8662,4986649031,4986632265,4986640648,4986651226,4986649642,4986650434,4986649032,4986632259,4986640646,207.9,115.7,1.654,155.925,124.74,62.37
225,44,48,36,46,3645.6,3645.6,8662,8662,4986648864,4986648861,4986648863,4986650055,4986652635,4986651345,4986648868,4986648862,4986648865,208,115.7,1.654,156,124.8,62.4
230,44,48,36,45,3567.2,3567.2,8662,8662,4986646503,4986663684,4986655094,4986645980,4986642475,4986644228,4986646499,4986663686,4986655093,208,115.7,1.654,156,124.8,62.4
235,45,48,36,46,3567.2,3645.6,8449,8662,4988103944,4986637680,4987370812,4986654702,4986651438,4986653070,4988103949,4986637679,4987370814,208.1,115.5,1.656,156.075,124.86,62.43
240,45,48,36,46,3567.2,3645.6,8662,8449,4985197814,4986644628,4985921221,4986645120,4986641649,4986643385,4985197809,4986644626,4985921218,208.2,115.7,1.656,156.15,124.92,62.46
245,45,48,36,46,3567.2,3567.2,8662,8662,4986656390,4986646606,4986651498,4986640737,4986648990,4986644864,4986656390,4986646609,4986651500,208.2,115.5,1.655,156.15,124.92,62.46
250,45,48,36,46,3567.2,3645.6,8662,8662,4986637316,4986648466,4986642891,4986652040,4986648207,4986650124,4986637314,4986648463,4986642889,208.1,115.7,1.656,156.075,124.86,62.43
255,45,48,36,46,3567.2,3567.2,8662,8449,4986643839,4986649260,4986646550,4986645412,4986654298,4986649855,4986643847,4986649262,4986646555,207.8,115.6,1.66,155.85,124.68,62.34
260,45,48,36,46,3567.2,3567.2,8662,8662,4986651933,4986662149,4986657041,4986650027,4986650461,4986650244,4986651925,4986662147,4986657036,207.8,115.6,1.739,155.85,124.68,62.34
265,45,49,36,46,3567.2,3567.2,8449,8662,4986645962,4986633666,4986639814,4986645850,4986638847,4986642349,4986645966,4986633668,4986639817,207.9,115.6,1.655,155.925,124.74,62.37
270,45,48,36,46,3567.2,3567.2,8662,8662,4986653823,4986647710,4986650767,4986654325,4986652358,4986653342,4986653820,4986647709,4986650765,207.9,115.6,1.654,155.925,124.74,62.37
275,46,48,36,46,3567.2,3567.2,8662,8662,4986656412,4986648908,4986652660,4986642137,4986645246,4986643692,4986656418,4986648909,4986652664,212,115.6,1.78,159,127.2,63.6
280,46,48,36,46,3567.2,3567.2,8662,8662,4986632985,4986646665,4986639825,4986646822,4986647722,4986647272,4986632979,4986646663,4986639821,222.8,115.6,1.77,167.1,133.68,66.84
285,47,48,36,46,3567.2,3567.2,8662,8449,4986650632,4986651590,4986651111,4986954393,4986656798,4986805596,4986650634,4986651592,4986651113,223.2,115.6,1.78,167.4,133.92,66.96
290,47,48,36,46,3645.6,3645.6,8662,8662,4986649060,4986662272,4986655666,4986343985,4986657675,4986500830,4986649059,4986662270,4986655665,223.3,115.6,1.77,167.475,133.98,66.99
295,47,48,36,46,3567.2,3567.2,8662,8662,4986646590,4986630575,4986638583,4986649998,4986629767,4986639883,4986646588,4986630575,4986638582,223.6,115.5,1.782,167.7,134.16,67.08
300,47,48,36,46,3567.2,3645.6,8875,8662,4986666359,4986658934,4986662647,4986664665,4986668804,4986666735,4986666371,4986658934,4986662653,223.4,115.6,1.771,167.55,134.04,67.02
305,47,48,36,46,3645.6,3567.2,8662,8662,4986648129,4986660245,4986654187,4986642951,4986628504,4986635728,4986648125,4986660251,4986654188,223.2,115.5,1.868,167.4,133.92,66.96
310,47,49,36,46,3567.2,3567.2,8662,8662,4986646192,4986632124,4986639158,4986644435,4986650212,4986647324,4986646194,4986632120,4986639157,223.2,115.6,1.78,167.4,133.92,66.96
315,47,48,36,46,3567.2,3567.2,8875,8449,4986655226,4986649084,4986652155,4986651647,4986654318,4986652983,4986655221,4986649090,4986652156,223.4,115.6,1.779,167.55,134.04,67.02
320,47,48,36,46,3567.2,3567.2,8662,8662,4986644556,4986660981,4986652769,4986664132,4986656680,4986660406,4986644561,4986660973,4986652767,223.5,115.6,1.771,167.625,134.1,67.05
325,48,48,36,46,3567.2,3567.2,8662,8662,4986635068,4986654461,4986644765,4986625549,4986626819,4986626184,4986635064,4986654467,4986644766,223.6,115.6,1.781,167.7,134.16,67.08
330,48,48,36,46,3567.2,3567.2,8662,8662,4986645167,4986645254,4986645211,4986644468,4986648389,4986646429,4986645168,4986645253,4986645211,223.7,115.7,1.772,167.775,134.22,67.11
335,48,49,36,46,3567.2,3567.2,8662,8662,4986685553,4986926296,4986805925,4986714531,4986676169,4986695350,4986685552,4986926291,4986805922,223.8,115.6,1.78,167.85,134.28,67.14
340,47,49,36,46,3567.2,3567.2,8662,8662,4986632663,4986352504,4986492584,4986586357,4986631616,4986608987,4986632663,4986352507,4986492585,224,115.6,1.775,168,134.4,67.2
345,48,48,36,46,3567.2,3567.2,8662,8449,4986674325,4986677039,4986675682,4986684112,4987009228,4986846670,4986674328,4986677040,4986675684,224.1,115.5,1.781,168.075,134.46,67.23
350,48,49,36,46,3567.2,3567.2,8662,8662,4986608276,4986618255,4986613266,4986645485,4986278585,4986462035,4986608267,4986618257,4986613262,223.6,115.6,1.775,167.7,134.16,67.08
355,48,48,36,46,3567.2,3567.2,8662,8662,4986681427,4986672391,4986676909,4986643047,4986676455,4986659751,4986681432,4986672391,4986676912,223.6,115.6,1.834,167.7,134.16,67.08
360,48,48,36,46,3567.2,3567.2,8662,8662,4986632354,4986632270,4986632312,4986631019,4986632431,4986631725,4986632355,4986632266,4986632311,223.7,115.5,1.776,167.775,134.22,67.11
365,48,48,36,46,3645.6,3567.2,8662,8662,4986634727,4986641170,4986637949,4986664355,4986653553,4986658954,4986634726,4986641176,4986637951,223.8,115.6,1.783,167.85,134.28,67.14
370,48,48,36,46,3567.2,3567.2,8662,8662,4986663490,4986654520,4986659005,4986631151,4986648263,4986639707,4986663491,4986654512,4986659002,223.8,115.6,1.777,167.85,134.28,67.14
375,48,48,36,46,3567.2,3645.6,8662,8662,4986664820,4986666897,4986665859,4986662624,4986671448,4986667036,4986664822,4986666905,4986665864,224,115.6,1.782,168,134.4,67.2
380,49,49,36,46,3567.2,3645.6,8662,8662,4986625353,4986648972,4986637163,4986667989,4986655707,4986661848,4986625345,4986648970,4986637158,224,115.6,1.774,168,134.4,67.2
385,48,48,37,46,3567.2,3567.2,8662,8662,4986670707,4986653542,4986662125,4986631584,4986629102,4986630343,4986670713,4986653542,4986662128,224.1,115.6,1.784,168.075,134.46,67.23
390,49,48,37,46,3567.2,3567.2,8449,8662,4986643481,4986635388,4986639435,4986646340,4986640228,4986643284,4986643486,4986635384,4986639435,224.2,115.5,1.773,168.15,134.52,67.26
395,49,48,37,46,3567.2,3645.6,8662,8662,4986617806,4986629370,4986623588,4986636985,4986627066,4986632026,4986617801,4986629374,4986623588,224.1,115.4,1.785,168.075,134.46,67.23
400,49,49,37,46,3567.2,3567.2,8662,8662,4986689154,4986677965,4986683560,4986666604,4986683657,4986675131,4986689154,4986677961,4986683558,223.8,115.6,1.778,167.85,134.28,67.14
405,49,49,37,46,3645.6,3567.2,8875,8662,4986614717,4986624563,4986619640,4986634170,4986630739,4986632455,4986614721,4986624563,4986619642,224,115.6,1.876,168,134.4,67.2
410,49,49,37,46,3567.2,3567.2,8662,8662,4986677862,4986682520,4986680191,4986657440,4986673356,4986665398,4986677858,4986682523,4986680191,223.9,115.6,1.774,167.925,134.34,67.17
415,49,49,37,46,3567.2,3645.6,8875,8662,4986616674,4986608498,4986612586,4986630011,4986616177,4986623094,4986616676,4986608499,4986612588,224,115.6,1.785,168,134.4,67.2
420,49,48,37,46,3567.2,3645.6,8662,8662,4986648299,4986648264,4986648282,4986638108,4986650670,4986644389,4986648301,4986648260,4986648281,224.1,115.6,1.776,168.075,134.46,67.23
425,49,49,37,46,3567.2,3567.2,8662,8662,4986649716,4986662344,4986656030,4986654367,4986653395,4986653881,4986649713,4986662349,4986656031,224,115.6,1.784,168,134.4,67.2
430,49,48,37,46,3567.2,3645.6,8662,8662,4987224114,4986651659,4986937887,4986645161,4986632190,4986638676,4987224107,4986651662,4986937885,224.1,115.4,1.777,168.075,134.46,67.23
435,49,48,37,46,3567.2,3645.6,8875,8662,4986070225,4986629337,4986349781,4986654960,4986651431,4986653196,4986070236,4986629334,4986349785,224.3,115.6,1.785,168.225,134.58,67.29
440,49,48,37,46,3567.2,3567.2,8662,8662,4986649559,4986661285,4986655422,4986647205,4986647560,4986647383,4986649560,4986661278,4986655419,224.4,115.6,1.775,168.3,134.64,67.32
445,49,49,37,46,3567.2,3567.2,8662,8662,4986645843,4986635718,4986640781,4986648111,4986647090,4986647601,4986645840,4986635725,4986640783,224.2,115.6,1.788,168.15,134.52,67.26
450,49,49,37,46,3567.2,3567.2,8662,8662,4986650439,4986648032,4986649236,4986652274,4986652952,4986652613,4986650436,4986648029,4986649233,223.9,115.6,1.795,167.925,134.34,67.17
455,49,49,37,46,3567.2,3645.6,8662,8662,4986653599,4986663029,4986658314,4986646382,4986649685,4986648034,4986653604,4986663030,4986658317,224,115.6,1.816,168,134.4,67.2
460,49,48,37,46,3567.2,3645.6,8662,8449,4986645510,4986634242,4986639876,4986649601,4986648499,4986649050,4986645505,4986634237,4986639871,224,115.6,1.778,168,134.4,67.2
465,49,49,37,46,3645.6,3567.2,8662,8662,4986631178,4986663070,4986647124,4986631178,4986644938,4986638058,4986631178,4986663079,4986647129,224.1,115.5,1.786,168.075,134.46,67.23
470,49,48,37,46,3567.2,3567.2,8662,8662,4986656151,4986632725,4986644438,4986686791,4986647309,4986667050,4986656145,4986632722,4986644434,224.1,115.6,1.776,168.075,134.46,67.23
475,49,49,37,46,3567.2,3567.2,8662,8662,4986638188,4986664288,4986651238,4986604833,4986642001,4986623417,4986638196,4986664293,4986651245,224.3,115.6,1.785,168.225,134.58,67.29
480,49,49,37,46,3567.2,3567.2,8662,8662,4986667803,4986650175,4986658989,4987219557,4986688522,4986954040,4986667800,4986650165,4986658983,224.4,115.6,1.776,168.3,134.64,67.32
485,49,49,37,46,3567.2,3567.2,8662,8662,4986668285,4986668788,4986668537,4986112904,4986633717,4986373311,4986668289,4986668795,4986668542,224.4,115.6,1.784,168.3,134.64,67.32
490,49,48,37,46,3567.2,3567.2,8662,8662,4986633847,4986614327,4986624087,4986635956,4986631940,4986633948,4986633844,4986614329,4986624087,224.4,115.5,1.778,168.3,134.64,67.32
495,49,49,37,46,3567.2,3567.2,8662,8662,4986659720,4986662726,4986661223,4986659612,4986671839,4986665726,4986659723,4986662717,4986661220,224.2,115.6,1.785,168.15,134.52,67.26
500,49,48,37,46,3567.2,3645.6,8662,8662,4986651846,4986663363,4986657605,4986644286,4986649470,4986646878,4986651845,4986663370,4986657608,224,115.6,1.852,168,134.4,67.2
505,49,49,37,46,3567.2,3645.6,8662,8662,4986622298,4986616835,4986619567,4986629432,4986621398,4986625415,4986622298,4986616829,4986619564,224.1,115.6,1.799,168.075,134.46,67.23
510,49,49,37,46,3567.2,3645.6,8662,8449,4986660614,4986657257,4986658936,4986657129,4986660919,4986659024,4986660612,4986657257,4986658935,224,115.7,1.775,168,134.4,67.2
515,49,49,37,46,3567.2,3645.6,8662,8662,4986636775,4986650037,4986643406,4986645429,4986637137,4986641283,4986636778,4986650035,4986643407,224.1,115.6,1.784,168.075,134.46,67.23
520,49,49,37,46,3567.2,3567.2,8662,8662,4986648413,4986633937,4986641175,4986662592,4986643433,4986653013,4986648413,4986633933,4986641173,224.1,115.6,1.776,168.075,134.46,67.23
525,49,49,37,46,3567.2,3567.2,8662,8662,4986627806,4986646448,4986637127,4986620998,4986668130,4986644564,4986627797,4986646460,4986637129,224.3,115.7,1.785,168.225,134.58,67.29
530,49,49,37,46,3567.2,3567.2,8449,8662,4986694903,4987245938,4986970421,4986645288,4986640817,4986643053,4986694909,4987245931,4986970420,224.3,115.7,1.777,168.225,134.58,67.29
535,49,49,37,46,3567.2,3645.6,8662,8662,4986621509,4986052354,4986336932,4986659911,4986640441,4986650176,4986621511,4986052354,4986336933,224.4,115.7,1.785,168.3,134.64,67.32
540,49,49,37,46,3567.2,3567.2,8662,8449,4986653147,4986646820,4986649984,4986648603,4986645329,4986646966,4986653147,4986646815,4986649981,224.5,115.6,1.779,168.375,134.7,67.35
545,49,49,37,46,3567.2,3645.6,8662,8662,4986642009,4986663634,4986652822,4986651218,4986650935,4986651077,4986642009,4986663640,4986652825,224.1,115.7,1.788,168.075,134.46,67.23
550,49,49,37,46,3567.2,3567.2,8662,8662,4986652838,4986636562,4986644700,4986635917,4986642208,4986639063,4986652835,4986636565,4986644700,223.9,115.6,1.823,167.925,134.34,67.17
555,49,49,37,46,3645.6,3645.6,8662,8662,4986642108,4986647989,4986645049,4986659278,4986661053,4986660166,4986642109,4986647990,4986645050,224.1,115.7,1.785,168.075,134.46,67.23
560,49,49,37,46,3645.6,3567.2,8662,8449,4986657438,4986658524,4986657981,4986667333,4986651936,4986659635,4986657443,4986658518,4986657981,224.1,115.6,1.778,168.075,134.46,67.23
565,49,49,37,46,3645.6,3567.2,8662,8662,4986644352,4986641390,4986642871,4986620422,4986633338,4986626880,4986644349,4986641398,4986642874,224.2,115.7,1.787,168.15,134.52,67.26
570,49,49,37,46,3567.2,3645.6,8662,8662,4986625219,4986663337,4986644278,4986646365,4986639682,4986643024,4986625217,4986663335,4986644276,224.3,115.6,1.781,168.225,134.58,67.29
575,49,48,37,46,3567.2,3645.6,8662,8662,4986689320,4986651296,4986670308,4986663847,4986675634,4986669741,4986689320,4986651295,4986670308,224.3,115.6,1.786,168.225,134.58,67.29
580,49,49,37,46,3567.2,3645.6,8662,8449,4986635429,4986626943,4986631186,4986641959,4986630696,4986636328,4986635431,4986626940,4986631186,224.4,115.6,1.783,168.3,134.64,67.32
585,49,49,37,46,3567.2,3567.2,8449,8662,4986639312,4986646697,4986643005,4986649499,4986648856,4986649178,4986639312,4986646698,4986643005,224.6,115.6,1.789,168.45,134.76,67.38
590,49,49,37,46,3567.2,3567.2,8662,8662,4986643263,4986643949,4986643606,4986669339,4986637665,4986653502,4986643258,4986643952,4986643605,224.6,115.5,1.781,168.45,134.76,67.38
595,49,49,37,46,3567.2,3567.2,8662,8662,4986657738,4986655450,4986656594,4986622778,4986659806,4986641292,4986657744,4986655449,4986656597,224.1,115.5,1.79,168.075,134.46,67.23
600,49,48,37,46,3567.2,3645.6,8662,8662,4986667446,4986661615,4986664531,4986665997,4986661571,4986663784,4986667443,4986661612,4986664528,224.2,115.4,1.87,168.15,134.52,67.26
605,49,49,37,46,3567.2,3645.6,8662,8449,4986622732,4986652942,4986637837,4986633359,4986634504,4986633932,4986622732,4986652945,4986637839,224.1,115.5,1.787,168.075,134.46,67.23
610,49,49,37,46,3645.6,3567.2,8662,8662,4986648335,4986628279,4986638307,4986640543,4986643940,4986642242,4986648335,4986628285,4986638310,224.2,115.5,1.781,168.15,134.52,67.26
615,49,49,37,46,3645.6,3645.6,8662,8662,4986650321,4986646967,4986648644,4986654777,4986653114,4986653946,4986650323,4986646961,4986648642,224.3,115.5,1.793,168.225,134.58,67.29
620,49,49,37,46,3567.2,3567.2,8662,8875,4986671907,4986670448,4986671178,4986664803,4986670031,4986667417,4986671905,4986670443,4986671174,224.4,115.6,1.781,168.3,134.64,67.32
625,49,49,37,46,3645.6,3645.6,8662,8662,4986604387,4986622276,4986613332,4986638728,4986657092,4986647910,4986604389,4986622284,4986613337,224.4,115.6,1.786,168.3,134.64,67.32
630,49,49,37,46,3567.2,3645.6,8662,8449,4986691302,4986666728,4986679015,4986652565,4986635803,4986644184,4986691302,4986666721,4986679012,224.4,115.6,1.779,168.3,134.64,67.32
635,49,49,37,46,3645.6,3645.6,8662,8449,4986617420,4986627444,4986622432,4986624952,4986643269,4986634111,4986617418,4986627454,4986622436,224.5,115.6,1.783,168.375,134.7,67.35
640,50,49,37,46,3567.2,3567.2,8875,8662,4986636307,4986672191,4986654249,4986646232,4986621655,4986633944,4986636310,4986672188,4986654249,224.3,115.6,1.78,168.225,134.58,67.29
645,49,49,37,46,3567.2,3567.2,8662,8662,4986668634,4986633980,4986651307,4986660340,4986656895,4986658618,4986668631,4986633980,4986651306,224,115.5,1.799,168,134.4,67.2
650,50,49,37,46,3567.2,3645.6,8662,8662,4986647970,4986661262,4986654616,4986639095,4986643422,4986641259,4986647970,4986661259,4986654615,224.1,115.6,1.811,168.075,134.46,67.23
655,49,49,37,46,3567.2,3567.2,8662,8449,4986647481,4986632401,4986639941,4986660578,4986655559,4986658069,4986647482,4986632402,4986639942,224.1,115.6,1.785,168.075,134.46,67.23
660,49,49,37,46,3567.2,3567.2,8662,8662,4986632161,4986664997,4986648579,4986646725,4986639852,4986643289,4986632161,4986664997,4986648579,224.2,115.7,1.781,168.15,134.52,67.26
665,49,49,37,46,3567.2,3567.2,8449,8449,4986660278,4986631250,4986645764,4986637116,4986671542,4986654329,4986660276,4986631252,4986645764,224.3,115.5,1.786,168.225,134.58,67.29
670,49,49,37,46,3567.2,3567.2,8662,8662,4986632628,4986640750,4986636689,4986675315,4986638128,4986656722,4986632629,4986640742,4986636686,224.3,115.6,1.781,168.225,134.58,67.29
675,49,49,37,46,3567.2,3567.2,8662,8662,4986672563,4986664824,4986668694,4986720124,4986649539,4986684832,4986672565,4986664829,4986668697,224.4,115.6,1.786,168.3,134.64,67.32
680,49,49,37,46,3567.2,3645.6,8662,8662,4986641235,4986648964,4986645100,4986561510,4986638714,4986600112,4986641233,4986648959,4986645096,224.4,115.6,1.781,168.3,134.64,67.32
685,50,49,37,46,3645.6,3567.2,8662,8875,4986630745,4986633186,4986631966,4986656495,4986645462,4986650979,4986630740,4986633192,4986631966,224.5,115.6,1.786,168.375,134.7,67.35
690,50,49,38,46,3567.2,3567.2,8875,8662,4986664636,4986648315,4986656476,4986687975,4986651812,4986669894,4986664645,4986648311,4986656478,224.2,115.6,1.784,168.15,134.52,67.26
695,50,49,37,46,3567.2,3645.6,8662,8662,4986651290,4986661711,4986656501,4986596489,4986666868,4986631679,4986651291,4986661715,4986656503,224,115.5,1.858,168,134.4,67.2
700,49,49,38,46,3645.6,3645.6,8662,8449,4986646343,4986633620,4986639982,4986641202,4986639086,4986640144,4986646342,4986633617,4986639980,224,115.6,1.804,168,134.4,67.2
705,50,49,38,46,3567.2,3645.6,8662,8662,4986649740,4986653535,4986651638,4986657042,4986642417,4986649730,4986649740,4986653539,4986651640,224.3,115.6,1.786,168.225,134.58,67.29
710,49,49,37,46,3567.2,3645.6,8662,8662,4986656192,4986658542,4986657367,4986654568,4986647189,4986650879,4986656193,4986658536,4986657365,224.2,115.5,1.785,168.15,134.52,67.26
715,50,49,38,46,3567.2,3645.6,8449,8449,4986626299,4986641316,4986633808,4986629057,4986637753,4986633405,4986626294,4986641323,4986633809,224.3,115.5,1.788,168.225,134.58,67.29
