Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr
60,42.00,46.00,33.00,43.00,3567.20,3567.20,8449.00,8449.00,4986686550,4986671499,4986679025,4986671291,4986672076,4986671684,4986686545,4986671494,4986679020,207.1,115.2,1.655,155.325,124.26,62.13
65,42.00,46.00,33.00,43.00,3567.20,3645.60,8662.00,8662.00,4986658008,4986669111,4986663560,4986688615,4986677157,4986682886,4986658014,4986669111,4986663563,207.2,115.1,1.656,155.4,124.32,62.16
70,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8449.00,4986668614,4986672435,4986670525,4986652514,4986668607,4986660561,4986668612,4986672434,4986670523,207.2,115.2,1.655,155.4,124.32,62.16
75,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4986670643,4986682819,4986676731,4986671194,4986670411,4986670803,4986670641,4986682824,4986676733,207.3,115.1,1.654,155.475,124.38,62.19
80,42.00,46.00,33.00,43.00,3567.20,3567.20,8449.00,8449.00,4986669780,4986658243,4986664012,4986670012,4986670053,4986670033,4986669785,4986658237,4986664011,207.1,115.1,1.655,155.325,124.26,62.13
85,42.00,46.00,33.00,43.00,3567.20,3567.20,8449.00,8662.00,4986671264,4986669924,4986670594,4986669799,4986663352,4986666576,4986671258,4986669929,4986670594,206.8,115.2,1.667,155.1,124.08,62.04
90,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4987718484,4986702927,4987210706,4986700724,4986677671,4986689198,4987718486,4986702920,4987210703,206.9,115.2,1.69,155.175,124.14,62.07
95,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4985620987,4986637545,4986129266,4986639930,4986669176,4986654553,4985620991,4986637556,4986129274,206.9,115.1,1.656,155.175,124.14,62.07
100,42.00,46.00,33.00,43.00,3488.80,3567.20,8449.00,8449.00,4986674291,4986671085,4986672688,4986682826,4986675182,4986679004,4986674283,4986671079,4986672681,207,115,1.659,155.25,124.2,62.1
105,42.00,46.00,33.00,43.00,3567.20,3645.60,8662.00,8449.00,4986683002,4986670344,4986676673,4986658528,4986665720,4986662124,4986683008,4986670343,4986676676,207,115.1,1.656,155.25,124.2,62.1
110,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4986656116,4986671824,4986663970,4986671729,4986672199,4986671964,4986656110,4986671824,4986663967,207,115,1.657,155.25,124.2,62.1
115,42.00,46.00,33.00,43.00,3645.60,3567.20,8662.00,8662.00,4986669735,4986669912,4986669824,4986670262,4986670267,4986670265,4986669743,4986669918,4986669831,207.1,115,1.658,155.325,124.26,62.13
120,42.00,46.00,33.00,43.00,3488.80,3567.20,8662.00,8662.00,4986686914,4986671256,4986679085,4986671064,4986668277,4986669671,4986686907,4986671251,4986679079,207.2,115,1.654,155.4,124.32,62.16
125,42.00,46.00,33.00,43.00,3567.20,3567.20,8449.00,8662.00,4986656496,4986669154,4986662825,4986678805,4986675468,4986677137,4986656501,4986669158,4986662830,207.3,115.1,1.657,155.475,124.38,62.19
130,42.00,46.00,33.00,43.00,3488.80,3645.60,8662.00,8662.00,4986669647,4986671201,4986670424,4986661410,4986667925,4986664668,4986669644,4986671195,4986670420,207,115.2,1.655,155.25,124.2,62.1
135,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8449.00,4986669446,4986683332,4986676389,4986670989,4986662919,4986666954,4986669444,4986683333,4986676389,206.8,115.1,1.726,155.1,124.08,62.04
140,42.00,46.00,33.00,43.00,3567.20,3567.20,8875.00,8662.00,4987475994,4986654923,4987065459,4986667092,4986672273,4986669683,4987475995,4986654924,4987065460,206.8,115.1,1.673,155.1,124.08,62.04
145,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4985865953,4986673095,4986269524,4986673667,4986675063,4986674365,4985865957,4986673098,4986269528,206.9,115.2,1.654,155.175,124.14,62.07
150,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8449.00,4986670398,4986684352,4986677375,4986670000,4986668351,4986669176,4986670393,4986684346,4986677370,207.1,115.2,1.655,155.325,124.26,62.13
155,42.00,46.00,33.00,43.00,3567.20,3567.20,8449.00,8662.00,4986672171,4986655949,4986664060,4986682270,4986676537,4986679404,4986672171,4986655955,4986664063,207.2,115.2,1.654,155.4,124.32,62.16
160,42.00,46.00,33.00,43.00,3567.20,3645.60,8662.00,8449.00,4986667923,4986671530,4986669727,4986659050,4986667790,4986663420,4986667922,4986671527,4986669725,207.2,115.1,1.655,155.4,124.32,62.16
165,42.00,46.00,33.00,43.00,3567.20,3645.60,8662.00,8449.00,4986685570,4986671156,4986678363,4986670687,4986668862,4986669775,4986685578,4986671155,4986678367,207.3,115.1,1.656,155.475,124.38,62.19
170,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4986656530,4986671068,4986663799,4986671198,4986673536,4986672367,4986656524,4986671069,4986663797,207.3,115.2,1.655,155.475,124.38,62.19
175,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4986671514,4986670123,4986670819,4986670576,4986667371,4986668974,4986671519,4986670121,4986670820,207.4,115.2,1.654,155.55,124.44,62.22
180,42.00,46.00,33.00,43.00,3567.20,3567.20,8449.00,8449.00,4986685340,4986671535,4986678438,4986671798,4986670441,4986671120,4986685339,4986671537,4986678438,207,115.2,1.657,155.25,124.2,62.1
185,42.00,46.00,33.00,43.00,3567.20,3567.20,8449.00,8662.00,4986654815,4986670247,4986662531,4986669132,4986666317,4986667725,4986654815,4986670250,4986662533,207,115.1,1.701,155.25,124.2,62.1
190,42.00,46.00,33.00,43.00,3567.20,3567.20,8875.00,8662.00,4986696197,4986687593,4986691895,4997171828,4986716323,4991944076,4986696192,4986687594,4986691893,207,115.1,1.654,155.25,124.2,62.1
195,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8449.00,4986645700,4986666425,4986656063,4976170418,4986631062,4981400740,4986645700,4986666420,4986656060,207,115.1,1.656,155.25,124.2,62.1
200,42.00,46.00,33.00,43.00,3567.20,3567.20,8875.00,8449.00,4986669829,4986657751,4986663790,4986669303,4986668973,4986669138,4986669828,4986657751,4986663790,207,115.2,1.655,155.25,124.2,62.1
205,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8449.00,4986673182,4986669351,4986671267,4986670559,4986695579,4986683069,4986673188,4986669350,4986671269,207,115.2,1.655,155.25,124.2,62.1
210,42.00,46.00,33.00,43.00,3488.80,3567.20,8449.00,8662.00,4986669408,4986684334,4986676871,4986672395,4986643261,4986657828,4986669405,4986684336,4986676871,207.2,115,1.656,155.4,124.32,62.16
215,42.00,46.00,33.00,43.00,3488.80,3645.60,8449.00,8662.00,4986667979,4986656028,4986662004,4986668162,4986674230,4986671196,4986667982,4986656031,4986662007,207.3,115.1,1.656,155.475,124.38,62.19
220,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4986674735,4986671658,4986673197,4986673004,4986698786,4986685895,4986674732,4986671658,4986673195,207.4,115.2,1.656,155.55,124.44,62.22
225,42.00,46.00,33.00,43.00,3567.20,3567.20,8449.00,8662.00,4986666927,4986684759,4986675843,4986670183,4986642271,4986656227,4986666930,4986684761,4986675846,207.4,115,1.657,155.55,124.44,62.22
230,42.00,46.00,33.00,43.00,3567.20,3567.20,8449.00,8662.00,4986671671,4986656640,4986664156,4986669930,4986671309,4986670620,4986671671,4986656632,4986664152,206.8,115.2,1.657,155.1,124.08,62.04
235,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4986671205,4986670140,4986670673,4987622225,4986663802,4987143014,4986671207,4986670147,4986670677,206.9,115.1,1.729,155.175,124.14,62.07
240,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8449.00,4986683290,4986670620,4986676955,4985718305,4986673209,4986195757,4986683283,4986670617,4986676950,206.9,115.2,1.653,155.175,124.14,62.07
245,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4986657857,4986674986,4986666422,4986672861,4986675193,4986674027,4986657863,4986674984,4986666424,207,115.3,1.655,155.25,124.2,62.1
250,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8449.00,4986671816,4986666030,4986668923,4986667806,4986696355,4986682081,4986671810,4986666032,4986668921,207,115.2,1.654,155.25,124.2,62.1
255,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4986667194,4986684406,4986675800,4986671709,4986643685,4986657697,4986667200,4986684410,4986675805,207.1,115.1,1.655,155.325,124.26,62.13
260,42.00,46.00,33.00,43.00,3645.60,3567.20,8662.00,8449.00,4986671241,4986657310,4986664276,4986670093,4986669486,4986669790,4986671236,4986657303,4986664270,207.1,115.2,1.655,155.325,124.26,62.13
265,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8449.00,4986670388,4986669922,4986670155,4986669759,4986672054,4986670907,4986670392,4986669922,4986670157,207.2,115.3,1.654,155.4,124.32,62.16
270,43.00,46.00,33.00,43.00,3567.20,3567.20,8449.00,8662.00,4986673399,4986684409,4986678904,4986673229,4986669989,4986671609,4986673399,4986684409,4986678904,207.3,115.3,1.653,155.475,124.38,62.19
275,42.00,48.00,33.00,43.00,3645.60,3567.20,8449.00,8449.00,4986667380,4986656311,4986661846,4986667778,4986670145,4986668962,4986667380,4986656311,4986661846,207.1,115.2,1.655,155.325,124.26,62.13
280,42.00,47.00,33.00,44.00,3567.20,3567.20,8662.00,8449.00,4986671932,4986672081,4986672007,4986672028,4986665349,4986668689,4986671935,4986672087,4986672011,206.8,115.3,1.667,155.1,124.08,62.04
285,42.00,48.00,33.00,44.00,3567.20,3567.20,8662.00,8449.00,4986674691,4986716115,4986695403,4987252768,4986674536,4986963652,4986674689,4986716115,4986695402,207.1,115.1,1.81,155.325,124.26,62.13
290,42.00,48.00,33.00,44.00,3567.20,3567.20,8662.00,8662.00,4986669139,4986625564,4986647352,4986099432,4986675401,4986387417,4986669132,4986625557,4986647345,228.5,115.1,1.8,171.375,137.1,68.55
295,42.00,48.00,33.00,44.00,3567.20,3567.20,8449.00,8662.00,4986666252,4986667754,4986667003,4986657789,4986666337,4986662063,4986666252,4986667760,4986667006,226.9,115.1,1.801,170.175,136.14,68.07
300,42.00,48.00,33.00,44.00,3567.20,3645.60,8662.00,8662.00,4986676663,4986687496,4986682080,4986684751,4986692077,4986688414,4986676667,4986687491,4986682079,226.2,115.1,1.8,169.65,135.72,67.86
305,42.00,48.00,33.00,44.00,3567.20,3645.60,8662.00,8449.00,4986703242,4986682168,4986692705,4986684317,4986676358,4986680338,4986703244,4986682172,4986692708,225.8,115.2,1.8,169.35,135.48,67.74
310,42.00,49.00,33.00,44.00,3488.80,3567.20,8662.00,8449.00,4986634400,4986645772,4986640086,4986666468,4986643719,4986655094,4986634397,4986645770,4986640084,225.7,115.1,1.803,169.275,135.42,67.71
315,42.00,49.00,33.00,44.00,3567.20,3567.20,8662.00,8449.00,4986693150,4986671679,4986682415,4986670640,4986668849,4986669745,4986693155,4986671684,4986682420,225.7,115.2,1.802,169.275,135.42,67.71
320,42.00,49.00,33.00,44.00,3567.20,3567.20,8662.00,8449.00,4986650260,4986668866,4986659563,4986684591,4986689644,4986687118,4986650262,4986668859,4986659561,225.8,115.1,1.804,169.35,135.48,67.74
325,42.00,49.00,33.00,45.00,3567.20,3645.60,8449.00,8449.00,4986668086,4986691759,4986679923,4986641230,4986656656,4986648943,4986668083,4986691769,4986679926,225.7,115,1.81,169.275,135.42,67.71
330,42.00,49.00,33.00,45.00,3567.20,3567.20,8449.00,8449.00,4986671684,4986662605,4986667145,4986668556,4986685340,4986676948,4986671678,4986662600,4986667139,225.8,115.1,1.89,169.35,135.48,67.74
335,42.00,50.00,33.00,45.00,3567.20,3567.20,8662.00,8662.00,4986669467,4986655522,4986662495,4986872613,4986666343,4986769478,4986669473,4986655525,4986662499,225.9,115,1.822,169.425,135.54,67.77
340,42.00,50.00,33.00,45.00,3488.80,3567.20,8449.00,8449.00,4986671624,4986695489,4986683557,4986473381,4986661557,4986567469,4986671619,4986695491,4986683555,226.1,115,1.812,169.575,135.66,67.83
345,42.00,49.00,33.00,45.00,3567.20,3567.20,8662.00,8449.00,4986670891,4986661134,4986666013,4986671914,4986683756,4986677835,4986670897,4986661129,4986666013,226.4,115.1,1.814,169.8,135.84,67.92
350,42.00,49.00,33.00,45.00,3567.20,3567.20,8662.00,8449.00,4986670063,4986657208,4986663636,4986669086,4986668149,4986668618,4986670057,4986657204,4986663631,226.5,115.1,1.813,169.875,135.9,67.95
355,42.00,50.00,33.00,45.00,3567.20,3567.20,8662.00,8449.00,4986708627,4986693857,4986701242,4986691577,4986679899,4986685738,4986708633,4986693864,4986701249,226.7,115,1.817,170.025,136.02,68.01
360,42.00,50.00,33.00,45.00,3567.20,3567.20,8449.00,8449.00,4986646051,4986648528,4986647290,4986648132,4986662993,4986655563,4986646044,4986648519,4986647282,226.8,115.1,1.814,170.1,136.08,68.04
365,42.00,50.00,33.00,45.00,3567.20,3645.60,8662.00,8449.00,4986657989,4986667822,4986662906,4986697709,4986671862,4986684786,4986657993,4986667823,4986662908,226.9,115.1,1.816,170.175,136.14,68.07
370,42.00,50.00,33.00,45.00,3567.20,3567.20,8662.00,8662.00,4986669823,4986693275,4986681549,4986643932,4986656969,4986650451,4986669835,4986693283,4986681559,227,115.1,1.816,170.25,136.2,68.1
375,42.00,50.00,33.00,45.00,3567.20,3567.20,8875.00,8449.00,4986687089,4986650203,4986668646,4986696116,4986684937,4986690527,4986687081,4986650200,4986668641,226.6,114.7,1.825,169.95,135.96,67.98
380,42.00,50.00,33.00,46.00,3645.60,3567.20,8662.00,8449.00,4986686201,4986693240,4986689721,4987153062,4986672541,4986912802,4986686203,4986693240,4986689722,226.7,114.8,1.877,170.025,136.02,68.01
385,42.00,50.00,33.00,46.00,3567.20,3567.20,8662.00,8662.00,4986680468,4986678060,4986679264,4986189633,4986675374,4986432504,4986680465,4986678060,4986679263,226.7,114.8,1.824,170.025,136.02,68.01
390,42.00,50.00,33.00,46.00,3567.20,3567.20,8662.00,8449.00,4986627087,4986659766,4986643427,4986661468,4986648398,4986654933,4986627080,4986659773,4986643427,226.9,114.9,1.822,170.175,136.14,68.07
395,42.00,50.00,33.00,46.00,3567.20,3567.20,8449.00,8662.00,4986669016,4986649917,4986659467,4986650160,4986679511,4986664836,4986669021,4986649909,4986659465,227,114.8,1.827,170.25,136.2,68.1
400,42.00,50.00,33.00,46.00,3567.20,3567.20,8662.00,8662.00,4986709412,4986693944,4986701678,4986694889,4986684742,4986689816,4986709416,4986693939,4986701678,227,114.8,1.825,170.25,136.2,68.1
405,42.00,50.00,33.00,46.00,3567.20,3567.20,8449.00,8662.00,4986634084,4986660836,4986647460,4986649031,4986656639,4986652835,4986634079,4986660842,4986647461,227.1,114.7,1.826,170.325,136.26,68.13
410,42.00,50.00,33.00,46.00,3567.20,3567.20,8662.00,8662.00,4986670950,4986657677,4986664314,4986670412,4986670046,4986670229,4986670949,4986657673,4986664311,227.1,114.8,1.827,170.325,136.26,68.13
415,42.00,50.00,33.00,46.00,3567.20,3567.20,8449.00,8662.00,4986669210,4986691465,4986680338,4986669853,4986659259,4986664556,4986669213,4986691468,4986680341,227.2,114.9,1.827,170.4,136.32,68.16
420,42.00,51.00,33.00,46.00,3567.20,3567.20,8662.00,8662.00,4986711429,4986683488,4986697459,4986697922,4986695343,4986696633,4986711432,4986683486,4986697459,227.1,114.7,1.832,170.325,136.26,68.13
425,42.00,51.00,34.00,46.00,3567.20,3567.20,8662.00,8449.00,4986632979,4986635352,4986634166,4986669318,4986663318,4986666318,4986632977,4986635354,4986634166,226.8,114.9,1.844,170.1,136.08,68.04
430,42.00,51.00,33.00,46.00,3567.20,3567.20,8662.00,8662.00,4987228482,4986672219,4986950351,4986644682,4986666577,4986655630,4987228480,4986672217,4986950349,227,114.8,1.866,170.25,136.2,68.1
435,42.00,50.00,33.00,46.00,3567.20,3567.20,8449.00,8662.00,4986123449,4986668329,4986395889,4986668290,4986669599,4986668945,4986123447,4986668332,4986395890,227,114.7,1.827,170.25,136.2,68.1
440,42.00,50.00,33.00,46.00,3567.20,3567.20,8662.00,8662.00,4986655685,4986671625,4986663655,4986682873,4986660020,4986671447,4986655681,4986671620,4986663651,227,114.8,1.834,170.25,136.2,68.1
445,42.00,51.00,34.00,46.00,3567.20,3567.20,8449.00,8662.00,4986711578,4986695545,4986703562,4986680188,4986693855,4986687022,4986711589,4986695551,4986703570,227.1,114.7,1.833,170.325,136.26,68.13
450,42.00,51.00,34.00,46.00,3567.20,3645.60,8449.00,8449.00,4986632645,4986660093,4986646369,4986653552,4986661668,4986657610,4986632635,4986660088,4986646362,227.3,114.9,1.838,170.475,136.38,68.19
455,42.00,51.00,34.00,46.00,3488.80,3567.20,8662.00,8662.00,4986671492,4986656724,4986664108,4986700013,4986672165,4986686089,4986671497,4986656729,4986664113,227.4,114.9,1.829,170.55,136.44,68.22
460,42.00,51.00,34.00,46.00,3567.20,3567.20,8449.00,8662.00,4986668159,4986691958,4986680059,4986637465,4986656477,4986646971,4986668155,4986691956,4986680056,227.4,114.9,1.825,170.55,136.44,68.22
465,42.00,51.00,34.00,46.00,3567.20,3567.20,8449.00,8449.00,4986686667,4986652393,4986669530,4986687894,4986663776,4986675835,4986686671,4986652399,4986669535,227.5,114.9,1.819,170.625,136.5,68.25
470,42.00,51.00,34.00,47.00,3567.20,3645.60,8662.00,8662.00,4986653970,4986668293,4986661132,4986654426,4986690066,4986672246,4986653969,4986668283,4986661126,227,114.5,1.826,170.25,136.2,68.1
475,42.00,51.00,34.00,46.00,3488.80,3567.20,8662.00,8662.00,4986670675,4986690052,4986680364,4986662993,4986656102,4986659548,4986670678,4986690056,4986680367,227,114.4,1.903,170.25,136.2,68.1
480,42.00,51.00,34.00,46.00,3567.20,3567.20,8662.00,8449.00,4986999011,4986672376,4986835694,4986674231,4986683871,4986679051,4986999004,4986672377,4986835691,227.1,114.5,1.824,170.325,136.26,68.13
485,42.00,51.00,34.00,46.00,3567.20,3567.20,8662.00,8449.00,4986380544,4986676190,4986528367,4986694026,4986683324,4986688675,4986380549,4986676193,4986528371,227.1,114.4,1.825,170.325,136.26,68.13
490,42.00,51.00,34.00,46.00,3567.20,3567.20,8662.00,8449.00,4986674425,4986685401,4986679913,4986676504,4986673170,4986674837,4986674428,4986685395,4986679912,227.2,114.5,1.825,170.4,136.32,68.16
495,42.00,51.00,34.00,46.00,3567.20,3645.60,8662.00,8449.00,4986646080,4986630294,4986638187,4986641434,4986650927,4986646181,4986646078,4986630299,4986638189,227.3,114.6,1.824,170.475,136.38,68.19
500,42.00,51.00,34.00,46.00,3645.60,3567.20,8662.00,8449.00,4986653130,4986668501,4986660816,4986673633,4986672537,4986673085,4986653123,4986668495,4986660809,227.3,114.6,1.826,170.475,136.38,68.19
505,42.00,51.00,34.00,47.00,3567.20,3567.20,8662.00,8662.00,4986669794,4986690451,4986680123,4986666144,4986657476,4986661810,4986669800,4986690458,4986680129,227.5,114.5,1.826,170.625,136.5,68.25
510,42.00,51.00,34.00,47.00,3567.20,3567.20,8449.00,8449.00,4986689721,4986652991,4986671356,4986679173,4986688243,4986683708,4986689717,4986652984,4986671351,227.6,114.7,1.823,170.7,136.56,68.28
515,42.00,51.00,34.00,47.00,3567.20,3567.20,8449.00,8662.00,4986654208,4986671474,4986662841,4986682525,4986657636,4986670081,4986654214,4986671479,4986662847,227.6,114.6,1.826,170.7,136.56,68.28
520,42.00,50.00,34.00,46.00,3567.20,3567.20,8662.00,8449.00,4986668174,4986687361,4986677768,4986655401,4986668691,4986662046,4986668174,4986687363,4986677769,227.2,114.5,1.826,170.4,136.32,68.16
525,42.00,51.00,34.00,47.00,3567.20,3645.60,8662.00,8449.00,4986708336,4986681319,4986694828,4986690352,4986680411,4986685382,4986708334,4986681318,4986694826,227.1,114.6,1.897,170.325,136.26,68.13
530,42.00,51.00,34.00,46.00,3567.20,3567.20,8449.00,8449.00,4986632491,4986638739,4986635615,4986662119,4986659306,4986660713,4986632486,4986638731,4986635609,227.2,114.7,1.823,170.4,136.32,68.16
535,42.00,51.00,34.00,47.00,3567.20,3567.20,8662.00,8449.00,4986706868,4986691921,4986699395,4986681426,4986692005,4986686716,4986706873,4986691932,4986699403,227.2,114.7,1.823,170.4,136.32,68.16
540,42.00,51.00,34.00,47.00,3567.20,3567.20,8662.00,8662.00,4986636366,4986670536,4986653451,4986665619,4986649595,4986657607,4986636360,4986670535,4986653448,227.6,114.7,1.821,170.7,136.56,68.28
545,42.00,51.00,34.00,47.00,3567.20,3567.20,8662.00,8662.00,4986671832,4986649060,4986660446,4986666221,4986667774,4986666998,4986671838,4986649056,4986660447,227.5,114.5,1.825,170.625,136.5,68.25
550,42.00,51.00,34.00,47.00,3567.20,3567.20,8449.00,8449.00,4986667368,4986692264,4986679816,4986655891,4986672106,4986663999,4986667362,4986692266,4986679814,227.6,114.6,1.828,170.7,136.56,68.28
555,42.00,51.00,34.00,47.00,3488.80,3567.20,8662.00,8662.00,4986685149,4986650457,4986667803,4986671375,4986684885,4986678130,4986685157,4986650458,4986667808,227.5,114.6,1.824,170.625,136.5,68.25
560,42.00,51.00,34.00,47.00,3567.20,3567.20,8449.00,8662.00,4986656814,4986670481,4986663648,4986671314,4986670901,4986671108,4986656808,4986670472,4986663640,227.6,114.7,1.822,170.7,136.56,68.28
565,42.00,51.00,34.00,47.00,3567.20,3567.20,8662.00,8662.00,4986669685,4986673091,4986671388,4986683360,4986651043,4986667202,4986669695,4986673101,4986671398,227.4,114.7,1.826,170.55,136.44,68.22
570,42.00,51.00,34.00,47.00,3567.20,3567.20,8662.00,8662.00,4986686757,4986670647,4986678702,4986673803,4986676788,4986675296,4986686753,4986670643,4986678698,227.2,114.8,1.835,170.4,136.32,68.16
575,42.00,51.00,34.00,47.00,3488.80,3567.20,8662.00,8449.00,4987656923,4986671810,4987164367,4986666702,4986670145,4986668424,4987656920,4986671815,4987164368,227.2,114.7,1.852,170.4,136.32,68.16
580,42.00,51.00,34.00,47.00,3567.20,3567.20,8662.00,8449.00,4985669464,4986686164,4986177814,4986654310,4986672054,4986663182,4985669461,4986686163,4986177812,227.3,114.6,1.824,170.475,136.38,68.19
585,42.00,51.00,34.00,47.00,3645.60,3567.20,8449.00,8449.00,4986683862,4986649121,4986666492,4986674469,4986679908,4986677189,4986683866,4986649122,4986666494,227.3,114.8,1.821,170.475,136.38,68.19
590,42.00,51.00,34.00,47.00,3567.20,3567.20,8662.00,8662.00,4986655681,4986672866,4986664274,4986671804,4986672294,4986672049,4986655675,4986672858,4986664267,227.3,114.7,1.821,170.475,136.38,68.19
595,42.00,51.00,34.00,47.00,3567.20,3567.20,8662.00,8449.00,4986671530,4986669937,4986670734,4986668887,4986670935,4986669911,4986671538,4986669937,4986670738,227.5,114.6,1.824,170.625,136.5,68.25
600,42.00,51.00,34.00,47.00,3567.20,3567.20,8662.00,8449.00,4986684898,4986671287,4986678093,4986671036,4986670116,4986670576,4986684892,4986671286,4986678089,227.6,114.7,1.824,170.7,136.56,68.28
605,42.00,51.00,34.00,47.00,3567.20,3567.20,8662.00,8662.00,4986656204,4986668671,4986662438,4986684980,4986658657,4986671819,4986656207,4986668675,4986662441,227.7,114.8,1.82,170.775,136.62,68.31
610,42.00,51.00,34.00,47.00,3567.20,3645.60,8662.00,8449.00,4986670660,4986693087,4986681874,4986658976,4986673049,4986666013,4986670661,4986693087,4986681874,227.7,114.8,1.822,170.775,136.62,68.31
615,42.00,51.00,34.00,47.00,3567.20,3567.20,8662.00,8662.00,4986683850,4986649295,4986666573,4986666652,4986681401,4986674027,4986683850,4986649295,4986666573,227.2,114.9,1.82,170.4,136.32,68.16
620,42.00,51.00,34.00,47.00,3567.20,3567.20,8449.00,8449.00,4986661838,4986671930,4986666884,4986669844,4986672011,4986670928,4986661840,4986671924,4986666882,227.1,114.6,1.865,170.325,136.26,68.13
625,42.00,51.00,34.00,47.00,3567.20,3645.60,8662.00,8449.00,4986664255,4986669258,4986666757,4986683596,4987263355,4986973476,4986664252,4986669268,4986666760,227.2,114.8,1.823,170.4,136.32,68.16
630,42.00,51.00,34.00,47.00,3567.20,3567.20,8449.00,8662.00,4986696932,4986673426,4986685179,4986675510,4986060552,4986368031,4986696935,4986673416,4986685176,227.4,114.6,1.825,170.55,136.44,68.22
