Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr
305,44.00,47.00,33.00,44.00,3567.20,3567.20,8662.00,8449.00,4986681019,4986670273,4986675646,4986670740,4986668785,4986669763,4986681019,4986670281,4986675650,224.9,114.7,1.802,168.675,134.94,67.47
310,44.00,46.00,33.00,44.00,3567.20,3567.20,8662.00,8662.00,4986657801,4986668656,4986663229,4986669175,4986670374,4986669775,4986657804,4986668645,4986663225,224.8,114.5,1.803,168.6,134.88,67.44
315,44.00,46.00,33.00,44.00,3645.60,3567.20,8662.00,8662.00,4986713327,4986703797,4986708562,4986681686,4986703847,4986692767,4986713326,4986703807,4986708567,225.6,114.6,1.822,169.2,135.36,67.68
320,44.00,46.00,33.00,43.00,3567.20,3645.60,8662.00,8662.00,4986628738,4986651810,4986640274,4986661544,4986637913,4986649729,4986628729,4986651802,4986640266,230.8,114.5,1.832,173.1,138.48,69.24
325,44.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4986672643,4986657965,4986665304,4986670063,4986673223,4986671643,4986672648,4986657968,4986665308,230.1,114.5,1.844,172.575,138.06,69.03
330,44.00,46.00,33.00,44.00,3567.20,3645.60,8662.00,8662.00,4986689920,4986672900,4986681410,4986649609,4986694031,4986671820,4986689921,4986672895,4986681408,230.1,114.6,1.838,172.575,138.06,69.03
335,45.00,47.00,33.00,44.00,3488.80,3645.60,8875.00,8662.00,4986650521,4986708595,4986679558,4987336558,4986666647,4987001603,4986650522,4986708603,4986679563,229.3,114.7,1.837,171.975,137.58,68.79
340,45.00,46.00,34.00,44.00,3567.20,3567.20,8875.00,8662.00,4986668292,4986629448,4986648870,4986023041,4986649271,4986336156,4986668286,4986629443,4986648865,229,114.6,1.879,171.75,137.4,68.7
345,44.00,47.00,34.00,43.00,3567.20,3567.20,8662.00,8449.00,4986679396,4986689002,4986684199,4986659037,4986675933,4986667485,4986679402,4986689007,4986684205,228.3,114.7,1.804,171.225,136.98,68.49
350,44.00,46.00,34.00,44.00,3567.20,3645.60,8449.00,8449.00,4986674546,4986665091,4986669819,4986662022,4986665551,4986663787,4986674540,4986665080,4986669810,227.3,114.6,1.812,170.475,136.38,68.19
355,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8449.00,4986675344,4986657761,4986666553,4986692110,4986671484,4986681797,4986675352,4986657769,4986666561,226.6,114.5,1.815,169.95,135.96,67.98
360,44.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8662.00,4986659583,4986685470,4986672527,4986659796,4986674790,4986667293,4986659576,4986685473,4986672525,226.6,114.6,1.805,169.95,135.96,67.98
365,45.00,47.00,34.00,44.00,3567.20,3567.20,8449.00,8662.00,4986664001,4986668705,4986666353,4986682802,4986667494,4986675148,4986664006,4986668705,4986666356,226.5,114.7,1.807,169.875,135.9,67.95
370,45.00,46.00,34.00,43.00,3567.20,3567.20,8662.00,8662.00,4986674070,4986658229,4986666150,4986670144,4986667450,4986668797,4986674064,4986658224,4986666144,231.3,114.6,1.848,173.475,138.78,69.39
375,45.00,46.00,34.00,44.00,3567.20,3645.60,8449.00,8662.00,4986668151,4986671518,4986669835,4986671430,4986672364,4986671897,4986668161,4986671515,4986669838,230,114.5,1.875,172.5,138,69
380,45.00,47.00,34.00,44.00,3567.20,3567.20,8449.00,8449.00,4986712038,4986670354,4986691196,4986666910,4987333572,4987000241,4986712026,4986670371,4986691199,224,114.7,1.801,168,134.4,67.2
385,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8662.00,4986632146,4986669775,4986650961,4986673647,4986006449,4986340048,4986632157,4986669777,4986650967,223.9,114.7,1.806,167.925,134.34,67.17
390,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8662.00,4986668652,4986670432,4986669542,4986671450,4986669430,4986670440,4986668650,4986670415,4986669533,224.3,114.5,1.876,168.225,134.58,67.29
395,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8662.00,4986687976,4986688205,4986688091,4986647907,4986673547,4986660727,4986687974,4986688212,4986688093,224.4,114.6,1.803,168.3,134.64,67.32
400,45.00,46.00,34.00,44.00,3567.20,3567.20,8449.00,8662.00,4986656806,4986652446,4986654626,4986691017,4986669874,4986680446,4986656807,4986652437,4986654622,224.5,114.6,1.803,168.375,134.7,67.35
405,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8662.00,4986665378,4986670940,4986668159,4986671784,4986673532,4986672658,4986665379,4986670944,4986668162,224.6,114.6,1.805,168.45,134.76,67.38
410,45.00,46.00,34.00,44.00,3488.80,3567.20,8662.00,8662.00,4986671097,4986684078,4986677588,4986670456,4986668913,4986669685,4986671098,4986684074,4986677586,224.7,114.7,1.804,168.525,134.82,67.41
415,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8449.00,4986672567,4986656483,4986664525,4986669623,4986669228,4986669426,4986672568,4986656483,4986664526,224.8,114.7,1.801,168.6,134.88,67.44
420,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8662.00,4986669592,4986694961,4986682277,4986674429,4986678247,4986676338,4986669584,4986694970,4986682277,224.9,114.6,1.805,168.675,134.94,67.47
425,45.00,47.00,34.00,44.00,3567.20,3567.20,8662.00,8662.00,4986669931,4986660014,4986664973,4986670486,4986669659,4986670073,4986669936,4986660011,4986664974,225,114.7,1.803,168.75,135,67.5
430,45.00,46.00,34.00,44.00,3567.20,3645.60,8875.00,8662.00,4986675281,4987400850,4987038066,4986651387,4986690028,4986670708,4986675287,4987400849,4987038068,224.8,114.7,1.804,168.6,134.88,67.44
435,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8662.00,4986664957,4985926683,4986295820,4986686499,4986646808,4986666654,4986664951,4985926682,4986295817,224.7,114.6,1.851,168.525,134.82,67.41
440,45.00,46.00,34.00,44.00,3488.80,3567.20,8662.00,8662.00,4986686048,4986684628,4986685338,4986669738,4986669434,4986669586,4986686042,4986684639,4986685341,224.7,114.6,1.826,168.525,134.82,67.41
445,45.00,47.00,34.00,44.00,3567.20,3567.20,8662.00,8449.00,4986657298,4986656332,4986656815,4986669714,4986666925,4986668320,4986657304,4986656327,4986656816,224.7,114.6,1.804,168.525,134.82,67.41
450,45.00,47.00,34.00,44.00,3567.20,3567.20,8662.00,8662.00,4986705917,4986696823,4986701370,4986676405,4986696971,4986686688,4986705919,4986696822,4986701371,224.8,114.8,1.804,168.6,134.88,67.44
455,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8449.00,4986633840,4986659439,4986646640,4986668361,4986646462,4986657412,4986633838,4986659434,4986646636,224.8,114.7,1.803,168.6,134.88,67.44
460,45.00,46.00,34.00,43.00,3567.20,3645.60,8662.00,8449.00,4986671979,4986654992,4986663486,4986669463,4986668885,4986669174,4986671982,4986654989,4986663486,224.9,114.6,1.806,168.675,134.94,67.47
465,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8449.00,4986670713,4986673371,4986672042,4986670837,4986676966,4986673902,4986670710,4986673378,4986672044,225.1,114.6,1.804,168.825,135.06,67.53
470,45.00,47.00,34.00,44.00,3567.20,3567.20,8662.00,8449.00,4986706371,4986689067,4986697719,4986648211,4986671492,4986659852,4986706372,4986689067,4986697720,225.1,114.6,1.804,168.825,135.06,67.53
475,45.00,46.00,34.00,44.00,3567.20,3567.20,8449.00,8449.00,4986648411,4986674845,4986661628,4986682425,4986675135,4986678780,4986648407,4986674848,4986661628,225.2,114.6,1.803,168.9,135.12,67.56
480,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8449.00,4986657787,4986645596,4986651692,4986680373,4987326752,4987003563,4986657791,4986645586,4986651689,224.8,114.6,1.807,168.6,134.88,67.44
485,45.00,46.00,34.00,43.00,3567.20,3645.60,8662.00,8449.00,4986668779,4986684370,4986676575,4986672631,4986003358,4986337995,4986668776,4986684380,4986676578,224.6,114.5,1.856,168.45,134.76,67.38
490,45.00,46.00,34.00,44.00,3488.80,3645.60,8662.00,8662.00,4986671570,4986657538,4986664554,4986665508,4986669517,4986667513,4986671572,4986657530,4986664551,224.7,114.7,1.805,168.525,134.82,67.41
495,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8662.00,4986669734,4986671462,4986670598,4986673940,4986676430,4986675185,4986669734,4986671465,4986670600,224.8,114.6,1.805,168.6,134.88,67.44
500,45.00,47.00,34.00,44.00,3645.60,3567.20,8662.00,8662.00,4986710147,4986707544,4986708846,4986683753,4986695888,4986689821,4986710146,4986707546,4986708846,224.9,114.6,1.804,168.675,134.94,67.47
505,45.00,47.00,34.00,44.00,3567.20,3645.60,8875.00,8449.00,4986631737,4986631153,4986631445,4986653609,4986640149,4986646879,4986631735,4986631151,4986631443,224.9,114.7,1.804,168.675,134.94,67.47
510,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8662.00,4986709186,4986699404,4986704295,4986679168,4986704633,4986691901,4986709191,4986699406,4986704299,225,114.6,1.804,168.75,135,67.5
515,45.00,47.00,34.00,44.00,3567.20,3567.20,8662.00,8449.00,4986668889,4986680781,4986674835,4986671575,4986673716,4986672646,4986668887,4986680783,4986674835,225,114.7,1.804,168.75,135,67.5
520,45.00,46.00,34.00,44.00,3488.80,3645.60,8662.00,8662.00,4986669049,4986657951,4986663500,4986666239,4986663904,4986665072,4986669051,4986657949,4986663500,224.9,114.5,1.808,168.675,134.94,67.47
525,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8449.00,4986635006,4988586471,4987610739,4986670562,4986640340,4986655451,4986635011,4988586463,4987610737,224.9,114.5,1.807,168.675,134.94,67.47
530,45.00,46.00,34.00,44.00,3567.20,3567.20,8875.00,8449.00,4986669157,4984742836,4985705997,4986670990,4986672460,4986671725,4986669150,4984742836,4985705993,224.5,114.5,1.816,168.375,134.7,67.35
535,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8449.00,4986671557,4986656290,4986663924,4986667931,4986671252,4986669592,4986671557,4986656304,4986663931,224.5,114.4,1.835,168.375,134.7,67.35
540,45.00,46.00,34.00,44.00,3567.20,3567.20,8875.00,8662.00,4986674657,4986685837,4986680247,4986670364,4986673750,4986672057,4986674658,4986685835,4986680247,224.5,114.5,1.802,168.375,134.7,67.35
545,45.00,46.00,34.00,44.00,3567.20,3645.60,8449.00,8449.00,4986697690,4986675104,4986686397,4986650930,4986665654,4986658292,4986697687,4986675100,4986686394,224.5,114.6,1.801,168.375,134.7,67.35
550,45.00,46.00,34.00,44.00,3645.60,3567.20,8662.00,8449.00,4986640491,4986651794,4986646143,4986691232,4986669275,4986680254,4986640494,4986651786,4986646140,224.5,114.6,1.805,168.375,134.7,67.35
555,45.00,47.00,34.00,44.00,3567.20,3645.60,8662.00,8662.00,4986667581,4986671229,4986669405,4986670203,4986669783,4986669993,4986667583,4986671229,4986669406,224.6,114.5,1.803,168.45,134.76,67.38
560,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8449.00,4986708509,4986708948,4986708729,4986678657,4986711854,4986695256,4986708506,4986708957,4986708732,224.5,114.5,1.797,168.375,134.7,67.35
565,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8449.00,4986636147,4986630915,4986633531,4986664597,4986629994,4986647296,4986636147,4986630907,4986633527,224.6,114.5,1.804,168.45,134.76,67.38
570,45.00,46.00,34.00,44.00,3567.20,3645.60,8662.00,8449.00,4986668738,4986671745,4986670242,4986667720,4986671008,4986669364,4986668739,4986671747,4986670243,224.6,114.7,1.796,168.45,134.76,67.38
575,45.00,46.00,34.00,44.00,3567.20,3645.60,8662.00,8662.00,4986707206,4987662293,4987184750,4986712230,4986701450,4986706840,4986707205,4987662298,4987184752,224.1,114.7,1.802,168.075,134.46,67.23
580,45.00,46.00,34.00,44.00,3567.20,3645.60,8662.00,8449.00,4986635293,4985678678,4986156986,4986628312,4986640914,4986634613,4986635294,4985678670,4986156982,224,114.5,1.863,168,134.4,67.2
585,45.00,46.00,34.00,44.00,3567.20,3567.20,8875.00,8449.00,4986669724,4986671674,4986670699,4986671895,4986671669,4986671782,4986669721,4986671680,4986670701,223.9,114.6,1.794,167.925,134.34,67.17
590,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8662.00,4986669165,4986682196,4986675681,4986672981,4986670678,4986671830,4986669167,4986682190,4986675679,224,114.5,1.795,168,134.4,67.2
595,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8662.00,4986672640,4986657464,4986665052,4986667944,4986667792,4986667868,4986672639,4986657471,4986665055,223.9,114.7,1.794,167.925,134.34,67.17
600,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8662.00,4986667535,4986670846,4986669191,4986670191,4986670621,4986670406,4986667538,4986670839,4986669189,223.9,114.6,1.794,167.925,134.34,67.17
605,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8662.00,4986673262,4986684562,4986678912,4986673349,4986672611,4986672980,4986673260,4986684570,4986678915,224,114.7,1.798,168,134.4,67.2
610,45.00,46.00,34.00,44.00,3567.20,3567.20,8449.00,8449.00,4986668831,4986656497,4986662664,4986668205,4986669071,4986668638,4986668832,4986656492,4986662662,224,114.8,1.795,168,134.4,67.2
615,45.00,46.00,34.00,44.00,3488.80,3645.60,8662.00,8662.00,4986706304,4986694966,4986700635,4986671873,4986699544,4986685709,4986706305,4986694977,4986700641,224.2,114.8,1.795,168.15,134.52,67.26
620,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8449.00,4986683551,4987024805,4986854178,4986668981,4986648908,4986658945,4986683550,4987024792,4986854171,223.9,114.7,1.796,167.925,134.34,67.17
625,45.00,46.00,34.00,44.00,3567.20,3567.20,8449.00,8662.00,4986661200,4986319745,4986490473,4986678259,4986695920,4986687090,4986661204,4986319753,4986490479,223.3,114.7,1.795,167.475,133.98,66.99
630,46.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8662.00,4986636845,4986657962,4986647404,4986651449,4986645168,4986648309,4986636843,4986657962,4986647403,223.4,114.6,1.871,167.55,134.04,67.02
635,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8662.00,4986664520,4986669139,4986666830,4986684985,4986662536,4986673761,4986664524,4986669137,4986666831,223.3,114.7,1.793,167.475,133.98,66.99
