Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr
130,42.00,45.00,33.00,43.00,3567.20,3567.20,8662.00,8449.00,4986653308,4986670524,4986661916,4986644075,4986550418,4986597247,4986653308,4986670524,4986661916,206.7,114.8,1.7,155.025,124.02,62.01
135,42.00,45.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4986671275,4986670898,4986671087,4986671289,4986650287,4986660788,4986671269,4986670893,4986671081,206.7,114.8,1.692,155.025,124.02,62.01
140,41.00,46.00,33.00,43.00,3567.20,3567.20,8875.00,8449.00,4982259975,4986674658,4984467317,4986699027,4986675547,4986687287,4982259982,4986674663,4984467323,206.7,114.7,1.666,155.025,124.02,62.01
145,41.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8449.00,4991079880,4986664146,4988872013,4986640487,4986717079,4986678783,4991079874,4986664138,4988872006,206.8,114.9,1.663,155.1,124.08,62.04
150,41.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8449.00,4986670105,4986671051,4986670578,4986670783,4986638362,4986654573,4986670110,4986671057,4986670584,206.9,114.9,1.665,155.175,124.14,62.07
155,42.00,45.00,33.00,43.00,3567.20,3567.20,8662.00,8449.00,4986684975,4986671981,4986678478,4986671417,4986670395,4986670906,4986684977,4986671980,4986678479,206.9,114.8,1.665,155.175,124.14,62.07
160,41.00,46.00,33.00,43.00,3567.20,3645.60,8662.00,8662.00,4986658415,4986683600,4986671008,4986671509,4986686852,4986679181,4986658413,4986683600,4986671007,207.1,114.6,1.669,155.325,124.26,62.13
165,41.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4986668695,4986656461,4986662578,4986668788,4986656886,4986662837,4986668697,4986656458,4986662578,207.2,114.8,1.668,155.4,124.32,62.16
170,42.00,45.00,33.00,43.00,3567.20,3567.20,8875.00,8662.00,4986684498,4986670457,4986677478,4986670340,4986688164,4986679252,4986684496,4986670463,4986677480,207.2,114.8,1.67,155.4,124.32,62.16
175,42.00,45.00,33.00,43.00,3567.20,3567.20,8662.00,8449.00,4986656876,4986670626,4986663751,4986670194,4986672170,4986671182,4986656871,4986670621,4986663746,206.7,114.8,1.67,155.025,124.02,62.01
180,42.00,45.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4986670239,4986670704,4986670472,4986670712,4986654936,4986662824,4986670244,4986670706,4986670475,206.7,114.8,1.754,155.025,124.02,62.01
185,42.00,45.00,33.00,43.00,3567.20,3567.20,8662.00,8449.00,4986675393,4986684142,4986679768,4986672784,4986648203,4986660494,4986675389,4986684138,4986679764,206.7,114.9,1.673,155.025,124.02,62.01
190,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4977704440,4986663602,4982184021,4986676348,4986670334,4986673341,4977704445,4986663607,4982184026,206.8,114.8,1.673,155.1,124.08,62.04
195,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8449.00,4995633234,4986665075,4991149155,4986664354,4986723643,4986693999,4995633227,4986665069,4991149148,206.9,114.8,1.676,155.175,124.14,62.07
200,42.00,45.00,33.00,43.00,3567.20,3567.20,8875.00,8449.00,4986669008,4986679743,4986674376,4986671154,4986630641,4986650898,4986669014,4986679744,4986674379,207,114.8,1.676,155.25,124.2,62.1
205,42.00,45.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4986672176,4986661846,4986667011,4986671972,4986659061,4986665517,4986672170,4986661845,4986667008,207,114.8,1.676,155.25,124.2,62.1
210,42.00,46.00,33.00,43.00,3488.80,3567.20,8875.00,8662.00,4986669499,4986670420,4986669960,4986668663,4986707539,4986688101,4986669507,4986670426,4986669967,207,114.9,1.675,155.25,124.2,62.1
215,42.00,46.00,33.00,43.00,3567.20,3645.60,8662.00,8662.00,4986669835,4986678566,4986674201,4986670257,4986645228,4986657743,4986669835,4986678562,4986674199,207.1,114.8,1.677,155.325,124.26,62.13
220,42.00,46.00,33.00,43.00,3488.80,3645.60,8875.00,8449.00,4986673658,4986663964,4986668811,4986673330,4986674224,4986673777,4986673658,4986663969,4986668814,207.3,114.7,1.676,155.475,124.38,62.19
225,42.00,46.00,33.00,43.00,3567.20,3645.60,8662.00,8449.00,4986668787,4986667940,4986668364,4986666695,4986692086,4986679391,4986668783,4986667934,4986668359,206.8,114.9,1.673,155.1,124.08,62.04
230,42.00,45.00,33.00,43.00,3567.20,3567.20,8662.00,8449.00,4986686408,4986670011,4986678210,4986698240,4986671724,4986684982,4986686410,4986670016,4986678213,206.8,114.7,1.72,155.1,124.08,62.04
235,42.00,45.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4986652767,4986673313,4986663040,4979527656,4986625965,4983076811,4986652761,4986673307,4986663034,206.8,114.9,1.66,155.1,124.08,62.04
240,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4986673133,4986670738,4986671936,4993790072,4986669540,4990229806,4986673144,4986670744,4986671944,206.8,114.8,1.658,155.1,124.08,62.04
245,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8449.00,4986684127,4986669408,4986676768,4986668831,4986693195,4986681013,4986684120,4986669402,4986676761,206.9,114.9,1.661,155.175,124.14,62.07
250,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4986656983,4986671682,4986664333,4986670294,4986673571,4986671933,4986656986,4986671690,4986664338,207,114.8,1.659,155.25,124.2,62.1
255,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4986669702,4986668453,4986669078,4986668712,4986670296,4986669504,4986669704,4986668445,4986669075,207.1,114.9,1.659,155.325,124.26,62.13
260,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8449.00,4986687889,4986670394,4986679142,4986681690,4986736038,4986708864,4986687888,4986670401,4986679145,207.2,114.8,1.663,155.4,124.32,62.16
265,42.00,45.00,33.00,43.00,3645.60,3567.20,8662.00,8449.00,4986654758,4986670697,4986662728,4986668472,4986601781,4986635127,4986654752,4986670692,4986662722,207.3,114.8,1.659,155.475,124.38,62.19
270,42.00,47.00,33.00,43.00,3645.60,3645.60,8875.00,8449.00,4986671285,4986670206,4986670746,4986688749,4986675655,4986682202,4986671289,4986670211,4986670750,207.2,114.7,1.66,155.4,124.32,62.16
275,42.00,48.00,33.00,43.00,3567.20,3567.20,8662.00,8449.00,4986669204,4986679826,4986674515,4986669448,4986687443,4986678446,4986669200,4986679822,4986674511,206.7,114.8,1.664,155.025,124.02,62.01
280,42.00,48.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4986673233,4986663688,4986668461,4986670075,4986654804,4986662440,4986673237,4986663695,4986668466,206.9,114.9,1.753,155.175,124.14,62.07
285,42.00,48.00,33.00,43.00,3567.20,3645.60,8662.00,8662.00,4986669297,4986670041,4986669669,4987554842,4986650192,4987102517,4986669292,4986670032,4986669662,206.9,114.8,1.799,155.175,124.14,62.07
290,42.00,48.00,33.00,44.00,3567.20,3567.20,8662.00,8449.00,4986681346,4986669552,4986675449,4985760125,4986707964,4986234045,4986681354,4986669559,4986675457,227.2,114.5,1.82,170.4,136.32,68.16
295,42.00,48.00,33.00,44.00,3567.20,3567.20,8662.00,8449.00,4986660448,4986670442,4986665445,4987203778,4986674035,4986938907,4986660441,4986670436,4986665439,227.1,114.6,1.819,170.325,136.26,68.13
300,42.00,48.00,33.00,44.00,3488.80,3567.20,8662.00,8662.00,4986668596,4986670466,4986669531,4986158964,4986698134,4986428549,4986668600,4986670470,4986669535,227,114.7,1.818,170.25,136.2,68.1
305,42.00,49.00,33.00,44.00,3488.80,3645.60,8662.00,8662.00,4986686039,4986672037,4986679038,4987128702,4986194094,4986661398,4986686041,4986672038,4986679040,227.1,114.6,1.819,170.325,136.26,68.13
310,42.00,49.00,33.00,44.00,3567.20,3567.20,8662.00,8662.00,4986660400,4986671900,4986666150,4986204538,4987143270,4986673904,4986660398,4986671899,4986666149,227.2,114.6,1.822,170.4,136.32,68.16
315,42.00,49.00,33.00,44.00,3567.20,3567.20,8662.00,8449.00,4986713570,4986706707,4986710139,4986725986,4986682279,4986704133,4986713569,4986706707,4986710138,227.3,114.8,1.824,170.475,136.38,68.19
320,42.00,49.00,33.00,44.00,3567.20,3567.20,8662.00,8449.00,4986662573,4986665676,4986664125,4986635286,4986681704,4986658495,4986662574,4986665680,4986664127,227.2,114.6,1.821,170.4,136.32,68.16
325,42.00,49.00,33.00,44.00,3645.60,3567.20,8662.00,8662.00,4986630647,4986638391,4986634519,4986661375,4986678376,4986669876,4986630646,4986638383,4986634515,227,114.8,1.837,170.25,136.2,68.1
330,42.00,50.00,33.00,44.00,3567.20,3645.60,8449.00,8662.00,4986676999,4986672659,4986674829,4986669404,4986622737,4986646071,4986677003,4986672663,4986674833,227,114.8,1.85,170.25,136.2,68.1
335,42.00,50.00,33.00,45.00,3567.20,3567.20,8875.00,8449.00,4986661658,4986703565,4986682612,4987102452,4987404050,4987253251,4986661654,4986703559,4986682607,227.3,114.8,1.818,170.475,136.38,68.19
340,42.00,50.00,33.00,45.00,3567.20,3567.20,8662.00,8662.00,4986715980,4986660596,4986688288,4986728632,4985522055,4986125344,4986715980,4986660602,4986688291,227.1,114.6,1.82,170.325,136.26,68.13
345,42.00,50.00,33.00,45.00,3567.20,3645.60,8662.00,8662.00,4986627107,4986649864,4986638486,4986175895,4987083896,4986629896,4986627104,4986649866,4986638485,227,114.7,1.815,170.25,136.2,68.1
350,42.00,49.00,33.00,45.00,3567.20,3645.60,8662.00,8449.00,4986670172,4986673840,4986672006,4986676227,4986695755,4986685991,4986670176,4986673840,4986672008,227.1,114.8,1.829,170.325,136.26,68.13
355,42.00,50.00,33.00,45.00,3488.80,3567.20,8449.00,8662.00,4986674436,4987143808,4986909122,4986659097,4986186348,4986422723,4986674435,4987143805,4986909120,227.8,114.5,1.826,170.85,136.68,68.34
360,42.00,50.00,33.00,45.00,3567.20,3567.20,8662.00,8449.00,4986667024,4986193084,4986430054,4986666080,4987141592,4986903836,4986667024,4986193089,4986430057,227.9,114.7,1.824,170.925,136.74,68.37
365,42.00,50.00,33.00,45.00,3567.20,3567.20,8662.00,8449.00,4986699323,4986672148,4986685736,4986689805,4986653094,4986671450,4986699326,4986672144,4986685735,228,114.7,1.824,171,136.8,68.4
370,42.00,50.00,33.00,45.00,3567.20,3645.60,8662.00,8662.00,4986684411,4986690367,4986687389,4986706413,4986693750,4986700082,4986684411,4986690367,4986687389,227.8,114.7,1.827,170.85,136.68,68.34
375,42.00,50.00,33.00,45.00,3645.60,3645.60,8662.00,8449.00,4986629818,4986666255,4986648037,4986615659,4986686482,4986651071,4986629816,4986666257,4986648037,227.6,114.4,1.913,170.7,136.56,68.28
380,42.00,50.00,33.00,45.00,3567.20,3567.20,8662.00,8662.00,4986683461,4986653629,4986668545,4986683913,4986625163,4986654538,4986683461,4986653630,4986668546,227.8,114.5,1.838,170.85,136.68,68.34
385,42.00,50.00,33.00,45.00,3645.60,3567.20,8662.00,8449.00,4986654556,4987141065,4986897811,4977732276,4986214244,4981973260,4986654551,4987141060,4986897806,227.7,114.5,1.836,170.775,136.62,68.31
390,42.00,50.00,33.00,45.00,3488.80,3567.20,8449.00,8662.00,4986681847,4986199139,4986440493,4995639908,4987144060,4991391984,4986681855,4986199143,4986440499,227.9,114.6,1.828,170.925,136.74,68.37
395,42.00,51.00,33.00,45.00,3567.20,3567.20,8662.00,8449.00,4986674506,4986667950,4986671228,4986636477,4986707982,4986672230,4986674504,4986667942,4986671223,228,114.5,1.828,171,136.8,68.4
400,42.00,51.00,33.00,45.00,3567.20,3645.60,8449.00,8662.00,4986658006,4986672319,4986665163,4987144212,4986175725,4986659969,4986658007,4986672326,4986665167,227.7,114.5,1.818,170.775,136.62,68.31
405,42.00,51.00,33.00,46.00,3567.20,3567.20,8662.00,8449.00,4986678351,4986690483,4986684417,4986638096,4986650767,4986644432,4986678351,4986690485,4986684418,227.3,114.7,1.822,170.475,136.38,68.19
410,42.00,51.00,33.00,46.00,3488.80,3567.20,8662.00,8662.00,4986666973,4986657701,4986662337,4986235337,4987173507,4986704422,4986666973,4986657701,4986662337,227.1,114.6,1.81,170.325,136.26,68.13
415,42.00,50.00,33.00,46.00,3567.20,3567.20,8875.00,8449.00,4986665918,4986662046,4986663982,4987088428,4986184782,4986636605,4986665919,4986662039,4986663979,232,114.6,1.829,174,139.2,69.6
420,42.00,50.00,33.00,46.00,3567.20,3645.60,8662.00,8662.00,4986671472,4986670382,4986670927,4986707443,4986669835,4986688639,4986671471,4986670388,4986670930,229.7,114.9,1.825,172.275,137.82,68.91
425,42.00,51.00,33.00,46.00,3567.20,3645.60,8662.00,8449.00,4986669622,4986678505,4986674064,4986648967,4986671627,4986660297,4986669619,4986678504,4986674062,228.9,114.9,1.883,171.675,137.34,68.67
430,42.00,51.00,33.00,46.00,3567.20,3645.60,8662.00,8662.00,4986715750,4986693976,4986704863,4986737516,4987344667,4987041092,4986715754,4986693974,4986704864,228.5,114.9,1.82,171.375,137.1,68.55
435,42.00,51.00,33.00,46.00,3567.20,3567.20,8662.00,8449.00,4986625192,4986638495,4986631844,4986627524,4986003216,4986315370,4986625183,4986638493,4986631838,228.3,114.9,1.822,171.225,136.98,68.49
440,42.00,50.00,33.00,46.00,3567.20,3645.60,8662.00,8449.00,4986687041,4986670556,4986678799,4986673224,4986663126,4986668175,4986687043,4986670564,4986678804,228.1,114.9,1.823,171.075,136.86,68.43
445,43.00,50.00,33.00,46.00,3488.80,3645.60,8662.00,8662.00,4986654405,4986672409,4986663407,4986662380,4986668549,4986665465,4986654409,4986672400,4986663405,228.1,114.9,1.827,171.075,136.86,68.43
450,43.00,49.00,33.00,46.00,3567.20,3567.20,8662.00,8449.00,4986672063,4986669447,4986670755,4986661366,4986671463,4986666415,4986672062,4986669451,4986670757,228.1,114.8,1.837,171.075,136.86,68.43
455,44.00,48.00,33.00,46.00,3567.20,3567.20,8662.00,8662.00,4986672578,4986679680,4986676129,4986673832,4986672361,4986673097,4986672581,4986679676,4986676129,228.3,114.9,1.823,171.225,136.98,68.49
460,44.00,49.00,33.00,46.00,3488.80,3567.20,8449.00,8662.00,4986666436,4986662517,4986664477,4986686752,4986668894,4986677823,4986666435,4986662523,4986664479,228.4,114.9,1.825,171.3,137.04,68.52
465,45.00,48.00,33.00,45.00,3567.20,3567.20,8662.00,8662.00,4986673255,4986675150,4986674203,4986198200,4987136328,4986667264,4986673254,4986675154,4986674204,227.9,114.9,1.81,170.925,136.74,68.37
470,44.00,48.00,33.00,46.00,3567.20,3567.20,8662.00,8449.00,4986670890,4986674110,4986672500,4987156476,4986199398,4986677937,4986670890,4986674106,4986672498,226.9,115,1.822,170.175,136.14,68.07
475,44.00,48.00,33.00,45.00,3567.20,3567.20,8662.00,8662.00,4986678430,4986664950,4986671690,4986199099,4987129534,4986664317,4986678432,4986664944,4986671688,226.5,115,1.872,169.875,135.9,67.95
480,44.00,48.00,33.00,45.00,3567.20,3567.20,8662.00,8449.00,4986696745,4986704727,4986700736,4986696858,4986756909,4986726884,4986696743,4986704731,4986700737,226.7,115,1.828,170.025,136.02,68.01
485,44.00,48.00,33.00,45.00,3488.80,3567.20,8662.00,8662.00,4986645223,4986631484,4986638354,4987077270,4986129229,4986603250,4986645219,4986631478,4986638349,230.8,115,1.827,173.1,138.48,69.24
490,44.00,48.00,33.00,45.00,3488.80,3567.20,8662.00,8449.00,4986674050,4986678931,4986676491,4986683165,4986663596,4986673381,4986674053,4986678939,4986676496,229.7,115.1,1.797,172.275,137.82,68.91
495,45.00,47.00,33.00,45.00,3567.20,3567.20,8662.00,8449.00,4986662593,4986669578,4986666086,4986224340,4987162260,4986693300,4986662598,4986669581,4986666090,225,114.9,1.824,168.75,135,67.5
500,45.00,47.00,34.00,45.00,3567.20,3645.60,8662.00,8449.00,4986693238,4986671107,4986682173,4987105601,4986190667,4986648134,4986693234,4986671104,4986682169,231.6,115,1.829,173.7,138.96,69.48
505,45.00,47.00,33.00,45.00,3567.20,3567.20,8662.00,8449.00,4986648389,4986670451,4986659420,4986654330,4986675620,4986664975,4986648393,4986670449,4986659421,230.2,115.1,1.795,172.65,138.12,69.06
510,45.00,47.00,34.00,45.00,3567.20,3567.20,8662.00,8449.00,4986705816,4986696305,4986701061,4986778239,4986677024,4986727632,4986705816,4986696307,4986701062,224.1,114.9,1.847,168.075,134.46,67.23
515,45.00,47.00,34.00,45.00,3645.60,3567.20,8662.00,8662.00,4986634446,4986656749,4986645598,4986145523,4987076213,4986610868,4986634442,4986656749,4986645596,231.8,115.1,1.851,173.85,139.08,69.54
520,45.00,47.00,34.00,45.00,3567.20,3567.20,8662.00,8449.00,4986676303,4986664244,4986670274,4986675573,4986698586,4986687080,4986676303,4986664245,4986670274,230.9,115,1.885,173.175,138.54,69.27
525,45.00,47.00,34.00,45.00,3488.80,3567.20,8662.00,8662.00,4986673313,4986672432,4986672873,4986655864,4986634937,4986645401,4986673312,4986672432,4986672872,230.5,114.9,1.878,172.875,138.3,69.15
530,45.00,47.00,34.00,45.00,3488.80,3567.20,8449.00,8449.00,4986661854,4986699027,4986680441,4986744258,4986804211,4986774235,4986661858,4986699026,4986680442,230.4,115,1.848,172.8,138.24,69.12
535,45.00,47.00,34.00,45.00,3567.20,3567.20,8662.00,8662.00,4986713679,4986667738,4986690709,4986632835,4986633344,4986633090,4986713680,4986667739,4986690710,230.3,114.9,1.85,172.725,138.18,69.09
540,45.00,47.00,34.00,45.00,3488.80,3567.20,8662.00,8449.00,4986659163,4986659042,4986659103,4986648847,4986625342,4986637095,4986659165,4986659043,4986659104,230.3,114.8,1.847,172.725,138.18,69.09
545,45.00,47.00,34.00,44.00,3567.20,3567.20,8662.00,8662.00,4986649879,4986664095,4986656987,4987171615,4986221998,4986696807,4986649875,4986664094,4986656985,230.3,115,1.852,172.725,138.18,69.09
550,45.00,46.00,34.00,44.00,3567.20,3567.20,8875.00,8449.00,4986661054,4986654887,4986657971,4986605067,4986662612,4986633840,4986661054,4986654884,4986657969,230.6,115,1.847,172.95,138.36,69.18
555,45.00,47.00,34.00,44.00,3567.20,3567.20,8662.00,8449.00,4986701150,4986692797,4986696974,4986723246,4986675957,4986699602,4986701154,4986692797,4986696976,230.5,115,1.849,172.875,138.3,69.15
560,46.00,47.00,34.00,44.00,3567.20,3567.20,8662.00,8662.00,4986673376,4986680849,4986677113,4986682815,4986668062,4986675439,4986673373,4986680852,4986677113,229.9,115,1.789,172.425,137.94,68.97
565,46.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8662.00,4986642812,4986642107,4986642460,4986611215,4986688300,4986649758,4986642812,4986642108,4986642460,224,114.9,1.839,168,134.4,67.2
570,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8662.00,4986665012,4986666542,4986665777,4986653188,4986635598,4986644393,4986665009,4986666540,4986665775,230.8,114.8,1.895,173.1,138.48,69.24
575,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8449.00,4986707323,4979729107,4983218215,4986282993,4987190230,4986736612,4986707325,4979729106,4983218216,230.1,114.9,1.842,172.575,138.06,69.03
580,45.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8449.00,4986658545,4993627769,4990143157,4986631147,4986635226,4986633187,4986658551,4993627770,4990143161,229.7,114.9,1.839,172.275,137.82,68.91
585,46.00,46.00,34.00,44.00,3488.80,3567.20,8662.00,8449.00,4986639285,4986651427,4986645356,4986667971,4986652683,4986660327,4986639278,4986651420,4986645349,229.6,115,1.833,172.2,137.76,68.88
590,46.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8662.00,4986718636,4986702371,4986710504,4986693964,4986713582,4986703773,4986718635,4986702376,4986710506,229.6,115,1.833,172.2,137.76,68.88
595,45.00,46.00,34.00,44.00,3488.80,3645.60,8875.00,8449.00,4986660965,4986664921,4986662943,4986654301,4986651247,4986652774,4986660970,4986664918,4986662944,229.5,115,1.825,172.125,137.7,68.85
600,45.00,47.00,34.00,44.00,3567.20,3567.20,8875.00,8449.00,4986647477,4986655231,4986651354,4987162239,4986201559,4986681899,4986647474,4986655237,4986651356,229.5,114.9,1.828,172.125,137.7,68.85
605,46.00,46.00,34.00,44.00,3488.80,3567.20,8662.00,8662.00,4986663733,4986673583,4986668658,4986611523,4986661373,4986636448,4986663731,4986673582,4986668657,229.6,114.9,1.837,172.2,137.76,68.88
610,45.00,47.00,34.00,44.00,3567.20,3567.20,8662.00,8449.00,4986671356,4986672061,4986671709,4986691126,4986664955,4986678041,4986671358,4986672063,4986671711,229.3,115.1,1.799,171.975,137.58,68.79
615,46.00,46.00,34.00,44.00,3567.20,3567.20,8662.00,8662.00,4986661581,4986657407,4986659494,4986196350,4987128395,4986662373,4986661578,4986657406,4986659492,227.5,115,1.837,170.625,136.5,68.25
620,45.00,47.00,34.00,44.00,3567.20,3567.20,8662.00,8662.00,4986711327,4986696872,4986704100,4986694952,4986706720,4986700836,4986711350,4986696870,4986704110,231.5,115,1.88,173.625,138.9,69.45
625,46.00,46.00,34.00,44.00,3567.20,3567.20,8449.00,8449.00,4986664338,4986667644,4986665991,4986872713,4986646345,4986759529,4986664316,4986667643,4986665980,230.5,115,1.83,172.875,138.3,69.15
630,46.00,46.00,34.00,44.00,3567.20,3645.60,8662.00,8449.00,4986642047,4986648932,4986645490,4986894512,4986204454,4986549483,4986642050,4986648937,4986645494,230,114.8,1.857,172.5,138,69
