Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr
235,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4986665781,4986670209,4986667995,4987202705,4986666246,4986934476,4986665783,4986670199,4986667991,207.2,114.9,1.659,155.4,124.32,62.16
240,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4986690714,4986675903,4986683309,4986139109,4986679898,4986409504,4986690712,4986675903,4986683308,207.4,114.8,1.659,155.55,124.44,62.22
245,42.00,46.00,33.00,43.00,3645.60,3567.20,8662.00,8449.00,4986652934,4986663933,4986658434,4986668395,4986662310,4986665353,4986652928,4986663936,4986658432,207.3,114.8,1.661,155.475,124.38,62.19
250,42.00,46.00,33.00,43.00,3567.20,3567.20,8449.00,8449.00,4986666450,4986670699,4986668575,4986670504,4986675578,4986673041,4986666458,4986670699,4986668579,207,114.9,1.659,155.25,124.2,62.1
255,42.00,46.00,33.00,43.00,3567.20,3645.60,8662.00,8662.00,4986686992,4986671454,4986679223,4986673257,4986664457,4986668857,4986686985,4986671453,4986679219,206.8,114.8,1.737,155.1,124.08,62.04
260,42.00,46.00,33.00,43.00,3567.20,3645.60,8449.00,8449.00,4986654731,4986668436,4986661584,4986668502,4986669464,4986668983,4986654730,4986668439,4986661585,206.9,114.9,1.672,155.175,124.14,62.07
265,42.00,46.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4986674507,4986677597,4986676052,4986675203,4986674496,4986674850,4986674515,4986677594,4986676055,207,114.9,1.658,155.25,124.2,62.1
270,42.00,48.00,33.00,43.00,3567.20,3567.20,8662.00,8662.00,4986667067,4986679255,4986673161,4986667580,4986667663,4986667622,4986667067,4986679259,4986673163,207.1,115,1.659,155.325,124.26,62.13
275,42.00,47.00,33.00,44.00,3567.20,3567.20,8662.00,8662.00,4986671295,4986656138,4986663717,4986670228,4986670436,4986670332,4986671290,4986656132,4986663711,207.1,114.9,1.657,155.325,124.26,62.13
280,42.00,47.00,33.00,43.00,3567.20,3567.20,8449.00,8662.00,4986669049,4986670640,4986669845,4986675530,4986670508,4986673019,4986669052,4986670646,4986669849,207.1,114.8,1.66,155.325,124.26,62.13
285,42.00,48.00,33.00,44.00,3645.60,3567.20,8662.00,8662.00,4986709129,4986688744,4986698937,4986684965,4986920314,4986802640,4986709123,4986688749,4986698936,219.4,114.8,1.789,164.55,131.64,65.82
290,42.00,48.00,33.00,44.00,3645.60,3645.60,8449.00,8662.00,4986635731,4986652163,4986643947,4986648435,4986420265,4986534350,4986635736,4986652152,4986643944,225.4,114.9,1.828,169.05,135.24,67.62
295,42.00,48.00,33.00,44.00,3567.20,3567.20,8662.00,8662.00,4986666878,4986670503,4986668691,4986671641,4986675670,4986673656,4986666875,4986670505,4986668690,232.2,114.7,1.813,174.15,139.32,69.66
300,42.00,48.00,33.00,44.00,3567.20,3567.20,8662.00,8662.00,4986678530,4986687174,4986682852,4986710671,4986671715,4986691193,4986678533,4986687175,4986682854,226.2,114.9,1.812,169.65,135.72,67.86
305,42.00,48.00,33.00,44.00,3567.20,3567.20,8662.00,8662.00,4986662873,4986654688,4986658781,4986636972,4986688113,4986662543,4986662869,4986654685,4986658777,226.4,114.7,1.876,169.8,135.84,67.92
310,42.00,48.00,33.00,44.00,3645.60,3567.20,8662.00,8662.00,4986676574,4986695520,4986686047,4986695798,4986658897,4986677348,4986676584,4986695528,4986686056,227.1,114.6,1.824,170.325,136.26,68.13
315,42.00,48.00,33.00,44.00,3645.60,3567.20,8449.00,8449.00,4986692901,4986661152,4986677027,4986676839,4986669565,4986673202,4986692900,4986661147,4986677024,227.3,114.7,1.829,170.475,136.38,68.19
320,42.00,48.00,33.00,44.00,3567.20,3567.20,8662.00,8449.00,4986642582,4986656545,4986649564,4986666612,4986664254,4986665433,4986642578,4986656548,4986649563,227.8,114.9,1.819,170.85,136.68,68.34
325,42.00,48.00,33.00,44.00,3645.60,3567.20,8662.00,8662.00,4986670319,4986669349,4986669834,4986643048,4986699690,4986671369,4986670319,4986669343,4986669831,227.6,114.8,1.819,170.7,136.56,68.28
330,42.00,49.00,33.00,44.00,3567.20,3567.20,8662.00,8662.00,4986688694,4986678576,4986683635,4986674712,4986672034,4986673373,4986688694,4986678582,4986683638,227.6,114.8,1.82,170.7,136.56,68.28
335,42.00,49.00,33.00,44.00,3488.80,3567.20,8875.00,8449.00,4986656183,4987401889,4987029036,4986664031,4986668487,4986666259,4986656179,4987401885,4987029032,227.5,114.8,1.818,170.625,136.5,68.25
340,42.00,49.00,33.00,44.00,3567.20,3645.60,8662.00,8662.00,4986670786,4985938950,4986304868,4986679024,4986674659,4986676842,4986670793,4985938954,4986304874,227.5,114.9,1.818,170.625,136.5,68.25
345,42.00,49.00,33.00,45.00,3645.60,3567.20,8662.00,8449.00,4986669745,4986686664,4986678205,4986689499,4986643145,4986666322,4986669736,4986686669,4986678203,227.4,114.9,1.822,170.55,136.44,68.22
350,42.00,48.00,34.00,44.00,3567.20,3567.20,8449.00,8662.00,4986692643,4986649957,4986671300,4986672225,4986669207,4986670716,4986692653,4986649948,4986671301,227,115,1.821,170.25,136.2,68.1
355,42.00,49.00,33.00,45.00,3488.80,3567.20,8875.00,8662.00,4986694928,4986700013,4986697471,4986677354,4986697645,4986687500,4986694924,4986700011,4986697468,227.2,114.7,1.907,170.4,136.32,68.16
360,42.00,49.00,34.00,45.00,3567.20,3567.20,8662.00,8662.00,4986627377,4986651112,4986639245,4986639909,4986668738,4986654324,4986627378,4986651118,4986639248,227.3,114.9,1.818,170.475,136.38,68.19
365,42.00,49.00,34.00,45.00,3567.20,3567.20,8662.00,8449.00,4986668301,4986664891,4986666596,4986692822,4986643506,4986668164,4986668302,4986664888,4986666595,227.3,115,1.82,170.475,136.38,68.19
370,42.00,48.00,34.00,45.00,3567.20,3567.20,8449.00,8662.00,4986666454,4986662338,4986664396,4986646319,4986697421,4986671870,4986666451,4986662336,4986664394,227.4,114.9,1.819,170.55,136.44,68.22
375,42.00,49.00,34.00,45.00,3567.20,3567.20,8662.00,8449.00,4986721050,4986710151,4986715601,4986704512,4986674307,4986689410,4986721053,4986710150,4986715602,227.4,114.9,1.821,170.55,136.44,68.22
380,42.00,49.00,34.00,45.00,3488.80,3567.20,8662.00,8449.00,4986625547,4996497209,4991561378,4986635472,4986662903,4986649188,4986625547,4996497210,4991561379,227.5,114.9,1.819,170.625,136.5,68.25
385,42.00,49.00,34.00,45.00,3488.80,3567.20,8662.00,8662.00,4986710935,4976835221,4981773078,4986697505,4986680170,4986688838,4986710935,4976835226,4981773081,227.7,114.9,1.821,170.775,136.62,68.31
390,42.00,49.00,34.00,45.00,3567.20,3567.20,8662.00,8662.00,4986643845,4986657143,4986650494,4986677974,4986670719,4986674347,4986643845,4986657143,4986650494,227.8,114.8,1.822,170.85,136.68,68.34
395,42.00,49.00,34.00,45.00,3567.20,3567.20,8662.00,8449.00,4986652564,4986653247,4986652906,4986659866,4986633144,4986646505,4986652556,4986653241,4986652899,227.6,114.9,1.822,170.7,136.56,68.28
400,42.00,49.00,34.00,45.00,3567.20,3567.20,8662.00,8662.00,4986672520,4986672104,4986672312,4986644355,4986700722,4986672539,4986672528,4986672104,4986672316,227.4,114.9,1.846,170.55,136.44,68.22
405,42.00,49.00,34.00,45.00,3488.80,3567.20,8662.00,8662.00,4986689881,4986695554,4986692718,4986675805,4986643321,4986659563,4986689875,4986695562,4986692719,227.4,114.9,1.853,170.55,136.44,68.22
410,42.00,49.00,34.00,45.00,3567.20,3567.20,8662.00,8449.00,4986653176,4986645454,4986649315,4986667059,4986697720,4986682390,4986653176,4986645454,4986649315,227.4,114.9,1.82,170.55,136.44,68.22
415,42.00,49.00,34.00,45.00,3488.80,3567.20,8662.00,8662.00,4986667847,4986671226,4986669537,4986672160,4986669143,4986670652,4986667846,4986671219,4986669533,227.5,114.8,1.821,170.625,136.5,68.25
420,42.00,50.00,34.00,46.00,3645.60,3567.20,8662.00,8662.00,4986699575,4986674576,4986687076,4986696332,4986647581,4986671957,4986699582,4986674583,4986687083,227.6,114.9,1.821,170.7,136.56,68.28
425,42.00,50.00,34.00,45.00,3567.20,3567.20,8662.00,8449.00,4986643815,4986689802,4986666809,4986670088,4986669485,4986669787,4986643813,4986689804,4986666809,227.7,114.8,1.823,170.775,136.62,68.31
430,42.00,50.00,34.00,45.00,3488.80,3567.20,8662.00,8662.00,4986712318,4986680150,4986696234,4986813542,4986699707,4986756625,4986712321,4986680146,4986696234,227.7,114.8,1.824,170.775,136.62,68.31
435,42.00,50.00,34.00,45.00,3567.20,3567.20,8662.00,8449.00,4986638690,4986640050,4986639370,4986526905,4986643303,4986585104,4986638681,4986640046,4986639364,227.8,114.7,1.823,170.85,136.68,68.34
440,42.00,50.00,34.00,45.00,3567.20,3567.20,8662.00,8662.00,4986701239,4986693446,4986697343,4986670196,4986692799,4986681498,4986701245,4986693453,4986697349,227.9,114.8,1.822,170.925,136.74,68.37
445,42.00,49.00,34.00,45.00,3488.80,3567.20,8662.00,8662.00,4986631157,4986644684,4986637921,4986646230,4986671654,4986658942,4986631152,4986644676,4986637914,227.5,114.8,1.823,170.625,136.5,68.25
450,42.00,50.00,34.00,45.00,3567.20,3567.20,8662.00,8449.00,4986702585,4986681869,4986692227,4986700377,4986651303,4986675840,4986702593,4986681874,4986692234,227.4,114.7,1.893,170.55,136.44,68.22
455,42.00,50.00,34.00,45.00,3567.20,3567.20,8662.00,8662.00,4986638792,4986668345,4986653569,4986643407,4986688686,4986666047,4986638785,4986668341,4986653563,227.4,114.8,1.825,170.55,136.44,68.22
460,42.00,50.00,34.00,45.00,3567.20,3567.20,8662.00,8662.00,4986666952,4986662554,4986664753,4986665353,4986673916,4986669635,4986666958,4986662560,4986664759,227.5,114.7,1.822,170.625,136.5,68.25
465,42.00,50.00,34.00,46.00,3567.20,3567.20,8662.00,8662.00,4986689357,4986693387,4986691372,4986741140,4986645106,4986693123,4986689354,4986693387,4986691371,227.6,114.8,1.821,170.7,136.56,68.28
470,42.00,50.00,34.00,45.00,3567.20,3567.20,8662.00,8449.00,4986658822,4986664150,4986661486,4986630797,4986674968,4986652883,4986658826,4986664152,4986661489,227.6,114.8,1.824,170.7,136.56,68.28
475,42.00,50.00,34.00,46.00,3488.80,3567.20,8449.00,8449.00,4986662762,4986653074,4986657918,4986644766,4986689028,4986666897,4986662753,4986653065,4986657909,227.7,114.9,1.821,170.775,136.62,68.31
480,42.00,49.00,34.00,46.00,3567.20,3567.20,8662.00,8662.00,4986672913,4986711237,4986692075,4986840320,4986670457,4986755389,4986672921,4986711244,4986692083,227.7,114.8,1.823,170.775,136.62,68.31
485,42.00,50.00,34.00,46.00,3567.20,3567.20,8449.00,8662.00,4986680461,4986633501,4986656981,4986527312,4986654245,4986590779,4986680461,4986633493,4986656977,227.8,114.8,1.824,170.85,136.68,68.34
490,42.00,50.00,34.00,45.00,3488.80,3645.60,8662.00,8662.00,4986658426,4986666762,4986662594,4986642851,4986690072,4986666462,4986658420,4986666768,4986662594,227.9,114.7,1.824,170.925,136.74,68.37
495,42.00,50.00,34.00,46.00,3567.20,3567.20,8449.00,8662.00,4986719616,4986712063,4986715840,4986704059,4986676063,4986690061,4986719622,4986712058,4986715840,227.4,114.8,1.825,170.55,136.44,68.22
500,42.00,50.00,34.00,46.00,3567.20,3567.20,8449.00,8662.00,4986623345,4986629649,4986626497,4986638027,4986672802,4986655415,4986623343,4986629656,4986626500,227.4,114.8,1.884,170.55,136.44,68.22
505,42.00,50.00,34.00,46.00,3567.20,3567.20,8449.00,8662.00,4986669398,4986671248,4986670323,4986671357,4986663097,4986667227,4986669395,4986671248,4986670322,227.5,114.8,1.823,170.625,136.5,68.25
510,42.00,50.00,34.00,46.00,3567.20,3645.60,8662.00,8662.00,4986670329,4986682068,4986676199,4986670649,4986669998,4986670324,4986670335,4986682068,4986676202,227.7,114.7,1.825,170.775,136.62,68.31
515,42.00,50.00,34.00,46.00,3567.20,3567.20,8662.00,8662.00,4986714971,4986685932,4986700452,4986697825,4986671998,4986684912,4986714976,4986685926,4986700451,227.8,114.8,1.823,170.85,136.68,68.34
520,42.00,50.00,34.00,46.00,3567.20,3567.20,8449.00,8449.00,4986625484,4986642656,4986634070,4986642890,4986666009,4986654450,4986625478,4986642662,4986634070,227.8,114.8,1.823,170.85,136.68,68.34
525,42.00,50.00,34.00,46.00,3567.20,3567.20,8662.00,8662.00,4986706153,4986715887,4986711020,4986718786,4986674286,4986696536,4986706152,4986715881,4986711017,227.8,114.9,1.823,170.85,136.68,68.34
530,42.00,50.00,34.00,46.00,3567.20,3567.20,8662.00,8662.00,4986638465,4986621746,4986630106,4986616978,4986671564,4986644271,4986638471,4986621751,4986630111,227.9,114.9,1.822,170.925,136.74,68.37
535,42.00,49.00,34.00,46.00,3488.80,3567.20,8662.00,8662.00,4986665777,4986674881,4986670329,4986673172,4986666509,4986669841,4986665764,4986674875,4986670320,228,114.9,1.822,171,136.8,68.4
540,42.00,50.00,34.00,46.00,3567.20,3567.20,8662.00,8662.00,4986692449,4986671400,4986681925,4986694446,4986648428,4986671437,4986692457,4986671405,4986681931,227.9,114.8,1.825,170.925,136.74,68.37
545,42.00,50.00,34.00,46.00,3567.20,3567.20,8662.00,8449.00,4986652585,4986675846,4986664216,4986671986,4986667322,4986669654,4986652577,4986675840,4986664209,227.5,114.8,1.831,170.625,136.5,68.25
550,42.00,50.00,34.00,46.00,3567.20,3645.60,8662.00,8449.00,4986667513,4986662760,4986665137,4986648807,4986697854,4986673331,4986667519,4986662766,4986665143,227.5,114.8,1.868,170.625,136.5,68.25
555,42.00,50.00,34.00,46.00,3567.20,3567.20,8449.00,8662.00,4986688672,4986687903,4986688288,4986700564,4986655410,4986677987,4986688676,4986687897,4986688287,227.6,114.9,1.822,170.7,136.56,68.28
560,42.00,50.00,34.00,46.00,3567.20,3567.20,8662.00,8449.00,4986652427,4986654441,4986653434,4986658022,4986655628,4986656825,4986652423,4986654447,4986653435,227.6,114.9,1.822,170.7,136.56,68.28
565,42.00,50.00,34.00,46.00,3567.20,3567.20,8662.00,8449.00,4986672976,4986671691,4986672334,4986654168,4986700726,4986677447,4986672976,4986671691,4986672334,227.7,114.8,1.823,170.775,136.62,68.31
570,42.00,50.00,34.00,46.00,3567.20,3567.20,8662.00,8662.00,4986673765,4986682558,4986678162,4986669376,4986667712,4986668544,4986673767,4986682558,4986678163,227.8,114.8,1.821,170.85,136.68,68.34
575,42.00,50.00,34.00,46.00,3567.20,3567.20,8662.00,8449.00,4986671876,4987055135,4986863506,4986668330,4986672562,4986670446,4986671878,4987055135,4986863507,227.8,114.8,1.822,170.85,136.68,68.34
580,42.00,50.00,34.00,46.00,3567.20,3567.20,8662.00,8662.00,4986667951,4986271707,4986469829,4986666485,4986668812,4986667649,4986667947,4986271707,4986469827,227.8,114.8,1.825,170.85,136.68,68.34
585,42.00,50.00,34.00,46.00,3567.20,3567.20,8449.00,8662.00,4986714015,4986708802,4986711409,4986708430,4986676510,4986692470,4986714018,4986708796,4986711407,228,114.9,1.822,171,136.8,68.4
590,42.00,50.00,34.00,46.00,3567.20,3567.20,8662.00,8875.00,4986669184,4986662671,4986665928,4986661450,4986665250,4986663350,4986669185,4986662676,4986665931,227.7,114.9,1.822,170.775,136.62,68.31
595,42.00,50.00,34.00,46.00,3567.20,3567.20,8449.00,8449.00,4986624371,4986641635,4986633003,4986645285,4986674891,4986660088,4986624361,4986641630,4986632996,227.5,114.9,1.884,170.625,136.5,68.25
600,42.00,50.00,34.00,46.00,3567.20,3567.20,8662.00,8449.00,4986691197,4986686939,4986689068,4986706002,4986650803,4986678403,4986691208,4986686945,4986689077,227.6,114.9,1.844,170.7,136.56,68.28
605,42.00,50.00,34.00,46.00,3645.60,3567.20,8449.00,8449.00,4986654117,4986661646,4986657882,4986639297,4986688134,4986663716,4986654109,4986661646,4986657878,227.6,114.9,1.821,170.7,136.56,68.28
610,42.00,50.00,34.00,46.00,3567.20,3567.20,8662.00,8662.00,4986715437,4986696452,4986705945,4986700293,4986676880,4986688587,4986715440,4986696451,4986705946,227.7,115,1.822,170.775,136.62,68.31
615,42.00,50.00,34.00,46.00,3567.20,3567.20,8662.00,8662.00,4986645461,4986664193,4986654827,4986640110,4986635258,4986637684,4986645460,4986664196,4986654828,227.7,115,1.821,170.775,136.62,68.31
620,42.00,50.00,34.00,46.00,3567.20,3567.20,8662.00,8449.00,4986690852,4986670628,4986680740,4986692642,4986702397,4986697520,4986690853,4986670626,4986680740,227.7,114.8,1.823,170.775,136.62,68.31
625,42.00,50.00,34.00,46.00,3567.20,3567.20,8662.00,8449.00,4986678426,4986679215,4986678821,4986690572,4986666319,4986678446,4986678426,4986679210,4986678818,227.8,114.8,1.824,170.85,136.68,68.34
630,42.00,50.00,34.00,46.00,3567.20,3567.20,8662.00,8662.00,4986633501,4986660611,4986647056,4986621942,4986641734,4986631838,4986633504,4986660617,4986647061,227.9,114.8,1.822,170.925,136.74,68.37
635,42.00,50.00,34.00,46.00,3567.20,3567.20,8662.00,8449.00,4986699914,4986671002,4986685458,4986702775,4986701501,4986702138,4986699916,4986670998,4986685457,228,114.9,1.821,171,136.8,68.4
