 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 9195724 6174052 122 2016 0 0 0 0  9  3 -0  0  0  719 1667  284 25  3 71
 0 0 0 9690052 6550232 151 2547 0 0 0 0  0  0  0  0  0  679 2108  269  0  4 96
 0 0 0 9689692 6549812 147 2164 0 0 0 0  0  0  0  0  0  570 1687  262  0  4 96
 0 0 0 9689764 6549808 129 2158 0 0 0 0  0  0  0  0  0  578 1679  264  0  4 96
 0 0 0 9689840 6549912 134 2154 0 0 0 0  0  3  0  0  0  657 1686  306  0  4 96
 0 0 0 9689836 6549980 129 2158 0 0 0 0  0  0  0  0  0  577 1674  259  0  4 96
 0 0 0 9689812 6549968 129 2155 0 0 0 0  0  0  0  0  0  585 1687  266  0  4 96
 0 0 0 9689808 6550084 147 2167 0 0 0 0  0  0  0  0  0  578 1674  256  0  4 96
 0 0 0 9689764 6549932 77 1180 0 0 0  0  0  0  0  0  0  527 1255  219  0  2 98
 0 0 0 9689800 6549932 52 978 0 0  0  0  0  0  0  0  0  521 1191  269  0  2 98
 0 0 0 9689616 6549944 129 2156 0 0 0 0  0  2  0  0  0  631 1683  308  0  4 96
 0 0 0 9689804 6549956 134 2160 0 0 0 0  0  0  0  0  0  595 1674  258  0  4 96
 0 0 0 9689620 6549800 129 2159 0 0 0 0  0  0  0  0  0  601 1687  282  0  4 96
 0 0 0 9689744 6549928 147 2163 0 0 0 0  0  0  0  0  0  600 1679  271  0  4 96
 0 0 0 9689760 6549892 129 2159 0 0 0 0  0  0  0  0  0  573 1686  255  0  4 96
 0 0 0 9689516 6549844 129 2159 0 0 0 0  0  0  0  0  0  579 1670  261  0  4 96
 0 0 0 9689756 6549928 134 2156 0 0 0 0  0  2  0  0  0  606 1687  299  0  4 96
 0 0 0 9689460 6549764 12 99 0  0  0  0  0  0  0  0  0  451  756  172  0  1 99
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 1 0 0 9689676 6549808 116 2059 0 0 0 0  0  0  0  0  0  591 1597  264  0  3 97
 0 0 0 9689376 6549892 129 2159 0 0 0 0  0  0  0  0  0  591 1672  260  0  4 96
 0 0 0 9689672 6549876 147 2166 0 0 0 0  0  0  0  0  0  578 1684  263  0  4 96
 0 0 0 9689380 6549672 128 2154 0 0 0 0  0  0  0  0  0  585 1669  262  0  4 96
 0 0 0 9689328 6549628 134 2159 0 0 0 0  0  2  0  0  0  628 1697  310  0  4 96
 0 0 0 9689620 6549752 129 2158 0 0 0 0  0  0  0  0  0  575 1672  256  0  4 96
 0 0 0 9689280 6549568 129 2158 0 0 0 0  0  0  0  0  0  596 1694  287  0  4 96
 0 0 0 9689320 6549812 95 1186 0 0 0  0  0  0  0  0  0  529 1288  223  0  3 97
 0 0 0 9689616 6549748 52 979 0 0  0  0  0  0  0  0  0  524 1076  217  0  1 99
 0 0 0 9689620 6549752 129 2156 0 0 0 0  0  0  0  0  0  585 1669  257  0  4 96
 0 0 0 9689368 6549720 129 2158 0 0 0 0  0  2  0  0  0  610 1682  306  0  4 96
 0 0 0 9689296 6549628 134 2162 0 0 0 0  0  0  0  0  0  580 1673  255  0  4 96
 0 0 0 9689592 6549724 129 2156 0 0 0 0  0  0  0  0  0  577 1685  262  0  4 96
 0 0 0 9689344 6549748 147 2163 0 0 0 0  0  0  0  0  0  580 1673  260  0  4 96
 0 0 0 9689300 6549600 129 2159 0 0 0 0  0  0  0  0  0  573 1688  261  0  4 96
 0 0 0 9689592 6549724 129 2159 0 0 0 0  0  0  0  0  0  572 1767  309  0  4 96
 0 0 0 9689340 6549672 18 120 0 0  0  0  0  2  0  0  0  486  798  221  0  1 99
 0 0 0 9689596 6549728 116 2037 0 0 0 0  0  0  0  0  0  564 1550  249  0  2 97
 0 0 0 9689232 6549532 129 2155 0 0 0 0  0  0  0  0  0  587 1682  278  0  4 96
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 9689592 6549764 144 2169 0 0 0 0  0  0  0  0  0  587 1686  272  0  4 96
