 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43547260 31044628 153 4007 0 0 0 0 59 -0 3 -0 0  830 2835  850  3  6 91
 0 0 0 43660212 31083428 123 3504 0 0 0 0 0 0  0  0  0  867 2470  313  0  6 94
 0 0 0 43660024 31083116 208 6219 0 0 0 0 0 0  0  0  0  751 3316  454  0  6 94
 0 0 0 43659780 31082964 106 3120 0 0 0 0 0 0  0  0  0  744 2093  323  0  6 94
 0 0 0 43659752 31082920 204 6147 0 0 0 0 0 0  0  0  0  755 3211  464  0  6 94
 0 0 0 43659728 31082916 98 3026 0 0 0 0 0  0  2  0  0  800 2051  367  0  6 94
 0 0 0 43659752 31082928 106 3121 0 0 0 0 0 0  0  0  0  819 2083  326  0  6 94
 0 0 0 43659652 31082836 98 3022 0 0 0 0 0  0  0  0  0  798 1975  311  0  6 94
 0 0 0 43659908 31083012 207 6148 0 0 0 0 0 0  0  0  0  749 3266  453  0  6 94
 0 0 0 43659760 31082948 106 3121 0 0 0 0 0 0  0  0  0  761 2026  323  0  6 94
 0 0 0 43659652 31082848 98 3020 0 0 0 0 0  0  0  0  0  806 1936  315  0  6 94
 0 0 0 43659636 31082828 204 6154 0 0 0 0 0 0  2  0  0  860 3160  496  0  6 94
 0 0 0 43659672 31082864 106 3118 0 0 0 0 0 0  0  0  0  777 2097  322  0  6 94
 0 0 0 43659880 31082956 98 3021 0 0 0 0 0  0  0  0  0  753 1974  312  0  6 94
 0 0 0 43659784 31082912 208 6154 0 0 0 0 0 0  0  0  0  728 3245  453  0  6 94
 0 0 0 43659612 31082808 106 3119 0 0 0 0 0 0  0  0  0  757 2093  320  0  6 94
 0 0 0 43659632 31082824 98 3021 0 0 0 0 0  0  0  0  0  771 1922  300  0  6 94
 0 0 0 43659548 31082740 106 3128 0 0 0 0 0 0  2  0  0  758 2023  355  0  6 94
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43659560 31082752 98 3024 0 0 0 0 0  0  0  0  0  737 1988  318  0  6 94
 0 0 0 43659500 31082708 106 3121 0 0 0 0 0 0  0  0  0  743 2070  317  0  6 94
 0 0 0 43659500 31082720 102 3021 0 0 0 0 0 0  0  0  0  691 2038  322  0  6 94
 0 0 0 43659568 31082760 204 6150 0 0 0 0 0 0  0  0  0  740 3120  457  0  6 94
 0 0 0 43659440 31082648 106 3121 0 0 0 0 0 0  0  0  0  703 2048  324  0  6 94
 0 0 0 43659472 31082668 204 6147 0 0 0 0 0 0  2  0  0  822 3359  544  0  6 94
 0 0 0 43659544 31082736 98 3024 0 0 0 0 0  0  0  0  0  976 2019  323  0  6 94
 0 0 0 43659456 31082656 106 3122 0 0 0 0 0 0  0  0  0  735 2079  325  0  6 94
 0 0 0 43659452 31082672 208 6145 0 0 0 0 0 0  0  0  0  820 3190  455  0  6 94
 0 0 0 43659972 31082852 193 6055 0 0 0 0 0 0  0  0  0  774 3255  452  0  6 94
 0 0 0 43659528 31082720 18 157 0 0 0 0  0  0  0  0  0  747  996  181  0  6 94
 0 0 0 43659400 31082592 204 6144 0 0 0 0 0 0  2  0  0  772 3196  503  0  6 94
 0 0 0 43659708 31082776 204 6145 0 0 0 0 0 0  0  0  0  733 3262  466  0  6 94
 0 0 0 43659368 31082572 208 6151 0 0 0 0 0 0  0  0  0  762 3260  461  0  6 94
 0 0 0 43659504 31082696 0 1 0  0  0  0  0  0  0  0  0  669  890  184  0  6 94
 0 0 0 43659632 31082708 204 6148 0 0 0 0 0 0  0  0  0  762 3242  485  0  6 94
 0 0 0 43659380 31082576 98 3022 0 0 0 0 0  0  0  0  0  697 1940  333  0  6 94
 0 0 0 43659304 31082496 204 6154 0 0 0 0 0 0  3  0  0  798 3235  527  0  6 94
 0 0 0 43659020 31082224 204 6143 0 0 0 0 0 0  0  0  0  728 3304  470  0  6 94
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43659024 31082216 207 6150 0 0 0 0 0 0  0  0  0  772 3297  463  0  6 94
 0 0 0 43658984 31082192 107 3123 0 0 0 0 0 0  0  0  0  725 2061  325  0  6 94
 0 0 0 43659028 31082220 204 6149 0 0 0 0 0 0  0  0  0  752 3446  444  0  6 94
 0 0 0 43658928 31082124 98 3025 0 0 0 0 0  0  0  0  0  774 1988  311  0  6 94
 0 0 0 43659100 31082288 106 3122 0 0 0 0 0 0  2  0  0  825 2036  357  0  6 94
 0 0 0 43658976 31082168 204 6147 0 0 0 0 0 0  0  0  0  804 3161  441  0  6 94
 0 0 0 43659040 31082228 101 3025 0 0 0 0 0 0  0  0  0  828 2023  310  0  6 94
 0 0 0 43659008 31082204 107 3123 0 0 0 0 0 0  0  0  0  746 2075  324  0  6 94
 0 0 0 43658980 31082172 204 6145 0 0 0 0 0 0  0  0  0  793 3327  457  0  6 94
 0 0 0 43658908 31082104 204 6151 0 0 0 0 0 0  0  0  0  846 3145  447  0  6 94
 0 0 0 43659044 31082232 20 639 0 0 0 0  0  0  2  0  0  737 1209  311  0  6 94
 0 0 0 43658776 31081968 184 5507 0 0 0 0 0 0  0  0  0  882 2946  460  0  6 94
 0 0 0 43658740 31081924 98 3027 0 0 0 0 0  0  0  0  0  792 2079  312  0  6 94
 0 0 0 43658684 31081900 109 3121 0 0 0 0 0 0  0  0  0  830 2012  328  0  6 94
 0 0 0 43658580 31081776 204 6149 0 0 0 0 0 0  0  0  0  845 3156  452  0  6 94
 0 0 0 43658616 31081812 98 3026 0 0 0 0 0  0  0  0  0  754 2090  315  0  6 94
 0 0 0 43658624 31081816 106 3123 0 0 0 0 0 0  2  0  0  762 2035  367  0  6 94
 0 0 0 43658656 31081828 204 6145 0 0 0 0 0 0  0  0  0  834 3203  456  0  6 94
 0 0 0 43658620 31081824 98 3026 0 0 0 0 0  0  0  0  0  803 2137  315  0  6 94
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43658600 31081792 208 6146 0 0 0 0 0 0  0  0  0  790 3190  446  0  6 94
 0 0 0 43658564 31081756 106 3124 0 0 0 0 0 0  0  0  0  781 2032  318  0  6 94
 0 0 0 43658592 31081812 204 6148 0 0 0 0 0 0  0  0  0  754 3276  463  0  6 94
 0 0 0 43658608 31081796 98 3022 0 0 0 0 0  0  2  0  0  777 1946  342  0  6 94
 0 0 0 43658496 31081712 117 3352 0 0 0 0 0 0  0  0  0  771 2185  321  0  6 94
 0 0 0 43282372 30783520 267 26317 0 0 0 0 0 0 5  0  0  881 6210  363  6  7 87
