 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 10036720 6890472 32 969 0 0 0  0  4  1  0  0  0  387  606  149  4  2 94
 0 0 0 9294712 6138340 135 3979 0 0 0 0  0  0  0  0  0  454 2563  243  1  9 91
 0 0 0 9294088 6138008 123 3608 0 0 0 0  0  2  0  0  0  419 2197  298  1  9 91
 0 0 0 9294080 6138024 126 3615 0 0 0 0  0  0  0  0  0  384 2181  241  1  9 91
 0 0 0 9294520 6138236 14 99 0  0  0  0  0  0  0  0  0  376  730   92  0  0 99
 0 0 0 9294488 6138180 115 3511 0 0 0 0  0  0  0  0  0  381 2152  250  1  8 91
 0 0 0 9294076 6138028 123 3622 0 0 0 0  0  0  0  0  0  387 2204  247  1  8 91
 0 0 0 9294072 6138024 123 3618 0 0 0 0  0  0  0  0  0  393 2176  244  1  9 91
 0 0 0 9294516 6138164 12 98 0  0  0  0  0  2  0  0  0  386  765  131  0  0 99
 0 0 0 9294496 6138220 112 3536 0 0 0 0  0  0  0  0  0  371 2171  237  1  8 91
 0 0 0 9294048 6138016 131 3623 0 0 0 0  0  0  0  0  0  536 2274  289  1  9 91
 0 0 0 9294044 6137996 123 3609 0 0 0 0  0  0  0  0  0  387 2151  250  1  9 91
 0 0 0 9294492 6138140 12 98 0  0  0  0  0  0  0  0  0  362  706   92  0  0 100
 0 0 0 9294572 6138244 111 3515 0 0 0 0  0  0  0  0  0  385 2108  238  1  9 91
 0 0 0 9294236 6138036 123 3608 0 0 0 0  0  2  0  0  0  418 2159  287  1  9 91
 0 0 0 9294028 6138000 120 3526 0 0 0 0  0  0  0  0  0  375 2106  237  1  9 91
 0 0 0 9294476 6138196 6 87  0  0  0  0  0  0  0  0  0  364  716   92  0  0 100
 0 0 0 9294240 6138096 129 3617 0 0 0 0  0  0  0  0  0  376 2158  247  1  9 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 9294236 6138036 123 3620 0 0 0 0  0  0  0  0  0  380 2182  244  1  8 91
 0 0 0 9294028 6137980 111 3337 0 0 0 0  0  0  0  0  0  381 2038  233  1  9 91
 0 0 0 9294448 6138108 12 284 0 0  0  0  0  2  0  0  0  389  807  139  0  0 100
 0 0 0 9294244 6138104 123 3618 0 0 0 0  0  0  0  0  0  386 2183  244  1  9 91
 0 0 0 9294208 6138044 133 3622 0 0 0 0  0  0  0  0  0  386 2167  243  1  9 91
 0 0 0 9294004 6137956 105 3153 0 0 0 0  0  0  0  0  0  378 1999  226  1  8 91
 0 0 0 9294448 6138096 18 474 0 0  0  0  0  0  0  0  0  366  890  112  0  0 99
 0 0 0 9294248 6138088 123 3619 0 0 0 0  0  0  0  0  0  375 2163  243  1  9 91
 0 0 0 9294176 6137976 123 3625 0 0 0 0  0  2  0  0  0  431 2198  283  1  9 91
 0 0 0 9293972 6137940 112 3274 0 0 0 0  0  0  0  0  0  386 2048  227  1  8 91
 0 0 0 9294416 6138136 15 359 0 0  0  0  0  0  0  0  0  365  829  106  0  0 100
 0 0 0 9294192 6138048 128 3626 0 0 0 0  0  0  0  0  0  395 2200  254  1  9 91
 0 0 0 9294176 6137976 123 3632 0 0 0 0  0  0  0  0  0  387 2217  247  1  8 91
 0 0 0 9293972 6137920 110 3335 0 0 0 0  0  0  0  0  0  391 2052  231  1  8 91
 0 0 0 9294392 6138052 12 291 0 0  0  0  0  2  0  0  0  400  844  147  0  0 100
 0 0 0 9294160 6138036 123 3624 0 0 0 0  0  0  0  0  0  386 2161  245  1  9 91
 0 0 0 9294152 6137996 132 3633 0 0 0 0  0  0  0  0  0  536 2260  289  1  9 91
 0 0 0 9293948 6137900 114 3426 0 0 0 0  0  0  0  0  0  387 2095  242  1  8 91
 0 0 0 9294392 6138040 9 198 0  0  0  0  0  0  0  0  0  372  786  101  0  0 100
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 9294120 6138016 123 3628 0 0 0 0  0  0  0  0  0  390 2171  241  1  9 91
 0 0 0 9294152 6137952 123 3634 0 0 0 0  0  2  0  0  0  440 2196  286  1  9 91
 0 0 0 9293948 6137916 118 3488 0 0 0 0  0  0  0  0  0  388 2113  237  1  8 91
 0 0 0 9294392 6138120 9 138 0  0  0  0  0  0  0  0  0  363  756   96  0  0 100
 0 0 0 9294260 6138064 128 3633 0 0 0 0  0  0  0  0  0  392 2200  252  1  9 91
