timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
40,0,   0.9272,   3.319,   38.23,   7.079,   5.309
40,1,    6.915,   47.63,   39.85,   15.73,    11.8
40,2,   0.9078,   6.543,    34.1,   6.925,   5.194
40,3,  0.01364, 0.05937,   35.85,   5.987,    4.49
45,0,     1.22,   4.702,    38.6,    7.42,   5.565
45,1,    8.762,   63.59,   40.48,    18.8,    14.1
45,2,    1.039,   7.489,    34.6,   7.188,   5.391
45,3,  0.01711, 0.07515,    36.1,   6.032,   4.524
50,0,    1.546,    6.61,   38.98,   7.855,   5.891
50,1,    10.54,   81.37,   40.73,   22.11,   16.58
50,2,    1.044,   7.517,    34.6,   7.194,   5.395
50,3,  0.02026, 0.09109,   36.23,   6.056,   4.542
55,0,    2.106,   10.23,   39.35,   8.614,   6.461
55,1,    12.05,   97.73,   40.98,   25.12,   18.84
55,2,    1.047,   7.542,    34.6,   7.198,   5.399
55,3,  0.02315,  0.1063,   36.35,    6.08,    4.56
60,0,    2.741,   14.75,   39.35,   9.473,   7.105
60,1,    13.47,   113.2,   41.23,   27.98,   20.98
60,2,    1.049,   7.567,   34.73,   7.224,   5.418
60,3,  0.02597,  0.1213,   36.48,   6.104,   4.578
65,0,    3.379,   19.27,   39.48,   10.35,   7.766
65,1,    14.89,   128.7,   41.23,    30.8,    23.1
65,2,    1.052,   7.592,   34.85,   7.249,   5.437
65,3,  0.02879,  0.1363,    36.6,   6.128,   4.596
70,0,    4.141,    25.3,    39.6,   11.51,    8.63
70,1,    16.18,   142.7,   41.23,   33.34,   25.01
70,2,    1.055,   7.617,   34.98,   7.274,   5.456
70,3,  0.03152,  0.1511,   36.73,   6.151,   4.613
75,0,    4.905,   31.36,    39.6,   12.64,   9.483
75,1,    17.24,   154.2,    41.1,   35.42,   26.57
75,2,    1.274,   9.957,    35.1,   7.722,   5.791
75,3,  0.03405,  0.1659,   36.85,   6.175,   4.631
80,0,     5.67,   37.42,   39.73,    13.8,   10.35
80,1,    18.07,   163.3,    41.1,   37.08,   27.81
80,2,    1.711,   14.71,   35.35,   8.629,   6.471
80,3,  0.03676,  0.1814,   36.98,   6.199,   4.649
85,0,    6.397,   43.05,   39.73,   14.86,   11.15
85,1,    18.71,   170.3,    41.1,   38.36,   28.77
85,2,    2.378,   21.97,   35.48,    9.97,   7.477
85,3,  0.03958,  0.1976,    37.1,   6.223,   4.667
90,0,    7.082,   48.18,   39.73,   15.83,   11.87
90,1,    19.41,   177.3,   41.23,   39.66,   29.75
90,2,    3.044,   29.22,   35.48,   11.29,   8.467
90,3,  0.04244,  0.2134,    37.1,   6.226,   4.669
95,0,    7.556,   51.67,   39.73,   16.49,   12.37
95,1,    20.25,   185.8,   41.35,   41.23,   30.92
95,2,     3.71,   36.47,   35.48,   12.61,   9.457
95,3,  0.04533,  0.2296,    37.1,   6.229,   4.672
100,0,    7.955,   54.27,   39.85,   17.01,   12.76
100,1,    21.11,   194.8,   41.35,   42.87,   32.16
100,2,    4.376,   43.73,   35.48,   13.93,   10.45
100,3,  0.04808,  0.2457,    37.1,   6.232,   4.674
105,0,    8.319,   56.45,   39.85,   17.44,   13.08
105,1,    21.97,   203.9,   41.48,   44.56,   33.42
105,2,    5.043,   50.98,    35.6,   15.27,   11.45
105,3,  0.05072,  0.2615,    37.1,   6.235,   4.677
110,0,    8.562,   57.22,   39.85,   17.61,    13.2
110,1,    22.92,   214.2,    41.6,   46.46,   34.84
110,2,     5.71,   58.24,    35.6,   16.59,   12.44
110,3,  0.05341,  0.2776,    37.1,   6.239,   4.679
115,0,    8.809,    58.1,   39.98,   17.81,   13.36
115,1,    24.05,   226.6,   41.85,   48.74,   36.56
115,2,     6.16,   63.18,   35.48,   17.47,    13.1
115,3,  0.05599,   0.293,    37.1,   6.241,   4.681
