Time,ambienttemp,cpu0.dietemp,cpu0.memtemp,cpu1.dietemp,cpu1.memtemp,gbeth.temp,hddbp.temp,sp.temp,fan1.tach,fan2.tach,fan3.tach,fan4.tach,fan5.tach,fan6.tach
0,16.800,37.800,26.400,36,29.400,37.200,19.200,36,10020,10200,10380,9660,10860,10680
5,16.800,37.800,26.400,36,29.400,37.200,19.200,36,10020,10200,10380,9660,10860,10680
10,16.800,39,25.800,37.200,29.400,37.200,19.200,36,10020,10200,10380,9600,10860,10680
15,17.400,39,25.800,37.200,29.400,37.200,19.200,36,10020,10200,10380,9600,10860,10680
20,17.400,39.600,25.800,37.800,29.400,37.200,19.200,36,9960,10200,10380,9600,10860,10740
25,17.400,39.600,25.800,37.800,29.400,37.200,19.200,36,9960,10200,10380,9600,10860,10740
30,17.400,40.800,25.800,37.200,29.400,37.200,19.200,36,9960,10200,10380,9600,10860,10680
35,17.400,40.800,25.800,37.200,29.400,37.200,19.200,36,9960,10200,10380,9600,10860,10680
40,17.400,41.400,25.800,37.200,29.400,37.200,19.200,36,10020,10200,10380,9600,10860,10680
45,17.400,41.400,25.800,37.200,29.400,37.200,19.200,36,10020,10200,10380,9600,10860,10680
50,17.400,40.800,26.400,37.200,29.400,37.200,19.800,36,9960,10200,10380,9600,10860,10680
55,18,40.800,26.400,37.200,29.400,37.200,19.800,36,10020,10200,10380,9600,10860,10680
60,17.400,42,26.400,36.600,29.400,37.200,19.800,36,10020,10200,10380,9600,10860,10740
65,17.400,42,26.400,36.600,29.400,37.200,19.800,36,10020,10200,10380,9600,10860,10740
70,18,42,26.400,37.800,29.400,37.200,19.800,36,10020,10200,10380,9600,10860,10680
75,16.800,42,26.400,37.800,29.400,37.200,19.800,36,10020,10200,10380,9600,10860,10680
80,18,42,26.400,37.200,30,37.200,19.800,36,10020,10260,10380,9600,10860,10740
85,18,42,26.400,37.200,30,37.200,19.800,36,10020,10260,10380,9600,10860,10740
90,18,42.600,26.400,37.200,30,37.200,19.800,36,10020,10200,10380,9600,10860,10680
95,17.400,42.600,26.400,37.200,30,37.200,19.800,36,10020,10200,10380,9600,10860,10680
100,17.400,42.600,26.400,37.200,30,37.200,19.800,36,10020,10260,10380,9660,10860,10740
105,18,42.600,26.400,37.200,30,37.200,19.800,36,10020,10260,10380,9660,10860,10740
110,18,43.200,26.400,37.200,30,37.200,19.800,36,10020,10200,10380,9600,10860,10740
115,18,43.200,26.400,37.200,30,37.200,19.800,36,10020,10200,10380,9600,10860,10740
120,18,42,26.400,37.800,30,37.200,19.800,36,10020,10260,10380,9600,10860,10740
125,18,42,26.400,37.800,30,37.200,19.800,36,10020,10260,10380,9600,10860,10740
130,18,42.600,26.400,37.800,30,37.200,19.800,36,10020,10260,10380,9600,10860,10680
135,17.400,42.600,26.400,37.800,30,37.200,19.800,36,10020,10260,10380,9600,10860,10680
140,18,43.200,26.400,37.200,30,37.200,19.800,36,10020,10200,10380,9600,10860,10740
145,17.400,43.200,26.400,37.200,30,37.200,19.800,36,10020,10200,10380,9600,10860,10740
150,17.400,42,26.400,37.200,30,37.200,19.800,36,10020,10200,10440,9600,10920,10740
155,18,42,26.400,37.200,30,37.200,19.800,36,10020,10200,10440,9600,10920,10740
160,18,41.400,27,37.200,30,37.200,19.800,36,10020,10260,10380,9600,10860,10680
