timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
40,0,    4.571,     2.4,   37.48,   7.408,   5.556
40,1,    6.628,   3.261,   37.98,   7.977,   5.983
40,2,    2.131,   1.276,    31.1,   5.751,   4.313
40,3,   0.2358,  0.4448,    34.6,    5.88,    4.41
45,0,    6.163,   3.429,   37.98,   7.928,   5.946
45,1,     8.64,   4.224,    38.6,   8.577,   6.433
45,2,    2.573,   1.563,   31.35,   5.914,   4.436
45,3,   0.2934,  0.5649,   34.73,   5.931,   4.448
50,0,    7.939,    4.58,    38.1,   8.436,   6.327
50,1,    10.86,   5.199,   38.73,   9.131,   6.849
50,2,    2.807,   1.739,   31.48,   6.003,   4.503
50,3,   0.3479,  0.6765,   34.73,   5.958,   4.469
55,0,    9.555,   5.701,   37.98,   8.872,   6.654
55,1,    12.92,   6.089,   38.73,   9.622,   7.217
55,2,    3.014,   1.907,   31.48,   6.066,    4.55
55,3,   0.3993,  0.7782,   34.73,   5.984,   4.488
60,0,     11.2,   6.818,    38.1,   9.353,   7.014
60,1,    15.06,   7.072,   39.23,   10.23,    7.67
60,2,     3.22,   2.075,    31.6,   6.149,   4.612
60,3,     0.43,  0.8645,   34.48,   5.962,   4.471
65,0,    12.59,   7.799,    37.6,   9.664,   7.248
65,1,    17.55,   8.293,   39.85,   10.95,   8.212
65,2,    3.338,    2.21,   31.73,   6.212,   4.659
65,3,   0.4588,  0.9431,   34.48,   5.979,   4.485
70,0,    13.73,   8.634,   37.85,   10.04,   7.526
70,1,    20.31,   9.687,   39.73,   11.62,   8.715
70,2,    3.454,   2.345,   31.85,   6.275,   4.706
70,3,   0.4943,    1.02,   34.48,   5.998,   4.499
75,0,    14.95,   9.558,    38.1,   10.43,   7.826
75,1,    22.91,   11.07,    40.1,   12.35,    9.26
75,2,    3.617,   2.581,   31.85,   6.341,   4.756
75,3,   0.5552,   1.114,   34.23,   5.982,   4.487
MARK: log cycle at timestamp 75
