59.439,24.571,27,23,16.286,18.286,1.6197e+07,6.4789e+06,28042,8701.6,33.714,0,3160.7,7553.6,5239.3,7553.6,5346.4,7553.6,5271.4,7939.3,5250
43.179,25.286,28,22.857,16.286,18.286,9.9664e+05,5.0803e+05,1.2936e+05,1.5027e+05,57,0,3160.7,7564.3,5250,7575,5357.1,7564.3,5250,7928.6,5250
43.783,24.857,28.143,22.714,16.286,18.286,9.8434e+06,5.9086e+06,20262,12530,88.786,0,3171.4,7532.1,5250,7532.1,5346.4,7553.6,5260.7,7907.1,5250
43.847,25.714,29,22.714,16.286,18.286,6.28e+05,8.3398e+05,3.2697e+05,2.611e+05,0,0,3150,7564.3,5250,7564.3,5335.7,7553.6,5282.1,7907.1,5250
59.739,25.143,28.286,22.714,16.286,18.286,1.5878e+07,2.5796e+06,62529,55459,0,0,3160.7,7532.1,5239.3,7542.9,5346.4,7542.9,5250,7939.3,5250
44.263,25.429,28.143,22.714,16.429,18.286,4.0636e+05,1.574e+06,2.4447e+05,96753,21.5,0,3171.4,7553.6,5260.7,7575,5357.1,7553.6,5260.7,7907.1,5250
43.616,26.143,29,22.714,16.429,18.286,1.0294e+07,7.9798e+06,39247,18754,19.714,0,3171.4,7521.4,5260.7,7553.6,5335.7,7553.6,5250,7917.9,5250
43.38,25.714,28.143,22.714,16.571,18.286,3.5206e+05,2.3579e+05,4.1879e+05,1.6926e+05,38.857,0,3182.1,7521.4,5250,7542.9,5346.4,7553.6,5260.7,7917.9,5250
58.547,25.286,29,22.857,16.571,18.286,1.5574e+07,2.5293e+06,15998,57149,61.214,0,3182.1,7553.6,5239.3,7564.3,5335.7,7553.6,5260.7,7928.6,5250
42.669,26.857,28.571,22.857,16.571,18.286,4.2422e+05,9.6954e+05,1.0462e+05,2.0459e+05,0,0,3150,7510.7,5250,7553.6,5357.1,7542.9,5303.6,7928.6,5250
42.231,25.857,28.429,22.857,16.571,18.286,7.6854e+06,8.9962e+06,21843,28972,0,0,3182.1,7564.3,5239.3,7564.3,5346.4,7553.6,5282.1,7950,5250
42.261,25.857,28.571,22.857,16.571,18.286,8.4369e+05,8.4406e+05,4.3444e+05,2.3406e+05,29,0,3160.7,7532.1,5250,7564.3,5357.1,7553.6,5250,7928.6,5250
