57.84,0,24,26,22,16,18,10.793,0.18526,6.5,0,3225,7500,5250,7500,5325,7575,5250,7950,5250
42.75,5,24,26,22,16,18,0,0,0,0,3225,7575,5250,7575,5400,7575,5250,7875,5250
43.86,6,0,0,0,0,0,0.50367,1.6492,0,0,0,0,0,0,0,0,0,0,0
44.4,10,25,27,22,16,18,6.7473,0.14833,218,0,3150,7575,5250,7575,5325,7575,5250,7950,5250
59.76,15,25,30,22,16,18,0,0,0,0,3150,7575,5250,7575,5325,7575,5250,7875,5250
44.22,16,0,0,0,0,0,1.4805,2.9219,0,0,0,0,0,0,0,0,0,0,0
44.28,20,24,27,22,16,18,8.9366,0.22179,0,0,3150,7500,5250,7500,5325,7650,5250,7950,5250
43.71,25,25,28,22,16,18,0,0,0,0,3225,7575,5250,7575,5325,7575,5250,7875,5250
58.17,26,0,0,0,0,0,0.82573,2.6581,0,0,0,0,0,0,0,0,0,0,0
42.06,30,27,28,22,16,18,8.4105,0.054015,0,0,3150,7575,5250,7575,5325,7575,5250,7950,5250
42.12,35,25,27,22,16,18,0,0,0,0,3150,7500,5250,7500,5400,7575,5250,7950,5250
42.27,36,0,0,0,0,0,0.22105,2.6013,0,0,0,0,0,0,0,0,0,0,0
58.32,40,26,28,22,16,18,8.8527,0.42059,149,0,3150,7575,5250,7575,5325,7575,5250,7950,5250
42.12,45,27,28,22,16,18,0,0,0,0,3150,7500,5250,7500,5325,7575,5250,7875,5250
41.94,46,0,0,0,0,0,1.0059,1.5728,0,0,0,0,0,0,0,0,0,0,0
42.03,50,25,27,22,16,18,8.999,0.36607,0,0,3150,7575,5175,7575,5325,7575,5250,7950,5250
58.08,55,26,28,22,16,18,0,0,0,0,3150,7575,5250,7575,5325,7575,5250,7950,5250
41.97,56,0,0,0,0,0,0.090441,2.7431,0,0,0,0,0,0,0,0,0,0,0
41.85,60,28,28,22,16,18,8.8175,0.44577,0,0,3150,7575,5250,7575,5325,7650,5250,7875,5250
42.24,65,25,27,22,17,18,0,0,0,0,3225,7500,5250,7500,5325,7575,5250,7950,5250
57.87,66,0,0,0,0,0,0.43168,1.5735,0,0,0,0,0,0,0,0,0,0,0
41.85,70,25,29,22,17,18,9.1174,0.11118,668.5,0,3150,7575,5250,7575,5325,7575,5250,7950,5250
41.85,75,26,31,22,16,18,0,0,0,0,3150,7575,5250,7575,5325,7575,5250,7875,5250
41.79,76,0,0,0,0,0,0.71315,2.6996,0,0,0,0,0,0,0,0,0,0,0
57.9,80,25,28,22,16,18,8.8574,0.71664,0,0,3150,7500,5250,7500,5400,7575,5250,7950,5250
41.76,85,26,28,22,16,18,0,0,0,0,3150,7575,5250,7575,5325,7650,5250,7875,5250
41.79,86,0,0,0,0,0,0.7727,1.3109,0,0,0,0,0,0,0,0,0,0,0
42.06,90,26,30,22,17,18,6.7858,0.18886,0,0,3150,7500,5250,7500,5325,7575,5250,7875,5175
57.84,95,25,28,22,16,18,0,0,0,0,3150,7575,5250,7575,5325,7575,5250,7950,5250
41.85,96,0,0,0,0,0,0.24374,2.5453,0,0,0,0,0,0,0,0,0,0,0
41.88,100,26,28,22,17,18,8.8307,0.34632,180.5,0,3150,7500,5250,7500,5400,7650,5250,7875,5250
