57.87,24,27,23,16,18,2.1465e+07,0,22804,0,10,0,3150,7575,5250,7575,5400,7575,5325,7950,5250
41.64,24,27,23,16,18,8.9456e+05,0,0,2.1793e+05,0,0,3150,7575,5250,7575,5325,7575,5250,7875,5250
42.39,24,27,23,16,18,1.4259e+07,4.6177e+06,37840,0,0,0,3150,7575,5250,7575,5400,7575,5250,7950,5250
42.66,28,30,23,16,18,2.4385e+05,0,4.6408e+05,0,0,0,3150,7575,5250,7575,5325,7575,5250,7950,5250
59.76,24,27,23,16,18,1.7536e+07,0,41605,28293,0,0,3150,7500,5175,7575,5400,7575,5250,7875,5250
45.27,25,27,23,16,18,0,2.3333e+06,3.2666e+05,0,0,0,3150,7500,5250,7575,5325,7500,5250,7950,5250
44.25,28,31,23,16,18,5.8837e+06,1.0699e+07,0,16049,138,0,3225,7500,5325,7575,5400,7500,5250,7950,5250
44.28,25,27,23,16,18,2.6863e+05,2.883e+05,5.3088e+05,0,0,0,3150,7500,5250,7575,5325,7500,5250,7950,5250
59.34,24,28,23,16,18,1.7543e+07,0,38795,61016,0,0,3150,7575,5250,7575,5400,7575,5250,7875,5250
44.13,28,30,23,16,18,0,8.106e+05,0,3.4336e+05,0,0,3150,7500,5250,7575,5400,7500,5325,7950,5250
43.68,25,27,23,16,18,1.6769e+07,0,0,50904,0,0,3225,7575,5250,7575,5400,7575,5325,7950,5250
43.62,25,27,23,16,18,0,1.4213e+06,3.6e+05,0,0,0,3150,7500,5250,7575,5400,7575,5325,7950,5250
57.6,28,29,23,16,18,1.7214e+07,0,31186,1.4559e+05,148.5,0,3150,7500,5250,7575,5325,7500,5250,7950,5250
41.85,25,27,23,16,18,0,1.4828e+06,0,3.3012e+05,0,0,3150,7500,5250,7575,5325,7500,5250,7875,5250
41.88,25,27,23,16,18,1.426e+07,0,0,39901,0,0,3225,7500,5250,7575,5400,7575,5250,7950,5250
41.88,27,31,23,16,18,2.1017e+05,0,0,4.0914e+05,0,0,3150,7575,5250,7575,5325,7575,5250,7950,5250
57.54,25,27,23,16,18,0,1.7407e+07,29344,50021,0,0,3150,7500,5250,7575,5400,7500,5250,7950,5250
41.55,25,28,23,16,18,2.3332e+06,0,3.3446e+05,5.2498e+05,0,0,3150,7500,5250,7575,5325,7575,5250,7875,5175
42.15,30,30,23,16,18,1.4628e+07,7.4418e+06,38539,0,159.5,0,3150,7500,5250,7575,5325,7575,5250,7875,5250
42.12,25,28,23,16,18,2.3427e+05,0,0,4.7449e+05,0,0,3150,7500,5250,7575,5325,7650,5250,7875,5250
58.17,25,27,23,17,18,0,1.717e+07,4108,34325,0,0,3150,7500,5250,7575,5325,7575,5250,7875,5250
41.79,29,31,23,17,18,8.4747e+05,0,4.1323e+05,4.4695e+05,0,0,3150,7500,5250,7575,5325,7500,5250,7875,5250
41.85,25,28,23,17,18,8.0759e+06,5.7887e+06,0,27079,0,0,3225,7425,5250,7575,5325,7500,5250,7875,5250
41.43,25,28,23,17,18,1.4445e+06,1.4449e+06,5.0012e+05,0,0,0,3150,7500,5250,7500,5325,7575,5250,7875,5250
57.69,29,30,23,17,18,1.7318e+07,0,1.358e+05,0,173,0,3150,7500,5250,7500,5325,7575,5250,7950,5250
41.82,25,27,23,17,18,0,8.0196e+05,4.8305e+05,4.1966e+05,0,0,3225,7500,5250,7500,5325,7575,5250,7950,5250
42.18,25,28,23,17,18,5.325e+06,7.1543e+06,17224,0,0,0,3150,7500,5250,7575,5325,7575,5250,7875,5250
42.06,29,31,23,16,18,2.2845e+05,0,0,3.6101e+05,0,0,3150,7425,5250,7575,5325,7500,5250,7950,5250
58.29,25,28,23,16,18,1.7225e+07,0,0,81252,0,0,3150,7500,5250,7500,5325,7575,5250,7875,5250
42.09,25,28,23,17,18,2.546e+06,0,0,5.1074e+05,0,0,3150,7500,5250,7575,5400,7575,5250,7875,5250
41.97,29,31,23,17,18,7.2317e+06,5.4917e+06,0,20513,688,0,3150,7500,5250,7575,5325,7575,5250,7950,5250
42.21,25,28,23,16,18,2.4175e+05,2.5631e+05,0,4.9263e+05,0,0,3150,7425,5250,7575,5325,7575,5250,7950,5250
57.9,25,28,23,16,18,1.74e+07,0,28288,34525,0,0,3150,7425,5250,7575,5325,7500,5250,7875,5250
41.82,29,30,23,16,18,1.0142e+07,0,5.3070e+05,4.6268e+05,0,0,3150,7500,5250,7500,5400,7575,5250,7875,5250
42.18,25,28,23,17,18,1.2921e+07,0,65921,6198,0,0,3150,7500,5250,7575,5325,7575,5250,7875,5250
42.03,25,28,23,16,18,1.4740e+06,0,0,4.4698e+05,0,0,3150,7500,5250,7575,5400,7500,5250,7950,5250
58.11,28,31,23,16,18,0,1.734e+07,1.2977e+05,31064,202.5,0,3225,7500,5250,7575,5325,7575,5250,7950,5250
41.82,25,28,23,16,18,0,2.9397e+07,0,4.8286e+05,0,0,3150,7425,5250,7575,5325,7575,5325,7875,5250
42.42,25,28,23,16,18,0,1.1899e+07,0,29368,0,0,3225,7500,5250,7575,5325,7575,5250,7875,5250
42.39,28,31,23,16,18,2.639e+05,2.7141e+05,0,3.8059e+05,0,0,3225,7500,5325,7575,5400,7500,5250,7875,5250
