 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8377940 5226376 6 210 0  0  0  0  0  0  0  0  0  373  165   95  1  0 99
 0 0 0 7642836 4477808 161 3983 0 0 0 0  0  0  0  0  0  439 2573  249  1  9 91
 0 0 0 7642852 4477736 14 100 0 0  0  0  0  1  0  0  0  401  782  135  0  2 98
 0 0 0 7642716 4478428 137 3527 0 0 0 0  0  0  0  0  0  385 2081  241  1  7 93
 0 0 0 7642648 4479112 42 767 0 0  0  0  0  0  0  0  0  380 1145  171  0  4 96
 0 0 0 7642608 4478948 112 2868 0 0 0 0  0  0  0  0  0  379 1814  208  1  5 94
 0 0 0 7642640 4478980 65 1350 0 0 0  0  0  0  0  0  0  371 1317  143  0  5 94
 0 0 0 7642792 4479036 82 2275 0 0 0  0  0  0  0  0  0  384 1548  191  0  3 96
 0 0 0 7642804 4479048 68 1348 0 0 0  0  0  2  0  0  0  409 1384  183  0  7 93
 0 0 0 7642824 4479056 83 2298 0 0 0  0  0  0  0  0  0  366 1532  189  0  2 98
 0 0 0 7642380 4478980 155 3634 0 0 0 0  0  0  0  0  0  390 2179  246  1  8 91
 0 0 0 7642824 4479012 0  0  0  0  0  0  0  0  0  0  0  368  708   89  0  0 100
 0 0 0 7642376 4478868 148 3647 0 0 0 0  0  0  0  0  0  395 2156  244  1  9 91
 0 0 0 7642824 4479012 0  0  0  0  0  0  0  0  0  0  0  374  652   93  0  0 100
 0 0 0 7642792 4479024 149 3639 0 0 0 0  0  2  0  0  0  412 2153  281  1  9 91
 0 0 0 7642824 4479092 0  0  0  0  0  0  0  0  0  0  0  365  666   90  0  0 100
 0 0 0 7642380 4478968 157 3631 0 0 0 0  0  0  0  0  0  385 2168  251  1  9 91
 0 0 0 7642824 4479012 0  0  0  0  0  0  0  0  0  0  0  369  672   90  0  0 100
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7642376 4478868 148 3632 0 0 0 0  0  0  0  0  0  389 2166  243  1  8 91
