Time Temp Temp Planar_Temp VRD_0_Temp VRD_1_Temp Fan_1 Fan_2A Fan_2B Fan_3A Fan_3B Fan_4A Fan_4B Fan_5A Fan_5B Fan_Redundancy
616 32 37 25 19 20 3150 7575 5250 7425 5325 7575 5325 7950 5250 54h
624 34 34 25 19 21 3150 7575 5250 7500 5400 7575 5325 7875 5250 54h
632 35 33 25 19 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
640 30 38 25 19 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
648 30 40 25 18 21 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
656 29 39 25 18 21 3150 7500 5250 7425 5325 7500 5250 7875 5250 54h
664 29 40 26 18 21 3150 7575 5250 7500 5325 7575 5325 7950 5250 54h
672 33 36 25 18 22 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
680 29 41 25 18 22 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
688 29 40 26 18 22 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
696 33 35 26 18 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
704 34 35 26 18 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
712 30 40 26 18 21 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
720 34 35 26 18 21 3150 7650 5250 7425 5400 7575 5325 7875 5250 54h
728 34 37 26 18 21 3150 7500 5250 7425 5400 7500 5250 7875 5250 54h
736 33 40 26 18 21 3150 7575 5325 7500 5400 7575 5250 7950 5250 54h
744 31 41 26 18 22 3150 7575 5250 7425 5400 7575 5325 7875 5250 54h
752 32 40 26 18 22 3225 7575 5250 7500 5400 7575 5325 7875 5250 54h
760 33 40 26 18 22 3150 7500 5250 7425 5325 7500 5250 7875 5250 54h
768 33 40 26 18 21 3225 7575 5250 7425 5400 7575 5325 7875 5250 54h
776 31 40 26 18 21 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
784 33 37 26 18 22 3150 7575 5250 7500 5400 7575 5325 7875 5250 54h
792 31 39 26 18 22 3150 7500 5250 7500 5400 7500 5250 7875 5250 54h
800 30 38 26 18 22 3225 7575 5250 7500 5400 7575 5250 7875 5250 54h
808 33 36 26 18 22 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
816 29 40 26 18 22 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
824 30 39 26 18 22 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
832 34 35 26 19 22 3150 7575 5250 7425 5325 7575 5325 7950 5250 54h
840 34 34 26 19 21 3150 7575 5325 7500 5400 7575 5250 7950 5250 54h
848 35 33 26 19 21 3225 7575 5250 7500 5400 7575 5250 7875 5250 54h
856 33 35 26 19 21 3150 7575 5250 7425 5400 7575 5250 7875 5325 54h
864 34 42 26 19 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
872 30 39 26 19 21 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
880 34 34 26 19 21 3225 7575 5250 7425 5400 7575 5325 7950 5250 54h
888 33 36 26 19 21 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
896 35 36 26 19 21 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
904 37 35 26 19 21 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
912 34 38 26 19 21 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
920 35 37 26 19 21 3150 7575 5250 7425 5325 7575 5325 7950 5250 54h
928 35 38 26 19 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
936 35 39 26 19 21 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
944 34 38 26 19 21 3150 7575 5325 7425 5400 7575 5250 7950 5250 54h
952 31 41 26 19 22 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
960 31 39 26 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
968 36 36 26 19 22 3150 7575 5250 7425 5400 7575 5325 7875 5325 54h
976 34 36 26 19 22 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
984 36 34 26 19 21 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
992 38 34 26 20 21 3150 7500 5250 7425 5325 7575 5250 7950 5250 54h
1000 37 33 27 20 21 3150 7575 5325 7425 5400 7575 5250 7875 5250 54h
1008 32 38 27 20 21 3150 7575 5250 7425 5325 7575 5325 7950 5250 54h
1016 36 34 27 20 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1024 33 38 27 20 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1032 38 35 27 19 22 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1040 31 39 27 19 22 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
1048 35 34 27 19 22 3225 7575 5250 7425 5325 7575 5250 7950 5250 54h
1056 31 39 27 19 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1064 36 38 27 19 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1072 33 40 27 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1080 32 41 27 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5325 54h
1088 38 38 27 19 22 3150 7575 5250 7425 5400 7575 5250 7875 5325 54h
1096 34 37 27 19 22 3225 7575 5250 7425 5400 7575 5250 7950 5250 54h
1104 35 39 27 19 22 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1112 31 40 27 19 22 3150 7650 5250 7425 5325 7575 5250 7875 5250 54h
1120 34 37 27 19 22 3225 7575 5250 7425 5400 7575 5325 7950 5250 54h
1128 31 39 27 19 22 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
1136 34 37 27 19 22 3150 7650 5250 7425 5400 7575 5250 7875 5250 54h
1144 31 40 27 19 22 3150 7575 5250 7425 5325 7500 5325 7950 5250 54h
1152 31 40 27 19 22 3150 7650 5250 7500 5325 7500 5250 7950 5250 54h
1160 30 40 27 19 22 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1168 35 36 27 19 22 3150 7650 5250 7425 5325 7500 5250 7950 5250 54h
1176 31 41 27 19 22 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1184 30 41 27 19 22 3225 7575 5250 7425 5400 7500 5250 7950 5250 54h
1192 34 37 27 19 23 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
1200 35 35 27 19 22 3150 7575 5325 7500 5400 7575 5250 7950 5250 54h
1208 36 35 27 20 22 3150 7575 5250 7425 5400 7575 5325 7875 5250 54h
1216 31 39 27 20 22 3225 7650 5250 7425 5400 7650 5325 7950 5325 54h
1224 37 37 27 20 22 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1232 38 37 27 20 22 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
1240 37 37 27 20 22 3225 7650 5325 7425 5325 7575 5250 7875 5250 54h
1248 37 37 27 20 22 3150 7500 5250 7425 5400 7500 5325 7950 5250 54h
1256 35 40 27 20 22 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
1264 37 39 27 20 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1272 36 37 27 20 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1280 34 38 27 20 22 3150 7500 5250 7425 5400 7575 5250 7950 5250 54h
1288 33 39 27 20 22 3225 7575 5325 7425 5325 7575 5250 7950 5175 54h
1296 31 41 27 20 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1304 35 37 27 19 23 3150 7575 5325 7425 5400 7575 5250 7950 5250 54h
1312 31 40 27 20 22 3150 7575 5250 7425 5400 7575 5325 7875 5250 54h
1320 31 40 27 20 22 3150 7575 5250 7425 5400 7500 5325 7950 5250 54h
1328 35 36 27 20 22 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
1336 31 41 27 19 22 3225 7575 5250 7425 5400 7575 5250 7875 5325 54h
1344 35 36 27 19 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1352 36 35 27 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1360 31 40 27 19 22 3150 7575 5325 7425 5400 7500 5325 7875 5325 54h
1368 32 39 27 19 22 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1376 35 35 27 19 22 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1384 36 37 27 19 22 3150 7575 5250 7425 5400 7500 5325 7875 5250 54h
1392 34 41 27 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5325 54h
1400 36 38 27 19 22 3150 7575 5325 7425 5325 7575 5250 7875 5325 54h
1408 34 40 27 19 22 3150 7575 5250 7350 5400 7575 5250 7875 5250 54h
1416 33 40 27 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1424 36 40 27 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1432 35 36 27 19 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1440 34 37 27 19 22 3225 7650 5250 7425 5325 7575 5250 7950 5250 54h
1448 36 35 27 19 22 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1456 32 39 27 19 21 3150 7650 5250 7425 5400 7575 5250 7950 5250 54h
1464 35 35 27 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1472 32 38 27 19 21 3225 7650 5250 7425 5400 7500 5250 7950 5250 54h
1480 36 35 27 19 21 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1488 31 38 27 19 21 3225 7650 5250 7425 5400 7500 5250 7875 5250 54h
1496 30 39 27 19 21 3225 7575 5250 7425 5400 7500 5250 7875 5250 54h
1504 34 35 27 19 21 3150 7575 5250 7425 5400 7500 5325 7875 5250 54h
1512 30 39 27 18 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1520 34 35 27 18 21 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1528 34 34 27 18 21 3150 7650 5250 7425 5325 7575 5325 7950 5250 54h
1536 30 38 27 19 21 3150 7650 5250 7425 5400 7500 5250 7875 5250 54h
1544 34 34 27 18 21 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1552 34 37 27 18 21 3150 7575 5250 7425 5400 7575 5325 7875 5250 54h
1560 33 40 27 18 21 3150 7575 5250 7425 5400 7575 5325 7875 5250 54h
1568 33 38 27 18 21 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1576 34 37 27 18 21 3150 7575 5175 7425 5400 7575 5250 7875 5250 54h
1584 34 39 27 18 21 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1592 35 38 27 18 21 3150 7575 5250 7425 5400 7500 5250 7950 5175 54h
1600 30 39 26 18 21 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1608 30 39 26 18 21 3150 7575 5250 7425 5400 7500 5250 7875 5175 54h
1616 32 36 26 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1624 30 39 26 18 21 3150 7575 5175 7350 5400 7575 5325 7875 5250 54h
1632 33 35 26 18 21 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1640 30 38 26 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1648 30 39 26 18 21 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1656 33 36 26 18 21 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1664 34 39 26 18 21 3150 7575 5250 7425 5325 7500 5325 7950 5250 54h
1672 34 35 26 18 21 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
1680 32 37 26 18 21 3150 7650 5250 7425 5400 7500 5250 7875 5250 54h
1688 34 35 26 18 21 3150 7575 5175 7425 5325 7575 5250 7875 5250 54h
1696 32 37 26 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1704 30 39 26 18 21 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
1712 34 34 26 18 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1720 37 36 26 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1728 36 36 26 19 21 3150 7575 5325 7425 5400 7575 5250 7950 5250 54h
1736 33 38 26 18 21 3150 7575 5250 7350 5325 7575 5250 7875 5250 54h
1744 35 37 26 19 21 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1752 36 38 26 19 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1760 32 40 26 18 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1768 33 37 26 18 21 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
1776 33 37 26 18 22 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1784 31 39 26 18 21 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
1792 29 35 26 18 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1800 29 34 26 18 21 3150 7500 5250 7425 5400 7575 5250 7950 5250 54h
1808 28 33 26 18 21 3150 7500 5250 7425 5325 7575 5325 7875 5250 54h
1816 28 32 26 18 21 3150 7500 5250 7425 5325 7575 5250 7950 5250 54h
1824 27 32 26 18 20 3150 7500 5250 7425 5400 7575 5250 7875 5250 54h
1832 27 31 26 18 20 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
1840 27 31 26 17 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1848 27 31 26 17 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1856 26 30 26 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1864 27 33 26 17 20 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
1872 30 31 25 17 20 3150 7575 5250 7425 5400 7575 5325 7875 5250 54h
1880 29 31 25 17 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1888 28 33 25 17 20 3150 7575 5250 7425 5325 7500 5325 7950 5250 54h
1896 28 32 25 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1904 27 30 25 17 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1912 27 30 25 17 20 3150 7575 5250 7425 5325 7575 5325 7950 5250 54h
1920 26 30 25 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1928 26 30 25 17 20 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
1936 26 30 25 17 20 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1944 26 30 25 17 20 3150 7575 5250 7425 5400 7575 5325 7875 5250 54h
1952 26 30 25 17 20 3150 7500 5250 7425 5400 7575 5250 7950 5250 54h
1960 26 29 25 17 20 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
1968 26 30 25 17 20 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
1976 26 30 25 17 20 3150 7650 5250 7425 5400 7575 5250 7950 5250 54h
1984 26 30 25 17 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1992 28 30 25 17 20 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
2000 29 32 24 17 20 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
2008 28 31 24 17 20 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
2016 29 30 24 17 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2024 29 33 24 17 20 3150 7500 5250 7425 5400 7575 5250 7950 5250 54h
2032 27 30 24 17 20 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
2040 26 30 24 17 20 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
2048 26 30 24 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2056 26 30 24 17 20 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
2064 26 30 24 17 20 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
2072 26 30 24 17 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2080 27 30 24 17 20 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
2088 26 29 24 17 20 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
2096 26 30 24 17 20 3150 7575 5250 7425 5400 7575 5325 7950 5325 54h
2104 26 30 24 17 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2112 26 30 24 17 20 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
2120 28 30 24 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2128 28 32 24 17 20 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
2136 29 30 24 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2144 27 33 24 17 20 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
2152 30 32 24 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2160 27 30 24 17 20 3150 7500 5250 7425 5400 7575 5250 7950 5250 54h
2168 26 30 24 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2176 26 30 24 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2184 26 29 24 17 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
2192 26 29 24 17 19 3150 7575 5250 7425 5400 7575 5325 7875 5250 54h
2200 26 29 24 17 19 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
2208 26 29 24 17 19 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
2216 26 29 24 17 19 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
2224 26 29 24 17 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
2232 26 29 24 17 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
2240 25 29 24 17 19 3150 7500 5250 7425 5325 7575 5250 7950 5250 54h
2248 26 32 24 17 19 3150 7500 5250 7425 5400 7575 5250 7950 5250 54h
2256 26 32 24 17 19 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
2264 27 31 24 17 19 3150 7575 5250 7425 5400 7575 5250 7950 5325 54h
2272 28 30 24 17 19 3150 7500 5250 7425 5400 7575 5250 7950 5250 54h
2280 28 33 24 17 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
