time,cpu,FSB,L2miss
2,1,24220038,
4,1,,38067
6,0,2196460,
8,0,,302144
10,0,11659168,
12,0,,116654
14,0,3233804,
16,0,,581423
18,1,201248,
20,1,,27756
22,0,20409936,
22,1,20418784,
24,1,,4916
24,0,,66319
26,0,1789756,
28,1,,297545
30,1,11900676,
32,0,,59979
34,1,3275028,
34,0,3279676,
36,0,,672876
38,0,1379806,
38,1,1398562,
40,0,,6904
40,1,,76547
42,1,20773582,
44,0,,40522
46,1,815664,
48,0,,255245
50,1,11513682,
52,1,,73626
54,1,2931744,
56,1,,807482
58,0,1424832,
58,1,1428698,
60,0,,3695
60,1,,56589
62,0,20582438,
64,0,,8393
64,1,,69172
66,1,1967198,
68,1,,288055
70,1,11938836,
72,1,,111312
74,0,2057505,
76,1,,703636
78,1,171132,
78,0,184968,
80,0,,66737
82,0,20651996,
84,1,,8039
84,0,,61517
86,0,1754050,
88,1,,312386
90,0,12498168,
92,0,,64563
94,1,2909108,
96,0,,714395
98,0,1375778,
100,0,,77955
102,1,20603542,
104,1,,6947
104,0,,49213
106,0,771376,
108,0,,298026
110,1,11754097,
112,0,,64695
114,1,2759640,
116,0,,793565
116,1,,660999
118,1,1270364,
118,0,1298056,
120,1,,2871
120,0,,52957
122,0,20666728,
124,1,,5993
126,0,2221896,
128,1,,335489
130,0,11964750,
132,0,,118892
134,1,1881462,
136,1,,808424
138,0,268900,
138,1,268180,
140,1,,18930
142,0,20498796,
142,1,20504426,
144,1,,55988
146,0,1685886,
148,1,,243312
150,0,12108192,
152,0,,26100
152,1,,64167
154,1,2847498,
156,0,,696901
158,0,1355918,
158,1,1378788,
160,0,,7944
160,1,,85795
162,0,20764716,
164,0,,39857
166,1,872562,
168,1,,292596
170,1,11898948,
172,0,,68219
174,0,2629728,
176,1,,750481
178,1,1404362,
178,0,1410086,
180,0,,8193
180,1,,50081
182,0,20553346,
182,1,20554984,
184,1,,12764
186,0,2094648,
186,1,2099468,
188,1,,339023
190,0,12169408,
192,0,,108505
194,0,1746546,
196,1,,681683
198,0,204670,
198,1,216768,
200,0,,50162
202,0,20493604,
202,1,20520868,
204,1,,8000
204,0,,59010
206,1,1888624,
208,1,,298325
210,1,12753340,
212,1,,80247
214,1,2728542,
216,1,,661173
216,0,,829090
218,1,1486636,
218,0,1496640,
220,0,,82451
222,1,20615950,
222,0,20630868,
224,0,,6111
224,1,,49086
226,0,891280,
228,1,,312291
228,0,,266391
230,0,11866008,
232,0,,63409
234,0,2487048,
236,0,,712756
238,0,1368857,
238,1,1387858,
240,1,,4816
240,0,,49028
242,1,20758656,
244,1,,52677
246,1,2041440,
248,0,,348136
248,1,,283761
250,0,12195464,
252,1,,120349
254,0,1699318,
256,0,,764402
258,1,330636,
258,0,332846,
260,1,,15941
262,0,20471630,
264,0,,8253
264,1,,58440
266,1,1764582,
266,0,1775602,
268,1,,279952
268,0,,331861
270,0,12160018,
270,1,12192226,
272,1,,53338
274,0,2606072,
276,0,,704990
278,0,1388678,
278,1,1410480,
280,1,,7150
280,0,,83019
282,0,20697352,
282,1,20726432,
284,0,,9015
284,1,,35109
286,0,943098,
288,0,,359481
288,1,,227806
290,0,12052944,
292,0,,81206
294,0,2463392,
296,0,,657769
298,1,1434538,
298,0,1438380,
300,1,,5161
300,0,,54033
302,1,43557003,
304,0,,432494
304,1,,1255666
306,1,11199088,
306,0,11286304,
308,0,,4098586
310,1,142480009,
312,0,,4078631
314,1,199637030,
314,0,199631418,
316,0,,4883319
316,1,,5594221
318,0,148830111,
320,0,,3983959
322,0,124245424,
324,1,,4296984
326,1,172880904,
328,0,,3675525
330,0,178042254,
332,1,,4066456
334,0,128701506,
334,1,128786366,
336,1,,3321868
338,0,215359550,
340,0,,3659844
342,0,176704588,
344,0,,3862387
346,0,103592816,
348,0,,3493882
348,1,,3202110
350,0,113287641,
350,1,113209786,
352,0,,3556930
354,1,155109334,
354,0,155259006,
356,1,,3803844
358,1,128685068,
360,0,,3011734
362,1,74928776,
364,0,,2899037
364,1,,2012782
366,1,69032626,
368,1,,1613810
368,0,,2007314
370,1,70643056,
372,1,,695410
374,1,15043212,
376,0,,843337
378,1,20659486,
380,1,,1264406
382,1,28075068,
382,0,28156445,
384,0,,1289040
386,0,24186574,
388,0,,1333362
390,1,38932982,
392,1,,1052679
394,1,17225942,
396,1,,1443136
396,0,,417826
398,1,34066824,
400,1,,7065934
402,1,97823468,
404,0,,1588792
406,1,241341610,
406,0,241377639,
408,1,,17675
408,0,,7436395
410,1,80729034,
412,1,,1879792
414,0,30135054,
416,0,,2407751
418,0,78360190,
420,1,,271058
420,0,,1733917
422,0,104651854,
