 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43319164 30781940 47 1331 0 0 0 0 6 -0  1 -0  0  758  867  332  1  2 97
 0 0 0 43301596 30726012 112 3374 0 0 0 0 0 0  2  0  0  888 1886  330  0  4 95
 0 0 0 43301336 30725704 101 3121 0 0 0 0 0 0  0  0  0  724 1680  311  0  4 96
 0 0 0 43301196 30725644 100 3121 0 0 0 0 0 0  0  0  0  739 1698  314  0  4 96
 0 0 0 43301020 30725556 100 3119 0 0 0 0 0 0  2  0  0  819 1688  329  0  5 95
 0 0 0 43301300 30725744 103 3113 0 0 0 0 0 0  0  0  0  795 1674  312  0  4 96
 0 0 0 43301116 30725584 92 3043 0 0 0 0 0  0  0  0  0  868 1622  303  0  5 95
 0 0 0 43300964 30725576 100 3112 0 0 0 0 0 0  2  0  0  780 1681  337  0  6 94
 0 0 0 43301396 30725724 111 3196 0 0 0 0 0 0  0  0  0  827 1770  332  0  3 97
 0 0 0 43300724 30725452 99 3085 0 0 0 0 0  0  0  0  0  701 1709  317  0  6 94
 0 0 0 43301048 30725512 100 3120 0 0 0 0 0 0  2  0  0  815 1637  335  0  4 96
 0 0 0 43301176 30725568 93 3043 0 0 0 0 0  0  0  0  0  796 1626  313  0  4 96
 0 0 0 43300736 30725428 72 2211 0 0 0 0 0  0  0  0  0  710 1358  280  0  6 94
 0 0 0 43301040 30725504 134 4067 0 0 0 0 0 0  2  0  0  880 2047  370  0  4 95
 0 0 0 43301016 30725488 93 3046 0 0 0 0 0  0  0  0  0  796 1614  308  0  4 95
 0 0 0 43300916 30725468 108 3194 0 0 0 0 0 0  0  0  0  813 1728  313  0  6 94
 0 0 0 43300916 30725456 91 3042 0 0 0 0 0  0  2  0  0  768 1633  331  0  5 95
 0 0 0 43300796 30725436 107 3158 0 0 0 0 0 0  0  0  0  787 1709  307  0  6 94
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43300668 30725360 97 3087 0 0 0 0 0  0  0  0  0  752 1641  314  0  6 94
 0 0 0 43301108 30725504 91 3037 0 0 0 0 0  0  2  0  0  806 1631  325  0  4 96
 0 0 0 43300952 30725428 102 3120 0 0 0 0 0 0  0  0  0  787 1721  334  0  5 95
 0 0 0 43300868 30725408 100 3116 0 0 0 0 0 0  0  0  0  720 1683  311  0  5 95
 0 0 0 43300744 30725372 55 1599 0 0 0 0 0  0  2  0  0  819 1132  265  0  6 94
 0 0 0 43300600 30725316 143 4613 0 0 0 0 0 0  0  0  0  738 2203  380  0  6 94
 0 0 0 43300924 30725388 100 3125 0 0 0 0 0 0  0  0  0  817 1683  306  0  5 95
 0 0 0 43300700 30725316 55 1593 0 0 0 0 0  0  2  0  0  788 1142  271  0  6 94
 0 0 0 43300716 30725356 98 3091 0 0 0 0 0  0  0  0  0  713 1658  320  0  6 94
 0 0 0 43301120 30725432 144 4644 0 0 0 0 0 0  0  0  0  805 2220  380  0  4 96
 0 0 0 43300804 30725348 100 3126 0 0 0 0 0 0  2  0  0  797 1679  337  0  5 95
 0 0 0 43300820 30725372 57 1593 0 0 0 0 0  0  0  0  0  712 1101  254  0  5 95
 0 0 0 43301236 30725496 150 4717 0 0 0 0 0 0  0  0  0  771 2296  375  0  3 97
 0 0 0 43246792 30671564 147 2877 0 0 0 0 0 0  6  0  0  846 12526 297  6  6 89
 0 0 0 43224320 30649320 158 4656 0 0 0 0 0 0  0  0  0 1038 2338  407  6  5 89
 0 0 0 43224728 30649264 105 3118 0 0 0 0 0 0  0  0  0  816 1710  321  6  3 90
 0 0 0 43224360 30649376 55 1598 0 0 0 0 0  0  2  0  0  880 1127  279  6  5 88
 0 0 0 43224448 30649424 158 4640 0 0 0 0 0 0  0  0  0  883 2262  383  6  5 89
 0 0 0 43224660 30649384 106 3122 0 0 0 0 0 0  0  0  0  824 1693  314  6  3 90
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 1 0 0 43224300 30649276 106 3119 0 0 0 0 0 0  2  0  0  854 1684  340  6  5 89
 0 0 0 43224336 30649304 57 1601 0 0 0 0 0  0  0  0  0  819 1149  248  6  5 88
 0 0 0 43224780 30649484 188 4740 0 0 0 0 0 0  0  0  0  854 2286  382  6  4 90
 0 0 0 43224304 30649696 57 1600 0 0 0 0 0  0  2  0  0  813 1145  269  6  5 88
 0 0 0 43224116 30649632 106 3116 0 0 0 0 0 0  0  0  0  753 1688  316  6  6 88
 0 0 0 43224132 30649524 158 4651 0 0 0 0 0 0  0  0  0  878 2231  386  6  5 89
 0 0 0 43224360 30649536 106 3121 0 0 0 0 0 0  2  0  0  796 1684  339  6  3 90
 0 0 0 43224136 30649440 57 1599 0 0 0 0 0  0  0  0  0  885 1144  286  6  5 88
 0 0 0 43223988 30649256 149 4608 0 0 0 0 0 0  0  0  0  844 2262  383  6  5 89
 0 0 0 43224180 30649220 106 3121 0 0 0 0 0 0  2  0  0  848 1685  333  6  4 90
 0 0 0 43223992 30649220 57 1594 0 0 0 0 0  0  0  0  0  752 1123  253  6  5 89
 0 0 0 43223912 30649108 148 4623 0 0 0 0 0 0  0  0  0  885 2251  382  6  5 89
 0 0 0 43224068 30649104 56 1594 0 0 0 0 0  0  2  0  0  829 1121  274  6  5 89
 0 0 0 43223892 30648984 158 4648 0 0 0 0 0 0  0  0  0  876 2261  382  6  5 89
 0 0 0 43224060 30649036 55 1590 0 0 0 0 0  0  0  0  0  776 1080  242  6  5 89
 0 0 0 43223788 30649028 124 3138 0 0 0 0 0 0  2  0  0  841 1748  343  6  6 88
 0 0 0 43224088 30648860 158 4637 0 0 0 0 0 0  0  0  0  850 2260  384  6  3 90
 0 0 0 43224312 30648876 106 3122 0 0 0 0 0 0  0  0  0  851 1697  315  6  3 91
 0 0 0 43224004 30648860 55 1593 0 0 0 0 0  0  2  0  0  799 1124  273  6  5 89
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43223756 30648828 107 3127 0 0 0 0 0 0  0  0  0 1164 1729  343  6  6 88
 0 0 0 43223616 30648780 148 4613 0 0 0 0 0 0  0  0  0  870 2268  381  6  6 87
