timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
40,0,    9.675,  0.3095,    47.1,   9.514,   7.136
40,1,    9.629,  0.2921,   48.35,   9.712,   7.284
40,2,    9.232,  0.3924,   44.48,   9.016,   6.762
40,3,    14.47,  0.2149,   46.85,   10.26,   7.691
45,0,    12.52,  0.3945,   47.23,   10.02,   7.518
45,1,    12.47,  0.3726,   48.35,    10.2,   7.649
45,2,    11.93,  0.5093,    44.6,   9.507,    7.13
45,3,    19.26,  0.2656,    47.1,    11.1,   8.329
50,0,     15.4,  0.4782,   47.23,   10.52,   7.888
50,1,    15.34,  0.4519,   48.35,   10.69,   8.017
50,2,    14.66,  0.6281,   44.73,      10,   7.501
50,3,    24.37,  0.3116,    47.1,   11.96,   8.973
55,0,    18.28,  0.5618,   47.23,   11.01,   8.258
55,1,    18.21,  0.5312,   48.35,   11.18,   8.386
55,2,    17.38,   0.747,   44.73,   10.48,   7.857
55,3,    29.48,  0.3576,    47.1,   12.82,   9.617
60,0,    21.16,  0.6454,   47.23,    11.5,   8.629
60,1,    21.08,  0.6105,   48.35,   11.67,   8.755
60,2,    20.11,  0.8658,   44.73,   10.95,   8.212
60,3,    34.58,  0.4037,    47.1,   13.68,   10.26
65,0,    24.04,   0.729,   47.35,   12.02,   9.015
65,1,    23.95,  0.6899,   48.35,   12.17,   9.124
65,2,    22.83,  0.9847,   44.73,   11.42,   8.568
65,3,    39.67,  0.4497,    47.1,   14.54,    10.9
70,0,    26.92,  0.8126,   47.35,   12.51,   9.386
70,1,    26.82,  0.7692,   48.35,   12.66,   9.493
70,2,    25.56,   1.104,   44.85,   11.92,   8.939
70,3,    44.75,  0.4957,    47.1,   15.39,   11.54
75,0,    29.81,  0.8962,   47.35,   13.01,   9.757
75,1,    29.69,  0.8485,   48.35,   13.15,   9.861
75,2,    28.29,   1.222,   44.85,   12.39,   9.295
75,3,    49.83,  0.5417,    47.1,   16.25,   12.18
80,0,    32.69,  0.9798,   47.35,    13.5,   10.13
80,1,    32.56,  0.9278,   48.35,   13.64,   10.23
80,2,    31.02,   1.341,   44.85,   12.87,   9.651
80,3,    54.91,  0.5878,    47.1,    17.1,   12.83
85,0,    35.57,   1.063,   47.35,      14,    10.5
85,1,    35.44,   1.007,    48.6,   14.17,   10.63
85,2,    33.74,    1.46,   44.85,   13.34,   10.01
85,3,    59.99,  0.6338,    47.1,   17.95,   13.47
90,0,    38.45,   1.147,   47.35,   14.49,   10.87
90,1,    38.31,   1.086,    48.6,   14.67,      11
90,2,    36.47,   1.579,   44.85,   13.82,   10.36
90,3,    65.07,  0.6798,    47.1,   18.81,   14.11
95,0,    41.34,    1.23,   47.35,   14.99,   11.24
95,1,    41.18,   1.166,    48.6,   15.16,   11.37
95,2,     39.2,   1.698,   44.85,   14.29,   10.72
95,3,    70.16,  0.7258,    47.1,   19.66,   14.75
100,0,    44.22,   1.314,   47.35,   15.48,   11.61
100,1,    44.05,   1.245,   48.85,   15.69,   11.77
100,2,    41.93,   1.817,   44.85,   14.77,   11.07
100,3,    75.24,  0.7719,    47.1,   20.52,   15.39
105,0,     47.1,   1.398,   47.35,   15.97,   11.98
105,1,    46.92,   1.324,   48.85,   16.18,   12.14
105,2,    44.65,   1.935,   44.85,   15.24,   11.43
105,3,    80.32,   0.818,    47.1,   21.37,   16.03
110,0,    49.98,   1.481,   47.48,   16.49,   12.37
110,1,    49.79,   1.404,   48.85,   16.67,   12.51
110,2,    47.38,   2.054,   44.85,   15.71,   11.79
110,3,     85.4,   0.864,    47.1,   22.23,   16.67
115,0,    52.87,   1.565,   47.48,   16.98,   12.74
115,1,    52.67,   1.483,   48.85,   17.17,   12.87
115,2,    50.11,   2.173,   44.85,   16.19,   12.14
115,3,    90.49,    0.91,    47.1,   23.08,   17.31
120,0,    55.75,   1.648,    47.6,    17.5,   13.12
120,1,    55.54,   1.562,    49.1,    17.7,   13.27
120,2,    52.83,   2.292,   44.85,   16.66,    12.5
120,3,    95.57,   0.956,    47.1,   23.94,   17.95
125,0,    58.63,   1.732,    47.6,   17.99,    13.5
125,1,    58.41,   1.642,    49.1,   18.19,   13.64
125,2,    55.56,   2.411,   44.85,   17.14,   12.85
125,3,    100.7,   1.002,    47.1,   24.79,   18.59
130,0,    61.52,   1.815,   47.73,   18.51,   13.88
130,1,    61.28,   1.721,    49.1,   18.68,   14.01
130,2,    58.29,    2.53,   44.85,   17.61,   13.21
130,3,    105.7,   1.048,    47.1,   25.65,   19.24
135,0,     64.4,   1.899,   47.73,      19,   14.25
135,1,    64.16,     1.8,    49.1,   19.18,   14.38
135,2,    61.02,   2.649,   44.98,   18.11,   13.58
135,3,    110.8,   1.094,    47.1,   26.51,   19.88
140,0,    67.24,   1.984,   47.73,   19.49,   14.62
140,1,    66.99,   1.881,   48.85,   19.62,   14.71
140,2,    63.72,   2.766,   44.85,   18.56,   13.92
140,3,    115.6,   1.145,   46.98,   27.29,   20.47
145,0,    70.09,   2.069,   47.73,   19.98,   14.99
145,1,    69.82,   1.961,   48.85,   20.11,   15.08
145,2,    66.42,   2.882,   44.85,   19.02,   14.27
145,3,    120.4,   1.196,   46.98,    28.1,   21.07
150,0,    72.97,   2.153,   47.73,   20.48,   15.36
150,1,     72.7,   2.041,    49.1,   20.64,   15.48
150,2,    69.15,   3.001,   44.85,    19.5,   14.62
150,3,    125.5,   1.241,    47.1,   28.98,   21.73
155,0,    75.86,   2.236,   47.73,   20.97,   15.73
155,1,    75.57,    2.12,    49.1,   21.13,   15.85
155,2,    71.87,    3.12,   44.98,   19.99,      15
155,3,    130.6,   1.287,    47.1,   29.83,   22.37
160,0,     78.7,   2.321,    47.6,   21.44,   16.08
160,1,     78.4,   2.201,   48.85,   21.58,   16.18
160,2,    74.57,   3.237,   44.98,   20.46,   15.35
160,3,    135.4,   1.338,   46.98,   30.62,   22.96
165,0,    81.55,   2.407,    47.6,   21.93,   16.44
165,1,    81.23,   2.281,   48.85,   22.06,   16.55
165,2,    77.27,   3.354,   44.98,   20.93,    15.7
165,3,    140.2,   1.389,   46.98,   31.43,   23.57
170,0,    84.43,    2.49,    47.6,   22.42,   16.82
170,1,     84.1,   2.361,    49.1,   22.59,   16.95
170,2,       80,   3.473,   44.98,   21.41,   16.06
170,3,    145.3,   1.435,    47.1,    32.3,   24.23
175,0,    87.32,   2.574,    47.6,   22.91,   17.19
175,1,    86.98,    2.44,    49.1,   23.09,   17.31
175,2,    82.73,   3.591,   44.98,   21.88,   16.41
175,3,    150.4,   1.481,    47.1,   33.16,   24.87
180,0,     90.2,   2.657,    47.6,   23.41,   17.56
180,1,    89.85,   2.519,    49.1,   23.58,   17.68
180,2,    85.45,    3.71,    45.1,   22.38,   16.78
180,3,    155.4,   1.527,    47.1,   34.01,   25.51
185,0,    93.08,   2.741,    47.6,    23.9,   17.93
185,1,    92.72,   2.599,    49.1,   24.07,   18.05
185,2,    88.18,   3.829,    45.1,   22.85,   17.14
185,3,    160.5,   1.573,    47.1,   34.87,   26.15
190,0,    95.96,   2.824,    47.6,    24.4,    18.3
190,1,    95.59,   2.678,    49.1,   24.56,   18.42
190,2,    90.91,   3.948,    45.1,   23.33,   17.49
190,3,    165.6,   1.619,    47.1,   35.72,   26.79
195,0,    98.85,   2.908,    47.6,   24.89,   18.67
195,1,    98.46,   2.757,    49.1,   25.05,   18.79
195,2,    93.63,   4.067,    45.1,    23.8,   17.85
195,3,    170.7,   1.665,    47.1,   36.58,   27.43
200,0,    101.7,   2.992,    47.6,   25.39,   19.04
200,1,    101.3,   2.837,    49.1,   25.55,   19.16
200,2,    96.36,   4.186,    45.1,   24.27,   18.21
200,3,    175.8,   1.711,    47.1,   37.43,   28.07
205,0,    104.6,   3.075,    47.6,   25.88,   19.41
205,1,    104.2,   2.916,    49.1,   26.04,   19.53
205,2,    99.09,   4.305,    45.1,   24.75,   18.56
205,3,    180.9,   1.757,    47.1,   38.29,   28.72
210,0,    107.5,   3.159,    47.6,   26.38,   19.78
210,1,    107.1,   2.995,    49.1,   26.53,    19.9
210,2,    101.8,   4.423,    45.1,   25.22,   18.92
210,3,      186,   1.803,    47.1,   39.14,   29.36
215,0,    110.4,   3.242,    47.6,   26.87,   20.15
215,1,    109.9,   3.074,    49.1,   27.02,   20.27
215,2,    104.5,   4.542,    45.1,    25.7,   19.27
215,3,      191,   1.849,    47.1,      40,      30
220,0,    113.3,   3.326,    47.6,   27.36,   20.52
220,1,    112.8,   3.154,    49.1,   27.51,   20.63
220,2,    107.3,   4.661,    45.1,   26.17,   19.63
220,3,    196.1,   1.895,    47.1,   40.85,   30.64
225,0,    116.1,   3.409,    47.6,   27.86,   20.89
225,1,    115.7,   3.233,    49.1,      28,      21
225,2,      110,    4.78,    45.1,   26.65,   19.98
