Time ambienttemp cpu0.dietemp cpu0.memtemp cpu1.dietemp cpu1.memtemp gbeth.temp hddbp.temp sp.temp fan1.tach fan2.tach fan3.tach fan4.tach fan5.tach fan6.tach
0 18 37.800 25.800 36 29.400 37.200 19.200 36 9960 10260 10380 9600 10860 10680
5 18 37.800 25.800 36 29.400 37.200 19.200 36 9960 10260 10440 9600 10860 10680
10 17.400 37.800 25.800 36 29.400 37.200 19.200 36 9960 10260 10440 9600 10860 10680
15 17.400 37.800 25.800 36 29.400 37.200 19.200 36 9960 10260 10380 9600 10860 10680
20 17.400 37.800 25.800 36 29.400 37.200 19.200 36 10020 10200 10380 9600 10860 10680
25 16.800 37.800 25.800 36 29.400 37.200 19.200 36 10020 10200 10380 9600 10860 10680
30 16.800 37.800 25.800 36 29.400 37.200 19.200 36 9960 10200 10440 9660 10860 10680
35 17.400 37.800 25.800 36 29.400 36 19.200 36 9960 10200 10440 9660 10860 10680
40 16.800 37.800 25.800 36 29.400 36 19.200 36 10020 10200 10380 9600 10860 10680
45 16.800 37.800 25.800 36 29.400 37.200 19.200 36 10020 10200 10380 9660 10860 10740
50 17.400 37.800 25.800 36 29.400 37.200 19.200 36 10020 10200 10380 9660 10860 10740
55 17.400 37.800 25.800 36 29.400 37.200 19.200 36 10020 10200 10380 9600 10860 10680
60 17.400 37.800 25.800 36 29.400 37.200 19.200 36 10020 10260 10380 9660 10860 10740
65 17.400 37.800 25.800 36 29.400 36 19.200 36 9960 10260 10380 9660 10860 10740
70 17.400 37.800 25.800 36 29.400 36 19.200 36 10020 10260 10380 9600 10860 10740
75 17.400 37.800 25.800 36 29.400 36 19.200 36 10020 10200 10380 9600 10920 10680
80 16.800 37.800 25.800 36 28.800 37.200 19.200 36 10020 10200 10380 9600 10920 10680
85 17.400 37.800 25.800 36 28.800 37.200 19.200 36 10020 10260 10380 9600 10860 10680
90 17.400 37.200 25.800 35.400 29.400 37.200 19.200 36 9960 10260 10380 9600 10860 10680
95 17.400 37.200 25.800 35.400 29.400 37.200 19.200 36 10020 10200 10380 9600 10860 10680
100 18 37.200 25.800 35.400 28.800 36 19.200 36 10020 10200 10380 9600 10860 10680
105 17.400 37.200 25.800 35.400 28.800 37.200 19.200 36 9960 10260 10380 9600 10860 10740
110 17.400 37.200 25.800 35.400 28.800 37.200 19.200 36 10020 10260 10380 9600 10860 10740
115 17.400 37.800 25.800 35.400 28.800 36 19.200 36 10020 10200 10440 9600 10860 10680
120 17.400 37.800 25.800 35.400 28.800 37.200 19.200 36 10020 10200 10380 9660 10920 10740
125 16.800 37.800 25.800 35.400 28.800 37.200 19.200 36 10020 10200 10380 9660 10920 10740
