timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
40,0,   0.7496,  0.1113,    45.1,    7.66,   5.745
40,1,   0.9058,   0.105,    46.1,   7.852,   5.889
40,2,    0.722,   0.391,   42.48,   7.265,   5.448
40,3,    0.748,  0.4084,   43.35,   7.418,   5.563
45,0,    0.927,  0.1296,    45.1,   7.693,    5.77
45,1,   0.9229,  0.1214,    46.1,   7.857,   5.893
45,2,   0.7668,  0.5017,   42.35,    7.27,   5.452
45,3,   0.8899,  0.5623,    43.1,   7.425,   5.569
50,0,    1.001,  0.1398,    45.1,   7.707,    5.78
50,1,   0.8479,  0.1299,    46.1,   7.846,   5.885
50,2,   0.6748,  0.6099,   42.35,   7.272,   5.454
50,3,    1.017,  0.7407,   42.85,   7.435,   5.576
55,0,   0.9986,  0.1423,    45.1,   7.707,    5.78
55,1,   0.9311,  0.1307,    46.1,    7.86,   5.895
55,2,   0.6732,  0.7159,    42.1,   7.248,   5.436
55,3,    1.065,  0.9218,    42.6,   7.431,   5.573
60,0,   0.9456,  0.1448,    45.1,   7.698,   5.774
60,1,   0.9646,  0.1315,    46.1,   7.866,     5.9
60,2,   0.5669,  0.8265,   41.98,   7.228,   5.421
60,3,   0.9257,   1.091,    42.6,   7.436,   5.577
65,0,   0.8758,  0.1472,    45.1,   7.687,   5.765
65,1,    0.759,  0.1322,    46.1,   7.832,   5.874
65,2,   0.4517,  0.9364,   41.98,   7.227,    5.42
65,3,   0.8651,   1.248,    42.6,   7.452,   5.589
70,0,    1.019,  0.1497,    45.1,   7.712,   5.784
70,1,   0.7673,  0.1329,    46.1,   7.833,   5.875
70,2,   0.3231,   1.046,    42.1,   7.245,   5.434
70,3,    0.901,     1.4,    42.6,   7.484,   5.613
75,0,    1.125,  0.1521,    45.1,    7.73,   5.797
75,1,   0.7394,  0.1336,    46.1,   7.829,   5.872
75,2,   0.3182,   1.158,    42.1,   7.263,   5.447
75,3,    1.015,   1.543,   42.48,   7.505,   5.629
80,0,     1.21,  0.1546,    45.1,   7.744,   5.808
80,1,   0.6929,  0.1344,    46.1,   7.821,   5.866
80,2,   0.3169,   1.268,    42.1,   7.281,   5.461
80,3,   0.9527,   1.681,   42.48,   7.518,   5.639
85,0,     1.05,  0.1571,    45.1,   7.718,   5.788
85,1,   0.8502,  0.1351,    46.1,   7.848,   5.886
85,2,   0.3154,   1.378,    42.1,   7.299,   5.474
85,3,   0.9412,   1.812,   42.48,   7.538,   5.654
90,0,   0.8774,  0.1596,   44.98,   7.669,   5.752
90,1,   0.9952,  0.1358,    46.1,   7.872,   5.904
90,2,   0.3239,   1.486,   41.98,   7.298,   5.473
90,3,   0.9748,   1.935,   42.35,   7.543,   5.657
95,0,   0.9052,  0.1621,   44.85,   7.653,    5.74
95,1,    0.895,  0.1366,    46.1,   7.855,   5.891
95,2,   0.3603,   1.594,   42.23,   7.363,   5.522
95,3,   0.9173,   2.069,   42.23,   7.535,   5.651
100,0,   0.9079,  0.1647,   44.73,   7.633,   5.725
100,1,   0.7712,  0.1373,   45.98,   7.814,    5.86
100,2,   0.3665,   1.703,   42.35,   7.403,   5.552
100,3,    1.018,    2.21,    42.1,   7.555,   5.666
105,0,   0.8973,  0.1674,    44.6,   7.611,   5.708
105,1,   0.8584,  0.1381,   45.85,   7.808,   5.856
105,2,   0.3786,   1.812,   42.35,   7.424,   5.568
105,3,    1.071,   2.356,    42.1,   7.588,   5.691
110,0,   0.8805,    0.17,   44.48,   7.588,   5.691
110,1,   0.9397,  0.1388,   45.85,   7.821,   5.866
110,2,   0.3962,   1.921,   42.23,   7.424,   5.568
110,3,    1.072,   2.503,    42.1,   7.613,   5.709
115,0,     0.85,  0.1726,   44.35,   7.562,   5.672
115,1,    1.008,  0.1396,   45.85,   7.833,   5.875
115,2,    0.405,    2.03,    42.1,   7.423,   5.567
115,3,    1.023,    2.65,    42.1,   7.629,   5.722
120,0,   0.8212,  0.1753,   44.23,   7.537,   5.653
120,1,    1.077,  0.1403,   45.85,   7.845,   5.883
120,2,   0.4145,    2.14,    42.1,   7.442,   5.582
120,3,    1.181,   2.796,    42.1,   7.679,    5.76
125,0,    1.016,  0.1778,    44.1,   7.549,   5.662
125,1,   0.9232,  0.1411,   45.85,   7.819,   5.864
125,2,   0.4178,   2.252,    42.1,   7.462,   5.596
125,3,    1.084,   2.942,    42.1,   7.688,   5.766
130,0,   0.9914,  0.1804,    44.1,   7.545,   5.659
130,1,   0.7717,  0.1419,   45.85,   7.794,   5.845
130,2,   0.4379,   2.364,    42.1,   7.484,   5.613
130,3,   0.9593,   3.086,    42.1,   7.691,   5.768
135,0,    0.967,   0.183,    44.1,   7.542,   5.656
135,1,   0.8437,  0.1426,   45.85,   7.806,   5.855
135,2,   0.4839,   2.473,   41.98,   7.489,   5.616
135,3,    1.021,    3.23,    42.1,   7.725,   5.794
140,0,   0.9527,  0.1855,    44.1,    7.54,   5.655
140,1,   0.9244,  0.1434,   45.98,    7.84,    5.88
140,2,   0.5902,   2.577,   41.85,   7.503,   5.627
140,3,    1.053,   3.373,    42.1,   7.754,   5.816
145,0,   0.9442,  0.1879,    44.1,   7.539,   5.654
145,1,     1.01,  0.1441,    46.1,   7.876,   5.907
145,2,   0.7445,   2.675,   41.85,   7.545,   5.659
145,3,    1.054,   3.515,    42.1,   7.778,   5.834
150,0,   0.9175,  0.1903,    44.1,   7.535,   5.651
150,1,    1.077,  0.1448,    46.1,   7.887,   5.915
150,2,   0.9121,    2.77,   41.98,    7.61,   5.707
150,3,    1.019,   3.656,    42.1,   7.796,   5.847
155,0,   0.9607,   0.197,    44.1,   7.543,   5.657
155,1,    1.119,  0.1552,    46.1,   7.896,   5.922
155,2,    1.013,    2.86,   42.23,   7.683,   5.762
155,3,    1.093,   3.797,   42.35,   7.873,   5.905
160,0,   0.8269,  0.2076,    44.1,   7.522,   5.642
160,1,   0.9267,   0.175,    46.1,   7.867,     5.9
160,2,        1,   2.941,   42.23,   7.694,   5.771
160,3,    1.052,   3.926,    42.6,    7.93,   5.947
165,0,    0.804,  0.2238,    44.1,   7.521,   5.641
165,1,    1.113,  0.2006,    46.1,   7.902,   5.927
165,2,    1.047,   3.014,   42.23,   7.714,   5.786
165,3,    1.179,   4.045,   42.73,   7.992,   5.994
170,0,   0.8187,  0.2485,   44.23,   7.549,   5.662
170,1,    1.128,  0.2405,    46.1,   7.911,   5.934
170,2,    1.093,   3.086,   42.35,   7.755,   5.816
170,3,    1.249,   4.167,   42.98,   8.065,   6.049
175,0,   0.7923,  0.2827,   44.35,   7.571,   5.678
175,1,    1.135,  0.3068,    46.1,   7.924,   5.943
175,2,    1.007,   3.167,   42.35,   7.754,   5.816
175,3,    1.251,   4.285,   43.35,   8.148,   6.111
180,0,   0.9002,  0.3224,    44.6,   7.637,   5.728
180,1,    1.144,  0.3833,   46.23,   7.959,   5.969
180,2,   0.8808,   3.242,    42.6,   7.787,    5.84
180,3,    1.282,   4.397,   43.73,   8.234,   6.176
185,0,   0.8852,  0.3694,   44.73,   7.663,   5.747
185,1,    1.009,  0.4679,   46.23,    7.95,   5.963
185,2,   0.7953,   3.312,   42.85,   7.826,    5.87
185,3,    1.157,   4.506,   43.98,   8.273,   6.205
190,0,   0.9723,  0.4278,   44.85,   7.708,   5.781
190,1,   0.9605,  0.5636,   46.23,   7.958,   5.969
190,2,   0.7442,   3.383,   42.85,    7.83,   5.872
190,3,    1.327,   4.608,   44.23,    8.36,    6.27
195,0,   0.7733,  0.4847,   44.98,   7.706,   5.779
195,1,   0.9409,  0.6529,   46.23,    7.97,   5.977
195,2,   0.6755,   3.453,   42.73,   7.809,   5.857
195,3,    1.309,   4.708,   44.35,   8.395,   6.296
200,0,   0.7867,  0.5385,    45.1,   7.738,   5.803
200,1,   0.9681,  0.7337,   46.23,   7.988,   5.991
200,2,   0.6701,   3.533,    42.6,     7.8,    5.85
200,3,     1.33,   4.805,   44.35,   8.414,   6.311
205,0,   0.7103,  0.5874,   45.23,   7.754,   5.815
205,1,   0.8612,  0.8094,   46.23,   7.983,   5.987
205,2,   0.7756,   3.623,   42.73,   7.854,    5.89
205,3,    1.319,   4.899,    44.6,    8.47,   6.352
210,0,   0.8717,  0.6303,   45.23,   7.788,   5.841
210,1,   0.9733,  0.8736,   46.23,   8.012,   6.009
210,2,    0.844,   3.715,   42.73,   7.881,   5.911
210,3,    1.372,   4.975,   44.85,   8.533,     6.4
215,0,   0.9818,  0.6705,   45.35,   7.834,   5.875
215,1,   0.9932,  0.9184,   46.35,   8.044,   6.033
215,2,   0.8819,   3.809,   42.85,   7.924,   5.943
215,3,    1.406,   5.038,   44.98,    8.57,   6.427
220,0,   0.9536,  0.7096,   45.35,   7.836,   5.877
220,1,    0.945,  0.9587,   46.35,   8.042,   6.032
220,2,   0.8816,   3.912,   42.85,   7.941,   5.955
220,3,    1.408,    5.09,    45.1,     8.6,    6.45
225,0,    1.022,  0.7479,   45.48,   7.874,   5.906
225,1,   0.9208,  0.9992,   46.48,   8.066,   6.049
225,2,   0.9498,   4.023,   42.73,    7.95,   5.962
225,3,    1.325,   5.133,    45.1,   8.593,   6.445
230,0,    1.045,  0.7829,    45.6,   7.905,   5.928
230,1,   0.9062,   1.035,   46.73,   8.111,   6.083
230,2,   0.8719,   4.129,   42.85,   7.975,   5.981
230,3,    1.172,   5.172,   45.23,   8.595,   6.446
235,0,    1.157,  0.8283,   45.73,   7.952,   5.964
235,1,   0.9187,   1.072,   46.98,   8.161,   6.121
235,2,    1.013,   4.236,    43.1,   8.058,   6.044
235,3,   0.9917,   5.206,   45.23,   8.571,   6.428
240,0,     1.15,  0.8846,   45.85,   7.981,   5.986
240,1,    1.049,   1.114,   46.98,    8.19,   6.142
240,2,    1.109,   4.335,   43.23,   8.112,   6.084
240,3,   0.9336,   5.246,   45.35,   8.588,   6.441
245,0,    1.257,  0.9507,    46.1,   8.051,   6.038
245,1,    1.055,   1.164,   46.98,   8.199,   6.149
245,2,   0.9167,   4.429,   43.48,   8.137,   6.103
245,3,   0.8039,    5.29,   45.48,   8.595,   6.446
250,0,    1.064,    1.02,   46.23,   8.052,   6.039
250,1,   0.9135,   1.218,    47.1,   8.205,   6.154
250,2,   0.8917,   4.518,   43.48,   8.147,   6.111
250,3,   0.6689,   5.336,   45.35,   8.559,   6.419
255,0,    1.106,   1.091,   46.23,    8.07,   6.053
255,1,   0.9959,   1.274,    47.1,   8.228,   6.171
255,2,   0.8854,   4.603,    43.6,   8.181,   6.136
255,3,   0.6567,   5.384,   45.35,   8.565,   6.424
260,0,    1.081,   1.163,   46.23,   8.078,   6.059
260,1,    1.055,   1.331,    47.1,   8.248,   6.186
260,2,    1.056,   4.692,   43.48,   8.204,   6.153
260,3,   0.5086,   5.431,   45.35,   8.548,   6.411
265,0,    1.005,   1.237,   46.35,   8.099,   6.074
265,1,    1.111,   1.387,   47.23,   8.287,   6.215
265,2,    1.019,   4.778,    43.6,   8.233,   6.175
265,3,   0.5438,   5.481,    45.6,   8.604,   6.453
270,0,   0.9868,   1.311,   46.23,   8.087,   6.065
270,1,    1.002,   1.444,    47.1,   8.258,   6.193
270,2,     1.03,    4.87,   43.73,   8.271,   6.203
270,3,   0.6195,   5.527,   45.73,   8.645,   6.484
275,0,   0.9239,   1.375,    46.1,   8.066,    6.05
275,1,   0.8549,   1.502,   46.85,   8.201,   6.151
275,2,   0.9839,    4.96,    43.6,   8.257,   6.193
275,3,   0.7837,   5.575,   45.73,   8.681,   6.511
280,0,   0.9232,   1.432,   45.98,   8.055,   6.041
280,1,   0.7185,   1.562,   46.85,   8.188,   6.141
280,2,    1.047,   5.049,    43.6,   8.283,   6.212
280,3,   0.7773,   5.624,   45.73,   8.688,   6.516
285,0,   0.7888,   1.485,   45.73,       8,       6
285,1,   0.6832,   1.621,   46.98,   8.213,    6.16
285,2,    1.246,   5.139,   43.35,   8.289,   6.217
285,3,   0.8467,   5.672,    45.6,   8.687,   6.515
290,0,   0.9193,   1.537,    45.6,   8.009,   6.007
290,1,   0.7226,    1.68,   46.85,   8.209,   6.157
290,2,    1.297,   5.228,   43.35,   8.313,   6.234
290,3,   0.8252,   5.725,   45.48,   8.671,   6.503
295,0,   0.8727,   1.588,   45.48,   7.989,   5.992
295,1,   0.6717,   1.737,   46.73,   8.189,   6.142
295,2,     1.38,    5.31,   43.23,   8.319,   6.239
295,3,   0.6848,   5.782,   45.48,   8.657,   6.493
300,0,   0.7716,   1.636,   45.35,    7.96,    5.97
300,1,   0.6329,   1.798,    46.6,   8.172,   6.129
300,2,    1.269,   5.387,   43.23,   8.314,   6.235
