time,cpu,FSB,L2miss
2,1,24845346,
4,1,,6270
6,0,10605560,
8,1,,440819
10,0,1714356,
12,0,,700274
12,1,,678898
14,0,4048130,
16,0,,398377
16,1,,299120
18,0,11765326,
20,0,,61687
20,1,,39931
22,0,19288754,
24,0,,12990
24,1,,41821
26,0,3843822,
28,0,,648719
30,1,1366206,
30,0,1366630,
32,0,,778702
34,1,1530140,
36,1,,308060
38,0,12461998,
40,0,,99710
42,0,11403762,
44,0,,489195
46,0,7283574,
48,0,,565323
50,1,1264428,
52,0,,691169
54,1,949124,
54,0,949084,
56,0,,94022
56,1,,93682
58,0,19114834,
60,1,,5240
60,0,,58481
62,0,4068763,
62,1,4089636,
64,1,,867507
66,1,2021056,
68,0,,744021
70,0,1980264,
72,0,,344460
74,0,12241793,
76,0,,98972
78,0,13979108,
78,1,13992557,
80,0,,288813
82,0,9051690,
84,0,,442843
86,1,3391770,
88,1,,746274
90,0,1260072,
92,1,,142833
92,0,,49244
94,1,19000300,
96,0,,70727
98,1,20767460,
100,1,,100952
102,0,10456680,
104,0,,465643
106,1,1923298,
108,0,,324416
110,0,10948150,
112,1,,153081
114,0,15995336,
116,1,,108190
118,1,19657918,
120,1,,57848
122,1,3599941,
124,0,,727732
126,0,2176893,
128,0,,74973
130,0,19076144,
132,0,,21121
134,1,20761341,
136,1,,113088
138,0,8758778,
140,1,,499086
142,1,1364316,
144,1,,459471
146,0,9531384,
148,1,,286219
150,0,13053166,
152,1,,78844
154,0,19599440,
156,0,,71489
158,0,3066215,
158,1,3097374,
160,0,,752521
162,0,2042126,
164,0,,661999
164,1,,902295
166,0,2065708,
168,0,,336977
168,1,,280468
170,0,11509536,
172,0,,65949
174,0,9570050,
176,0,,486479
178,0,1228676,
180,0,,709418
180,1,,481907
182,0,6330468,
184,1,,372630
184,0,,264656
186,0,13627628,
188,0,,95630
190,0,20186926,
192,0,,57810
194,1,3094496,
194,0,3120794,
196,0,,660088
198,0,271326,
200,0,,725410
202,0,1316448,
204,0,,264177
206,1,13398058,
208,1,,55415
210,0,9688180,
212,1,,499141
214,0,1405610,
214,1,1404974,
216,0,,606965
216,1,,647655
218,0,5139840,
220,1,,332970
220,0,,354072
222,1,13633430,
224,0,,75324
224,1,,136891
226,0,19983701,
228,0,,18363
230,1,2068714,
230,0,2096013,
232,0,,718776
234,1,961942,
236,0,,704037
238,0,1285506,
240,0,,282045
242,0,13208244,
244,1,,4664
244,0,,61868
246,1,11347906,
248,0,,537263
250,0,7492650,
250,1,7509211,
252,0,,571739
254,1,2400232,
256,0,,800521
258,0,271282,
260,1,,58581
260,0,,47208
262,1,19249318,
264,0,,81752
266,0,4039714,
268,0,,611552
270,1,1295768,
272,0,,746959
274,1,1475220,
274,0,1475428,
276,0,,336809
278,0,12486050,
280,0,,101583
282,0,15126896,
282,1,15141392,
284,1,,354603
286,0,9741842,
286,1,9745890,
288,0,,508209
290,0,1367032,
292,0,,727193
294,0,881276,
296,0,,131861
298,0,18992194,
300,1,,4318
300,0,,56575
302,1,44448900,
304,1,,215805
304,0,,1255608
306,1,198889516,
306,0,199038716,
308,1,,4049935
308,0,,3120351
310,0,185110662,
312,1,,1233053
312,0,,7194603
314,1,184761802,
314,0,184757309,
316,1,,458932
316,0,,7267891
318,0,185775928,
320,0,,33604
320,1,,6876593
322,1,186401570,
324,1,,1206758
324,0,,6716140
326,1,186081096,
328,1,,1954940
328,0,,6333819
330,1,184628506,
330,0,184627320,
332,1,,2988310
334,1,184242472,
334,0,184253234,
336,0,,7187576
336,1,,392295
338,1,188832614,
338,0,189146555,
340,1,,160769
340,0,,7089412
342,0,194607368,
344,1,,138302
344,0,,7049158
346,0,185372993,
348,1,,724835
348,0,,7155218
350,1,184001664,
350,0,183996382,
352,1,,3238723
354,1,185210592,
354,0,185250184,
356,0,,7185300
356,1,,178394
358,0,190140180,
360,0,,101374
362,1,191414756,
364,1,,193246
364,0,,7078162
366,1,189479166,
366,0,189491080,
368,1,,4235307
370,1,185252906,
372,0,,2661795
374,1,184942512,
374,0,184946160,
376,1,,208182
376,0,,7046538
378,1,187307500,
380,1,,6783305
382,1,184660218,
384,0,,4690970
384,1,,3678022
386,0,184940854,
386,1,184935704,
388,1,,6787366
388,0,,1202836
390,1,186367282,
390,0,186374958,
392,1,,552729
394,0,188534166,
394,1,188538301,
396,0,,167181
398,0,183963088,
398,1,183959316,
400,1,,5831585
402,0,187196150,
402,1,187403681,
404,1,,4009793
406,0,184646816,
406,1,184651538,
408,1,,7123097
410,1,186292810,
410,0,186326948,
412,1,,102238
412,0,,7036865
414,1,187505534,
414,0,187482268,
416,0,,931113
416,1,,6896800
418,1,184580485,
418,0,184607454,
420,0,,4154906
422,1,185036288,
424,1,,6129719
426,1,186373660,
426,0,186393572,
428,0,,6688575
428,1,,903251
430,1,190470976,
430,0,190503878,
432,0,,7089690
434,0,193239880,
436,0,,154639
436,1,,6869879
438,1,185275360,
438,0,185360782,
440,1,,1131308
440,0,,6786576
442,1,184258702,
442,0,184274555,
444,1,,645430
444,0,,6925815
446,1,190179946,
446,0,190157972,
448,0,,6988246
448,1,,134247
450,1,188658180,
450,0,188721859,
452,1,,6867645
454,1,192626658,
454,0,192644950,
456,0,,144401
456,1,,6887912
458,1,186888420,
460,1,,6448995
462,1,184922766,
464,0,,1456879
464,1,,6828988
466,1,184534238,
468,0,,1979850
470,1,185486668,
470,0,185494118,
472,1,,86017
472,0,,6987571
474,0,187971792,
476,0,,6439974
478,0,186407260,
478,1,186597124,
480,1,,1627822
482,1,184590742,
484,1,,828263
486,0,184582730,
488,1,,6939797
490,1,188545938,
492,1,,166296
492,0,,7068809
494,0,188200530,
494,1,188279056,
496,0,,323367
496,1,,6750011
498,1,188304766,
500,1,,2669300
500,0,,5191466
502,1,184499256,
504,1,,4983964
506,1,186264187,
508,1,,6868610
510,1,188844474,
510,0,188864324,
512,0,,6507844
514,1,191929728,
514,0,191920104,
516,1,,1077747
516,0,,6690381
518,0,187206270,
518,1,187248148,
520,1,,4583168
522,0,187057866,
522,1,187031698,
524,1,,5644637
524,0,,2592434
526,1,184802188,
526,0,184803878,
528,1,,1377762
528,0,,6251878
530,0,186387244,
532,0,,117743
534,0,190793136,
536,1,,114199
536,0,,7008665
538,1,183995021,
538,0,184316448,
540,1,,7037516
542,1,184927262,
544,1,,4137757
544,0,,3404701
546,1,191336838,
548,1,,6859165
550,1,190511802,
552,1,,6842992
554,1,195841798,
554,0,195869972,
556,1,,143504
556,0,,7024127
558,1,188002518,
560,0,,4961169
562,0,186417010,
564,1,,2681078
566,0,184733780,
568,1,,6916179
570,1,195233390,
572,0,,138427
572,1,,6846167
574,1,186900648,
576,1,,7200144
578,1,187348520,
580,0,,4956670
582,1,184965618,
582,0,184980514,
584,1,,1031888
584,0,,7309756
586,1,187352784,
588,1,,1108479
590,1,188448578,
590,0,188463173,
592,0,,7057796
592,1,,139931
594,1,195296911,
596,0,,106234
596,1,,6821121
598,1,185208813,
600,0,,3384293
602,1,186805652,
602,0,186806136,
604,0,,7067953
604,1,,125872
606,1,186098920,
606,0,186137772,
608,1,,151694
608,0,,6976973
610,0,193194394,
612,1,,853009
612,0,,6782803
614,0,185633738,
616,0,,4525769
618,0,185289532,
618,1,185289888,
620,0,,3708985
620,1,,4632133
622,1,184296772,
624,1,,7057274
624,0,,403886
626,1,187977406,
628,1,,6871155
630,0,190007448,
630,1,190010407,
632,0,,147765
632,1,,6848817
634,1,186725686,
636,0,,5915495
638,1,185007656,
638,0,185015377,
640,1,,812057
642,0,187347760,
644,1,,253466
646,1,190090406,
646,0,190108608,
648,0,,41431
648,1,,6867884
650,1,190673220,
652,0,,86708
654,1,185799448,
654,0,185819140,
656,1,,5306929
658,0,187636128,
660,1,,3455127
660,0,,4917855
662,1,184855508,
664,1,,5643586
664,0,,1715162
666,0,191887594,
666,1,192076214,
668,1,,6860067
670,0,187316178,
672,1,,3236554
672,0,,4621123
674,0,187883918,
674,1,188103856,
676,1,,4147553
676,0,,4248762
678,1,184095216,
678,0,184108878,
680,0,,1243190
680,1,,6793576
682,0,185749402,
682,1,185633132,
684,1,,6991907
684,0,,438242
686,1,190582804,
688,0,,335125
690,0,189118956,
690,1,189132336,
692,0,,134761
692,1,,6848423
694,0,183447038,
694,1,183544518,
696,1,,3172643
696,0,,4741963
698,1,187146320,
698,0,187161352,
700,1,,2910483
702,1,191651840,
704,0,,5469635
706,1,192485366,
708,0,,50289
708,1,,6847804
710,0,191428716,
712,1,,6918163
714,0,188515070,
714,1,188519668,
716,1,,703619
716,0,,7305806
718,1,185716815,
718,0,185717770,
720,1,,5036556
722,0,187208632,
724,1,,824637
726,0,185450780,
728,0,,149550
728,1,,6900718
730,1,190030914,
732,0,,1309537
732,1,,6548711
734,0,185490226,
734,1,185541132,
736,0,,5219058
738,0,185396782,
738,1,185410358,
740,1,,5162633
742,0,184215272,
744,1,,7017465
746,1,188816402,
746,0,188840738,
748,1,,347826
750,1,185526258,
750,0,185551752,
752,1,,6889417
754,1,188480726,
756,1,,3336281
756,0,,4617964
758,1,185159392,
758,0,185169932,
760,0,,2413438
762,1,188748322,
762,0,188752826,
764,1,,147136
764,0,,7031701
766,1,188475046,
768,0,,1812328
768,1,,5846451
770,1,186379703,
770,0,186503130,
772,0,,6781438
774,1,183803116,
774,0,183817884,
776,1,,5042894
778,0,186345890,
780,1,,7014439
782,1,187732492,
782,0,187768102,
784,0,,7019907
784,1,,139847
786,1,190359900,
788,1,,6874449
790,0,185554384,
790,1,185739776,
792,1,,5583002
794,0,186478433,
794,1,186446002,
796,0,,486599
798,1,185526379,
800,1,,6925745
802,1,189275236,
802,0,189296320,
804,1,,68870
804,0,,6991050
806,0,193786204,
806,1,193806945,
808,1,,6855794
810,1,183432768,
812,0,,1836824
812,1,,6090527
814,1,185012132,
816,1,,4997490
818,1,186810144,
820,0,,3168602
820,1,,3950474
822,1,189138766,
824,1,,6851978
826,1,190061526,
828,0,,734129
828,1,,6723407
830,0,185152878,
830,1,185247182,
832,0,,1367496
832,1,,6791964
834,0,186146270,
834,1,186150420,
836,0,,3951973
836,1,,4519912
838,0,184784940,
840,1,,3540410
842,0,194163170,
842,1,194027142,
844,1,,5891249
844,0,,1141016
846,0,190403770,
848,1,,155018
848,0,,7017003
850,0,187176355,
850,1,187445505,
852,0,,5448816
852,1,,3034087
854,1,184660516,
854,0,184747500,
856,0,,2048855
858,0,186300516,
858,1,186328002,
860,0,,178498
862,1,189186156,
862,0,189194230,
864,0,,3139698
866,1,194137152,
868,1,,107050
868,0,,7013649
870,1,188052624,
870,0,187991554,
872,0,,2779362
872,1,,5118723
874,1,186400982,
876,1,,4668795
878,0,184867770,
880,1,,6913069
882,0,189279310,
884,1,,1130728
886,0,189421148,
886,1,189420196,
888,1,,6593396
890,1,185148384,
892,1,,5249210
892,0,,2825504
894,1,184221876,
894,0,184318534,
896,1,,1438650
896,0,,7028048
898,1,186711532,
898,0,186704282,
900,0,,6328823
902,0,188529336,
902,1,188540467,
904,1,,6884403
906,1,188307542,
906,0,188332634,
908,1,,150959
908,0,,7054096
910,1,185667416,
912,1,,7030463
914,0,186048418,
914,1,186043982,
916,0,,2524585
918,1,187750458,
918,0,187751276,
920,1,,85671
920,0,,7083055
922,0,187513278,
924,1,,99838
924,0,,7048439
926,0,192206516,
928,0,,164338
928,1,,6911130
930,1,185950884,
932,1,,3319661
932,0,,4659535
934,1,184861284,
934,0,184976380,
936,0,,5968791
936,1,,2469828
938,1,186242530,
938,0,186281717,
940,0,,7060364
942,1,187454754,
942,0,187456686,
944,1,,159166
944,0,,7046324
946,1,187495816,
