pic0: pic0=NB_ht_bus1_bandwidth,umask0=0x01
pic1: pic1=NB_ht_bus1_bandwidth,umask=0x02
pic2: pic2=NB_ht_bus1_bandwidth,umask=0x04
pic3: pic3=NB_ht_bus1_bandwidth,umask=0x08,sys
   time cpu event      pic0      pic1      pic2      pic3 
  5.010   0  tick   1831257   2635266   2635266   2635266 
  5.020   1  tick  30836072  34307360  34307360  34307360 
 10.010   0  tick   1605707     31882     31882     31882 
 10.020   1  tick 118792552 283259462 283259462 283259462 
 15.010   0  tick   1650108     18202     18202     18202 
 15.020   1  tick 138722663 233730437 233730437 233730437 
 20.010   0  tick    552136      5756      5756      5756 
 20.022   1  tick 104383068 160230090 160230106 160230121 
 25.010   0  tick   1138755     12839     12839     12839 
 25.020   1  tick 104919234  69781846  69781830  69781815 
 30.010   0  tick   1571220     18196     18196     18196 
 30.020   1  tick 185490539 317523685 317523685 317523685 
 35.010   0  tick   1657483     18442     18442     18442 
 35.020   1  tick 171887466  83481402  83481404  83481418 
 40.016   0  tick    913632     12954     12954     12954 
 40.020   1  tick 137205696 115998943 115998941 115998927 
 45.010   0  tick    731489      9538      9538      9538 
 45.020   1  tick  70869730  63133033  63133033  63133033 
 50.010   0  tick   1589307     19588     19588     19588 
 50.020   1  tick 128361551 269816815 269816815 269816815 
 55.010   0  tick   1610692     18196     18196     18196 
 55.020   1  tick 128261407 123579306 123579306 123579306 
 60.020   1  tick 142205282 220945950 220945950 220945950 
 60.995   0  tick   2838247    176615    176615    176615 
 65.010   0  tick    102429       638       638       638 
 65.020   1  tick 117191185  37972224  37972224  37972224 
 70.010   0  tick   1611544     25847     25847     25847 
 70.020   1  tick 189065432 277693551 277693551 277693551 
 75.010   0  tick   1625419     18212     18212     18212 
 75.020   1  tick 186209676 248691515 248691515 248691515 
 80.007   0  tick    813187    156196    156196    156196 
 80.165   1  tick  77048683 112843680 112843696 112843696 
 85.010   0  tick    810052      9224      9224      9224 
 85.020   1  tick  73664801  36899954  36899938  36899938 
 90.010   0  tick   2960437    195405    195405    195405 
 90.020   1  tick  82269937 110330666 110330666 110330666 
 95.010   0  tick   1615609     70098     70098     70098 
 95.020   1  tick  81945215 126597014 126597014 126597014 
100.010   0  tick    339959     14022     14022     14022 
100.019   1  tick  84046670  63825876  63825893  63825908 
105.010   0  tick   2617466     14738     14738     14738 
105.020   1  tick  76146255  81691817  81691800  81691785 
110.010   0  tick   2956369     19001     19001     19001 
110.020   1  tick  83925900  65542365  65542365  65542365 
115.010   0  tick    329480    267788    267788    267788 
115.028   1  tick  93993430 105484016 105484031 105484045 
120.010   0  tick   1340149    130260    130260    130260 
120.020   1  tick 115270193 137613683 137613668 137613654 
125.010   0  tick   1618891     66031     66031     66031 
125.020   1  tick  79458209  78022066  78022066  78022066 
130.010   0  tick   1676293     23578     23578     23578 
130.020   1  tick  83211051  57793216  57793216  57793216 
135.010   0  tick    797105      9404      9404      9404 
135.020   1  tick  79343305  67707571  67707571  67707571 
140.010   0  tick    798687     10327     10327     10327 
140.020   1  tick  83842403  85933182  85933182  85933182 
145.010   0  tick   1690837    282059    282059    282059 
145.020   1  tick  69075771  25894551  25894551  25894551 
150.010   0  tick   2870211    176849    176849    176849 
150.020   1  tick  77484046 148830184 148830200 148830200 
155.010   0  tick    229125     60890     60890     60890 
155.014   1  tick  75971564  60667046  60667030  60667030 
160.010   0  tick   1427383     21452     21452     21452 
160.020   1  tick  80144432  65270106  65270106  65270106 
165.010   0  tick   2942036     19289     19289     19289 
165.020   1  tick  77872187  23666152  23666152  23666152 
170.010   0  tick   1504174    272941    272941    272941 
170.420   1  tick 101947667 193018216 193018223 193018232 
175.010   0  tick   1443674      9448      9448      9448 
175.020   1  tick  71041863  21913666  21913659  21913650 
180.010   0  tick   1562000    154633    154633    154633 
180.020   1  tick  99389564 192111000 192111000 192111000 
185.003   0  tick   2613372     15261     15261     15261 
185.020   1  tick 165235029 201309653 201309653 201309653 
190.010   0  tick    346463      9263      9263      9263 
190.020   1  tick  74088527  38550471  38550471  38550471 
195.010   0  tick   1602330    193194    193194    193194 
195.020   1  tick  86971957 147300522 147300522 147300522 
200.010   0  tick   1667592     18198     18198     18198 
200.020   1  tick  76084030  19538268  19538268  19538268 
205.012   0  tick   2139948      9284      9284      9284 
205.020   1  tick  61418841   5730111   5730111   5730111 
210.010   0  tick    827226    198793    198793    198793 
210.020   1  tick 231957477 205960034 205960034 205960034 
215.010   0  tick   2951604     18973     18973     18973 
215.020   1  tick 106230618 161406614 161406614 161406614 
220.010   0  tick   1636102     28398     28398     28398 
220.020   1  tick  49177603  53952604  53952604  53952604 
225.010   0  tick    122169      3135      3135      3135 
225.021   1  tick  63882719  51755461  51755461  51755461 
230.010   0  tick   2781455     17028     17028     17028 
230.020   1  tick 215479251 333833247 333833263 333833277 
235.010   0  tick   1625551     18236     18236     18236 
235.020   1  tick  74107068  75347781  75347765  75347751 
240.009   0  tick   1205309     13013     13013     13013 
240.020   1  tick 156184691  95127173  95127173  95127173 
245.010   0  tick   3121341      6405      6405      6405 
245.020   1  tick 111361320  77508345  77508348  77508348 
250.010   0  tick   1605447     21176     21176     21176 
250.020   1  tick 182416698 300774419 300774416 300774416 
255.006   0  tick   1119583     12376     12376     12376 
255.020   1  tick 209837727 180466662 180466662 180466662 
260.010   0  tick   1859940      6204      6204      6204 
260.020   1  tick 146808386  68025707  68025707  68025707 
265.010   0  tick   1605451     18236     18236     18236 
265.020   1  tick 201293938 218727522 218727522 218727522 
270.020   1  tick 139165082 122780398 122780398 122780398 
270.378   0  tick   2890215     18657     18657     18657 
275.010   0  tick    175799      1712      1712      1712 
275.020   1  tick 153624464 108143875 108143892 108143908 
280.010   0  tick   2895621     22383     22383     22383 
280.020   1  tick 127919410 244975093 244975076 244975060 
285.010   0  tick   1638605     18218     18218     18218 
285.020   1  tick  50339663  12090973  12090973  12090973 
290.010   0  tick    465514      5579      5579      5579 
290.020   1  tick  80778131  68492528  68492544  68492544 
295.010   0  tick   1178120    276819    276819    276819 
295.020   1  tick  70871397  22920991  22920975  22920975 
300.010   0  tick   1634681    127203    127203    127203 
300.020   1  tick 201957178 421213404 421213404 421213404 
305.010   0  tick   1624975     19207     19207     19207 
305.020   1  tick  68922127  89933488  89933491  89933491 
310.004   0  tick    859424     18087     18087     18087 
310.020   1  tick  63044366 139505496 139505493 139505493 
315.010   0  tick    737846      8476      8476      8476 
315.020   1  tick 107123127 115314989 115314989 115314989 
320.010   0  tick   1626215     18208     18208     18208 
320.020   1  tick 142845824 234542335 234542335 234542351 
325.010   0  tick   1616286     18196     18196     18196 
325.020   1  tick 120955899 165442259 165442259 165442243 
330.013   0  tick   1512947     18636     18636     18636 
330.020   1  tick 121453382 186916011 186916011 186916011 
335.010   0  tick   1471186      2316      2316      2316 
335.020   1  tick 119415603 163187510 163187510 163187510 
340.010   0  tick   1588714     21087     21087     21087 
340.020   1  tick 139579898 104873811 104873811 104873811 
345.010   0  tick   1663179     19317     19317     19317 
345.020   1  tick  62808720  69344781  69344787  69344800 
350.010   0  tick    773500      9360      9360      9360 
350.020   1  tick  53798982  32010981  32010975  32010962 
355.010   0  tick    826389      9326      9326      9326 
355.020   1  tick  73414923  13889845  13889845  13889845 
360.010   0  tick   1681227    250882    250882    250882 
360.020   1  tick  79406201  72728926  72728936  72728942 
365.010   0  tick   2933758    117110    117110    117110 
365.020   1  tick  79094128  69523596  69523586  69523580 
370.009   0  tick    265889    132502    132502    132502 
370.020   1  tick  65392639  32798554  32798554  32798554 
375.010   0  tick   1431003     26303     26303     26303 
375.020   1  tick 260115151 520088771 520088787 520088787 
380.010   0  tick   2896543     18158     18158     18158 
380.020   1  tick  80499855 145693318 145693302 145693302 
385.007   0  tick   1291913     13554     13554     13554 
385.020   1  tick  32293929  46474851  46474851  46474851 
390.010   0  tick    413558      5148      5148      5148 
390.020   1  tick  95381487  80383657  80383657  80383657 
395.010   0  tick   2974227     18489     18489     18489 
395.020   1  tick  75924903  67350231  67350251  67350262 
400.010   0  tick   1662996     21166     21166     21166 
400.020   1  tick 123149158 104310443 104310423 104310412 
405.003   0  tick    603846      8017      8017      8017 
405.020   1  tick  92607305  44100569  44100569  44100569 
410.010   0  tick   2292854     11172     11172     11172 
410.020   1  tick  78049910  19388545  19388545  19388545 
415.010   0  tick   1640259     18297     18297     18297 
415.020   1  tick  91033113  31726816  31726816  31726816 
420.010   0  tick   1569831     18180     18180     18180 
420.014   1  tick 114893491  24873545  24873545  24873545 
425.010   0  tick     24681      1927      1927      1927 
425.020   1  tick 157524267  91297663  91297663  91297663 
430.010   0  tick   1603506     21061     21061     21061 
430.020   1  tick 123825730 182283927 182283944 182283960 
435.010   0  tick   1622159     19005     19005     19005 
435.020   1  tick  79363680  62942715  62942698  62942682 
440.010   0  tick   1605298     18186     18186     18186 
440.020   1  tick  53582192  27667973  27667990  27668005 
445.015   0  tick    406661      4420      4420      4420 
445.020   1  tick  35483974  55676489  55676472  55676457 
450.010   0  tick   2522673     14192     14192     14192 
450.020   1  tick  37279773  23934930  23934945  23934946 
455.020   1  tick  50971525  21524001  21523986  21523985 
455.293   0  tick   1627245    436237    436237    436237 
460.010   0  tick   1428563     22820     22820     22820 
460.021   1  tick 104939648 197892745 197892756 197892761 
465.010   0  tick    194052      2513      2513      2513 
465.020   1  tick  81926843  99237284  99237273  99237268 
