 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 10288168 7132744 9 185 0 0  0  0  5  0  0  0  0  375  212  106  1  1 98
 0 0 0 10053316 6897076 135 3979 0 0 0 0 0  0  0  0  0  434 2580  245  1  8 91
 0 0 0 10053220 6896964 123 3610 0 0 0 0 0  0  0  0  0  388 2220  252  1  9 91
 0 0 0 10053324 6896944 123 3612 0 0 0 0 0  0  0  0  0  392 2154  243  1  8 91
 0 0 0 10053560 6897028 12 99 0 0  0  0  0  0  0  0  0  365  717   93  0  1 99
 0 0 0 10053116 6896888 111 3509 0 0 0 0 0  0  0  0  0  385 2112  250  1  8 91
 0 0 0 10053356 6897048 128 3630 0 0 0 0 0  2  0  0  0  403 2185  284  1  9 91
 0 0 0 10053316 6897040 128 3611 0 0 0 0 0  0  0  0  0  386 2163  245  1  8 91
 0 0 0 10053552 6897036 12 98 0 0  0  0  0  0  0  0  0  371  751   96  0  1 99
 0 0 0 10053084 6896880 111 3534 0 0 0 0 0  0  0  0  0  383 2127  242  1  8 92
 0 0 0 10053224 6896952 123 3625 0 0 0 0 0  0  0  0  0  389 2177  248  1  8 91
 0 0 0 10053284 6896920 124 3605 0 0 0 0 0  0  0  0  0  391 2181  246  1  8 91
 0 0 0 10053520 6897044 16 99 0 0  0  0  0  2  0  0  0  393  765  132  0  1 99
 0 0 0 10053076 6896880 115 3516 0 0 0 0 0  0  0  0  0  389 2200  287  1  8 92
 0 0 0 10053320 6896992 123 3612 0 0 0 0 0  0  0  0  0  399 2205  252  1  8 91
 0 0 0 10053280 6896916 123 3604 0 0 0 0 0  0  0  0  0  394 2174  242  1  8 91
 0 0 0 10053520 6897004 12 98 0 0  0  0  0  0  0  0  0  374  767   95  0  1 99
 0 0 0 10053076 6896868 111 3523 0 0 0 0 0  0  0  0  0  388 2159  247  1  8 92
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 10053308 6897020 131 3615 0 0 0 0 0  2  0  0  0  422 2239  285  1  9 91
 0 0 0 10053264 6896936 125 3623 0 0 0 0 0  0  0  0  0  385 2196  244  1  8 91
 0 0 0 10053484 6896976 12 99 0 0  0  0  0  0  0  0  0  370  811  102  0  1 99
 0 0 0 10053036 6896824 111 3521 0 0 0 0 0  0  0  0  0  384 2164  245  1  7 92
 0 0 0 10053236 6896916 123 3618 0 0 0 0 0  0  0  0  0  402 2200  251  1  8 91
 0 0 0 10053240 6896876 124 3628 0 0 0 0 0  0  0  0  0  390 2212  249  1  8 91
 0 0 0 10053472 6897004 16 99 0 0  0  0  0  2  0  0  0  384  827  134  0  1 99
 0 0 0 10053028 6896832 114 3520 0 0 0 0 0  0  0  0  0  386 2126  242  1  7 92
 0 0 0 10053128 6896912 123 3627 0 0 0 0 0  0  0  0  0  390 2212  249  1  8 91
 0 0 0 10053232 6896868 123 3626 0 0 0 0 0  0  0  0  0  389 2161  242  1  8 91
 0 0 0 10053472 6896956 12 98 0 0  0  0  0  0  0  0  0  364  741   93  0  1 99
 0 0 0 10053028 6896820 111 3524 0 0 0 0 0  0  0  0  0  382 2092  246  1  7 92
 0 0 0 10053276 6897000 131 3634 0 0 0 0 0  3  0  0  0  428 2180  310  1  9 91
 0 0 0 10053232 6896904 125 3629 0 0 0 0 0  0  0  0  0  375 2166  244  1  8 91
