 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 10659276 7522140 20 345 0 0 0  0 35  1  7  0  0  384  326  146  0  1 99
 0 0 0 10647524 7502996 147 4113 0 0 0 0 0  0  0  0  0  456 2582  267  1  9 91
 0 0 0 10647112 7502756 139 3762 0 0 0 0 0  0  0  0  0  392 2204  258  1  9 91
 0 0 0 10647520 7502984 157 3929 0 0 0 0 0  0  0  0  0  411 2303  271  1  9 91
 0 0 0 10647752 7503056 122 3606 0 0 0 0 0  0  0  0  0  391 2129  258  1  8 91
 0 0 0 10647300 7502908 140 3755 0 0 0 0 0  2  0  0  0  428 2306  347  1  9 91
 0 0 0 10647536 7503040 150 3806 0 0 0 0 0  0  0  0  0  397 2250  264  1  9 91
 0 0 0 10647744 7503068 134 3711 0 0 0 0 0  0  0  0  0  386 2175  261  1  8 91
 0 0 0 10647292 7502896 140 3752 0 0 0 0 0  0  0  0  0  404 2222  258  1  8 91
 0 0 0 10647288 7502892 140 3752 0 0 0 0 0  0  0  0  0  399 2216  255  1  8 91
 0 0 0 10647668 7503064 139 3756 0 0 0 0 0  0  0  0  0  405 2211  260  1  9 91
 0 0 0 10647292 7502920 140 3759 0 0 0 0 0  2  0  0  0  425 2219  295  1  8 91
 0 0 0 10647260 7502892 145 3767 0 0 0 0 0  0  0  0  0  390 2236  258  1  9 91
 0 0 0 10647676 7503024 140 3756 0 0 0 0 0  0  0  0  0  395 2212  260  1  8 91
 0 0 0 10647264 7502868 139 3755 0 0 0 0 0  0  0  0  0  394 2236  258  1  8 91
 0 0 0 10647220 7502824 140 3760 0 0 0 0 0  0  0  0  0  382 2231  254  1  9 91
 0 0 0 10647612 7502956 139 3757 0 0 0 0 0  0  0  0  0  393 2221  260  1  8 91
 0 0 0 10647432 7502904 140 3767 0 0 0 0 0  2  0  0  0  423 2243  293  1  9 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 10647188 7502828 145 3754 0 0 0 0 0  0  0  0  0  390 2246  255  1  8 91
 0 0 0 10647672 7503000 140 3757 0 0 0 0 0  0  0  0  0  390 2223  264  1  9 91
 0 0 0 10647360 7502812 140 3760 0 0 0 0 0  0  0  0  0  395 2257  256  1  9 91
 0 0 0 10647156 7502760 139 3756 0 0 0 0 0  0  0  0  0  396 2256  258  1  8 91
 0 0 0 10647396 7502880 140 3763 0 0 0 0 0  0  0  0  0  397 2224  261  1  9 91
 0 0 0 10647304 7502780 140 3751 0 0 0 0 0  2  0  0  0  427 2267  297  1  9 91
 0 0 0 10647068 7502724 144 3757 0 0 0 0 0  0  0  0  0  403 2201  256  1  8 91
 0 0 0 10647244 7502800 139 3755 0 0 0 0 0  0  0  0  0  385 2195  264  1  9 91
 0 0 0 10647276 7502728 140 3758 0 0 0 0 0  0  0  0  0  394 2209  258  1  8 91
 0 0 0 10647068 7502676 139 3772 0 0 0 0 0  0  0  0  0  397 2200  258  1  8 91
 0 0 0 10647312 7502800 140 3749 0 0 0 0 0  0  0  0  0  396 2206  260  1  8 91
 0 0 0 10647188 7502664 145 3768 0 0 0 0 0  4  0  0  0  444 2296  370  1  9 91
 0 0 0 10646944 7502588 145 3767 0 0 0 0 0  0  0  0  0  547 2227  261  1  9 91
 0 0 0 10647148 7502644 139 3769 0 0 0 0 0  0  0  0  0  391 2206  261  1  9 91
 0 0 0 10647152 7502604 140 3772 0 0 0 0 0  0  0  0  0  399 2224  263  1  8 91
 0 0 0 10646944 7502548 140 3764 0 0 0 0 0  0  0  0  0  390 2218  257  1  8 91
 0 0 0 10647160 7502656 140 3772 0 0 0 0 0  0  0  0  0  397 2216  260  1  9 91
 0 0 0 10647128 7502624 145 3773 0 0 0 0 0  2  0  0  0  415 2224  293  1  9 91
 0 0 0 10646916 7502556 145 3768 0 0 0 0 0  0  0  0  0  387 2236  256  1  8 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 10647224 7502668 140 3784 0 0 0 0 0  0  0  0  0  395 2217  263  1  9 91
 0 0 0 10647116 7502568 140 3766 0 0 0 0 0  0  0  0  0  397 2241  260  1  8 91
 0 0 0 10646908 7502516 139 3761 0 0 0 0 0  0  0  0  0  396 2239  259  1  8 91
 0 0 0 10647152 7502640 140 3756 0 0 0 0 0  0  0  0  0  392 2222  262  1  9 91
 0 0 0 10647100 7502588 145 3767 0 0 0 0 0  2  0  0  0  421 2250  300  1  9 91
 0 0 0 10646864 7502508 145 3770 0 0 0 0 0  0  0  0  0  392 2255  256  1  8 91
 0 0 0 10647108 7502608 140 3759 0 0 0 0 0  0  0  0  0  394 2226  265  1  8 91
 0 0 0 10647316 7502648 139 3762 0 0 0 0 0  0  0  0  0  393 2260  257  1  9 91
 0 0 0 10646864 7502472 140 3772 0 0 0 0 0  0  0  0  0  385 2263  257  1  8 91
 0 0 0 10647124 7502592 139 3762 0 0 0 0 0  0  0  0  0  387 2234  262  1  8 91
 0 0 0 10647140 7502612 145 3780 0 0 0 0 0  2  0  0  0  413 2262  296  1  9 91
 0 0 0 10646840 7502476 145 3770 0 0 0 0 0  0  0  0  0  393 2242  259  1  8 91
 0 0 0 10646836 7502440 139 3774 0 0 0 0 0  0  0  0  0  397 2197  260  1  8 91
 0 0 0 10647188 7502536 140 3780 0 0 0 0 0  0  0  0  0  397 2209  261  1  9 91
 0 0 0 10646776 7502380 140 3778 0 0 0 0 0  0  0  0  0  387 2199  255  1  8 91
 0 0 0 10646772 7502380 140 3788 0 0 0 0 0  0  0  0  0  380 2204  258  1  9 91
 0 0 0 10647268 7502644 145 3773 0 0 0 0 0  2  0  0  0  402 2290  338  1  9 91
 0 0 0 10646948 7502420 145 3780 0 0 0 0 0  0  0  0  0  539 2217  262  1  9 91
 0 0 0 10646716 7502324 139 3782 0 0 0 0 0  0  0  0  0  400 2205  262  1  8 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 10646816 7502392 140 3779 0 0 0 0 0  0  0  0  0  403 2221  260  1  9 91
 0 0 0 10646924 7502376 139 3784 0 0 0 0 0  0  0  0  0  386 2216  261  1  8 91
 0 0 0 10646692 7502308 140 3773 0 0 0 0 0  0  0  0  0  398 2216  267  1  8 91
 0 0 0 10647008 7502468 149 3781 0 0 0 0 0  2  0  0  0  416 2224  299  1  9 91
 0 0 0 10646824 7502284 145 3866 0 0 0 0 0  0  0  0  0  396 2267  267  1  9 91
 0 0 0 10646616 7502216 147 3849 0 0 0 0 0  0  0  0  0  387 2262  265  1  8 91
 0 0 0 10646640 7502208 140 3790 0 0 0 0 0  0  0  0  0  395 2243  256  1  8 91
 0 0 0 10646672 7502116 139 3765 0 0 0 0 0  0  0  0  0  398 2232  258  1  9 91
 0 0 0 10646464 7502064 140 3785 0 0 0 0 0  0  0  0  0  393 2224  261  1  8 91
 0 0 0 10646576 7502156 145 3774 0 0 0 0 0  2  0  0  0  412 2253  299  1  9 91
 0 0 0 10646568 7502028 141 3778 0 0 0 0 0  0  0  0  0  391 2261  260  1  9 91
 0 0 0 10646256 7501864 140 3785 0 0 0 0 0  0  0  0  0  382 2224  259  1  8 91
 0 0 0 10646552 7501996 140 3770 0 0 0 0 0  0  0  0  0  392 2260  264  1  8 91
 0 0 0 10646440 7501892 140 3786 0 0 0 0 0  0  0  0  0  396 2257  261  1  8 91
 0 0 0 10646124 7501744 139 3778 0 0 0 0 0  0  0  0  0  405 2233  262  1  9 91
 0 0 0 10646324 7501832 149 3787 0 0 0 0 0  2  0  0  0  417 2192  299  1  9 91
 0 0 0 10646648 7501940 140 3787 0 0 0 0 0  0  0  0  0  399 2200  258  1  9 91
 0 0 0 10646128 7501732 140 3777 0 0 0 0 0  0  0  0  0  390 2197  260  1  8 91
 0 0 0 10646052 7501660 140 3786 0 0 0 0 0  0  0  0  0  387 2210  260  1  8 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 10646448 7501800 139 3781 0 0 0 0 0  0  0  0  0  376 2206  256  1  9 91
 0 0 0 10646012 7501616 140 3782 0 0 0 0 0  0  0  0  0  392 2204  263  1  8 91
 0 0 0 10646008 7501616 148 3790 0 0 0 0 0  2  0  0  0  438 2304  344  1  9 91
 0 0 0 10646424 7501772 140 3784 0 0 0 0 0  0  0  0  0  557 2222  258  1  9 91
 0 0 0 10646200 7501652 139 3781 0 0 0 0 0  0  0  0  0  400 2206  261  1  8 91
 0 0 0 10645896 7501500 139 3777 0 0 0 0 0  0  0  0  0  383 2223  257  1  8 91
 0 0 0 10646236 7501636 140 3781 0 0 0 0 0  0  0  0  0  394 2222  256  1  9 91
 0 0 0 10646016 7501472 140 3795 0 0 0 0 0  0  0  0  0  396 2216  261  1  8 91
 0 0 0 10645804 7501456 150 3777 0 0 0 0 0  2  0  0  0  414 2224  294  1  8 91
 0 0 0 10645880 7501456 140 3780 0 0 0 0 0  0  0  0  0  382 2239  259  1  8 91
 0 0 0 10645988 7501440 140 3782 0 0 0 0 0  0  0  0  0  395 2213  262  1  9 91
 0 0 0 10645780 7501384 140 3779 0 0 0 0 0  0  0  0  0  397 2244  258  1  8 91
 0 0 0 10646028 7501524 140 3793 0 0 0 0 0  0  0  0  0  387 2240  258  1  8 91
 0 0 0 10645988 7501440 140 3779 0 0 0 0 0  0  0  0  0  393 2218  260  1  9 91
 0 0 0 10645712 7501372 150 3784 0 0 0 0 0  2  0  0  0  420 2246  301  1  8 91
 0 0 0 10645940 7501424 140 3787 0 0 0 0 0  0  0  0  0  392 2255  259  1  8 91
 0 0 0 10645904 7501356 140 3790 0 0 0 0 0  0  0  0  0  397 2224  261  1  8 91
 0 0 0 10645696 7501300 140 3791 0 0 0 0 0  0  0  0  0  395 2264  260  1  8 91
 0 0 0 10645992 7501444 140 3778 0 0 0 0 0  0  0  0  0  392 2263  261  1  8 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 10645880 7501336 140 3782 0 0 0 0 0  0  0  0  0  391 2227  261  1  9 91
 0 0 0 10645672 7501340 150 3789 0 0 0 0 0  2  0  0  0  427 2265  306  1  9 91
 0 0 0 10645956 7501396 140 3781 0 0 0 0 0  0  0  0  0  395 2273  258  1  8 91
 0 0 0 10645756 7501208 140 3793 0 0 0 0 0  0  0  0  0  402 2196  263  1  8 91
 0 0 0 10645524 7501128 140 3777 0 0 0 0 0  0  0  0  0  395 2216  259  1  8 91
 0 0 0 10645816 7501272 140 3787 0 0 0 0 0  0  0  0  0  390 2210  258  1  8 91
 0 0 0 10645732 7501184 140 3777 0 0 0 0 0  0  0  0  0  393 2204  260  1  9 91
 0 0 0 10645428 7501092 150 3787 0 0 0 0 0  2  0  0  0  416 2311  345  1  9 91
 0 0 0 10645556 7501060 140 3791 0 0 0 0 0  0  0  0  0  370 2228  260  1  8 91
 0 0 0 10645388 7500840 140 3773 0 0 0 0 0  0  0  0  0  373 2200  260  1  8 91
 0 0 0 10645040 7500652 140 3786 0 0 0 0 0  0  0  0  0  399 2236  267  1  8 91
 0 0 0 10645212 7500704 140 3779 0 0 0 0 0  0  0  0  0  400 2228  258  1  8 91
 0 0 0 10645216 7500668 139 3775 0 0 0 0 0  0  0  0  0  408 2210  261  1  9 91
 0 0 0 10644860 7500528 151 3797 0 0 0 0 0  2  0  0  0  431 2238  298  1  8 91
 0 0 0 10644944 7500428 140 3771 0 0 0 0 0  0  0  0  0  394 2243  259  1  8 91
