Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr,HT0Scaled,HT1Scaled,HT2Scaled
50,45,49,37,46,3567.2,3567.2,8662,8449,1532748,1532748,1532748,16300852,16301086,16300969,18254129,18262447,1530476,208.4,115.3,1.662,156.3,125.04,62.52,1.532748,16.300969,1.530476
55,45,49,37,47,3645.6,3567.2,8662,8449,1520193,1520193,1520193,16855561,16855487,16855524,23052563,23045346,1538914,207.9,115.1,1.664,155.925,124.74,62.37,1.520193,16.855524,1.538914
60,45,49,37,46,3567.2,3567.2,8662,8662,1538421,1538421,1538421,14683948,14683832,14683890,16008155,16007650,1541091,207.9,115.1,1.726,155.925,124.74,62.37,1.538421,14.68389,1.541091
65,45,49,37,46,3567.2,3567.2,8662,8662,1523776,1523722,1523749,14979982,14986501,14983241.5,16746012,16738119,1551000,208,115.1,1.662,156,124.8,62.4,1.523749,14.9832415,1.551
70,45,49,37,46,3567.2,3567.2,8449,8449,1528910,1528964,1528937,17961341,17954645,17957993,23825448,23832426,1546658,208,115.2,1.662,156,124.8,62.4,1.528937,17.957993,1.546658
75,45,49,37,46,3645.6,3645.6,8662,8662,1534185,1534185,1534185,14753299,14754372,14753835.5,14662384,14663504,1546749,208,115.2,1.662,156,124.8,62.4,1.534185,14.7538355,1.546749
80,45,48,37,46,3567.2,3567.2,8449,8662,1538681,1538644,1538662.5,16111220,16109593,16110406.5,17930759,17924820,1534272,208,115,1.663,156,124.8,62.4,1.5386625,16.1104065,1.534272
85,45,48,37,46,3567.2,3567.2,8662,8662,1541717,1541754,1541735.5,16313756,16312850,16313303,21129496,21135151,1735818,208.1,115.2,1.661,156.075,124.86,62.43,1.5417355,16.313303,1.735818
90,45,48,37,46,3567.2,3567.2,8662,8449,955502,955498,955500,9112547,9088902,9100724.5,9474325,9476973,1058076.5,208.2,115.2,1.662,156.15,124.92,62.46,0.9555,9.1007245,1.0580765
95,45,48,37,46,3567.2,3567.2,8662,8449,800144,800148,800146,8781570,8809796,8795683,8908815,8914480,760309.5,208.2,115.1,1.662,156.15,124.92,62.46,0.800146,8.795683,0.7603095
100,45,48,37,46,3567.2,3567.2,8662,8662,1572370,1572370,1572370,16983310,16980372,16981841,21642688,21634678,1536920,208.2,115.2,1.661,156.15,124.92,62.46,1.57237,16.981841,1.53692
105,45,49,37,46,3567.2,3567.2,8875,8662,1543821,1543821,1543821,14196830,14198814,14197822,14119513,14117363,1554422,207.8,115.3,1.666,155.85,124.68,62.34,1.543821,14.197822,1.554422
110,45,49,36,46,3567.2,3645.6,8875,8662,1539757,1539731,1539744,16611155,16608245,16609700,19014710,19012736,1527210,207.8,115.1,1.739,155.85,124.68,62.34,1.539744,16.6097,1.52721
115,45,48,36,46,3567.2,3645.6,8662,8662,1517783,1517809,1517796,16603494,16606943,16605218.5,22337849,22339692,1523406,207.9,115.2,1.662,155.925,124.74,62.37,1.517796,16.6052185,1.523406
120,45,48,36,46,3645.6,3645.6,8662,8662,1536465,1536465,1536465,14404560,14402065,14403312.5,15848615,15850544,1536802,208,115.2,1.661,156,124.8,62.4,1.536465,14.4033125,1.536802
125,45,48,36,46,3567.2,3645.6,8662,8662,1564900,1564858,1564879,14204256,14205226,14204741,14261451,14254509,1547969,208,115.2,1.661,156,124.8,62.4,1.564879,14.204741,1.547969
130,45,48,36,46,3567.2,3567.2,8449,8662,1537313,1537355,1537334,17755508,17754485,17754996.5,22613380,22620063,1534927,208,115.2,1.66,156,124.8,62.4,1.537334,17.7549965,1.534927
135,44,49,36,46,3567.2,3567.2,8662,8662,1560919,1560919,1560919,14220285,14218730,14219507.5,14275984,14275934,1534893,208.1,115.1,1.661,156.075,124.86,62.43,1.560919,14.2195075,1.534893
140,45,48,36,46,3645.6,3567.2,8449,8449,763475,747745,755610,4898184,4898447,4898315.5,7171580,7162374,806165.5,208.1,115.2,1.659,156.075,124.86,62.43,0.75561,4.8983155,0.8061655
145,44,48,36,46,3567.2,3567.2,8662,8662,1013116,1028846,1020981,17471347,17473160,17472253.5,21663794,21674954,993453.5,208.2,115.3,1.661,156.15,124.92,62.46,1.020981,17.4722535,0.9934535
150,45,48,36,46,3645.6,3645.6,8662,8662,1521181,1521181,1521181,15523091,15522136,15522613.5,15723498,15722444,1560652,208,115.2,1.659,156,124.8,62.4,1.521181,15.5226135,1.560652
155,44,48,36,46,3567.2,3567.2,8449,8662,1537527,1537527,1537527,15010660,15013469,15012064.5,15068427,15076700,1546340,207.7,115.1,1.689,155.775,124.62,62.31,1.537527,15.0120645,1.54634
160,45,48,36,46,3567.2,3567.2,8662,8449,1556781,1556781,1556781,17322631,17320913,17321772,21995891,21988045,1542621,207.7,115.2,1.688,155.775,124.62,62.31,1.556781,17.321772,1.542621
165,44,48,36,46,3567.2,3645.6,8662,8662,1540007,1540007,1540007,14953896,14953196,14953546,14876750,14879194,1543684,207.7,115.3,1.659,155.775,124.62,62.31,1.540007,14.953546,1.543684
170,44,48,36,46,3645.6,3567.2,8662,8662,1563504,1563504,1563504,15480199,15480252,15480225.5,17606655,17610998,1540186,207.7,115.1,1.66,155.775,124.62,62.31,1.563504,15.4802255,1.540186
175,44,48,36,46,3645.6,3645.6,8662,8662,1544274,1544239,1544256.5,16508219,16509531,16508875,20331809,20321957,1540147,207.8,115.2,1.659,155.85,124.68,62.34,1.5442565,16.508875,1.540147
180,44,48,36,46,3567.2,3567.2,8662,8449,1549647,1549682,1549664.5,14229123,14227727,14228425,14537472,14538251,1513286,207.9,115.3,1.659,155.925,124.74,62.37,1.5496645,14.228425,1.513286
185,44,48,36,46,3567.2,3567.2,8662,8662,1563834,1563834,1563834,14451468,14449748,14450608,15833152,15841889,1572848,207.9,115.3,1.66,155.925,124.74,62.37,1.563834,14.450608,1.572848
190,44,48,36,46,3567.2,3645.6,8662,8662,338611,338232,338421.5,6582806,6584916,6583861,11531333,11499850,418255,208,115.2,1.657,156,124.8,62.4,0.3384215,6.583861,0.418255
195,44,48,36,46,3567.2,3567.2,8662,8449,1431094,1431473,1431283.5,13792701,13792762,13792731.5,14008674,14032864,1323721,208.1,115.4,1.658,156.075,124.86,62.43,1.4312835,13.7927315,1.323721
200,44,48,36,46,3567.2,3645.6,8662,8449,1532858,1532814,1532836,16059423,16058500,16058961.5,20102016,20095132,1566268,207.6,115.1,1.659,155.7,124.56,62.28,1.532836,16.0589615,1.566268
205,44,48,36,46,3567.2,3567.2,8662,8449,1539208,1539252,1539230,15751705,15753302,15752503.5,20857717,20863140,1542136,207.5,115.3,1.746,155.625,124.5,62.25,1.53923,15.7525035,1.542136
210,44,48,36,46,3645.6,3645.6,8449,8662,1523076,1523076,1523076,14852857,14852473,14852665,16323612,16325194,1534014,207.5,115.3,1.656,155.625,124.5,62.25,1.523076,14.852665,1.534014
215,44,48,36,46,3567.2,3567.2,8662,8662,1549729,1549691,1549710,14854332,14855672,14855002,15412381,15405864,1548919,207.6,115.2,1.659,155.7,124.56,62.28,1.54971,14.855002,1.548919
220,44,48,36,46,3567.2,3645.6,8662,8662,1542899,1542937,1542918,17159983,17157789,17158886,23392225,23399003,1525353,207.6,115.3,1.656,155.7,124.56,62.28,1.542918,17.158886,1.525353
225,44,47,36,46,3567.2,3567.2,8662,8449,1532016,1532016,1532016,14401701,14402564,14402132.5,15694949,15693142,1536008,207.7,115.3,1.658,155.775,124.62,62.31,1.532016,14.4021325,1.536008
230,44,48,36,46,3567.2,3645.6,8662,8449,1538251,1538213,1538232,16407139,16406090,16406614.5,19227543,19222247,1533225,207.7,115.3,1.659,155.775,124.62,62.31,1.538232,16.4066145,1.533225
235,44,47,36,46,3567.2,3645.6,8662,8662,1450043,1450057,1450050,11271333,11230642,11250987.5,14920160,14926672,1534251,207.8,115.2,1.658,155.85,124.68,62.34,1.45005,11.2509875,1.534251
240,44,47,36,46,3567.2,3567.2,8449,8662,306981,307005,306993,7792145,7832961,7812553,7695327,7696461,230928,208,115.3,1.657,156,124.8,62.4,0.306993,7.812553,0.230928
245,44,48,36,46,3567.2,3567.2,8662,8662,1555383,1555383,1555383,14528264,14531260,14529762,15069401,15077572,1548900,208,115.3,1.656,156,124.8,62.4,1.555383,14.529762,1.5489
250,43,48,36,46,3567.2,3567.2,8662,8662,1555650,1555650,1555650,17985160,17982007,17983583.5,22548564,22537687,1547084,207.4,115.3,1.657,155.55,124.44,62.22,1.55565,17.9835835,1.547084
255,44,47,36,45,3567.2,3645.6,8662,8662,1534347,1534347,1534347,14529249,14529355,14529302,14548615,14548402,1534865,207.4,115.2,1.705,155.55,124.44,62.22,1.534347,14.529302,1.534865
260,44,47,36,46,3488.8,3567.2,8449,8662,1545575,1545537,1545556,16899613,16899591,16899602,19884200,19880217,1530463,207.4,115.3,1.656,155.55,124.44,62.22,1.545556,16.899602,1.530463
265,44,47,36,45,3567.2,3645.6,8662,8662,1544755,1544793,1544774,16203993,16204202,16204097.5,19572762,19579030,1523982,207.5,115.4,1.656,155.625,124.5,62.25,1.544774,16.2040975,1.523982
270,45,47,36,45,3488.8,3567.2,8449,8662,1547534,1547534,1547534,14562691,14562196,14562443.5,15756443,15754338,1541575,207.5,115.4,1.655,155.625,124.5,62.25,1.547534,14.5624435,1.541575
275,45,47,36,46,3567.2,3567.2,8662,8662,1518562,1518562,1518562,15354077,15345278,15349677.5,16789949,16799644,1551693,207.6,115.3,1.657,155.7,124.56,62.28,1.518562,15.3496775,1.551693
280,45,48,36,45,3567.2,3567.2,8662,8662,1547972,1547972,1547972,17910252,17918679,17914465.5,22630020,22621358,1522963,207.7,115.3,1.656,155.775,124.62,62.31,1.547972,17.9144655,1.522963
285,46,47,36,45,3567.2,3567.2,8662,8662,1080704,1080369,1080536.5,9706478,9705904,9706191,10464089,10438084,1221494.5,220.5,115.2,1.778,165.375,132.3,66.15,1.0805365,9.706191,1.2214945
290,46,47,36,45,3567.2,3567.2,8662,8662,704802,705137,704969.5,9870848,9873128,9871988,13751762,13786296,540960.5,221.2,115.1,1.778,165.9,132.72,66.36,0.7049695,9.871988,0.5409605
295,46,47,36,45,3567.2,3645.6,8662,8662,1532910,1532910,1532910,16244307,16243138,16243722.5,19315643,19306330,1606409,226.7,115.1,1.777,170.025,136.02,68.01,1.53291,16.2437225,1.606409
300,46,47,36,45,3567.2,3567.2,8662,8662,6957109,6957109,6957109,188449541,188476470,188463005.5,204391429,204399236,3822302,224.4,115.3,1.781,168.3,134.64,67.32,6.957109,188.4630055,3.822302
305,46,47,36,45,3567.2,3567.2,8662,8449,1546080,1546080,1546080,55158394,55114863,55136628.5,73861535,73846643,9093682.5,223.6,115.2,1.873,167.7,134.16,67.08,1.54608,55.1366285,9.0936825
310,46,47,36,45,3567.2,3567.2,8662,8662,1525819,1525819,1525819,114836404,114851562,114843983,168757958,168769860,1548772.5,223.3,115.3,1.775,167.475,133.98,66.99,1.525819,114.843983,1.5487725
315,46,48,36,45,3567.2,3645.6,8662,8662,1547362,1547362,1547362,80217568,80218935,80218251.5,114160804,114170437,1527844,223.1,115.3,1.776,167.325,133.86,66.93,1.547362,80.2182515,1.527844
320,46,47,36,45,3567.2,3645.6,8449,8662,1561556,1561542,1561549,91393366,91362350,91377858,134252154,134230947,1534742,223,115.2,1.778,167.25,133.8,66.9,1.561549,91.377858,1.534742
325,46,47,36,45,3567.2,3567.2,8449,8662,1515763,1515777,1515770,79802777,79862021,79832399,114941808,114949725,1543005,223.1,115.3,1.779,167.325,133.86,66.93,1.51577,79.832399,1.543005
330,47,47,36,45,3567.2,3645.6,8875,8449,1529220,1529220,1529220,74081503,74059817,74070660,105904300,105896808,1559704,223.2,115.3,1.78,167.4,133.92,66.96,1.52922,74.07066,1.559704
335,47,47,36,45,3567.2,3567.2,8662,8662,773048,806406,789727,66450415,66460681,66455548,97416127,98870626,868345,223.3,115.2,1.777,167.475,133.98,66.99,0.789727,66.455548,0.868345
340,46,47,36,45,3567.2,3567.2,8449,8662,992733,959375,976054,73255419,73208794,73232106.5,108624073,107174747,892014,223.3,115.2,1.779,167.475,133.98,66.99,0.976054,73.2321065,0.892014
345,47,47,36,45,3567.2,3567.2,8449,8449,1523832,1523832,1523832,87349029,87399262,87374145.5,124318865,124320281,1526402,223.1,115.1,1.78,167.325,133.86,66.93,1.523832,87.3741455,1.526402
350,46,47,36,45,3567.2,3645.6,8662,8662,1534357,1534357,1534357,84484458,84441233,84462845.5,123506853,123516375,1563745,222.8,115.3,1.805,167.1,133.68,66.84,1.534357,84.4628455,1.563745
355,46,47,36,45,3567.2,3567.2,8662,8662,1541050,1541050,1541050,79359222,79401031,79380126.5,113951095,113942871,1541724,222.8,115.2,1.811,167.1,133.68,66.84,1.54105,79.3801265,1.541724
360,47,47,36,45,3567.2,3567.2,8662,8662,1542083,1542083,1542083,71806187,71784374,71795280.5,100685786,100676699,1528182,222.9,115.2,1.779,167.175,133.74,66.87,1.542083,71.7952805,1.528182
365,46,47,36,45,3567.2,3567.2,8662,8662,1549995,1549995,1549995,78979004,78976126,78977565,111225980,111229368,1528639,223,115.1,1.782,167.25,133.8,66.9,1.549995,78.977565,1.528639
370,47,47,36,45,3488.8,3567.2,8449,8662,1525288,1525288,1525288,84078310,84079789,84079049.5,120393595,120387634,1553193,223.1,115.1,1.779,167.325,133.86,66.93,1.525288,84.0790495,1.553193
375,47,47,36,45,3488.8,3567.2,8662,8662,1525168,1525168,1525168,79547140,79547983,79547561.5,113238500,113241631,1540429,223.2,115.3,1.78,167.4,133.92,66.96,1.525168,79.5475615,1.540429
380,47,47,36,45,3488.8,3567.2,8662,8449,1551929,1551929,1551929,75591288,75594711,75592999.5,110292559,110298154,1513892,223.2,115.2,1.779,167.4,133.92,66.96,1.551929,75.5929995,1.513892
385,47,47,36,45,3567.2,3567.2,8449,8662,293685,293679,293682,67056908,67000993,67028950.5,100229561,100234241,388864.5,223.4,115.3,1.779,167.55,134.04,67.02,0.293682,67.0289505,0.3888645
390,47,47,36,45,3567.2,3567.2,8662,8662,1466014,1466020,1466017,64616357,64670520,64643438.5,91879495,91869759,1417761.5,223.4,115.2,1.779,167.55,134.04,67.02,1.466017,64.6434385,1.4177615
395,47,47,36,45,3567.2,3645.6,8662,8449,1560175,1560175,1560175,68114546,68097255,68105900.5,97751001,97755723,1553632,223,115.3,1.779,167.25,133.8,66.9,1.560175,68.1059005,1.553632
400,47,47,36,45,3567.2,3567.2,8662,8662,1540844,1540832,1540838,71297746,71318973,71308359.5,103572357,103567244,1527271,223,115.1,1.873,167.25,133.8,66.9,1.540838,71.3083595,1.527271
405,47,47,36,45,3488.8,3567.2,8662,8449,1520727,1520739,1520733,67964206,67958208,67961207,95057130,95057875,1547613,222.9,115,1.781,167.175,133.74,66.87,1.520733,67.961207,1.547613
410,47,47,36,45,3567.2,3567.2,8449,8449,1564635,1564635,1564635,85592733,85590741,85591737,123403308,123404374,1516481,223,115.2,1.782,167.25,133.8,66.9,1.564635,85.591737,1.516481
415,47,47,36,45,3567.2,3567.2,8662,8662,1515352,1515352,1515352,72662264,72672709,72667486.5,105074657,105071412,1536593,223.1,115.2,1.781,167.325,133.86,66.93,1.515352,72.6674865,1.536593
420,47,47,36,45,3567.2,3567.2,8662,8662,1513421,1513421,1513421,75129932,75122162,75126047,105214999,105217038,1559628,223.3,115.2,1.78,167.475,133.98,66.99,1.513421,75.126047,1.559628
425,47,47,36,45,3567.2,3567.2,8662,8662,1548238,1548224,1548231,69165211,69143374,69154292.5,98753625,98752419,1550410,223.4,115.2,1.78,167.55,134.04,67.02,1.548231,69.1542925,1.55041
430,47,47,36,45,3567.2,3567.2,8449,8662,1290734,1292114,1291424,75766836,75811795,75789315.5,111862429,112021347,1335706,222.3,115.1,1.781,166.725,133.38,66.69,1.291424,75.7893155,1.335706
435,47,47,36,45,3567.2,3567.2,8662,8662,483678,482312,482995,78259104,78237541,78248322.5,114560553,114404920,430703,222.9,115.1,1.783,167.175,133.74,66.87,0.482995,78.2483225,0.430703
440,47,47,36,45,3567.2,3567.2,8662,8449,1538895,1538895,1538895,84954704,84957876,84956290,122570280,122583622,1520328,223.2,115.3,1.779,167.4,133.92,66.96,1.538895,84.95629,1.520328
445,47,48,36,45,3567.2,3567.2,8662,8662,1534592,1534592,1534592,84931758,84930985,84931371.5,121556092,121543235,1541804,223,115.1,1.785,167.25,133.8,66.9,1.534592,84.9313715,1.541804
450,47,47,36,45,3567.2,3567.2,8662,8662,1524352,1524352,1524352,74480783,74479570,74480176.5,105263087,105261960,1551066,223,115.2,1.84,167.25,133.8,66.9,1.524352,74.4801765,1.551066
455,47,47,36,45,3567.2,3567.2,8662,8449,1547789,1547789,1547789,65265565,65264329,65264947,92600466,92603415,1528038,223.1,115.3,1.773,167.325,133.86,66.93,1.547789,65.264947,1.528038
460,47,47,36,45,3567.2,3567.2,8662,8449,1523004,1523004,1523004,69223945,69223931,69223938,100604233,100622042,1543496,222.9,115,1.78,167.175,133.74,66.87,1.523004,69.223938,1.543496
465,47,47,36,45,3488.8,3567.2,8662,8662,1555361,1555361,1555361,105208636,105216482,105212559,150435468,150410969,1533436,223,115.1,1.773,167.25,133.8,66.9,1.555361,105.212559,1.533436
470,47,47,36,45,3567.2,3567.2,8662,8662,1558283,1558283,1558283,67662435,67629768,67646101.5,98978580,98997211,1554742,223,115.2,1.774,167.25,133.8,66.9,1.558283,67.6461015,1.554742
475,47,47,36,45,3567.2,3645.6,8449,8662,1548809,1548809,1548809,49401088,49403233,49402160.5,68877927,68859008,1530934,222.9,115.1,1.776,167.175,133.74,66.87,1.548809,49.4021605,1.530934
480,47,47,36,45,3567.2,3567.2,8662,8449,845230,845230,845230,48776615,48760841,48768728,67605249,67617444,854250,223,115.2,1.776,167.25,133.8,66.9,0.84523,48.768728,0.85425
485,47,47,36,45,3567.2,3567.2,8662,8662,910218,910218,910218,47646805,47711313,47679059,65842768,65847473,892972,223,115.1,1.779,167.25,133.8,66.9,0.910218,47.679059,0.892972
490,47,48,36,45,3645.6,3567.2,8662,8662,1539398,1539398,1539398,55402111,55355156,55378633.5,79134970,79129370,1524661,222.8,115.1,1.777,167.1,133.68,66.84,1.539398,55.3786335,1.524661
495,47,48,36,45,3567.2,3567.2,8662,8449,1511338,1511338,1511338,54588337,54617621,54602979,73504411,73494383,1517135,222.4,115.2,1.784,166.8,133.44,66.72,1.511338,54.602979,1.517135
500,47,47,36,45,3645.6,3567.2,8662,8449,1551688,1551688,1551688,49998182,49972760,49985471,72246890,72254688,1559441,222.4,115.1,1.842,166.8,133.44,66.72,1.551688,49.985471,1.559441
505,47,47,36,45,3567.2,3567.2,8662,8662,1537570,1537570,1537570,53594963,53639159,53617061,74520864,74524957,1531641,222.5,115.1,1.775,166.875,133.5,66.75,1.53757,53.617061,1.531641
510,47,47,36,45,3645.6,3567.2,8662,8449,1561733,1561733,1561733,49336722,49308734,49322728,66949483,66959607,1547047,222.5,115.2,1.777,166.875,133.5,66.75,1.561733,49.322728,1.547047
515,47,47,36,45,3488.8,3567.2,8662,8449,1550805,1550805,1550805,50578574,50561778,50570176,69087671,69072851,1554519,222.6,115.1,1.775,166.95,133.56,66.78,1.550805,50.570176,1.554519
520,47,47,36,45,3645.6,3567.2,8662,8662,1824110,1824110,1824110,62677836,62674156,62675996,87701538,87702731,1562659,222.7,115.1,1.775,167.025,133.62,66.81,1.82411,62.675996,1.562659
525,47,47,36,45,3488.8,3567.2,8662,8662,1515067,1515067,1515067,46466855,46499526,46483190.5,63109476,63119917,1528010,222.7,115.1,1.773,167.025,133.62,66.81,1.515067,46.4831905,1.52801
530,47,47,36,45,3488.8,3567.2,8662,8662,232550,232550,232550,58258231,58275464,58266847.5,83552734,83533824,476267,222.7,115.1,1.774,167.025,133.62,66.81,0.23255,58.2668475,0.476267
535,47,47,36,45,3567.2,3645.6,8662,8662,1544235,1544235,1544235,48757433,48728875,48743154,68153869,68179321,1305609,223,115.2,1.774,167.25,133.8,66.9,1.544235,48.743154,1.305609
540,47,47,36,45,3645.6,3645.6,8662,8662,1557182,1557182,1557182,52416743,52394399,52405571,72717524,72700328,1551641,222.6,115.1,1.779,166.95,133.56,66.78,1.557182,52.405571,1.551641
545,47,47,36,45,3567.2,3567.2,8662,8662,1557995,1557995,1557995,72348557,72344491,72346524,96481284,96475458,1520367,222.4,115.1,1.869,166.8,133.44,66.72,1.557995,72.346524,1.520367
550,47,47,36,45,3567.2,3645.6,8662,8662,1543246,1543246,1543246,68188064,68212412,68200238,95922109,95920150,1527958,222.5,115.1,1.783,166.875,133.5,66.75,1.543246,68.200238,1.527958
555,47,47,36,45,3567.2,3567.2,8662,8662,1543452,1543452,1543452,57894915,57897406,57896160.5,77529706,77540368,1547652,222.6,115.1,1.776,166.95,133.56,66.78,1.543452,57.8961605,1.547652
560,47,47,36,45,3567.2,3567.2,8662,8449,1519500,1519500,1519500,54162781,54169646,54166213.5,77339110,77330648,1544403,222.6,115.1,1.774,166.95,133.56,66.78,1.5195,54.1662135,1.544403
565,47,47,36,45,3645.6,3567.2,8449,8662,1545098,1545098,1545098,45457647,45458689,45458168,63590476,63586714,1542642,222.7,115.1,1.773,167.025,133.62,66.81,1.545098,45.458168,1.542642
570,47,47,36,45,3567.2,3645.6,8662,8449,1544296,1544296,1544296,64369325,64385120,64377222.5,86699725,86709620,1548982,222.8,115.2,1.775,167.1,133.68,66.84,1.544296,64.3772225,1.548982
575,47,47,36,44,3567.2,3645.6,8662,8662,1053555,1052433,1052994,48648622,48605691,48627156.5,66612396,66482633,1391205,222.8,115.1,1.766,167.1,133.68,66.84,1.052994,48.6271565,1.391205
580,47,47,36,45,3567.2,3645.6,8449,8662,713561,714683,714122,43000989,43020827,43010908,64715498,64860278,387201,222.4,115.2,1.783,166.8,133.44,66.72,0.714122,43.010908,0.387201
585,47,47,36,45,3645.6,3645.6,8662,8662,1559310,1559310,1559310,61826224,61823133,61824678.5,84239839,84218174,1531853,222.2,115.3,1.763,166.65,133.32,66.66,1.55931,61.8246785,1.531853
590,47,47,36,45,3567.2,3567.2,8662,8449,1554131,1554131,1554131,50274398,50276705,50275551.5,70767342,70769056,1538866,221.4,115.2,1.77,166.05,132.84,66.42,1.554131,50.2755515,1.538866
595,47,47,36,45,3567.2,3567.2,8662,8662,1568044,1568044,1568044,29318054,29315715,29316884.5,33150911,33150398,1522220,221.6,115.3,1.826,166.2,132.96,66.48,1.568044,29.3168845,1.52222
600,47,47,36,45,3567.2,3567.2,8662,8662,1543547,1543547,1543547,23905692,23907062,23906377,29995537,29993909,1542466,221.9,115.3,1.775,166.425,133.14,66.57,1.543547,23.906377,1.542466
605,47,47,36,45,3567.2,3645.6,8875,8662,1538309,1538309,1538309,37949787,37950754,37950270.5,48211965,48226776,1543506,222.4,115.3,1.771,166.8,133.44,66.72,1.538309,37.9502705,1.543506
610,47,47,36,45,3567.2,3567.2,8662,8449,1542543,1542543,1542543,34497328,34498640,34497984,47503986,47497605,1553963,222.3,115.3,1.778,166.725,133.38,66.69,1.542543,34.497984,1.553963
615,47,47,36,44,3567.2,3645.6,8662,8449,1532770,1532770,1532770,51097807,51121328,51109567.5,68510437,68510997,1538960,222.6,115.3,1.775,166.95,133.56,66.78,1.53277,51.1095675,1.53896
620,47,47,36,45,3567.2,3567.2,8662,8449,1579031,1579031,1579031,55772532,55729998,55751265,80506912,80497491,1511926,222.8,115.2,1.774,167.1,133.68,66.84,1.579031,55.751265,1.511926
625,47,47,36,45,3567.2,3567.2,8662,8449,684342,686184,685263,33977305,33998224,33987764.5,48863913,48998388,857658,222.8,115.2,1.775,167.1,133.68,66.84,0.685263,33.9877645,0.857658
630,47,47,36,45,3567.2,3567.2,8875,8662,1085506,1083664,1084585,72152758,72123632,72138195,100317574,100191190,927723,222.9,115.2,1.775,167.175,133.74,66.87,1.084585,72.138195,0.927723
635,46,47,36,45,3567.2,3645.6,8449,8662,1530157,1530157,1530157,64409627,64436461,64423044,86775554,86770567,1534541,223,115.2,1.776,167.25,133.8,66.9,1.530157,64.423044,1.534541
640,47,46,36,44,3488.8,3645.6,8662,8662,1542387,1542387,1542387,77085970,77108054,77097012,108538899,108542940,1532777,222.5,115.2,1.779,166.875,133.5,66.75,1.542387,77.097012,1.532777
645,47,46,36,44,3567.2,3567.2,8662,8662,1548138,1548138,1548138,59367334,59321928,59344631,81903289,81903693,1521526,222.5,115.2,1.867,166.875,133.5,66.75,1.548138,59.344631,1.521526
650,47,46,36,44,3567.2,3567.2,8662,8662,1559275,1559275,1559275,42295562,42318513,42307037.5,64832901,64838966,1538783,222.5,115.3,1.774,166.875,133.5,66.75,1.559275,42.3070375,1.538783
655,47,47,36,45,3567.2,3567.2,8662,8449,1524504,1524504,1524504,64155034,64178665,64166849.5,89146907,89140962,1554654,222.6,115.2,1.775,166.95,133.56,66.78,1.524504,64.1668495,1.554654
