Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr,HT0Scaled,HT1Scaled,HT2Scaled
445,41,49,34,45,3645.6,3567.2,8449,8662,1548938,1548938,1548938,573069925,573072264,573071094.5,395665407,395672385,395668896,237.9,114.9,1.893,178.425,142.74,71.37,1.548938,573.0710945,395.668896
450,41,49,34,45,3567.2,3567.2,8662,8449,1527534,1527534,1527534,580027504,580036138,580031821,406696090,406701801,406698945.5,237.8,115,1.906,178.35,142.68,71.34,1.527534,580.031821,406.6989455
455,41,49,34,45,3567.2,3567.2,8662,8449,1533182,1533182,1533182,576817371,576817751,576817561,398439435,398436790,398438112.5,237.4,114.9,1.92,178.05,142.44,71.22,1.533182,576.817561,398.4381125
460,42,49,34,45,3567.2,3567.2,8449,8662,1532927,1532927,1532927,597581565,597575273,597578419,420480741,420477000,420478870.5,237.4,114.9,1.957,178.05,142.44,71.22,1.532927,597.578419,420.4788705
465,41,49,34,45,3567.2,3567.2,8662,8662,1550395,1550395,1550395,575708312,575715323,575711817.5,399361014,399362452,399361733,237.5,115,1.905,178.125,142.5,71.25,1.550395,575.7118175,399.361733
470,41,49,34,45,3567.2,3567.2,8662,8449,1523688,1523688,1523688,608676387,608664992,608670689.5,427137406,427129629,427133517.5,237.6,115.1,1.907,178.2,142.56,71.28,1.523688,608.6706895,427.1335175
475,41,49,34,45,3645.6,3645.6,8449,8449,1472407,1472305,1472356,602773276,603008612,602890944,421701984,421698641,421700312.5,237.7,115,1.893,178.275,142.62,71.31,1.472356,602.890944,421.7003125
480,41,49,34,45,3567.2,3567.2,8662,8662,271899,272001,271950,536054849,535830090,535942469.5,365745269,365756556,365750912.5,237.9,115.2,1.902,178.425,142.74,71.37,0.27195,535.9424695,365.7509125
485,41,49,34,45,3567.2,3567.2,8662,8449,1542042,1542042,1542042,577255547,577254983,577255265,399317055,399319770,399318412.5,237.8,115,1.913,178.35,142.68,71.34,1.542042,577.255265,399.3184125
490,41,49,34,45,3567.2,3567.2,8449,8662,1551549,1551549,1551549,612856782,612849601,612853191.5,430415361,430419071,430417216,237.9,115.1,1.893,178.425,142.74,71.37,1.551549,612.8531915,430.417216
495,41,49,34,45,3567.2,3567.2,8662,8449,1537655,1537655,1537655,602141552,602138428,602139990,422752711,422737937,422745324,238,115.1,1.903,178.5,142.8,71.4,1.537655,602.13999,422.745324
500,41,49,34,45,3567.2,3567.2,8662,8449,1516508,1516508,1516508,541343461,541352931,541348196,366483077,366496252,366489664.5,237.8,115.2,1.901,178.35,142.68,71.34,1.516508,541.348196,366.4896645
505,41,50,34,45,3567.2,3567.2,8662,8449,1547618,1547580,1547599,597046448,597047040,597046744,417652196,417641775,417646985.5,237.5,114.9,1.953,178.125,142.5,71.25,1.547599,597.046744,417.6469855
510,41,49,34,45,3567.2,3567.2,8662,8449,1569583,1569621,1569602,577640246,577639300,577639773,404904462,404911889,404908175.5,237.5,115.1,1.922,178.125,142.5,71.25,1.569602,577.639773,404.9081755
515,41,49,34,45,3567.2,3567.2,8662,8662,1515156,1515156,1515156,571882321,571882481,571882401,394577222,394576891,394577056.5,237.6,115.2,1.909,178.2,142.56,71.28,1.515156,571.882401,394.5770565
520,41,49,34,45,3645.6,3567.2,8662,8449,1545043,1545043,1545043,572685542,572687739,572686640.5,398127758,398135965,398131861.5,237.7,115,1.893,178.275,142.62,71.31,1.545043,572.6866405,398.1318615
525,41,49,34,45,3567.2,3567.2,8662,8662,846884,846884,846884,564498826,564714306,564606566,388083179,388071721,388077450,237.8,115.1,1.899,178.35,142.68,71.34,0.846884,564.606566,388.07745
530,41,49,34,45,3567.2,3567.2,8449,8662,903172,903172,903172,567084797,566866383,566975590,389151176,389153256,389152216,237.8,115.2,1.899,178.35,142.68,71.34,0.903172,566.97559,389.152216
535,41,49,34,45,3645.6,3645.6,8662,8449,1514408,1514408,1514408,589738508,589733639,589736073.5,410165782,410174123,410169952.5,237.9,115,1.897,178.425,142.74,71.37,1.514408,589.7360735,410.1699525
540,41,49,34,45,3488.8,3567.2,8662,8449,1516351,1516351,1516351,596882349,596888645,596885497,422924233,422919565,422921899,238,115.1,1.898,178.5,142.8,71.4,1.516351,596.885497,422.921899
545,41,50,34,45,3645.6,3567.2,8662,8449,1509079,1509079,1509079,588209726,588211571,588210648.5,408910860,408909475,408910167.5,238,115,1.909,178.5,142.8,71.4,1.509079,588.2106485,408.9101675
550,42,49,34,45,3645.6,3567.2,8662,8449,1506798,1506798,1506798,620418079,620406985,620412532,441745579,441741595,441743587,237.5,115.1,1.9,178.125,142.5,71.25,1.506798,620.412532,441.743587
555,41,49,34,45,3567.2,3567.2,8662,8662,1548171,1548171,1548171,572586312,572586985,572586648.5,395582199,395577415,395579807,237.4,115,1.957,178.05,142.44,71.22,1.548171,572.5866485,395.579807
560,41,49,34,45,3567.2,3645.6,8662,8449,1544713,1544713,1544713,597855553,597865406,597860479.5,417590734,417599909,417595321.5,237.7,115.1,1.902,178.275,142.62,71.31,1.544713,597.8604795,417.5953215
565,41,49,34,45,3567.2,3567.2,8662,8449,1514654,1514654,1514654,681992412,681981554,681986983,492714186,492716245,492715215.5,237.7,115,1.893,178.275,142.62,71.31,1.514654,681.986983,492.7152155
570,41,49,34,45,3567.2,3567.2,8449,8662,1523233,1523233,1523233,574709638,574711087,574710362.5,401573903,401560927,401567415,237.8,115.1,1.898,178.35,142.68,71.34,1.523233,574.7103625,401.567415
575,41,49,34,45,3567.2,3567.2,8662,8662,354425,353064,353744.5,592564486,592568221,592566353.5,411791387,411733345,411762366,237.8,115,1.909,178.35,142.68,71.34,0.3537445,592.5663535,411.762366
580,41,50,35,45,3567.2,3567.2,8662,8449,1408394,1409755,1409074.5,542800960,542806156,542803558,373867408,373942653,373905030.5,237.8,115.1,1.9,178.35,142.68,71.34,1.4090745,542.803558,373.9050305
585,41,49,35,45,3488.8,3567.2,8662,8662,1552839,1552839,1552839,571137909,571138196,571138052.5,394101517,394093244,394097380.5,238.3,115.1,1.898,178.725,142.98,71.49,1.552839,571.1380525,394.0973805
590,41,49,34,45,3567.2,3567.2,8662,8662,1537328,1537328,1537328,574327004,574326374,574326689,396837446,396838094,396837770,238.3,115.2,1.899,178.725,142.98,71.49,1.537328,574.326689,396.83777
595,41,50,34,45,3645.6,3567.2,8662,8662,1533222,1533222,1533222,573155584,573155146,573155365,395214579,395222157,395218368,238,115.1,1.904,178.5,142.8,71.4,1.533222,573.155365,395.218368
600,41,49,34,45,3567.2,3567.2,8449,8449,1515130,1515130,1515130,610944603,610946915,610945759,434156078,434146856,434151467,237.7,115,1.968,178.275,142.62,71.31,1.51513,610.945759,434.151467
605,41,49,35,45,3567.2,3567.2,8662,8449,1540880,1540880,1540880,659450625,659438458,659444541.5,474360659,474351802,474356230.5,237.7,115.1,1.923,178.275,142.62,71.31,1.54088,659.4445415,474.3562305
610,41,49,35,45,3645.6,3567.2,8662,8662,2052866,2052866,2052866,572441217,572446364,572443790.5,398520655,398534336,398527495.5,237.6,115,1.905,178.2,142.56,71.28,2.052866,572.4437905,398.5274955
615,41,49,35,45,3567.2,3567.2,8662,8449,1556373,1556373,1556373,571733045,571728027,571730536,394702515,394688643,394695579,237.7,115.1,1.903,178.275,142.62,71.31,1.556373,571.730536,394.695579
620,41,49,34,45,3488.8,3567.2,8449,8449,840310,840266,840288,608938950,609011833,608975391.5,426456073,426461682,426458877.5,237.9,115,1.899,178.425,142.74,71.37,0.840288,608.9753915,426.4588775
625,41,49,35,45,3567.2,3567.2,11289,10934,902086,902130,902108,540811411,540748024,540779717.5,366166809,366179387,366173098,237.8,115.1,1.899,178.35,142.68,71.34,0.902108,540.7797175,366.173098
630,41,49,35,45,3567.2,3567.2,8662,8662,1532238,1532238,1532238,583787447,583786379,583786913,410048779,410039547,410044163,237.8,115,1.895,178.35,142.68,71.34,1.532238,583.786913,410.044163
635,41,50,34,45,3567.2,3567.2,8662,8662,1507949,1507949,1507949,661201651,661201676,661201663.5,475571565,475573949,475572757,237.9,115.2,1.909,178.425,142.74,71.37,1.507949,661.2016635,475.572757
640,41,49,35,45,3567.2,3567.2,8449,8662,1555889,1555851,1555870,574291410,574293955,574292682.5,402275923,402268637,402272280,238,115.1,1.905,178.5,142.8,71.4,1.55587,574.2926825,402.27228
645,41,49,35,45,3567.2,3567.2,8662,8449,1514595,1514633,1514614,541937941,541938605,541938273,367158403,367165746,367162074.5,237.6,115,1.898,178.2,142.56,71.28,1.514614,541.938273,367.1620745
650,41,49,35,45,3567.2,3567.2,8662,8449,1545336,1545336,1545336,571267724,571257441,571262582.5,394227314,394216445,394221879.5,237.6,115,1.956,178.2,142.56,71.28,1.545336,571.2625825,394.2218795
655,41,49,35,45,3567.2,3567.2,8662,8449,1562789,1562789,1562789,601291359,601290962,601291160.5,421103223,421117575,421110399,237.7,115,1.906,178.275,142.62,71.31,1.562789,601.2911605,421.110399
