Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr,HT0Scaled,HT1Scaled,HT2Scaled
175,44,48,36,45,3567.2,3645.6,8662,8449,1542901,1542901,1542901,15678049,15679600,15678824.5,17133861,17133416,17133638.5,207.7,114.3,1.696,155.775,124.62,62.31,1.542901,15.6788245,17.1336385
180,44,48,36,45,3567.2,3567.2,8662,8662,1564620,1564558,1564589,16105641,16093622,16099631.5,17331371,17324422,17327896.5,207.8,114.4,1.672,155.85,124.68,62.34,1.564589,16.0996315,17.3278965
185,44,47,36,45,3567.2,3567.2,8662,8662,1518605,1518667,1518636,17348655,17343509,17346082,22323177,22330620,22326898.5,207.8,114.4,1.673,155.85,124.68,62.34,1.518636,17.346082,22.3268985
190,44,47,36,45,3567.2,3645.6,8662,8449,322839,322823,322831,3462799,3426010,3444404.5,3585740,3586724,3586232,207.9,114.3,1.673,155.925,124.74,62.37,0.322831,3.4444045,3.586232
195,44,47,35,45,3567.2,3567.2,8662,8662,1431038,1431054,1431046,17159804,17216271,17188037.5,25363507,25366047,25364777,207.9,114.4,1.671,155.925,124.74,62.37,1.431046,17.1880375,25.364777
200,44,47,35,45,3645.6,3645.6,8662,8662,1536074,1536074,1536074,15380132,15375285,15377708.5,17074072,17070421,17072246.5,207.9,114.5,1.674,155.925,124.74,62.37,1.536074,15.3777085,17.0722465
205,44,47,35,45,3567.2,3567.2,8662,8449,1562309,1562309,1562309,15854774,15819495,15837134.5,15911243,15910372,15910807.5,208,114.4,1.674,156,124.8,62.4,1.562309,15.8371345,15.9108075
210,44,47,35,45,3645.6,3645.6,8449,8662,1541380,1541380,1541380,17153386,17056767,17105076.5,18337330,18346813,18342071.5,208.1,114.5,1.67,156.075,124.86,62.43,1.54138,17.1050765,18.3420715
215,44,47,35,45,3645.6,3567.2,8449,8662,1537282,1537282,1537282,17010816,17046240,17028528,20930533,20923280,20926906.5,207.6,114.4,1.672,155.7,124.56,62.28,1.537282,17.028528,20.9269065
220,44,47,35,45,3488.8,3645.6,8449,8662,1549327,1549327,1549327,14589264,14594752,14592008,14501334,14500833,14501083.5,207.6,114.3,1.722,155.7,124.56,62.28,1.549327,14.592008,14.5010835
225,44,47,35,45,3567.2,3567.2,8662,8662,1562330,1562330,1562330,17556093,17552392,17554242.5,23558543,23565957,23562250,207.6,114.5,1.669,155.7,124.56,62.28,1.56233,17.5542425,23.56225
230,44,47,35,45,3645.6,3567.2,8662,8662,1555928,1555928,1555928,15639907,15638805,15639356,16266813,16259611,16263212,207.6,114.5,1.673,155.7,124.56,62.28,1.555928,15.639356,16.263212
235,44,47,35,45,3567.2,3645.6,8662,8662,1421573,1421569,1421571,11399919,11440829,11420374,11910654,11912338,11911496,207.7,114.2,1.674,155.775,124.62,62.31,1.421571,11.420374,11.911496
240,44,47,35,45,3567.2,3567.2,8662,8449,335616,335550,335583,10195775,10247111,10221443,11880833,11870194,11875513.5,207.8,114.5,1.67,155.85,124.68,62.34,0.335583,10.221443,11.8755135
245,43,47,35,45,3567.2,3567.2,8662,8662,1568176,1568246,1568211,16179314,16198868,16189091,19985745,19994273,19990009,207.8,114.3,1.672,155.85,124.68,62.34,1.568211,16.189091,19.990009
250,43,47,35,45,3567.2,3567.2,8662,8662,1538176,1538176,1538176,15157869,15139454,15148661.5,15131012,15130894,15130953,207.8,114.3,1.672,155.85,124.68,62.34,1.538176,15.1486615,15.130953
255,44,47,35,45,3567.2,3567.2,8662,8449,1548384,1548384,1548384,18172375,18171629,18172002,24278565,24286303,24282434,207.9,114.3,1.671,155.925,124.74,62.37,1.548384,18.172002,24.282434
260,44,47,35,45,3645.6,3567.2,8662,8449,1559691,1559691,1559691,15505851,15527641,15516746,15792702,15783912,15788307,207.9,114.4,1.697,155.925,124.74,62.37,1.559691,15.516746,15.788307
265,43,47,35,45,3567.2,3567.2,8662,8662,1559458,1559458,1559458,17449485,17425372,17437428.5,18781775,18783373,18782574,207.5,114.2,1.674,155.625,124.5,62.25,1.559458,17.4374285,18.782574
270,44,48,35,45,3567.2,3567.2,8662,8662,1551757,1551671,1551714,16649307,16654431,16651869,19583868,19572210,19578039,207.4,114.4,1.738,155.55,124.44,62.22,1.551714,16.651869,19.578039
275,44,49,35,45,3567.2,3567.2,8662,8662,1523545,1523631,1523588,16743093,16748531,16745812,21500107,21509838,21504972.5,207.4,114.3,1.669,155.55,124.44,62.22,1.523588,16.745812,21.5049725
280,43,49,35,45,3567.2,3645.6,8662,8662,1531936,1531936,1531936,15149472,15148718,15149095,15332576,15333453,15333014.5,207.5,114.2,1.673,155.625,124.5,62.25,1.531936,15.149095,15.3330145
285,43,50,35,45,3567.2,3645.6,8662,8662,980931,981065,980998,12582225,12547001,12564613,19822121,19832086,19827103.5,207.6,114.4,1.669,155.7,124.56,62.28,0.980998,12.564613,19.8271035
290,43,50,35,46,3645.6,3645.6,8662,8662,786456,786322,786389,9420927,9461942,9441434.5,9776250,9765686,9770968,207.6,114.4,1.67,155.7,124.56,62.28,0.786389,9.4414345,9.770968
295,43,51,35,46,3567.2,3567.2,8662,8449,1544923,1544923,1544923,17373944,17381603,17377773.5,17217510,17215491,17216500.5,224.3,114.2,1.821,168.225,134.58,67.29,1.544923,17.3777735,17.2165005
300,43,51,35,46,3567.2,3567.2,8449,8449,3629390,3629348,3629369,61738514,61721518,61730016,76702912,76700417,76701664.5,229.6,114.3,1.821,172.2,137.76,68.88,3.629369,61.730016,76.7016645
305,43,51,35,46,3567.2,3567.2,8449,8662,1680896,1680938,1680917,17444868,17472074,17458471,20036908,20040814,20038861,228.2,114.3,1.82,171.15,136.92,68.46,1.680917,17.458471,20.038861
310,43,51,35,46,3567.2,3567.2,8449,8449,1635412,1635412,1635412,17508486,17509009,17508747.5,17033319,17036417,17034868,227.3,114.1,1.822,170.475,136.38,68.19,1.635412,17.5087475,17.034868
315,43,51,35,46,3567.2,3567.2,8662,8662,1583524,1583478,1583501,19348746,19319318,19334032,22915902,22908641,22912271.5,226.5,114.2,1.825,169.875,135.9,67.95,1.583501,19.334032,22.9122715
320,43,51,35,46,3567.2,3567.2,8662,8449,1621445,1621491,1621468,16065935,15957792,16011863.5,17785807,17791876,17788841.5,226.2,114.1,1.904,169.65,135.72,67.86,1.621468,16.0118635,17.7888415
325,43,51,35,46,3567.2,3567.2,8662,8662,1566830,1566830,1566830,21385903,21560237,21473070,19237705,19235260,19236482.5,226.1,114.1,1.823,169.575,135.66,67.83,1.56683,21.47307,19.2364825
330,43,51,35,47,3567.2,3567.2,8662,8662,1551148,1551110,1551129,19014173,18953620,18983896.5,18376964,18377542,18377253,226.1,114.3,1.819,169.575,135.66,67.83,1.551129,18.9838965,18.377253
335,43,52,35,47,3488.8,3645.6,8662,8662,746931,746969,746950,6143116,6146696,6144906,8815826,8820164,8817995,226.2,114.3,1.819,169.65,135.72,67.86,0.74695,6.144906,8.817995
340,43,52,35,47,3567.2,3645.6,8449,8449,1068436,1068436,1068436,15942629,15831854,15887241.5,15621144,15619111,15620127.5,226.1,114.1,1.821,169.575,135.66,67.83,1.068436,15.8872415,15.6201275
345,43,51,35,47,3567.2,3567.2,8662,8662,1564591,1564513,1564552,18648524,18762079,18705301.5,25697464,25687487,25692475.5,226.3,114.3,1.82,169.725,135.78,67.89,1.564552,18.7053015,25.6924755
350,43,51,35,47,3567.2,3645.6,8662,8662,1586695,1586773,1586734,18676800,18671710,18674255,18213044,18226029,18219536.5,226.4,114.1,1.825,169.8,135.84,67.92,1.586734,18.674255,18.2195365
355,43,52,35,47,3567.2,3645.6,8662,8449,1572501,1572501,1572501,18706784,18557167,18631975.5,18105315,18100666,18102990.5,226.6,114.1,1.822,169.95,135.96,67.98,1.572501,18.6319755,18.1029905
360,43,52,35,47,3488.8,3567.2,8662,8662,1556294,1556294,1556294,18979961,19017679,18998820,20668623,20672886,20670754.5,226.3,114.3,1.819,169.725,135.78,67.89,1.556294,18.99882,20.6707545
365,43,52,35,47,3488.8,3567.2,8662,8662,1548018,1548018,1548018,17960567,18119282,18039924.5,20632022,20628975,20630498.5,225.9,114.3,1.844,169.425,135.54,67.77,1.548018,18.0399245,20.6304985
370,43,52,35,47,3567.2,3645.6,8449,8449,1554071,1554071,1554071,16592274,16607927,16600100.5,16496924,16497069,16496996.5,226,114.2,1.854,169.5,135.6,67.8,1.554071,16.6001005,16.4969965
375,43,52,35,47,3567.2,3645.6,8662,8662,1589724,1589724,1589724,20304496,20242631,20273563.5,25827971,25832650,25830310.5,226.1,114.4,1.819,169.575,135.66,67.83,1.589724,20.2735635,25.8303105
380,43,52,35,47,3567.2,3645.6,8662,8662,1525510,1525510,1525510,18279038,18289554,18284296,18287924,18302470,18295197,226.2,114.4,1.82,169.65,135.72,67.86,1.52551,18.284296,18.295197
385,43,52,35,47,3567.2,3645.6,8662,8662,382921,382892,382906.5,5864551,5960109,5912330,6040644,6019916,6030280,226.3,114.1,1.824,169.725,135.78,67.89,0.3829065,5.91233,6.03028
390,43,52,35,47,3567.2,3567.2,8662,8449,1445406,1445435,1445420.5,17694371,17585570,17639970.5,19224604,19230716,19227660,226.3,114.3,1.819,169.725,135.78,67.89,1.4454205,17.6399705,19.22766
395,43,52,35,47,3567.2,3567.2,8662,8662,1527381,1527381,1527381,16616799,16673453,16645126,19216441,19211777,19214109,226.3,114.3,1.818,169.725,135.78,67.89,1.527381,16.645126,19.214109
400,43,52,35,48,3567.2,3567.2,8662,8662,1554927,1554927,1554927,16434318,16418199,16426258.5,16154314,16153511,16153912.5,226.3,114.3,1.821,169.725,135.78,67.89,1.554927,16.4262585,16.1539125
405,43,52,35,48,3567.2,3645.6,8662,8662,1593353,1593353,1593353,20498916,20470643,20484779.5,26941526,26947005,26944265.5,226.4,114.3,1.818,169.8,135.84,67.92,1.593353,20.4847795,26.9442655
410,43,52,35,48,3567.2,3567.2,8662,8662,1573657,1573657,1573657,17029561,17024530,17027045.5,16794819,16792277,16793548,226.1,114.3,1.824,169.575,135.66,67.83,1.573657,17.0270455,16.793548
415,43,52,35,48,3567.2,3645.6,8662,8449,1571857,1571857,1571857,18936997,18970262,18953629.5,18374750,18369971,18372360.5,226,114.2,1.904,169.5,135.6,67.8,1.571857,18.9536295,18.3723605
420,43,52,35,48,3488.8,3567.2,8662,8662,1559733,1559733,1559733,18555877,18562785,18559331,20684736,20686950,20685843,226,114.2,1.839,169.5,135.6,67.8,1.559733,18.559331,20.685843
425,43,53,35,48,3567.2,3567.2,8662,8662,1531911,1531911,1531911,18047463,17891332,17969397.5,19815460,19813659,19814559.5,226.1,114.3,1.819,169.575,135.66,67.83,1.531911,17.9693975,19.8145595
430,43,53,35,48,3488.8,3567.2,8662,8449,1464267,1443190,1453728.5,9327244,9482824,9405034,9515082,9506357,9510719.5,226.1,114.2,1.82,169.575,135.66,67.83,1.4537285,9.405034,9.5107195
435,43,52,35,48,3567.2,3567.2,8662,8662,358973,379990,369481.5,11894834,11838966,11866900,19331919,19336468,19334193.5,226.3,114.3,1.82,169.725,135.78,67.89,0.3694815,11.8669,19.3341935
440,43,52,35,48,3567.2,3567.2,8662,8662,1557705,1557765,1557735,17457490,17460750,17459120,17471148,17473896,17472522,226.4,114.3,1.82,169.8,135.84,67.92,1.557735,17.45912,17.472522
445,43,53,35,48,3567.2,3567.2,8662,8662,1603802,1603802,1603802,20953811,21012544,20983177.5,19112597,19113258,19112927.5,226.5,114.3,1.823,169.875,135.9,67.95,1.603802,20.9831775,19.1129275
450,43,52,34,48,3567.2,3567.2,8662,8662,1565963,1565951,1565957,18282480,18231917,18257198.5,21156751,21156849,21156800,226.6,114.4,1.823,169.95,135.96,67.98,1.565957,18.2571985,21.1568
455,43,52,34,48,3567.2,3567.2,8662,8662,1537978,1537990,1537984,18819659,18840188,18829923.5,21584750,21588132,21586441,226.6,114.3,1.819,169.95,135.96,67.98,1.537984,18.8299235,21.586441
460,43,52,34,48,3567.2,3567.2,8662,8662,1537922,1537922,1537922,16629607,16615215,16622411,16087457,16089791,16088624,226.1,114.3,1.82,169.575,135.66,67.83,1.537922,16.622411,16.088624
465,43,52,34,48,3567.2,3567.2,8662,8662,1595768,1595722,1595745,19028579,19019976,19024277.5,24815163,24805054,24810108.5,226.1,114.3,1.863,169.575,135.66,67.83,1.595745,19.0242775,24.8101085
470,43,52,34,48,3567.2,3567.2,8662,8662,1589876,1589910,1589893,17885641,17939458,17912549.5,18896159,18901715,18898937,226.1,114.4,1.82,169.575,135.66,67.83,1.589893,17.9125495,18.898937
475,42,53,34,48,3567.2,3567.2,8449,8662,1599418,1599430,1599424,18967483,18971616,18969549.5,18300880,18307415,18304147.5,226.2,114.2,1.821,169.65,135.72,67.86,1.599424,18.9695495,18.3041475
480,43,52,34,48,3567.2,3567.2,8662,8662,991914,990025,990969.5,12648782,12503489,12576135.5,14520379,14444396,14482387.5,226.2,114.3,1.819,169.65,135.72,67.86,0.9909695,12.5761355,14.4823875
485,43,52,34,48,3488.8,3567.2,8662,8662,808987,810876,809931.5,10457855,10434453,10446154,12439919,12513206,12476562.5,226.3,114.2,1.819,169.725,135.78,67.89,0.8099315,10.446154,12.4765625
490,42,52,34,48,3567.2,3567.2,8662,8662,1539035,1539035,1539035,16754687,16769348,16762017.5,16320074,16314163,16317118.5,226.4,114.2,1.823,169.8,135.84,67.92,1.539035,16.7620175,16.3171185
495,42,53,34,48,3567.2,3645.6,8662,8449,1564916,1564886,1564901,20272133,20370838,20321485.5,27093995,27092618,27093306.5,226.5,114.3,1.819,169.875,135.9,67.95,1.564901,20.3214855,27.0933065
500,42,52,34,48,3567.2,3567.2,8662,8662,1598846,1598876,1598861,17241250,17279332,17260291,17978321,17987924,17983122.5,226.5,114.4,1.819,169.875,135.9,67.95,1.598861,17.260291,17.9831225
505,43,52,34,48,3645.6,3567.2,8662,8449,1607273,1607273,1607273,17833261,17843298,17838279.5,18011954,18003284,18007619,226.6,114.3,1.821,169.95,135.96,67.98,1.607273,17.8382795,18.007619
510,42,52,34,48,3567.2,3567.2,8662,8662,1578615,1578549,1578582,17611060,17446575,17528817.5,21061034,21056921,21058977.5,226,114.3,1.824,169.5,135.6,67.8,1.578582,17.5288175,21.0589775
515,42,52,34,48,3567.2,3567.2,8662,8662,1564037,1564103,1564070,16923413,16876194,16899803.5,18268883,18277149,18273016,226.1,114.3,1.9,169.575,135.66,67.83,1.56407,16.8998035,18.273016
520,42,53,34,48,3567.2,3567.2,8449,8662,1541086,1541080,1541083,17063091,17255187,17159139,18017986,18020169,18019077.5,226.1,114.2,1.819,169.575,135.66,67.83,1.541083,17.159139,18.0190775
525,43,51,34,48,3567.2,3645.6,8662,8662,1568131,1568137,1568134,20359304,20339299,20349301.5,27728597,27731873,27730235,226.1,114.1,1.82,169.575,135.66,67.83,1.568134,20.3493015,27.730235
530,43,52,34,48,3567.2,3567.2,8662,8662,739192,768140,753666,5136483,5010797,5073640,5537987,5547757,5542872,226.2,114.3,1.82,169.65,135.72,67.86,0.753666,5.07364,5.542872
535,42,52,34,48,3567.2,3567.2,8662,8662,1128845,1099897,1114371,17199952,17219066,17209509,18983547,18965552,18974549.5,226.2,114.3,1.819,169.65,135.72,67.86,1.114371,17.209509,18.9745495
540,43,52,34,48,3567.2,3567.2,8662,8662,1579272,1579226,1579249,17714933,17815199,17765066,20609592,20606661,20608126.5,226.3,114.3,1.82,169.725,135.78,67.89,1.579249,17.765066,20.6081265
545,42,52,34,48,3567.2,3567.2,8662,8449,1536077,1536123,1536100,18130684,18180945,18155814.5,19264331,19272606,19268468.5,226.3,114.4,1.818,169.725,135.78,67.89,1.5361,18.1558145,19.2684685
550,42,52,34,48,3567.2,3567.2,8662,8662,1560016,1560016,1560016,16630455,16465298,16547876.5,16523568,16520699,16522133.5,226.4,114.2,1.819,169.8,135.84,67.92,1.560016,16.5478765,16.5221335
555,42,53,34,48,3567.2,3645.6,8662,8449,1572565,1572515,1572540,17968923,18078380,18023651.5,23644757,23637124,23640940.5,226.3,114.2,1.821,169.725,135.78,67.89,1.57254,18.0236515,23.6409405
560,42,52,34,48,3567.2,3567.2,8662,8662,1546653,1546703,1546678,16063770,16065157,16064463.5,16129173,16133712,16131442.5,225.9,114.4,1.838,169.425,135.54,67.77,1.546678,16.0644635,16.1314425
565,42,52,34,48,3567.2,3567.2,8662,8662,1585105,1585105,1585105,21465180,21499390,21482285,20820715,20827252,20823983.5,226.1,114.3,1.862,169.575,135.66,67.83,1.585105,21.482285,20.8239835
570,42,52,34,48,3567.2,3567.2,8662,8662,1540752,1540752,1540752,20144253,20114724,20129488.5,23937386,23936566,23936976,226,114.3,1.816,169.5,135.6,67.8,1.540752,20.1294885,23.936976
575,42,52,34,48,3567.2,3645.6,8662,8662,1549234,1549234,1549234,17124681,17121525,17123103,18567927,18563393,18565660,226,114.3,1.819,169.5,135.6,67.8,1.549234,17.123103,18.56566
580,42,52,34,48,3567.2,3567.2,8662,8662,373621,372070,372845.5,4464606,4318180,4391393,4540840,4451694,4496267,226.1,114.3,1.819,169.575,135.66,67.83,0.3728455,4.391393,4.496267
585,42,50,34,48,3567.2,3567.2,8662,8449,1450967,1452454,1451710.5,17975336,18105674,18040505,24749930,24833943,24791936.5,226.1,114.3,1.817,169.575,135.66,67.83,1.4517105,18.040505,24.7919365
590,42,49,34,48,3567.2,3567.2,8662,8662,1582588,1582652,1582620,16363637,16378443,16371040,16876961,16879969,16878465,226.2,114.3,1.818,169.65,135.72,67.86,1.58262,16.37104,16.878465
595,42,51,34,48,3567.2,3567.2,8662,8662,1599817,1599817,1599817,18250505,18256847,18253676,17633729,17640589,17637159,226.2,114.3,1.818,169.65,135.72,67.86,1.599817,18.253676,17.637159
600,42,52,34,48,3567.2,3567.2,8662,8662,1581109,1581103,1581106,19171411,19160084,19165747.5,22701010,22694484,22697747,226.3,114.3,1.818,169.725,135.78,67.89,1.581106,19.1657475,22.697747
605,42,52,34,47,3567.2,3567.2,8662,8449,1559148,1559154,1559151,16320586,16318027,16319306.5,17516286,17518050,17517168,226,114.3,1.82,169.5,135.6,67.8,1.559151,16.3193065,17.517168
610,42,50,34,47,3567.2,3567.2,8662,8449,1533229,1533229,1533229,17458287,17464300,17461293.5,17323157,17322544,17322850.5,225.7,114.2,1.87,169.275,135.42,67.71,1.533229,17.4612935,17.3228505
615,42,49,34,47,3567.2,3645.6,8662,8662,1578239,1578169,1578204,19275045,19163673,19219359,25036720,25030577,25033648.5,225.8,114.2,1.845,169.35,135.48,67.74,1.578204,19.219359,25.0336485
620,42,49,34,47,3567.2,3567.2,8662,8449,1575047,1575117,1575082,16887686,17027979,16957832.5,17381135,17388619,17384877,225.9,114.2,1.82,169.425,135.54,67.77,1.575082,16.9578325,17.384877
625,42,48,34,47,3567.2,3645.6,8662,8662,1533330,1519872,1526601,11074208,10991226,11032717,11210511,11201219,11205865,226,114.2,1.819,169.5,135.6,67.8,1.526601,11.032717,11.205865
630,42,48,34,47,3567.2,3567.2,8662,8662,339907,353365,346636,10935246,10997957,10966601.5,15878641,15888711,15883676,226,114.3,1.819,169.5,135.6,67.8,0.346636,10.9666015,15.883676
635,42,48,34,47,3567.2,3567.2,8662,8662,1532800,1532800,1532800,17811693,17800575,17806134,19084088,19084531,19084309.5,226,114.3,1.818,169.5,135.6,67.8,1.5328,17.806134,19.0843095
640,42,48,34,47,3567.2,3567.2,8662,8449,1571664,1571664,1571664,15724324,15724502,15724413,16067414,16066872,16067143,226.1,114.2,1.817,169.575,135.66,67.83,1.571664,15.724413,16.067143
645,42,48,34,46,3567.2,3645.6,8662,8662,1600153,1600071,1600112,18520313,18412599,18466456,24710087,24701379,24705733,209,114.4,1.675,156.75,125.4,62.7,1.600112,18.466456,24.705733
