Time	Temp0	Temp1	Planar_Temp	VRD_0_Temp	VRD_1_Temp	Fan_1	Fan_2A	Fan_2B	Fan_3A	Fan_3B	Fan_4A	Fan_4B	Fan_5A	Fan_5B
0	25	28	23	17	19	3150	7650	5250	7425	5400	7575	5325	7950	5250
5	25	28	23	17	19	3150	7575	5325	7500	5400	7650	5325	8025	5250
10	25	28	23	17	19	3150	7650	5325	7500	5400	7575	5325	8025	5250
15	26	31	23	17	19	3150	7575	5325	7500	5400	7650	5325	7950	5250
20	25	29	23	17	19	3150	7650	5325	7500	5400	7575	5325	8025	5250
25	25	29	23	17	19	3150	7650	5250	7500	5400	7575	5250	8025	5250
30	26	31	23	17	19	3150	7575	5250	7500	5400	7650	5250	7950	5250
35	26	29	23	17	19	3150	7575	5250	7500	5400	7650	5325	8025	5325
40	26	29	23	17	20	3150	7650	5250	7425	5400	7575	5325	8025	5325
45	28	30	23	17	20	3150	7575	5250	7425	5400	7575	5325	8025	5250
50	26	29	23	17	20	3150	7575	5250	7500	5400	7650	5325	7950	5250
55	26	29	23	17	20	3150	7650	5250	7500	5400	7575	5250	8025	5250
60	27	30	23	17	20	3150	7575	5325	7425	5400	7650	5325	8025	5250
65	26	29	23	17	20	3150	7575	5325	7425	5400	7650	5325	8025	5250
70	26	29	23	17	20	3150	7650	5325	7500	5400	7575	5325	8025	5250
75	27	31	23	17	20	3150	7575	5250	7500	5325	7650	5250	7950	5250
80	26	29	23	17	20	3150	7575	5325	7500	5400	7575	5325	8025	5250
85	26	30	23	17	20	3150	7575	5325	7500	5400	7650	5325	8025	5325
90	26	30	23	17	20	3150	7650	5325	7425	5400	7575	5325	7950	5250
95	26	30	23	17	20	3150	7575	5250	7500	5400	7650	5250	7950	5325
100	26	30	23	17	20	3150	7575	5325	7500	5400	7650	5250	7950	5250
105	27	30	23	17	20	3150	7575	5250	7500	5400	7650	5250	8025	5325
110	26	30	23	17	20	3150	7575	5325	7500	5400	7650	5325	8025	5325
115	26	30	23	17	20	3150	7575	5250	7500	5400	7650	5250	8025	5250
120	26	30	23	17	20	3150	7575	5325	7500	5400	7650	5325	8025	5250
125	26	30	23	17	20	3225	7575	5325	7500	5400	7650	5325	8025	5250
130	26	30	23	17	20	3150	7575	5325	7500	5400	7575	5325	8025	5250
135	26	31	23	17	20	3150	7575	5325	7500	5400	7650	5325	8025	5325
140	26	31	23	17	20	3150	7650	5325	7425	5400	7575	5325	8025	5250
145	26	30	23	17	20	3150	7575	5250	7500	5400	7575	5250	8025	5250
150	27	31	23	17	20	3150	7575	5325	7500	5400	7650	5325	8025	5325
155	26	31	23	17	20	3150	7650	5325	7425	5400	7575	5325	7950	5325
160	26	31	24	17	20	3150	7575	5325	7500	5400	7650	5325	8025	5250
165	27	31	24	17	20	3150	7650	5250	7425	5400	7575	5250	8025	5325
170	27	30	24	17	20	3150	7650	5325	7425	5325	7575	5325	7950	5250
175	26	30	24	17	20	3150	7650	5325	7425	5400	7575	5325	8025	5325
180	26	31	24	17	20	3150	7575	5325	7500	5400	7650	5325	7950	5325
185	27	31	24	17	20	3150	7575	5325	7500	5400	7575	5325	8025	5325
190	27	31	24	17	20	3150	7575	5325	7500	5400	7575	5325	7950	5325
195	27	30	24	17	20	3150	7575	5325	7425	5400	7575	5325	7950	5325
200	27	31	24	17	20	3150	7575	5250	7425	5400	7650	5250	7950	5250
205	27	31	24	17	20	3150	7650	5250	7500	5400	7575	5250	8025	5325
210	26	31	24	17	20	3150	7650	5325	7500	5400	7575	5325	7950	5325
215	27	31	24	17	20	3150	7575	5325	7500	5400	7650	5325	8025	5250
220	27	31	24	17	20	3150	7575	5250	7500	5400	7650	5250	7950	5250
225	26	31	24	17	20	3150	7650	5250	7500	5400	7575	5250	7950	5325
230	27	31	24	17	20	3150	7575	5325	7500	5400	7650	5325	8025	5250
235	27	31	24	17	20	3150	7575	5325	7425	5400	7650	5325	8025	5325
240	27	31	24	18	20	3150	7650	5250	7425	5400	7575	5250	7950	5250
245	27	31	24	18	20	3150	7650	5325	7425	5400	7575	5325	8025	5250
250	27	31	24	18	20	3150	7575	5325	7425	5325	7650	5325	7950	5250
255	27	31	24	18	20	3150	7575	5250	7425	5400	7650	5250	8025	5325
260	27	31	24	18	20	3225	7650	5325	7425	5400	7575	5325	8025	5325
265	27	30	24	18	20	3150	7575	5325	7425	5325	7650	5325	8025	5250
270	27	31	24	18	20	3150	7575	5250	7500	5400	7650	5250	8025	5250
275	27	31	24	18	20	3150	7575	5325	7425	5400	7650	5325	8025	5250
280	27	31	24	18	20	3150	7575	5325	7425	5325	7575	5325	8025	5250
285	27	31	24	18	20	3150	7575	5250	7500	5400	7650	5250	8025	5325
290	27	31	24	18	20	3225	7575	5250	7425	5400	7650	5250	8025	5250
295	27	31	24	18	20	3150	7575	5325	7500	5400	7650	5325	8025	5250
300	27	31	24	18	20	3150	7575	5325	7500	5400	7650	5325	8025	5250
305	27	31	24	18	20	3150	7575	5250	7500	5400	7650	5250	7950	5250
310	28	33	24	18	20	3150	7575	5325	7500	5400	7650	5325	7950	5250
315	32	32	24	18	20	3150	7575	5325	7500	5400	7650	5325	7950	5250
320	31	37	24	18	21	3150	7575	5325	7500	5400	7650	5325	7950	5325
325	34	36	24	18	21	3150	7650	5325	7500	5400	7575	5325	8025	5250
330	32	37	24	18	21	3150	7650	5325	7500	5400	7650	5325	7950	5250
335	32	37	24	18	21	3150	7575	5250	7425	5400	7575	5250	7950	5250
340	32	37	24	18	21	3150	7575	5250	7500	5400	7650	5250	7950	5325
345	34	35	24	19	21	3150	7575	5325	7500	5400	7650	5325	7950	5325
350	34	38	24	19	21	3150	7650	5325	7500	5400	7575	5325	8025	5250
355	35	36	25	19	21	3150	7650	5325	7500	5400	7650	5325	7950	5250
360	35	35	25	19	21	3150	7575	5325	7500	5400	7650	5325	7950	5250
365	35	35	25	19	21	3150	7650	5250	7425	5400	7575	5250	7950	5325
370	36	36	25	19	21	3150	7650	5325	7425	5325	7575	5325	8025	5250
375	35	37	25	19	21	3225	7650	5325	7500	5400	7650	5325	8025	5250
380	32	38	25	19	21	3150	7650	5325	7500	5400	7575	5325	7950	5325
385	32	38	25	19	21	3150	7575	5325	7500	5400	7650	5325	8025	5250
390	33	39	25	19	21	3150	7575	5250	7425	5400	7575	5250	7950	5250
395	35	37	25	19	22	3150	7575	5325	7500	5400	7650	5325	7950	5250
400	36	37	25	19	22	3150	7575	5325	7425	5400	7575	5325	7950	5325
405	36	35	25	19	22	3150	7575	5325	7500	5400	7650	5325	8025	5325
410	36	35	25	19	22	3150	7575	5325	7425	5400	7575	5325	7950	5250
