time,cpu,FSB,L2miss
2,0,23900524,
4,0,,54618
6,0,10627716,
8,0,,430247
10,0,1271308,
12,0,,524358
12,1,,826515
14,1,4325236,
16,0,,289609
18,0,12818488,
20,0,,71269
22,1,19992764,
24,1,,101716
26,0,3688738,
28,1,,760048
30,0,322287,
32,0,,711195
32,1,,844363
34,0,957490,
36,0,,310214
38,0,12318508,
40,0,,55248
42,0,19645378,
44,1,,16971
46,0,8478486,
46,1,8514276,
48,0,,399293
50,1,2376782,
50,0,2398432,
52,1,,730832
54,1,1420774,
56,0,,356780
58,0,10934524,
60,0,,13627
62,0,19773250,
62,1,19783502,
64,0,,48392
66,0,10044668,
66,1,10072118,
68,1,,463409
70,1,2576828,
72,1,,791780
74,1,1678326,
76,0,,114743
76,1,,73700
78,1,18680182,
80,1,,6219
82,0,21242420,
84,1,,7828
84,0,,99228
86,1,10261422,
88,0,,540054
90,1,264046,
90,0,263254,
92,0,,600537
94,1,8140242,
96,0,,81109
98,0,20351048,
98,1,20369493,
100,1,,5204
100,0,,68793
102,0,10302722,
104,1,,512073
106,0,3761154,
108,1,,756699
110,0,1527206,
112,1,,254976
112,0,,240457
114,1,15495090,
116,1,,50473
118,0,18470257,
120,1,,4988
120,0,,24371
122,0,9782042,
124,0,,438554
126,0,2047766,
128,0,,678681
128,1,,811679
130,0,2026446,
132,0,,316531
134,0,13225016,
136,0,,68253
136,1,,117556
138,1,19195601,
140,1,,82225
142,0,3929662,
142,1,3954152,
144,0,,809205
146,0,1883042,
148,0,,736109
150,1,359860,
150,0,359412,
152,0,,302667
154,1,11915202,
156,1,,118426
158,0,18790076,
160,0,,55766
162,0,9752122,
162,1,9775582,
164,1,,441047
166,0,3680334,
168,1,,813430
170,1,1389902,
172,0,,325518
174,1,12033100,
176,1,,98148
178,0,19565390,
178,1,19582074,
180,0,,40559
182,1,9395466,
184,1,,599515
186,0,3567192,,,,
188,1,,766466,,,
190,1,1401506,,,,
190,0,1403678,,,,
192,1,,52292,,,
194,1,19098356,,,,
196,0,,91588,,,
198,0,20660714,,with,CPU,1
200,1,,11405,,,
202,1,10607702,,,,
204,0,,488233,,,
206,0,1913616,,,,
208,1,,480513,,,
210,0,7288860,,,,
212,0,,286675,,,
214,0,12606154,,with,CPU,0
216,1,,55545
218,0,19571594,
220,1,,64049
222,1,11387612,
224,1,,540122
226,1,2083308,
228,1,,898519
230,0,1532036,
232,1,,240145
234,0,12733746,
236,1,,73586
238,0,18003246,
240,0,,17192
242,1,4364740,
244,0,,627312
246,1,2029628,
248,1,,916535
250,1,1259304,
252,1,,367469
254,1,12666060,
256,1,,23584
258,0,14993420,
258,1,15026610,
260,1,,255232
262,0,9711884,
262,1,9717994,
264,1,,441468
266,1,3042142,
268,0,,808160
270,0,387476,
272,0,,388087
274,0,10177926,
276,0,,98525
278,0,20699470,
278,1,20723854,
280,1,,7531
280,0,,59111
282,1,10228986,
284,0,,579543
286,1,4105290,
288,1,,800760
290,1,1530164,
292,0,,112333
294,0,18746880,
296,0,,102537
298,0,19701114,
300,1,,18573
302,1,32336510,
304,0,,917914
304,1,,1441303
306,0,17065821,
308,0,,699177
310,1,11034732,
312,1,,304078
314,0,30898222,
316,0,,140333
316,1,,220911
318,0,33893212,
318,1,33886750,
320,1,,189593
322,0,22493140,
322,1,22521503,
324,0,,604232
326,1,16058792,
328,1,,627079
330,0,12839622,
332,1,,237439
334,1,32600970,
336,1,,181472
338,1,35099893,
340,0,,176292
342,0,23068942,
344,1,,660775
346,0,14942153,
348,1,,656509
350,1,11561192,
352,1,,262134
354,1,30650299,
356,1,,216496
358,1,31698526,
360,1,,212753
362,1,20351926,
362,0,20391946,
364,0,,667446
366,0,13817723,
366,1,13888766,
368,0,,949482
370,1,11858262,
370,0,11867566,
372,0,,221622
372,1,,134193
374,1,34023441,
376,1,,188876
378,0,33742846,
380,1,,241828
382,1,23277816,
382,0,23294656,
384,0,,506050
386,0,16034282,
386,1,16085768,
388,1,,940786
390,0,13287563,
390,1,13295698,
392,0,,368250
394,1,24853336,
396,1,,100502
396,0,,189485
398,0,31137540,
400,1,,311922
402,0,21419854,
404,1,,462743
406,1,14182484,
406,0,14193924,
408,1,,871369
408,0,,865300
410,1,11719840,
412,0,,489258
414,1,23730100,
416,1,,198643
418,0,27571241,
418,1,27574416,
420,0,,437300
422,1,20942812,
422,0,20973472,
424,0,,617935
426,0,14858260,
426,1,14895608,
428,1,,947984
430,1,13066248,
432,0,,396082
432,1,,467887
434,0,26530758,
436,0,,228210
438,0,27099476,
440,1,,407526
442,1,21376298,
442,0,21386188,
444,1,,808310
446,1,12976676,
448,0,,956251
448,1,,847857
450,1,11022876,
452,1,,533977
454,1,24594560,
456,1,,270521,,,
458,0,30132510,,,,
460,0,,179740,,,
462,1,16743232,,,,
464,1,,712604,,,
466,0,12394264,,,,
466,1,12583724,,,,
468,1,,989394,,,
468,0,,759736,,,
470,1,11647574,,,,
472,0,,485912,,,
472,1,,446184,,,
474,0,25133930,,with,CPU,0
476,0,,230054,,,
476,1,,163813,,,
478,0,32671054,,,,
480,1,,52635
480,0,,169756
482,0,15800052,
482,1,15839258,
484,1,,947298
484,0,,710780
486,1,13898570,
488,1,,1001716
490,0,14232898,
492,0,,537843
492,1,,346634
494,0,26334030,
496,0,,232730
498,1,33632042,
500,0,,216665
502,0,14297322,
502,1,14343586,,with,CPU,0
504,0,,990359,,,
506,1,11656278,,,,
506,0,11665860,,,,
508,1,,699917,,,
510,0,10665142,,,,
512,1,,534621,,,
514,0,23340471,,,,
516,0,,241082,,,
518,1,31777186,,,,
520,1,,186376,,,
522,1,15402470,,,,
524,0,,676810,,,
526,1,14070728,,,,
526,0,14076550,,,,
528,1,,182987,,,
530,0,32243020,
532,0,,206820
534,0,35504850,
534,1,35515288,
536,0,,185326
538,1,22591960,
540,1,,660360
542,1,15123254,
542,0,15174468,
544,0,,677910
546,0,13593014,
548,0,,262013
548,1,,108476
550,0,32631454,
552,0,,197994
554,0,33499698,
556,0,,226978
558,0,21161193,
560,0,,479008
562,1,13486610,
564,0,,854023
566,1,11542604,
568,1,,256393
570,1,32076894,
570,0,32094393,
572,0,,191148
574,1,15818534,
574,0,15864124,
576,0,,927241
578,0,13265004,
580,0,,825409
582,0,14037518,
584,1,,367984
586,1,26141162,
588,1,,213499
590,1,32803294,
592,1,,180554
594,1,15681850,
596,1,,708454
598,1,12535962,
600,1,,860136
602,1,13006612,
604,1,,516928
606,1,25949710,
608,1,,214807
610,1,32882011,
612,1,,201848
614,0,13586276,
616,0,,1031331
618,0,12469767,
620,0,,776840
622,1,12061783,
624,0,,508359
626,1,23484508,
