time	cpu	FSB	L2miss
2	0	24950768	
2	2	24950768	
4	1		11201
4	0		89222
4	2	89222	
6	1	3574848	
6	3	3574848	
8	0		617844
8	2	617844	
10	0	268500	
10	2	268500	
12	0		706978
12	2	706978	
14	1	3341570	
14	3	3341570	
16	0		397785
16	2	397785	
18	0	12874540	
18	2	12874540	
20	1		6434
20	3	6434	
22	0	10331378	
22	2	10331378	
22	1	10362190	
22	3	10362190	
24	0		498522
24	2	498522	
26	1	3866440	
26	3	3866440	
28	1		774765
28	3	774765	
30	0	1452850	
30	2	1452850	
32	0		816191
32	1		794437
32	3	794437	
34	0	1483870	
34	1	1484502	
34	2	1483870	
34	3	1484502	
36	1		136156
36	3	136156	
38	0	19415448	
38	2	19415448	
40	0		7268
40	2	7268	
42	0	9720824	
42	2	9720824	
44	0		448096
44	1		503360
44	3	503360	
46	0	6649038	
46	2	6649038	
48	0		715713
48	2	715713	
50	0	2135144	
50	2	2135144	
50	1	2164136	
50	3	2164136	
52	0		716900
52	2	716900	
54	1	1413892	
54	0	1413832	
54	2	1413832	
56	0		88951
56	2	88951	
58	0	19790432	
58	2	19790432	
60	1		7492
60	3	7492	
62	1	19089292	
62	2	19084325	
62	3	19089292	
64	1		139176
64	3	139176	
66	0	9900766	
66	2	9900766	
68	0		513332
68	2	513332	
70	1	291342	
70	0	290378	
70	2	290378	
72	0		307361
72	2	307361	
74	0	11584108	
74	2	11584108	
76	0		115574
76	2	115574	
78	0	19011572	
78	2	19011572	
80	1		4644
80	3	4644	
82	1	21205872	
82	3	21205872	
82	2	21207156	
84	1		9439
84	0		60745
84	2	60745	
86	0	3179192	
86	2	3179192	
88	0		774504
88	1		728659
88	2	774504	
88	3	728659	
90	1	1897026	
90	3	1897026	
92	1		360023
92	3	360023	
94	1	11116128	
94	3	11116128	
96	0		309483
96	2	309483	
98	0	14126698	
98	2	14126698	
100	0		18494
100	2	18494	
102	0	9146752	
102	2	9146752	
104	0		364980
104	2	364980	
106	0	1685342	
106	2	1685342	
106	3	1689178	
108	1		318939
108	3	318939	
108	0		323855
108	2	323855	
110	0	11813566	
110	2	11813566	
112	1		150790
112	3	150790	
114	0	18060808	
114	2	18060808	
116	0		74853
116	2	74853	
118	1	21162904	
118	3	21162904	
120	0		7515
120	1		76184
120	2	7515	
120	3	76184	
122	0	3651326	
122	2	3651326	
124	0		730747
124	2	730747	
126	0	2095928	
126	1	2102664	
126	3	2102664	
128	1		654201
128	0		512074
128	3	654201	
128	2	512074	
130	0	5155180	
130	2	5155180	
132	0		300046
132	2	300046	
134	0	11968603	
134	2	11968603	
136	1		26144
136	0		64588
136	2	64588	
138	0	9753248	
138	2	9753248	
140	1		432263
140	3	432263	
142	0	3701310	
142	2	3701310	
144	0		762237
144	2	762237	
146	0	2083190	
146	2	2083190	
148	1		931308
148	3	931308	
150	1	1517454	
150	3	1517454	
152	0		75998
152	1		145361
152	2	75998	
152	3	145361	
154	1	19696756	
154	3	19696756	
156	1		109294
156	3	109294	
158	0	2794860	
158	2	2794860	
160	1		798627
160	3	798627	
162	1	948978	
162	3	948978	
162	2	952646	
164	0		693948
164	1		782636
164	3	782636	
166	0	2192682	
166	2	2192682	
168	0		265008
168	1		374381
168	2	265008	
168	3	374381	
170	0	12700444	
170	2	12700444	
172	1		12857
172	3	12857	
174	0	10073052	
174	2	10073052	
176	0		477478
176	2	477478	
178	0	3588090	
178	2	3588090	
180	0		868475
180	2	868475	
182	0	2098102	
182	2	2098102	
184	1		828791
184	3	828791	
186	0	2153228	
186	1	2156980	
186	3	2156980	
188	1		151954
188	3	151954	
190	1	18380820	
190	3	18380820	
192	1		22547
192	0		38129
192	2	38129	
194	0	12400268	
194	1	12439744	
194	2	12400268	
194	3	12439744	
196	0		449542
196	2	449542	
198	0	9230776	
198	1	9251896	
198	2	9230776	
198	3	9251896	
200	0		545859
200	2	545859	
202	0	1952164	
202	2	1952164	
204	0		427405
204	2	427405	
206	0	13244378	
206	2	13244378	
208	0		86558
208	2	86558	
210	0	19913166	
210	2	19913166	
212	0		99606
212	2	99606	
214	1	20640790	
214	3	20640790	
216	1		82290
216	3	82290	
218	0	9338954	
218	2	9338954	
220	1		407336
220	3	407336	
222	1	1029581	
222	3	1029581	
224	0		323428
224	2	323428	
224	1		300685
224	3	300685	
226	0	12555752	
226	2	12555752	
228	0		135495
228	1		33512
228	2	135495	
228	3	33512	
230	1	18638692	
230	3	18638692	
232	0		29010
232	1		66894
232	3	66894	
234	0	20815332	
234	1	20839060	
234	2	20815332	
234	3	20839060	
236	0		86310
236	2	86310	
238	0	3049815	
238	2	3049815	
240	1		716779
240	3	716779	
242	0	2082478	
242	2	2082478	
244	0		645483
244	1		451898
244	2	645483	
244	3	451898	
246	1	7991568	
246	3	7991568	
248	0		243361
248	1		411380
248	2	243361	
248	3	411380	
250	0	11896350	
250	2	11896350	
252	1		18677
252	3	18677	
254	0	8793380	
254	2	8793380	
256	1		559299
256	3	559299	
258	0	3117270	
258	2	3117270	
260	0		748561
260	2	748561	
262	1	2012949	
262	3	2012949	
264	1		802176
264	0		750311
264	2	750311	
266	1	2096586	
266	0	2097414	
266	2	2097414	
268	1		84556
268	3	84556	
268	0		115864
268	2	115864	
270	1	19746302	
270	3	19746302	
272	0		95796
272	2	95796	
274	0	3126102	
274	2	3126102	
276	1		740411
276	0		807268
276	2	807268	
278	0	1284074	
278	2	1284074	
280	0		793972
280	2	793972	
282	1	2554176	
282	3	2554176	
284	0		251257
284	2	251257	
286	1	13103038	
286	3	13103038	
288	0		54449
288	2	54449	
290	1	9652246	
290	3	9652246	
292	1		535728
292	3	535728	
294	0	3312004	
294	2	3312004	
296	0		769839
296	2	769839	
298	0	1689671	
298	2	1689671	
300	0		841389
300	2	841389	
302	0	23896710	
302	2	23896710	
304	0		466803
304	2	466803	
306	1	28559126	
306	3	28559126	
308	0		545447
308	2	545447	
310	1	18078108	
310	3	18078108	
310	0	18104920	
310	2	18104920	
312	1		1779786
312	3	1779786	
314	1	20342916	
314	3	20342916	
316	0		1250292
316	2	1250292	
318	0	9783628	
318	2	9783628	
320	1		1091424
320	3	1091424	
322	0	19584508	
322	2	19584508	
324	1		357624
324	0		1608313
324	2	1608313	
326	1	30195566	
326	3	30195566	
328	0		634743
328	2	634743	
330	1	16545460	
330	3	16545460	
330	0	16602764	
330	2	16602764	
332	1		786938
332	3	786938	
334	0	18332258	
334	1	18369940	
334	2	18332258	
334	3	18369940	
336	1		1165904
336	0		1256954
336	2	1256954	
338	1	11509646	
338	3	11509646	
338	2	11507950	
340	1		723711
340	3	723711	
342	1	17443618	
342	0	17453088	
342	2	17453088	
344	0		1621007
344	2	1621007	
344	1		336459
344	3	336459	
346	0	45378120	
346	1	45365430	
346	3	45365430	
348	0		674998
348	2	674998	
350	1	43587642	
350	3	43587642	
352	1		804771
352	3	804771	
354	0	14983234	
354	2	14983234	
356	1		1825808
356	3	1825808	
358	0	15043325	
358	2	15043325	
360	1		1418096
360	3	1418096	
362	1	28565342	
362	3	28565342	
364	1		890271
364	0		118257
364	3	890271	
364	2	118257	
366	0	31992930	
366	2	31992930	
368	1		95423
368	0		896762
368	3	95423	
368	2	896762	
370	1	38135086	
370	3	38135086	
370	2	38131360	
372	1		1237147
372	3	1237147	
374	1	19375094	
374	0	19400184	
374	3	19375094	
374	2	19400184	
376	1		1257308
376	0		1006634
376	2	1006634	
378	1	11058588	
378	0	11058080	
378	2	11058080	
380	0		1794034
380	2	1794034	
382	1	25382313	
382	3	25382313	
384	1		879513
384	3	879513	
386	1	47979648	
386	3	47979648	
388	1		400305
388	3	400305	
390	1	19030321	
390	3	19030321	
392	1		1731342
392	3	1731342	
394	1	20991230	
394	3	20991230	
396	0		1477486
396	2	1477486	
398	0	22133526	
398	2	22133526	
400	0		1610489
400	2	1610489	
402	0	22184406	
402	2	22184406	
404	1		512582
404	3	512582	
406	0	32288840	
406	2	32288840	
408	0		66772
408	1		923146
408	2	66772	
408	3	923146	
410	0	22186944	
410	2	22186944	
410	1	22222688	
410	3	22222688	
412	1		1351786
412	3	1351786	
414	1	10854388	
414	3	10854388	
416	1		1817217
416	0		1286515
416	2	1286515	
418	0	12250370	
418	2	12250370	
420	1		446369
420	0		1852882
420	3	446369	
420	2	1852882	
422	1	24756463	
422	3	24756463	
424	1		1325559
424	3	1325559	
426	1	37867490	
426	3	37867490	
428	1		647288
428	3	647288	
430	0	33557804	
430	2	33557804	
430	3	33563006	
432	0		56785
432	1		706974
432	3	706974	
434	1	23491010	
434	3	23491010	
434	0	23531854	
434	2	23531854	
436	0		948206
436	1		1465886
436	3	1465886	
438	0	14464708	
438	2	14464708	
440	0		1238675
440	2	1238675	
442	0	33496662	
442	2	33496662	
444	0		829635
444	2	829635	
444	1		95659
444	3	95659	
446	1	44138716	
446	0	44177723	
446	3	44138716	
446	2	44177723	
448	0		979068
448	2	979068	
450	1	40814674	
450	3	40814674	
452	0		1521548
452	2	1521548	
454	1	26163898	
454	3	26163898	
454	0	26210729	
454	2	26210729	
456	0		782407
456	2	782407	
458	0	7926964	
458	2	7926964	
460	0		1618728
460	2	1618728	
462	0	27032374	
462	3	27027412	
462	2	27032374	
464	0		1273225
464	2	1273225	
466	1	23315608	
466	0	23317402	
466	3	23315608	
466	2	23317402	
468	1		77453
468	0		1339706
468	3	77453	
468	2	1339706	
470	0	28719840	
470	2	28719840	
472	1		659660
472	0		1408409
472	3	659660	
472	2	1408409	
474	1	18887510	
474	0	18854654	
474	3	18887510	
474	2	18854654	
476	1		1483520
476	3	1483520	
478	1	12439708	
478	3	12439708	
480	0		1702721
480	2	1702721	
482	0	21990766	
482	2	21990766	
484	0		972827
484	2	972827	
484	1		104308
484	3	104308	
486	1	39872802	
486	3	39872802	
488	0		119172
488	1		999211
488	3	999211	
490	1	33415350	
490	3	33415350	
492	1		908838
492	0		1031619
492	3	908838	
492	2	1031619	
494	0	41626319	
494	2	41626319	
494	1	41695182	
494	3	41695182	
496	0		1976524
496	2	1976524	
498	0	17846446	
498	2	17846446	
500	0		1698822
500	1		822142
500	2	1698822	
500	3	822142	
502	0	23144644	
502	2	23144644	
504	0		1674528
504	2	1674528	
506	0	33798854	
506	2	33798854	
508	1		699521
508	3	699521	
510	0	20546049	
510	2	20546049	
512	1		1299897
512	3	1299897	
514	1	15547426	
514	3	15547426	
514	0	15620926	
514	2	15620926	
516	1		1294269
516	3	1294269	
518	1	11524288	
518	3	11524288	
520	0		524179
520	1		991357
520	2	524179	
520	3	991357	
522	0	18056568	
522	2	18056568	
524	1		1005025
524	3	1005025	
526	0	38345432	
