Time	Temp0	Temp1	Planar_Temp	VRD_0_Temp	VRD_1_Temp	Fan_1	Fan_2A	Fan_2B	Fan_3A	Fan_3B	Fan_4A	Fan_4B	Fan_5A	Fan_5B
0	26	29	24	18	20	3150	7650	5325	7500	5400	7575	5325	8025	5250
5	27	31	24	18	20	3150	7650	5325	7500	5400	7575	5325	8025	5325
10	26	29	24	18	20	3150	7650	5325	7500	5400	7575	5325	8025	5325
15	26	30	24	18	20	3150	7575	5325	7500	5400	7650	5325	8025	5325
20	27	30	24	18	20	3150	7575	5325	7500	5400	7650	5325	7950	5325
25	27	30	24	18	20	3150	7650	5325	7425	5400	7650	5325	8025	5325
30	27	30	24	18	20	3150	7650	5250	7500	5400	7575	5250	7950	5250
35	27	30	24	18	20	3150	7650	5325	7500	5400	7575	5325	7950	5325
40	27	30	24	18	20	3150	7575	5250	7500	5400	7650	5250	8025	5250
45	27	30	24	18	20	3225	7575	5325	7500	5400	7575	5325	8025	5325
50	27	30	24	18	20	3150	7650	5250	7500	5400	7575	5250	8025	5325
55	28	32	24	18	20	3150	7575	5325	7500	5400	7650	5325	8025	5325
60	27	30	24	18	21	3150	7650	5325	7500	5400	7650	5325	7950	5325
65	27	30	24	18	21	3150	7650	5250	7500	5400	7575	5250	8025	5250
70	28	31	24	18	21	3150	7575	5325	7425	5400	7650	5325	7950	5325
75	27	30	24	18	21	3150	7575	5325	7500	5325	7650	5325	8025	5325
80	27	30	25	18	21	3150	7650	5325	7500	5400	7575	5325	8025	5325
85	27	30	25	18	21	3225	7575	5250	7500	5400	7650	5250	7950	5250
90	27	31	25	18	21	3150	7650	5325	7500	5400	7575	5325	7950	5325
95	27	31	25	18	21	3150	7575	5325	7500	5400	7650	5325	8025	5325
100	27	31	25	18	21	3150	7575	5325	7425	5400	7650	5325	7950	5325
105	27	31	25	18	21	3150	7650	5325	7500	5400	7575	5325	7950	5325
110	27	31	25	18	21	3225	7575	5325	7500	5400	7650	5325	8025	5325
115	28	31	25	18	21	3150	7575	5325	7500	5400	7650	5325	7950	5325
120	28	31	25	19	21	3150	7650	5250	7500	5400	7650	5250	8025	5250
125	28	31	25	19	21	3150	7575	5325	7500	5400	7650	5325	8025	5325
130	28	31	25	19	21	3150	7575	5325	7500	5400	7650	5325	7950	5325
135	28	31	25	19	21	3150	7650	5325	7500	5400	7575	5325	7950	5325
140	28	31	25	19	21	3150	7650	5250	7500	5400	7650	5250	8025	5250
145	28	31	25	19	21	3150	7575	5325	7500	5400	7650	5325	8025	5325
150	28	31	25	19	21	3150	7575	5325	7500	5400	7650	5325	8025	5325
155	28	31	25	19	21	3150	7650	5325	7500	5400	7575	5325	7950	5325
160	28	31	25	19	21	3150	7575	5325	7500	5400	7650	5325	8025	5325
165	28	31	25	19	21	3150	7575	5250	7500	5400	7650	5325	8025	5325
170	28	31	25	19	21	3225	7650	5325	7500	5325	7650	5325	7950	5325
