 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8276624 5129040 11 320 0 0  0  0  0  0  0  0  0  375  237  102  2  1 98
 0 0 0 7548792 4385016 161 4112 0 0 0 0  0  0  0  0  0  443 2628  257  1  9 90
 0 0 0 7548408 4384808 161 3766 0 0 0 0  0  0  0  0  0  390 2251  252  1  9 91
 0 0 0 7548656 4384952 153 3747 0 0 0 0  0  0  0  0  0  385 2250  251  1  9 91
 0 0 0 7548608 4384848 153 3763 0 0 0 0  0  0  0  0  0  383 2246  256  1  9 90
 0 0 0 7548404 4384796 153 3753 0 0 0 0  0  0  0  0  0  399 2253  251  1  9 91
 0 0 0 7548576 4384912 152 3747 0 0 0 0  0  2  0  0  0  443 2269  291  1  9 91
 0 0 0 7548788 4384968 153 3769 0 0 0 0  0  0  0  0  0  398 2262  259  1  9 91
 0 0 0 7548380 4384808 161 3751 0 0 0 0  0  0  0  0  0  382 2356  291  1  9 91
 0 0 0 7548376 4384788 154 3758 0 0 0 0  0  0  0  0  0  383 2271  248  1  9 91
 0 0 0 7548756 4384976 170 3909 0 0 0 0  0  0  0  0  0  393 2335  254  1  9 90
 0 0 0 7548584 4384840 135 3607 0 0 0 0  0  0  0  0  0  387 2192  242  1  8 91
 0 0 0 7548376 4384784 153 3765 0 0 0 0  0  4  0  0  0  504 2268  319  1  9 90
 0 0 0 7548612 4384932 153 3757 0 0 0 0  0  0  0  0  0  394 2250  252  1  9 91
 0 0 0 7548580 4384900 158 3758 0 0 0 0  0  0  0  0  0  383 2289  249  1  9 90
 0 0 0 7548376 4384800 158 3759 0 0 0 0  0  0  0  0  0  390 2224  250  1  9 91
 0 0 0 7548600 4384900 152 3757 0 0 0 0  0  0  0  0  0  376 2230  253  1  9 91
 0 0 0 7548732 4384924 152 3763 0 0 0 0  0  0  0  0  0  388 2232  248  1  9 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7548356 4384764 153 3757 0 0 0 0  0  2  0  0  0  449 2246  286  1  9 90
 0 0 0 7548328 4384768 153 3760 0 0 0 0  0  0  0  0  0  381 2240  258  1  9 91
 0 0 0 7548748 4384956 157 3763 0 0 0 0  0  0  0  0  0  391 2248  250  1  9 91
 0 0 0 7548536 4384816 158 3751 0 0 0 0  0  0  0  0  0  389 2244  247  1  9 91
 0 0 0 7548332 4384740 152 3765 0 0 0 0  0  0  0  0  0  388 2227  254  1  9 91
 0 0 0 7548552 4384852 153 3750 0 0 0 0  0  0  0  0  0  398 2271  252  1  9 91
 0 0 0 7548532 4384788 153 3758 0 0 0 0  0  2  0  0  0  441 2284  291  1  9 91
 0 0 0 7548324 4384740 152 3756 0 0 0 0  0  0  0  0  0  383 2246  263  1  9 90
 0 0 0 7548540 4384856 158 3756 0 0 0 0  0  0  0  0  0  396 2291  254  1  9 91
 0 0 0 7548532 4384792 153 3772 0 0 0 0  0  0  0  0  0  398 2282  249  1  9 91
 0 0 0 7548324 4384732 154 3823 0 0 0 0  0  0  0  0  0  391 2292  256  1  9 90
 0 0 0 7548324 4384732 153 3768 0 0 0 0  0  0  0  0  0  375 2283  246  1  9 91
 0 0 0 7548832 4384940 153 3764 0 0 0 0  0  2  0  0  0  418 2312  291  1  9 91
 0 0 0 7548504 4384776 153 3771 0 0 0 0  0  0  0  0  0  391 2256  249  1  9 91
 0 0 0 7548296 4384740 160 3772 0 0 0 0  0  0  0  0  0  392 2366  292  1  9 91
 0 0 0 7548500 4384796 153 3768 0 0 0 0  0  0  0  0  0  391 2308  251  1  9 91
 0 0 0 7548504 4384760 152 3769 0 0 0 0  0  0  0  0  0  388 2269  253  1  9 91
 0 0 0 7548296 4384708 153 3770 0 0 0 0  0  0  0  0  0  386 2280  246  1  9 91
 0 0 0 7548468 4384820 152 3767 0 0 0 0  0  2  0  0  0  417 2278  292  1  9 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7548504 4384764 154 3784 0 0 0 0  0  0  0  0  0  385 2224  253  1  9 91
 0 0 0 7548296 4384736 160 3766 0 0 0 0  0  0  0  0  0  384 2227  253  1  9 91
 0 0 0 7548544 4384844 152 3761 0 0 0 0  0  0  0  0  0  394 2232  248  1  9 91
 0 0 0 7548716 4384840 153 3760 0 0 0 0  0  0  0  0  0  392 2235  254  1  9 91
 0 0 0 7548252 4384660 153 3763 0 0 0 0  0  0  0  0  0  380 2244  248  1  9 91
 0 0 0 7548208 4384632 152 3767 0 0 0 0  0  3  0  0  0  633 2252  299  1  9 90
 0 0 0 7548660 4384832 155 3761 0 0 0 0  0  0  0  0  0  381 2244  254  1  9 91
 0 0 0 7548412 4384684 160 3771 0 0 0 0  0  0  0  0  0  378 2250  246  1  9 91
 0 0 0 7548204 4384616 152 3763 0 0 0 0  0  0  0  0  0  385 2247  248  1  9 91
 0 0 0 7548304 4384692 152 3765 0 0 0 0  0  0  0  0  0  392 2241  253  1  9 91
 0 0 0 7548412 4384668 153 3783 0 0 0 0  0  0  0  0  0  378 2257  246  1  9 91
 0 0 0 7548204 4384612 152 3762 0 0 0 0  0  2  0  0  0  403 2252  293  1  9 90
 0 0 0 7548436 4384732 154 3776 0 0 0 0  0  0  0  0  0  394 2241  251  1  9 91
 0 0 0 7548440 4384756 160 3781 0 0 0 0  0  0  0  0  0  386 2272  250  1  9 91
 0 0 0 7548208 4384616 153 3778 0 0 0 0  0  0  0  0  0  391 2246  248  1  9 91
 0 0 0 7548204 4384612 153 3788 0 0 0 0  0  0  0  0  0  387 2250  253  1  9 91
 0 0 0 7548636 4384820 152 3776 0 0 0 0  0  0  0  0  0  394 2274  251  1  9 91
 0 0 0 7548388 4384656 152 3778 0 0 0 0  0  2  0  0  0  420 2267  290  1  9 91
 0 0 0 7548180 4384600 71 1409 0 0 0  0  0  0  0  0  0  374 1400  146  0  7 92
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7548396 4384736 242 6143 0 0 0 0  0  0  0  0  0  397 3210  398  1 10 89
 0 0 0 7548388 4384644 152 3795 0 0 0 0  0  0  0  0  0  395 2293  251  1  9 91
 0 0 0 7548180 4384588 68 1404 0 0 0  0  0  0  0  0  0  384 1386  148  0  7 93
 0 0 0 7548424 4384720 200 5206 0 0 0 0  0  0  0  0  0  394 2804  314  1 10 89
 0 0 0 7548388 4384644 200 4864 0 0 0 0  0  2  0  0  0  410 2732  331  1  9 90
 0 0 0 7519096 4354956 189 3566 0 0 0 0  0  0  0  0  0  395 10186 165 23  8 68
 0 0 0 7487944 4325672 193 4155 0 0 0 0  0  0  0  0  0  412 8139  255 23 13 64
 0 0 0 7474304 4312212 193 4661 0 0 0 0  0  0  0  0  0  409 2578  290 26 10 64
 0 0 0 7474468 4312192 230 5275 0 0 0 0  0  0  0  0  0  440 2787  321 26 10 64
 0 0 0 7474388 4311868 164 3778 0 0 0 0  0  0  0  0  0  419 2266  248 26  9 65
 0 0 0 7474180 4311744 69 1409 0 0 0  0  0  4  0  0  0  964 1380  210 25  7 68
 0 0 0 7474180 4311744 167 3780 0 0 0 0  0  0  0  0  0  426 2272  251 26 10 64
 0 0 0 7474424 4311892 220 5306 0 0 0 0  0  0  0  0  0  440 2787  322 26 10 64
