Time	Temp0	Temp1	Planar_Temp	VRD_0_Temp	VRD_1_Temp	Fan_1	Fan_2A	Fan_2B	Fan_3A	Fan_3B	Fan_4A	Fan_4B	Fan_5A	Fan_5B
0	26	29	25	18	20	3150	7650	5250	7500	5400	7650	5250	8025	5325
5	26	29	25	18	20	3150	7575	5250	7500	5400	7575	5250	8025	5325
10	27	33	24	18	20	3225	7575	5250	7500	5400	7575	5250	8025	5325
15	30	32	24	18	20	3150	7650	5325	7425	5400	7650	5325	8025	5250
20	27	31	24	18	20	3150	7650	5325	7425	5400	7650	5325	8025	5250
25	30	31	24	18	20	3150	7650	5325	7500	5400	7650	5325	7950	5250
30	30	33	25	18	20	3150	7650	5250	7425	5400	7650	5250	7950	5325
35	27	31	25	18	20	3150	7650	5250	7425	5400	7650	5250	7950	5325
40	30	31	24	18	20	3150	7575	5250	7425	5400	7575	5250	7950	5250
45	31	32	25	18	20	3150	7650	5250	7500	5400	7650	5325	8025	5325
50	28	32	25	18	20	3150	7575	5325	7500	5400	7575	5325	8025	5325
55	30	32	25	18	20	3150	7575	5325	7500	5400	7575	5325	8025	5325
60	28	34	25	18	20	3150	7575	5325	7500	5400	7575	5325	7950	5250
65	30	34	25	18	20	3150	7650	5325	7500	5400	7650	5250	8025	5325
70	28	31	25	18	21	3150	7650	5325	7500	5400	7650	5250	8025	5325
75	30	32	25	18	21	3150	7650	5325	7500	5400	7650	5325	8025	5250
80	32	32	25	18	21	3150	7575	5250	7500	5400	7575	5250	7950	5325
85	28	32	25	18	21	3150	7575	5250	7500	5400	7575	5250	7950	5325
90	30	31	25	18	21	3150	7575	5250	7500	5400	7575	5250	8025	5325
95	29	34	25	18	21	3150	7650	5250	7500	5400	7575	5250	7950	5325
100	29	32	25	18	21	3150	7650	5250	7425	5400	7650	5250	7950	5325
105	29	33	25	18	21	3150	7650	5250	7425	5400	7650	5250	7950	5325
110	28	34	25	18	21	3075	7575	5250	7500	5400	7575	5250	7950	5250
115	31	33	25	18	21	3150	7575	5325	7500	5400	7575	5250	8025	5250
120	29	32	25	18	21	3150	7575	5325	7500	5400	7575	5250	8025	5250
125	28	34	25	18	21	3150	7575	5250	7500	5400	7575	5250	8025	5325
130	31	32	25	18	21	3150	7650	5250	7500	5400	7650	5250	8025	5325
135	30	32	25	18	21	3150	7575	5325	7500	5325	7575	5250	7950	5325
140	28	34	25	18	21	3150	7575	5325	7500	5325	7575	5250	7950	5325
145	30	32	25	18	21	3150	7575	5250	7425	5400	7575	5250	7950	5250
150	31	33	25	18	21	3150	7650	5250	7500	5400	7650	5325	8025	5250
155	28	32	25	18	21	3150	7650	5250	7500	5400	7650	5325	8025	5250
160	31	31	25	18	21	3150	7575	5325	7500	5400	7575	5250	7950	5325
165	32	32	25	18	21	3150	7575	5325	7500	5400	7575	5250	8025	5325
170	29	32	25	18	21	3150	7575	5325	7500	5400	7575	5250	8025	5325
