Time	Temp0	Temp1	Planar_Temp	VRD_0_Temp	VRD_1_Temp	Fan_1	Fan_2A	Fan_2B	Fan_3A	Fan_3B	Fan_4A	Fan_4B	Fan_5A	Fan_5B
0	25	30	25	17	20	3150	7650	5325	7425	5400	7575	5250	7950	5250
5	25	30	25	17	20	3150	7650	5250	7500	5400	7575	5250	7950	5250
10	28	31	25	17	20	3150	7650	5250	7425	5400	7575	5325	8025	5250
15	26	32	25	17	20	3150	7650	5250	7500	5400	7575	5325	7950	5250
20	26	32	25	17	20	3150	7575	5325	7500	5325	7575	5250	7950	5250
25	28	32	25	17	20	3150	7575	5250	7500	5400	7575	5250	7950	5250
30	26	31	25	17	20	3150	7650	5325	7500	5400	7575	5325	8025	5250
35	26	31	25	17	20	3150	7650	5325	7500	5400	7575	5250	8025	5325
40	28	31	24	17	20	3150	7575	5325	7425	5400	7575	5250	8025	5325
45	26	33	24	17	20	3150	7650	5250	7500	5400	7575	5250	7950	5250
50	26	32	24	17	20	3150	7650	5250	7500	5400	7575	5250	7950	5325
55	26	32	24	17	20	3150	7575	5325	7500	5400	7575	5250	7950	5325
60	27	33	24	17	20	3225	7575	5325	7425	5400	7575	5250	7950	5250
65	27	31	24	17	20	3150	7650	5250	7500	5400	7650	5325	8025	5250
70	27	31	24	17	20	3150	7650	5250	7425	5400	7575	5250	7950	5250
75	29	32	24	17	20	3150	7650	5325	7500	5400	7575	5250	7950	5325
80	27	31	24	17	20	3150	7650	5325	7500	5400	7575	5325	8025	5250
85	27	31	24	17	20	3150	7650	5325	7500	5400	7650	5250	7950	5325
90	28	31	24	17	20	3150	7575	5250	7425	5400	7575	5250	7950	5250
95	27	32	24	17	20	3150	7650	5325	7500	5400	7575	5325	7950	5250
100	28	31	24	17	20	3150	7650	5250	7500	5400	7575	5250	7950	5325
105	28	31	24	17	20	3225	7575	5325	7500	5400	7575	5250	8025	5250
110	27	32	24	17	20	3150	7575	5325	7500	5400	7650	5250	7950	5250
115	27	31	24	17	20	3150	7575	5250	7500	5325	7575	5250	7950	5250
120	27	31	24	17	20	3150	7650	5250	7500	5400	7575	5250	7950	5250
125	29	32	24	17	20	3150	7650	5250	7500	5400	7575	5250	8025	5325
130	26	31	24	17	20	3150	7575	5325	7425	5400	7575	5250	8025	5250
135	28	31	24	17	20	3150	7575	5325	7425	5400	7575	5250	8025	5250
140	28	31	24	17	20	3150	7575	5250	7425	5400	7575	5250	7950	5250
145	29	31	24	17	20	3225	7650	5325	7500	5400	7575	5325	8025	5250
150	28	30	24	17	20	3150	7650	5325	7500	5400	7650	5250	7950	5250
155	28	30	24	17	20	3150	7575	5250	7500	5400	7575	5250	7950	5250
160	29	31	24	17	20	3225	7650	5250	7425	5400	7575	5250	7950	5250
165	26	31	24	17	20	3150	7575	5325	7425	5400	7575	5250	7950	5250
170	26	31	24	17	20	3150	7650	5325	7500	5400	7575	5250	7950	5250
175	27	33	24	17	19	3150	7650	5250	7500	5400	7575	5250	8025	5250
180	26	30	24	17	19	3150	7650	5325	7425	5400	7575	5250	8025	5250
185	26	30	24	17	19	3150	7650	5250	7500	5400	7575	5250	7950	5250
190	26	30	24	17	19	3150	7575	5250	7500	5400	7575	5250	8025	5325
195	26	30	24	17	19	3150	7650	5325	7500	5400	7575	5250	8025	5250
200	26	30	24	17	19	3150	7650	5325	7500	5400	7575	5250	7950	5250
205	26	30	24	16	19	3150	7575	5325	7500	5400	7575	5250	7950	5250
210	26	30	24	16	19	3150	7575	5250	7425	5325	7575	5250	7950	5250
215	26	30	24	16	19	3150	7575	5250	7500	5400	7575	5250	7950	5250
220	26	30	24	16	19	3150	7650	5250	7500	5400	7575	5250	7950	5250
225	26	30	24	16	19	3150	7575	5250	7500	5400	7575	5250	8025	5250
230	26	30	24	16	19	3150	7575	5325	7425	5400	7575	5250	7950	5250
235	25	30	24	16	19	3150	7650	5325	7500	5400	7575	5250	7950	5250
240	25	30	24	16	19	3150	7575	5250	7500	5400	7575	5250	8025	5250
245	26	30	24	16	19	3150	7575	5325	7425	5400	7650	5250	7950	5250
250	25	30	24	16	19	3150	7575	5250	7425	5400	7575	5250	7950	5250
255	25	30	24	16	19	3150	7650	5325	7500	5400	7575	5250	7950	5250
