Time	Temp0	Temp1	Planar_Temp	VRD_0_Temp	VRD_1_Temp	Fan_1	Fan_2A	Fan_2B	Fan_3A	Fan_3B	Fan_4A	Fan_4B	Fan_5A	Fan_5B
0	26	30	25	18	21	3150	7575	5250	7350	5400	7500	5250	7950	5175
5	26	30	25	18	21	3225	7575	5250	7425	5325	7575	5175	7950	5250
10	26	30	25	18	21	3225	7575	5250	7350	5325	7500	5250	7875	5250
15	28	33	25	18	21	3150	7575	5250	7425	5325	7575	5250	7875	5250
20	26	30	25	18	21	3150	7575	5250	7425	5400	7575	5250	7875	5250
25	27	30	25	18	21	3150	7575	5250	7425	5325	7500	5250	7875	5175
30	30	32	25	18	21	3150	7575	5250	7425	5325	7500	5250	7875	5175
35	27	31	25	18	21	3150	7575	5250	7350	5325	7500	5175	7875	5175
40	27	31	25	18	21	3150	7500	5250	7350	5400	7500	5250	7875	5250
45	28	33	25	18	21	3150	7500	5175	7350	5400	7500	5250	7875	5175
50	27	31	25	18	21	3150	7500	5250	7425	5400	7575	5250	7875	5250
55	27	31	25	18	21	3150	7575	5250	7350	5400	7575	5250	7875	5175
60	30	31	25	18	21	3150	7575	5250	7350	5325	7575	5250	7875	5175
65	27	31	25	18	21	3225	7500	5250	7350	5325	7500	5250	7875	5175
70	27	31	25	18	21	3150	7575	5250	7425	5325	7500	5250	7875	5250
75	29	33	25	18	21	3150	7575	5250	7425	5400	7575	5250	7875	5250
80	27	31	25	18	21	3150	7575	5250	7350	5400	7575	5250	7875	5250
85	27	31	25	18	21	3150	7575	5250	7425	5400	7500	5250	7875	5250
90	30	32	25	18	21	3150	7575	5250	7350	5325	7575	5250	7875	5250
95	27	31	25	18	21	3150	7575	5250	7425	5400	7575	5250	7875	5250
100	27	31	25	18	21	3150	7575	5250	7350	5325	7500	5250	7875	5250
105	28	34	25	18	21	3150	7575	5250	7425	5325	7500	5250	7875	5250
110	29	33	25	18	21	3150	7575	5250	7350	5325	7500	5250	7875	5250
115	27	31	25	18	21	3150	7500	5250	7350	5325	7575	5250	7950	5250
120	30	33	25	18	21	3150	7500	5250	7350	5325	7575	5250	7950	5175
125	27	31	25	18	21	3150	7500	5250	7425	5325	7575	5250	7875	5250
130	27	31	25	18	21	3225	7575	5250	7425	5400	7575	5250	7875	5250
135	30	34	25	18	21	3150	7500	5250	7425	5400	7575	5250	7875	5250
140	27	31	25	18	21	3150	7500	5250	7425	5400	7575	5250	7875	5250
145	27	31	25	18	21	3150	7575	5250	7425	5400	7575	5250	7875	5250
150	28	34	25	18	21	3150	7575	5250	7350	5325	7500	5250	7875	5250
