 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8576916 5423652 4 128 0  0  0  0  0  0  0  0  0  371  124   93  1  0 99
 0 0 0 7775388 4611772 155 3999 0 0 0 0  0  2  0  0  0  461 2574  277  1  9 90
 0 0 0 7775492 4611740 142 3626 0 0 0 0  0  0  0  0  0  391 2193  243  1  9 91
 0 0 0 7775380 4611632 141 3631 0 0 0 0  0  0  0  0  0  386 2181  247  1  9 90
 0 0 0 7775616 4611724 13 99 0  0  0  0  0  0  0  0  0  369  738   96  0  0 100
 0 0 0 7775172 4611608 130 3527 0 0 0 0  0  0  0  0  0  391 2134  241  1  9 91
 0 0 0 7775268 4611756 149 3645 0 0 0 0  0  0  0  0  0  380 2200  244  1  9 91
 0 0 0 7775452 4611736 132 3425 0 0 0 0  0  2  0  0  0  407 2086  272  1  9 90
 0 0 0 7775588 4611732 10 209 0 0  0  0  0  0  0  0  0  368  806  102  0  0 99
 0 0 0 7775144 4611580 142 3654 0 0 0 0  0  0  0  0  0  388 2211  249  1  9 91
 0 0 0 7775140 4611576 142 3643 0 0 0 0  0  0  0  0  0  394 2197  244  1  9 91
 0 0 0 7775592 4611804 127 3068 0 0 0 0  0  0  0  0  0  378 1997  217  1  9 91
 0 0 0 7775588 4611788 22 626 0 0  0  0  0  0  0  0  0  376  971  124  0  0 99
 0 0 0 7775144 4611592 146 3630 0 0 0 0  0  2  0  0  0  414 2189  295  1  9 91
 0 0 0 7775140 4611576 142 3626 0 0 0 0  0  0  0  0  0  376 2156  239  1  9 91
 0 0 0 7775564 4611744 107 2692 0 0 0 0  0  0  0  0  0  383 1808  202  0  8 91
 0 0 0 7775596 4611780 35 934 0 0  0  0  0  0  0  0  0  376 1096  173  0  1 99
 0 0 0 7775348 4611648 145 3641 0 0 0 0  0  0  0  0  0  381 2160  244  1  9 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7775144 4611636 149 3632 0 0 0 0  0  0  0  0  0  382 2172  243  1  9 91
 0 0 0 7775360 4611656 92 2213 0 0 0  0  0  2  0  0  0  404 1656  218  0  8 92
 0 0 0 7775424 4611680 49 1429 0 0 0  0  0  0  0  0  0  367 1188  152  0  1 99
 0 0 0 7775324 4611608 142 3638 0 0 0 0  0  0  0  0  0  384 2173  248  1  9 91
 0 0 0 7775120 4611552 142 3640 0 0 0 0  0  0  0  0  0  391 2189  246  1  9 91
 0 0 0 7775356 4611696 87 1870 0 0 0  0  0  0  0  0  0  380 1556  165  0  8 92
 0 0 0 7775424 4611700 63 1777 0 0 0  0  0  0  0  0  0  369 1342  170  0  7 93
 0 0 0 7775324 4611612 142 3638 0 0 0 0  0  3  0  0  0  414 2174  294  1  9 91
 0 0 0 7775120 4611556 142 3641 0 0 0 0  0  0  0  0  0  382 2206  242  1  9 91
 0 0 0 7775356 4611640 65 1425 0 0 0  0  0  0  0  0  0  367 1414  150  0  8 92
 0 0 0 7775424 4611672 76 2221 0 0 0  0  0  0  0  0  0  368 1472  183  0  3 96
 0 0 0 7775324 4611624 145 3647 0 0 0 0  0  0  0  0  0  388 2217  248  1  9 91
 0 0 0 7775100 4611608 148 3652 0 0 0 0  0  0  0  0  0  383 2228  250  1  9 91
 0 0 0 7775332 4611628 63 1348 0 0 0  0  0  2  0  0  0  402 1369  181  0  7 92
 0 0 0 7775544 4611712 78 2299 0 0 0  0  0  0  0  0  0  380 1557  192  0  2 98
 0 0 0 7775340 4611652 141 3642 0 0 0 0  0  0  0  0  0  389 2207  244  1  9 91
 0 0 0 7775096 4611532 141 3649 0 0 0 0  0  0  0  0  0  386 2192  243  1  9 91
 0 0 0 7775332 4611672 71 1352 0 0 0  0  0  0  0  0  0  376 1398  142  0  7 93
 0 0 0 7775300 4611584 79 2293 0 0 0  0  0  0  0  0  0  379 1573  195  0  2 98
 kthr      memory            page            disk          faults      cpu
