time,cpu,FSB,L2miss
2,1,24231334,
4,1,,22349
6,1,2429800,
8,0,,309849
10,0,11651810,
12,0,,91450
12,1,,275217
14,1,5106630,
16,0,,728230
16,1,,633244
18,0,1368644,
20,0,,79385
22,0,21162460,
24,0,,101072
26,1,2382302,
28,1,,230897
30,0,10986104,
32,0,,61788
34,1,21302470,
34,0,21346338,
36,0,,825765
38,1,1243952,
40,1,,5036
40,0,,56597
42,0,21455148,
44,0,,52052
46,1,2343102,
48,1,,307801
50,0,12012396,
52,1,,36544
54,0,3028598,
56,1,,816066
56,0,,760871
58,0,402568,
60,0,,30957
62,0,20113382,
64,0,,62399
66,0,2289026,
68,1,,338603
70,0,11878542,
72,0,,33137
74,0,2947178,
76,0,,733313
78,1,1436206,
80,0,,4909
82,0,21357446,
84,1,,94308
86,0,2256662,
88,1,,313689
90,0,10901538,
92,1,,33548
94,1,2612548,
96,1,,738120
96,0,,795347
98,1,1658506,
100,0,,57515
102,0,21127278,
104,0,,61548
106,1,2295162,
108,0,,411371
110,0,12367842,
112,0,,116614
114,0,2861004,
116,0,,696959
118,1,136585890,
120,1,,1033100
122,0,20175164,
124,0,,23944
126,0,2280474,
128,1,,381167
130,0,12119922,
130,1,12129862,
132,0,,86908
134,1,2761498,
136,1,,691599
136,0,,845744
138,0,1405698,
138,1,1480548,
140,1,,1294439
142,1,21300786,
144,1,,97497
146,0,2236856,
148,1,,237126
150,1,11432782,
152,0,,60428
154,0,2423472,
156,1,,784022
158,0,1183032,
160,0,,50375
162,1,21195160,
164,0,,21256
164,1,,92232
166,0,2319464,
168,0,,311310
170,1,12501442,
172,0,,106862
174,1,2513160,
176,0,,873830
178,0,374016,
180,1,,3150
180,0,,23041
182,0,17814444,
184,0,,206031
186,0,2349624,
188,0,,374268
188,1,,252462
190,0,12651080,
192,0,,95229
194,1,2532288,
196,1,,623651
198,1,1428358,
200,1,,76186
202,0,17008238,
202,1,17022524,
204,0,,213406
206,1,2170699,
208,0,,286867
210,1,11649334,
212,0,,29176
214,1,2351294,
216,0,,761447
216,1,,765247
218,0,1303014,
218,1,1289826,
220,0,,5239
222,0,15727414,
222,1,15736132,
224,1,,301204
226,1,2316362,
228,1,,229912
230,0,12701374,
232,0,,105698
234,0,2255204,
234,1,2280097,
236,0,,835443
238,1,412042,
240,1,,10047
242,0,12717018,
242,1,12737208,
244,0,,414623
246,0,2581228,
248,1,,304676
250,1,12647662,
252,1,,87545
254,1,2323058,
256,1,,725403
256,0,,776861
258,1,1466652,
260,0,,83139
262,1,10648922,
264,0,,539050
266,0,2158912,
268,0,,260941
268,1,,4289253
270,0,13467863,
272,1,,67362
274,1,2006296,
274,0,2034928,
276,1,,802776
278,0,1153028,
280,0,,52496
282,0,10895624,
284,0,,545603
286,1,2360706,
288,0,,150672
288,1,,162274
