specsingle.sh: Executing gromacs benchmark.
specsingle.sh: Destination directory is /usr/home/awl8049/scheduler/
specsingle.sh: Using tas3gromacs as id for this run
specsingle.sh: Clearing memory on power meter
specsingle.sh: Restarting teaplant.
And now we start the Specsingle gromacs benchmark at 
/usr/local/cpu2006 /usr/home2/awl8049/dissertation/vmpowermgt/Programs/sched_data_collect
runspec v4662 - Copyright 1999-2006 Standard Performance Evaluation Corporation
Using 'linux-suse101-i386' tools
Reading MANIFEST... 17934 files
Loading runspec modules...............
Locating benchmarks...found 31 benchmarks in 12 benchsets.
Locating output formats: ASCII, config, CSV, flags, HTML, mail, PDF, PostScript, raw, Screen, Submission Check
Reading config file '/usr/local/cpu2006/config/schedtas.cfg'
Benchmarks selected: 435.gromacs
Compiling Binaries
  Building 435.gromacs ref base i386-m32-gcc42-nn default: (build_base_i386-m32-gcc42-nn.0000)
specmake clean 2> make.clean.err | tee make.clean.out
rm -rf gromacs gromacs.exe *.o  *.fppized.f*
find . \( -name \*.o -o -name '*.fppized.f*' \) -print | xargs rm -rf
rm -rf core 
specmake build 2> make.err | tee make.out
g95 -c -o flincs.o    -O2                flincs.f
specperl /usr/local/cpu2006/bin/specpp   -DSPEC_CPU -DNDEBUG   fsettle.F -o fsettle.fppized.f
g95 -c -o fsettle.fppized.o    -O2                fsettle.fppized.f
g95 -c -o fshake.o    -O2                fshake.f
g95 -c -o innerf.o    -O2                innerf.f
g95 -c -o flincsd.o    -O2                flincsd.f
specperl /usr/local/cpu2006/bin/specpp   -DSPEC_CPU -DNDEBUG   fsettled.F -o fsettled.fppized.f
g95 -c -o fsettled.fppized.o    -O2                fsettled.fppized.f
g95 -c -o fshaked.o    -O2                fshaked.f
gcc -c -o names.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  names.c
gcc -c -o network.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  network.c
gcc -c -o nrama.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  nrama.c
gcc -c -o nrjac.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  nrjac.c
gcc -c -o nrnb.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  nrnb.c
gcc -c -o ns.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  ns.c
gcc -c -o nsb.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  nsb.c
gcc -c -o nsgrid.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  nsgrid.c
gcc -c -o orires.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  orires.c
gcc -c -o pargs.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  pargs.c
gcc -c -o pbc.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  pbc.c
gcc -c -o pdbio.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  pdbio.c
gcc -c -o pme.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  pme.c
gcc -c -o poisson.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  poisson.c
gcc -c -o pppm.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  pppm.c
gcc -c -o princ.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  princ.c
gcc -c -o psgather.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  psgather.c
gcc -c -o pssolve.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  pssolve.c
gcc -c -o psspread.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  psspread.c
gcc -c -o pull.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  pull.c
gcc -c -o pullinit.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  pullinit.c
gcc -c -o pullio.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  pullio.c
gcc -c -o pullutil.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  pullutil.c
gcc -c -o rando.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  rando.c
gcc -c -o random.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  random.c
gcc -c -o rbin.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  rbin.c
gcc -c -o rdgroup.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  rdgroup.c
gcc -c -o readinp.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  readinp.c
gcc -c -o relax_sh.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  relax_sh.c
gcc -c -o replace.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  replace.c
gcc -c -o rmpbc.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  rmpbc.c
gcc -c -o shakef.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  shakef.c
gcc -c -o shift_util.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  shift_util.c
gcc -c -o sim_util.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  sim_util.c
gcc -c -o smalloc.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  smalloc.c
gcc -c -o sortwater.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  sortwater.c
gcc -c -o splittop.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  splittop.c
gcc -c -o stat.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  stat.c
gcc -c -o statutil.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  statutil.c
gcc -c -o strdb.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  strdb.c
gcc -c -o string2.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  string2.c
gcc -c -o symtab.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  symtab.c
gcc -c -o synclib.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  synclib.c
gcc -c -o tables.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  tables.c
gcc -c -o tgroup.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  tgroup.c
gcc -c -o tpxio.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  tpxio.c
gcc -c -o trnio.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  trnio.c
gcc -c -o trxio.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  trxio.c
gcc -c -o txtdump.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  txtdump.c
gcc -c -o typedefs.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  typedefs.c
gcc -c -o update.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  update.c
gcc -c -o vcm.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  vcm.c
gcc -c -o vec.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  vec.c
gcc -c -o viewit.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  viewit.c
gcc -c -o wgms.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  wgms.c
gcc -c -o wman.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  wman.c
gcc -c -o wnblist.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  wnblist.c
gcc -c -o writeps.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  writeps.c
gcc -c -o xdrd.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  xdrd.c
gcc -c -o xtcio.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  xtcio.c
gcc -c -o xutils.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  xutils.c
gcc -c -o xvgr.o -DSPEC_CPU -DNDEBUG  -I. -DHAVE_CONFIG_H                  xvgr.c
g95             flincs.o fsettle.fppized.o fshake.o innerf.o flincsd.o fsettled.fppized.o fshaked.o 3dview.o atomprop.o binio.o block_tx.o bondfree.o buffer.o calcgrid.o calch.o calcmu.o calcvir.o clincs.o comlib.o confio.o constr.o copyrite.o coupling.o csettle.o disre.o do_fit.o do_gct.o dummies.o ebin.o edsam.o enxio.o ewald.o ewald_util.o f77_wrappers.o fatal.o ffscanf.o fftgrid.o filenm.o fnbf.o force.o futil.o gbutil.o gctio.o genalg.o ghat.o glaasje.o gmx_system_xdr.o gmxfio.o ifunc.o index.o init.o init_sh.o innerc.o invblock.o ionize.o libxdrf.o macros.o main.o maths.o matio.o md.o mdatom.o mdebin.o mdrun.o memdump.o minimize.o mshift.o mvdata.o mvxvf.o names.o network.o nrama.o nrjac.o nrnb.o ns.o nsb.o nsgrid.o orires.o pargs.o pbc.o pdbio.o pme.o poisson.o pppm.o princ.o psgather.o pssolve.o psspread.o pull.o pullinit.o pullio.o pullutil.o rando.o random.o rbin.o rdgroup.o readinp.o relax_sh.o replace.o rmpbc.o shakef.o shift_util.o sim_util.o smalloc.o sortwater.o splittop.o stat.o statutil.o strdb.o string2.o symtab.o synclib.o tables.o tgroup.o tpxio.o trnio.o trxio.o txtdump.o typedefs.o update.o vcm.o vec.o viewit.o wgms.o wman.o wnblist.o writeps.o xdrd.o xtcio.o xutils.o xvgr.o             -lm        -o gromacs
ld: cannot find -lf95
specmake: *** [gromacs] Error 1
Error with make 'specmake build': check file '/usr/local/cpu2006/benchspec/CPU2006/435.gromacs/run/build_peak_i386-m32-gcc42-nn.0000/make.err'
  Error with make!
*** Error building 435.gromacs

Build errors: 435.gromacs(base), 435.gromacs(peak)

Parsing Flags
  Looking at 435.gromacs base i386-m32-gcc42-nn default: no stored flags!
  Looking at 435.gromacs peak i386-m32-gcc42-nn default: no stored flags!
Flag Parsing Complete

Setting Up Run Directories
Running Benchmarks
Error: 2x435.gromacs
Producing Reports
mach: default
  ext: i386-m32-gcc42-nn
    size: ref
      set: int
      set: fp
NOTICE: sw_compiler is longer than 50 characters and will be split
        format: raw -> /usr/local/cpu2006/result/CFP2006.041.rsf
        format: flags -> /usr/local/cpu2006/result/CFP2006.041.flags.html
        format: ASCII -> /usr/local/cpu2006/result/CFP2006.041.txt
        format: HTML -> /usr/local/cpu2006/result/CFP2006.041.html, CFP2006.041.gif
        format: PDF -> /usr/local/cpu2006/result/CFP2006.041.pdf
        format: Screen -> 

                                  Estimated                       Estimated
                Base     Base       Base        Peak     Peak       Peak
Benchmarks      Ref.   Run Time     Ratio       Ref.   Run Time     Ratio
-------------- ------  ---------  ---------    ------  ---------  ---------
410.bwaves                                  NR                              NR 
416.gamess                                  NR                              NR 
433.milc                                    NR                              NR 
434.zeusmp                                  NR                              NR 
435.gromacs                                 NR                              NR 
436.cactusADM                               NR                              NR 
437.leslie3d                                NR                              NR 
444.namd                                    NR                              NR 
447.dealII                                  NR                              NR 
450.soplex                                  NR                              NR 
453.povray                                  NR                              NR 
454.calculix                                NR                              NR 
459.GemsFDTD                                NR                              NR 
465.tonto                                   NR                              NR 
470.lbm                                     NR                              NR 
481.wrf                                     NR                              NR 
482.sphinx3                                 NR                              NR 
 Est. SPECfp_base2006                    --
 Est. SPECfp2006                                                         --


The log for this run is in /usr/local/cpu2006/result/CPU2006.041.log

runspec finished at Mon Oct 24 14:31:12 2011; 75 total seconds elapsed
/usr/home2/awl8049/dissertation/vmpowermgt/Programs/sched_data_collect
And the Specsingle gromacs benchmark has completed at 14:31
specsingle.sh: Telling teaplant to cycle log files
specsingle.sh: Downloading data from the power meter
specsingle.sh: Data collection complete
