90,33,42,41,46,0.68268,0.46954,0.52794,0,0.33762,0,0,0,3645.6,3645.6,9656,9656,55.74
95,33,42,41,46,0.11844,0.1907,0.085389,0.18085,0.084877,0,0,0,3645.6,3645.6,9656,9656,55.5
100,33,43,41,46,0.4033,0.41988,0.35803,0,0.39192,0,0,0,3645.6,3645.6,9372,9656,56.37
105,33,42,41,47,0.65886,0.48594,0,0.7575,0,0.25717,0,0,3645.6,3645.6,9372,9372,55.68
110,33,43,41,46,0.49173,0.43617,0.53972,0,0.3661,0,222.5,0,3645.6,3645.6,9656,9656,55.83
115,33,42,41,46,0.45712,0.47026,0,0.24121,0,0.41483,0,0,3645.6,3645.6,9656,9656,55.56
120,33,42,41,46,0.71323,0.56467,0,0.66479,0,0.39689,0,0,3567.2,3645.6,9656,9656,55.71
125,33,43,41,46,0.48274,0.43856,0.50724,0,0,0.23517,0,0,3645.6,3567.2,9372,9656,55.65
130,33,43,41,46,0.46438,0.41215,0,0.40264,0.34236,0,0,0,3645.6,3645.6,9656,9656,55.62
135,33,42,41,46,0.69715,0.52381,0,0.75611,0,0.25826,0,0,3645.6,3645.6,9372,9656,55.68
140,33,43,41,46,1.023,0.46815,0.53992,0,0.41407,0.23888,238,0,3567.2,3645.6,9656,9656,55.59
145,33,43,41,46,0.19963,0.19022,0.0993,0.14732,0.067421,0.020406,0,0,3645.6,3645.6,9656,9656,55.62
150,33,43,41,46,0.68196,0.47861,0,0.83764,0.3596,0,0,0,3645.6,3645.6,9656,9656,57.12
155,33,42,41,46,0.47512,0.42508,0.49041,0,0,0.22141,0,0,3645.6,3645.6,9656,9656,55.68
160,33,42,41,46,0.48705,0.45873,0,0.34777,0,0.25116,0,0,3567.2,3645.6,9656,9656,55.59
165,33,42,41,46,0.6576,0.47387,0,0.77947,0,0.24733,0,0,3567.2,3645.6,9656,9656,55.71
170,33,43,41,46,0.49685,0.44425,0.54748,0,0.36991,0,251.5,0,3645.6,3645.6,9656,9656,55.56
175,33,43,41,46,0.48536,0.44258,0,0.40627,0.38957,0,0,0,3645.6,3645.6,9656,9656,55.62
180,33,43,41,46,0.65595,0.4962,0,0.64875,0.46615,0,0,0,3645.6,3645.6,9656,9656,55.65
185,33,43,41,46,0.45158,0.40685,0.55865,0,0.36556,0,0,0,3645.6,3645.6,9372,9656,55.59
190,33,43,41,46,0.90228,0.38516,0.46141,0,0.39428,0.20076,0,0,3645.6,3645.6,9372,9656,55.68
195,33,43,41,46,0.58698,0.18273,0,0.51518,0.054011,0.010837,0,0,3645.6,3645.6,9656,9656,55.68
200,33,43,41,47,0.47721,0.48222,0.39132,0,0.50379,0,267,0,3645.6,3567.2,9656,9656,56.79
205,33,43,41,47,0.92826,0.40596,0,0.43199,0.33653,0.20956,0,0,3645.6,3645.6,9372,9656,55.56
210,33,43,41,46,0.71622,0.50707,0,0.7372,0,0.214,0,0,3567.2,3645.6,9372,9656,55.59
215,33,43,41,46,0.41976,0.42792,0.39608,0,0.49898,0,0,0,3645.6,3567.2,9372,9372,55.62
220,33,43,41,46,0.49088,0.446,0,0.39183,0.38043,0,0,0,3645.6,3645.6,9656,9656,55.59
225,33,42,41,46,0.67897,0.50528,0,0.80935,0,0.279,0,0,3645.6,3645.6,9656,9656,55.53
230,33,43,41,46,0.48866,0.4783,0.43114,0,0,0.37444,280.5,0,3645.6,3645.6,9940,9656,55.47
235,33,43,41,46,0.47533,0.41909,0.53186,0,0.37439,0,0,0,3645.6,3645.6,9656,9372,55.65
240,33,43,41,46,0.53342,0.69299,0.33264,0.73244,0.19155,0,0,0,3645.6,3645.6,9656,9656,55.59
245,33,42,41,46,0.2342,0.21186,0.27254,0,0,0.1296,0,0,3645.6,3645.6,9656,9372,57.72
250,33,43,41,46,0.4482,0.39287,0,0.4205,0,0.1924,0,0,3645.6,3645.6,9656,9656,56.91
255,33,43,41,46,0.68804,0.51168,0,0.78386,0,0.21385,0,0,3645.6,3645.6,9656,9656,55.68
260,33,43,41,46,0.4542,0.42354,0.49178,0,0.391,0,295,0,3645.6,3645.6,9656,9656,55.59
265,33,43,41,46,0.47352,0.41574,0,0.45408,0,0.18752,0,0,3645.6,3645.6,9656,9656,55.53
270,33,43,43,46,0.72853,0.52977,0,0.87634,0.36899,0,0,0,3645.6,3645.6,9656,9656,55.74
275,33,43,43,46,0.46334,0.46138,0.43782,0,0,0.39332,0,0,3645.6,3567.2,9656,9372,55.8
280,33,43,43,47,0.47314,0.41502,0,0.43178,0.37021,0,0,0,3645.6,3645.6,9656,9656,55.74
285,33,43,43,47,0.68795,0.50673,0.46082,0,0.40313,0,0,0,3645.6,3567.2,9656,9656,55.59
290,33,43,43,47,0.32335,0.63401,0.25351,0.23703,0.2951,0,309.5,0,3645.6,3567.2,9656,9656,55.56
295,33,43,44,46,0.20486,0.21532,0,0.15777,0,0.21034,0,0,3645.6,3645.6,9656,9656,56.85
300,33,43,44,47,0.69255,0.48811,0,0.83343,0.35015,0,0,0,3645.6,3567.2,9372,9372,55.8
305,33,43,44,46,2.8147,2.7684,18.753,0,0.88275,0,0,1.5,3645.6,3645.6,9656,9656,59.88
310,33,43,44,46,7.2749,5.4425,0,6.7917,1.622,0.49807,0,0,3645.6,3645.6,12567,12567,61.14
315,33,43,43,46,2.2367,2.8602,66.694,0,0,0.4629,0,0,3645.6,3645.6,9372,9372,60.18
320,33,43,44,46,2.1208,2.8823,69.106,0,0,0.43774,864.5,0,3645.6,3645.6,9656,9656,60.03
325,33,43,44,47,1.9772,2.6886,70.157,0,0.41076,0,0,0,3645.6,3645.6,9372,9656,60.12
330,33,43,44,46,2.2202,2.8242,74.299,0,0,0.46405,0,0,3645.6,3645.6,9656,9656,59.88
335,33,43,44,46,2.0606,2.8061,76.829,0,0,0.41429,0,0,3645.6,3645.6,9656,9656,60.12
340,33,43,44,47,1.6332,4.7797,72.895,4.492,0.040602,0,0,0,3645.6,3645.6,9656,9656,60.33
345,33,43,44,46,2.1933,2.8256,75.225,0,0.52219,0,0,0,3645.6,3567.2,9656,9656,61.26
350,33,43,44,47,2.0288,2.7896,77.235,0,0,0.48202,345.5,0,3645.6,3645.6,9372,9656,60.12
355,33,43,44,46,5.6143,8.1957,65.736,0,0.43788,0,0,0,3645.6,3645.6,9656,9656,60.96
360,33,43,44,46,5.8093,8.2472,74.25,0,0,0.49997,0,0,3645.6,3645.6,9656,9656,61.14
365,33,43,44,47,5.6146,8.1087,80.492,0,0,0.40643,0,0,3645.6,3645.6,9656,9656,61.38
370,33,43,44,47,5.4987,8.0267,73.503,0,0,0.4968,0,0,3567.2,3645.6,9372,9656,61.2
375,33,43,44,47,5.7556,8.1914,75.7,0,0.44571,0,0,0,3645.6,3645.6,9656,9656,60.93
380,33,43,45,47,5.6149,8.1151,75.264,0,0,0.40323,363,0,3645.6,3645.6,9656,9656,61.26
385,33,43,45,46,11.058,8.0701,80.012,0,0.45071,0.4911,0,0,3645.6,3645.6,9372,9656,61.17
390,33,43,45,46,5.4252,7.8238,70.261,0,0.058652,0,0,0,3645.6,3645.6,9656,9656,61.47
395,33,43,45,46,5.6349,8.167,72.89,0,0.3564,0,0,0,3645.6,3645.6,9656,9656,62.46
400,33,43,44,47,5.5902,8.1503,81.201,0,0.45715,0,0,0,3645.6,3645.6,9656,9656,61.23
405,33,43,45,47,5.7277,8.1288,77.389,0,0.47205,0,0,0,3567.2,3645.6,9656,9656,61.44
410,34,43,45,47,5.619,8.1662,80.397,0,0.43934,0,499.5,0,3645.6,3645.6,9372,9656,61.05
415,33,43,45,47,5.5339,8.0277,62.733,0,0.3648,0,0,0,3645.6,3645.6,9372,9656,61.32
420,34,43,45,46,3.4009,4.6423,50.448,0,0.52936,0,0,0,3645.6,3645.6,9656,9656,61.47
425,34,43,45,47,2.2813,3.1761,43.954,0,0,0.47135,0,0,3645.6,3645.6,9656,9656,60.9
430,34,43,45,46,2.2616,3.1731,0,11.737,0.43909,0,0,0,3645.6,3645.6,9656,9372,61.11
435,34,43,45,46,2.3322,6.1973,45.744,7.4208,0.21865,0,0,0,3645.6,3645.6,9656,9656,61.02
440,34,43,45,46,2.1812,3.1056,44.094,0,0.25824,0,435,0,3567.2,3645.6,9372,9656,66.78
445,34,43,45,46,2.2951,3.1891,49.617,0,0,0.46333,0,0,3645.6,3645.6,9656,9656,61.38
450,34,43,45,46,2.4903,3.2247,47.506,0,0,0.48656,0,0,3645.6,3645.6,9656,9656,61.47
455,34,43,45,47,2.3157,3.1884,52.843,0,0,0.41668,0,0,3645.6,3645.6,9372,9656,60.96
460,34,43,45,46,2.2731,3.1148,55.985,0,0,0.42505,0,0,3645.6,3645.6,9656,9656,60.69
465,34,43,45,46,2.622,3.4116,51.389,0,0.43726,0,0,0,3567.2,3645.6,9656,9656,60.9
470,34,43,45,46,2.2022,3.043,49.985,0,0,0.48391,393,0,3645.6,3645.6,9656,9372,60.78
475,34,43,45,46,2.1534,2.922,50.274,0,0,0.42563,0,0,3567.2,3645.6,9372,9656,60.75
480,34,43,45,46,2.3551,3.0524,50.57,0,0.46778,0,0,0,3645.6,3645.6,9656,9372,60.99
485,34,43,45,46,3.9044,2.7427,55.511,0,0.19778,0.24023,0,0,3645.6,3645.6,9656,9656,60.87
490,34,43,45,47,3.7931,2.6802,0,8.6435,0.18395,0.2143,0,0,3645.6,3645.6,9656,9656,62.46
495,34,43,45,46,2.3209,3.0232,52.353,0,0.40734,0,0,0,3645.6,3645.6,9372,9656,60.84
500,34,43,45,46,3.0883,4.3808,56.339,0,0.44375,0,388,0,3645.6,3567.2,9372,9656,61.11
505,34,43,45,47,2.9863,4.2177,59.62,0,0.40237,0,0,0,3567.2,3645.6,9656,9656,60.96
510,34,43,45,46,2.9787,3.9929,63.03,0,0.44025,0,0,0,3645.6,3645.6,9656,9656,60.54
515,34,43,45,46,2.9277,4.1356,75.309,0,0.44487,0,0,0,3645.6,3645.6,9656,9372,60.69
520,34,43,45,47,2.9528,4.183,73.769,0,0,0.47119,0,0,3645.6,3645.6,9372,9656,60.45
525,34,43,45,46,2.9615,3.9736,80.326,0,0.43046,0,0,0,3645.6,3645.6,9656,9656,60.42
530,34,43,45,46,3.7884,5.4013,75.131,0,0.45084,0,395.5,0,3645.6,3645.6,9656,9372,60.54
535,34,43,45,47,9.558,14.113,75.971,2.9448,0.040379,0.029318,0,0,3645.6,3645.6,9656,9656,60.87
540,34,43,45,46,5.2104,7.3974,77.935,0,0.42718,0,0,0,3645.6,3645.6,9656,9372,67.08
545,34,43,45,46,5.195,7.5386,64.878,0,0,0.43537,0,0,3645.6,3645.6,9656,9656,61.53
550,34,43,44,46,5.2367,15.134,71.893,8.0513,0,0.445,0,0,3645.6,3645.6,9656,9656,61.5
555,34,43,45,46,5.2946,7.4785,73.135,0,0.41522,0,0,0,3645.6,3645.6,9372,9656,61.38
560,34,43,44,47,5.1569,7.497,71.305,0,0.50724,0,393.5,0,3645.6,3645.6,9656,9656,61.41
565,34,43,44,46,5.2238,7.5028,78.537,0,0,0.3926,0,0,3645.6,3645.6,9656,9372,61.44
570,34,43,45,46,5.3205,7.5487,74.896,0,0,0.50487,0,0,3645.6,3645.6,9372,9656,61.23
575,34,43,45,46,5.0785,7.3868,70.881,0,0.44477,0,0,0,3567.2,3645.6,9656,9656,61.08
580,34,43,44,46,5.0172,14.703,63.063,16.849,0.24297,0,0,0,3645.6,3645.6,9372,9656,61.2
585,34,43,45,46,6.0758,8.4724,66.99,0,0,0.18068,0,0,3645.6,3645.6,9372,9372,61.56
590,34,43,45,46,5.1289,7.4493,62.017,0,0.47053,0,389,0,3645.6,3645.6,9656,9656,62.43
595,34,43,44,47,5.2322,7.5677,79.302,0,0.51529,0,0,0,3645.6,3567.2,9656,9656,61.26
600,34,43,44,47,5.3227,7.5023,73.768,0,0.43868,0,0,0,3645.6,3645.6,9656,9656,61.26
605,34,43,43,49,5.1179,7.4528,73.02,0,0.47339,0,0,0,3645.6,3645.6,9372,9656,61.2
610,34,43,43,49,5.1845,7.4936,75.174,0,0,0.43841,0,0,3645.6,3645.6,9656,9656,61.32
615,34,43,43,49,5.322,7.5104,77.934,0,0,0.48034,0,0,3645.6,3567.2,9656,9656,61.2
620,34,43,43,49,5.1215,7.4653,67.898,0,0.49116,0,450.5,0,3645.6,3645.6,9656,9656,61.29
625,34,44,43,49,5.213,7.467,0,14.652,0,0.37373,0,0,3645.6,3645.6,9372,9656,61.5
630,34,44,43,50,5.1169,14.663,73.045,6.6695,0,0.27166,0,0,3645.6,3645.6,9372,9656,61.23
635,34,44,43,50,4.9011,7.2134,75.335,0,0,0.25652,0,0,3645.6,3645.6,9372,9656,63.06
640,34,44,42,50,5.1231,7.4609,77.943,0,0.46497,0,0,0,3645.6,3645.6,9656,9656,61.5
645,34,44,42,50,5.4499,7.6733,78.436,0,0,0.45955,0,0,3645.6,3567.2,9656,9656,61.44
650,34,44,42,50,5.3876,7.8055,78.043,0,0.46566,0,401,0,3645.6,3645.6,9656,9656,61.56
655,34,44,42,51,5.1997,7.4788,74.461,0,0.44282,0,0,0,3645.6,3645.6,9656,9656,61.56
660,34,45,42,50,5.2559,7.4834,68.264,0,0,0.48593,0,0,3645.6,3645.6,9372,9372,61.53
665,34,45,42,51,5.182,7.4795,70.844,0,0.37832,0,0,0,3645.6,3645.6,9656,9656,61.47
670,34,45,42,50,9.7949,6.2599,0,5.7905,10.172,2.569,0,0,3645.6,3645.6,9372,9656,61.62
675,34,45,42,51,2.9395,1.0361,0.62117,0,6.6044,42.67,0,0,3645.6,3645.6,9656,9656,60.75
680,34,45,42,51,0.90852,1.2934,0.20897,0.29871,1.1228,0,421.5,0,3645.6,3645.6,9656,9372,60.6
685,34,45,42,52,2.6686,0.99549,0,0.54971,49.121,0.46503,0,0,3645.6,3645.6,9656,9656,62.91
690,34,45,42,51,2.8409,1.0076,0.61596,0,37.893,11.288,0,0,3645.6,3645.6,9656,9372,60.69
695,34,45,42,50,2.5501,0.97438,0.59667,0,36.404,12.449,0,0,3645.6,3567.2,9372,9372,60.93
700,34,45,42,51,2.5964,0.98612,0.57788,0,2.4944,46.187,0,0,3645.6,3645.6,9656,9656,60.69
705,34,45,42,50,2.9229,1.0442,0.66302,0,46.583,2.438,0,0,3645.6,3645.6,9656,9656,60.75
710,34,45,42,51,2.7045,1.0398,0.66297,0,22.958,26.39,475,0.5,3645.6,3645.6,9656,9372,60.69
715,34,45,42,51,2.6629,0.9953,0,0.54978,32.76,16.485,0,0,3645.6,3645.6,9656,9656,60.78
720,34,45,42,51,3.0009,1.1103,0.56168,0,24.086,24.733,0,0,3645.6,3645.6,9372,9372,60.66
725,34,45,42,50,1.2272,1.8277,0.44831,0.32194,0,42.659,0,0,3645.6,3645.6,9656,9656,60.9
730,34,45,42,51,1.8403,0.65548,0,0.27533,0.072263,49.028,0,0,3645.6,3645.6,9372,9656,60.75
735,34,45,42,50,2.9331,1.0604,0.97913,0,48.793,0.51021,0,0,3645.6,3645.6,9656,9656,62.28
740,34,45,42,51,2.7607,1.0698,0.71978,0,45.763,2.5829,415,0,3567.2,3567.2,9656,9656,60.93
745,34,45,41,51,1.3774,1.0348,0,0.51572,46.12,0,0,0,3567.2,3645.6,9656,9372,60.87
750,34,45,42,51,2.858,1.0244,0,0.68879,15.138,34.457,0,0,3724,3645.6,9372,9372,60.78
755,34,45,41,51,2.6909,1.0345,0.83997,0,22.642,25.959,0,0,3645.6,3645.6,9656,9656,60.87
760,34,46,41,51,2.67,1.0115,0,0.51517,21.801,26.887,0,0,3645.6,3645.6,9656,9656,60.93
765,34,46,41,52,4.3352,1.5276,0.61087,0,33.32,19.37,0,0,3645.6,3645.6,9656,9656,60.96
770,34,46,41,51,16.547,5.7204,0.53226,0,7.65,72.551,411,0,3645.6,3645.6,9656,9656,61.83
775,34,46,41,52,7.6075,10.276,0.35619,0.44283,77.082,0,0,0,3645.6,3645.6,9656,9656,61.74
780,34,46,42,51,15.234,5.1006,0,0.47721,80.616,0.203,0,0,3645.6,3645.6,9656,9656,64.47
785,34,46,41,52,15.428,5.3013,0.65835,0,22.522,58.646,0,0,3645.6,3567.2,9656,9656,61.77
790,34,46,42,52,9.5765,6.6624,0.5831,0,0,59.218,0,0,3645.6,3645.6,9656,9656,61.74
795,34,46,41,52,15.735,5.3112,0,0.75172,59.144,21.808,0,0,3645.6,3645.6,9656,9372,61.8
800,34,46,41,52,7.8119,5.37,0.70354,0,41.141,0,543,0,3724,3645.6,9656,9656,61.98
805,34,46,42,51,15.63,5.3072,0,0.56908,26.507,54.437,0,0,3645.6,3645.6,9372,9656,61.65
810,34,46,41,52,15.747,5.3749,0.61864,0,53.928,27.114,0,0,3645.6,3645.6,9656,9372,61.77
815,34,46,41,52,15.434,5.2716,0.72008,0,45.05,35.913,0,0,3645.6,3645.6,9656,9656,61.83
820,34,46,41,52,14.639,5.0049,0.5277,0,5.1835,71.79,0,0,3645.6,3645.6,9656,9656,61.77
825,34,46,41,52,1.8312,1.1768,0.10859,0,1.2752,0,0,0,3645.6,3645.6,9656,9656,61.47
830,34,46,41,52,2.0113,1.4975,0.58499,0,19.043,0,419.5,0,3645.6,3645.6,9656,9656,64.02
835,34,46,41,52,4.3232,1.5454,0,0.61435,24.49,3.5551,0,0,3645.6,3645.6,9372,9656,61.47
840,34,46,41,52,2.1756,1.5437,0,0.60185,0,11.053,0,0,3645.6,3645.6,9372,9656,61.14
845,34,46,41,52,4.115,1.5091,0.60191,0,0.4324,27.713,0,0,3645.6,3645.6,9656,9656,61.23
850,34,46,41,53,4.2184,1.5217,0,0.59899,26.224,1.6708,0,0,3645.6,3645.6,9372,9372,61.35
855,34,46,42,52,4.294,1.5234,0,0.67625,17.855,10.055,0,0,3645.6,3645.6,9656,9656,61.17
860,34,46,41,52,4.1526,1.5339,0,0.43506,9.0503,19,484.5,0.5,3645.6,3645.6,9372,9656,61.23
865,34,46,41,52,4.234,1.4874,0,0.67144,16.817,11.15,0,0,3645.6,3645.6,9656,9656,61.32
870,34,46,41,52,4.2653,1.5007,0.58424,0,2.4871,25.452,0,0,3645.6,3645.6,9656,9656,61.29
875,34,46,41,52,3.1914,1.0927,0.085316,0,0.080888,27.138,0,0,3645.6,3645.6,9656,9656,61.29
880,34,46,41,52,4.0901,1.4642,0,0.52308,8.9442,18.744,0,0,3724,3645.6,9656,9656,62.64
885,34,46,41,52,2.1276,1.5045,0.62986,0,27.344,0,0,0,3645.6,3645.6,9372,9656,61.44
890,34,46,41,52,2.049,1.4989,0.67913,0,21.233,0,434.5,0,3645.6,3645.6,9372,9656,61.26
895,34,47,41,52,4.5348,1.6034,0,0.62023,26.376,1.6121,0,0,3645.6,3645.6,9656,9656,61.29
900,34,47,41,53,4.6892,1.6601,0,0.63119,14.311,13.593,0,0,3567.2,3567.2,9656,9656,61.71
905,34,47,41,52,4.4923,1.6331,0.5797,0,12.059,15.592,0,0,3645.6,3645.6,9656,9656,61.77
910,34,47,41,53,4.5754,1.608,0,0.60647,16.089,11.675,0,0,3645.6,3645.6,9372,9656,61.77
915,34,47,41,52,4.7165,1.6445,0.53749,0,1.5712,26.239,0,0,3645.6,3645.6,9372,9372,61.83
920,34,47,41,52,2.079,2.9741,0.35132,0.31494,0,1.6742,439,0,3645.6,3645.6,9656,9656,61.77
925,34,47,41,53,4.205,1.4279,0,0.47826,0.20313,27.757,0,0,3645.6,3567.2,9656,9656,66.48
930,34,47,42,52,4.698,1.6415,0,0.6741,18.259,9.921,0,0,3645.6,3645.6,9656,9372,61.77
935,34,47,41,52,4.5061,1.6351,0.54948,0,0.47751,27.614,0,0,3724,3645.6,9656,9656,61.8
940,34,47,41,52,4.5681,1.6008,0,0.636,9.4419,18.433,0,0,3645.6,3645.6,9656,9656,61.74
945,34,47,41,51,4.7197,1.6694,0,0.65729,10.145,17.813,0,0,3645.6,3645.6,9656,9656,61.74
950,34,46,41,51,4.7131,1.7127,0.80757,0,24.694,3.0089,503,0,3645.6,3645.6,9372,9656,61.86
955,34,46,42,52,4.666,1.6305,0.90714,0,15.82,11.977,0,0,3645.6,3645.6,9656,9656,61.86
960,34,46,41,51,6.6964,2.3559,0,0.52068,2.6076,38.909,0,0,3645.6,3645.6,9372,9656,61.74
965,34,46,41,51,4.3896,1.5913,0,0.40014,43.954,40.885,0,0,3645.6,3645.6,9656,9372,60.84
970,34,46,41,51,2.1661,2.979,0.34925,0.50017,0,80.992,0,0,3645.6,3645.6,9656,9372,60.75
975,34,46,41,51,2.0676,1.3963,0,0.44433,51.838,0,0,0,3645.6,3645.6,9656,9372,61.86
980,34,46,41,51,2.3285,1.7096,1.0575,0,0,80.153,452,0,3645.6,3645.6,9656,9656,60.69
985,34,46,41,51,4.7884,1.6987,0,0.63731,55.575,29.619,0,0,3645.6,3645.6,9656,9656,60.78
990,34,46,41,51,4.721,1.6847,0,0.55824,58.053,27.04,0,0,3645.6,3645.6,9656,9656,60.72
995,34,46,41,50,4.5232,1.6369,0.62917,0,48.034,36.555,0,0,3645.6,3645.6,9656,9656,60.69
1000,34,46,41,50,4.9823,1.7781,0,1.5775,0.4599,83.753,0,0,3724,3645.6,9656,9656,60.81
1005,34,46,41,50,4.7247,1.6632,0.65725,0,66.824,18.764,0,0,3645.6,3645.6,9372,9656,60.81
1010,34,46,41,50,4.5941,1.6661,0.68463,0,38.485,45.667,456,0,3645.6,3645.6,9656,9656,60.87
1015,34,46,42,49,4.7902,1.6764,0,0.69075,50.311,35.003,0,0,3567.2,3645.6,9372,9656,60.9
1020,34,46,41,49,1.9482,1.2928,0.088495,0,0.11139,0,0,0,3645.6,3567.2,9372,9656,60.75
1025,34,46,41,49,4.3896,1.6054,0,0.41792,0.49716,84.566,0,0,3645.6,3645.6,9656,9656,64.59
1030,34,45,41,49,4.6698,1.6246,0,0.6904,31.042,53.728,0,0,3645.6,3645.6,9656,9656,60.72
1035,34,45,42,48,4.7099,1.6762,0.65783,0,19.423,65.307,0,0,3724,3645.6,9656,9656,60.93
1040,34,45,42,48,9.6914,3.3605,0.6432,0,80.657,4.0918,464.5,0,3645.6,3645.6,9656,9656,60.81
1045,34,45,41,48,16.896,5.7166,0,0.71627,49.731,35.85,0,0,3645.6,3645.6,9656,9656,61.98
1050,34,45,41,48,16.824,5.721,0,0.60903,0.58018,85.094,0,0,3645.6,3645.6,9656,9656,61.92
1055,34,45,41,48,16.557,5.6339,0.64215,0,62.271,23.36,0,0,3645.6,3645.6,9656,9656,61.98
1060,34,45,41,48,16.901,5.709,0,0.66494,4.1266,81.577,0,0,3645.6,3645.6,9656,9656,61.8
1065,34,45,41,48,16.701,5.6637,0.61715,0,46.815,38.618,0,0,3645.6,3645.6,9372,9656,62.16
1070,34,45,41,49,15.88,5.3414,0,0.18088,42.346,43.208,530.5,0,3645.6,3645.6,9656,9656,62.1
1075,34,45,41,48,16.78,5.6642,0,0.71624,0.53123,84.579,0,0,3645.6,3645.6,9656,9656,63.12
1080,34,45,42,47,8.5236,5.8,0,0.5931,82.062,0,0,0,3645.6,3645.6,9656,9656,61.77
1085,34,45,41,48,16.727,5.7408,0.64575,0,28.272,57.73,0,0,3567.2,3645.6,9656,9656,62.25
1090,34,44,41,47,16.765,5.6848,0,0.57375,84.467,0.5944,0,0,3645.6,3645.6,9656,9656,61.83
1095,34,45,41,48,16.693,5.6652,0,0.58284,42.475,42.628,0,0,3567.2,3645.6,9656,9656,61.95
1100,34,44,42,47,16.595,5.683,0,0.40296,32.639,52.655,529.5,0.5,3645.6,3645.6,9656,9656,61.71
1105,34,44,41,47,16.972,5.7211,0,0.72784,22.903,62.949,0,0,3567.2,3645.6,9656,9656,61.74
1110,34,44,41,48,4.8322,3.4018,0.43772,0,0,47.018,0,0,3645.6,3645.6,9656,9656,61.83
1115,34,44,42,47,0.31408,0.57409,0.27979,0.30362,0,0.12144,0,0,3645.6,3645.6,9656,9372,55.98
1120,33,44,42,47,0.85057,0.65736,0,0.63116,0,0.74622,0,0,3645.6,3645.6,9372,9656,57.06
1125,34,44,42,47,0.52897,0.47798,0.47963,0,0.42352,0,0,0,3645.6,3645.6,9656,9656,56.01
1130,33,44,41,47,0.53868,0.47595,0.50881,0,0.3978,0,615.5,0,3645.6,3645.6,9656,9656,55.8
1135,33,44,42,47,0.65537,0.50924,0,0.69387,0.4088,0,0,0,3645.6,3567.2,9656,9656,55.95
1140,33,44,41,47,0.56479,0.51369,0,0.41483,0,0.40855,0,0,3645.6,3645.6,9372,9656,56.01
1145,33,44,42,47,0.48702,0.44483,0.43661,0,0.3802,0,0,0,3645.6,3645.6,9656,9656,55.83
1150,33,44,41,47,1.1935,0.51707,0,0.45761,0.50641,0.41834,0,0,3645.6,3645.6,9656,9656,55.89
1155,33,44,41,47,0.56367,0.46824,0,0.54841,0.36128,0,0,0,3724,3645.6,9656,9656,55.92
1160,33,44,41,47,0.52974,0.47315,0.54753,0,0.4199,0,601.5,0,3645.6,3645.6,9372,9656,55.89
1165,33,44,42,47,0.47228,0.30103,0.67605,0,0.23484,0,0,0,3645.6,3645.6,9656,9656,55.83
1170,33,44,41,47,0.31644,0.27546,0,0.24147,0.19089,0,0,0,3567.2,3645.6,9656,9656,56.97
1175,33,44,41,47,0.48964,0.4485,0.4688,0,0.37185,0,0,0,3567.2,3645.6,9656,9372,55.77
1180,33,44,42,47,0.61093,0.51364,0,0.4859,0.46739,0,0,0,3645.6,3645.6,9372,9372,55.83
1185,33,44,42,47,0.54267,0.44885,0,0.5679,0,0.19973,0,0,3645.6,3645.6,9372,9656,55.77
1190,33,44,41,47,0.46682,0.46293,0.47005,0,0,0.39441,480.5,0,3645.6,3645.6,9656,9656,55.74
1195,33,44,41,47,0.68211,0.52954,0,0.74013,0,0.28116,0,0,3567.2,3567.2,9372,9656,55.95
