pic0: pic0=NB_ht_bus1_bandwidth,umask0=0x01
pic1: pic1=NB_ht_bus1_bandwidth,umask=0x02
pic2: pic2=NB_ht_bus1_bandwidth,umask=0x04
pic3: pic3=NB_ht_bus1_bandwidth,umask=0x08,sys
   time cpu event      pic0      pic1      pic2      pic3 
  5.001   0  tick   1686354   4680130   4680130   4680130 
  5.001   1  tick  26399638  29751635  29751635  29751635 
 10.001   0  tick   3232455  24243196  24243196  24243196 
 10.001   1  tick  90066331 132762582 132762593 132762607 
 15.001   0  tick   1632674     69321     69321     69321 
 15.001   1  tick  56610279  62211053  62211042  62211028 
 20.001   1  tick  50045809  56992060  56992071  56992076 
 20.003   0  tick    573758      6753      6753      6753 
 25.001   0  tick   2392531     11914     11914     11914 
 25.001   1  tick  68234767  91588506  91588505  91588506 
 30.001   0  tick   2952217     18439     18439     18439 
 30.001   1  tick  64725935  84593970  84593970  84593970 
 35.001   0  tick    477656      5146      5146      5146 
 35.003   1  tick  46141424  44823047  44823049  44823058 
 40.001   0  tick   1132318     13455     13455     13455 
 40.001   1  tick  46258633  36164695  36164699  36164698 
 45.001   0  tick   1636866     21015     21015     21015 
 45.001   1  tick  58419285  69738679  69738663  69738649 
 50.001   0  tick   1591706     18190     18190     18190 
 50.001   1  tick  53858129  61037401  61037401  61037401 
 55.001   0  tick    933707      9623      9623      9623 
 55.001   1  tick  57115654  73852526  73852526  73852526 
 60.001   0  tick   2077464     11979     11979     11979 
 60.001   1  tick  51990103  36410178  36410188  36410194 
 65.001   0  tick   1592718     18208     18208     18208 
 65.001   1  tick  70897109 123874185 123874186 123874193 
 70.001   0  tick   1636423     18218     18218     18218 
 70.001   1  tick  47339206  32507092  32507081  32507068 
 75.001   1  tick  46588082  36505382  36505382  36505382 
 75.914   0  tick   1336303      3367      3367      3367 
 80.001   1  tick  70945957  75705028  75705028  75705028 
 80.001   0  tick   1547363     18020     18020     18020 
 85.001   0  tick   1656015     18224     18224     18224 
 85.001   1  tick  72336395  61672599  61672599  61672599 
 90.001   0  tick   1177966     14414     14414     14414 
 90.001   1  tick  63288083  69096667  69096667  69096667 
 95.001   0  tick   1662216      5462      5462      5462 
 95.001   1  tick  46545822  22951364  22951375  22951380 
100.001   0  tick   1654548     18208     18208     18208 
100.001   1  tick  65489367  68637249  68637238  68637233 
105.001   1  tick  46831999  19413946  19413946  19413946 
105.001   0  tick   1535951     21005     21005     21005 
110.001   0  tick    681466      6774      6774      6774 
110.905   1  tick  51008782  21265565  21265565  21265565 
115.001   0  tick   2216804     11832     11832     11832 
115.001   1  tick  39882320  24018725  24018725  24018741 
120.001   0  tick   2893910     19516     19516     19516 
120.001   1  tick  78796613  99117502  99117502  99117486 
125.001   1  tick  48698692  36527685  36527696  36527701 
125.517   0  tick   1353694       628       628       628 
130.001   0  tick   4305280     17946     17946     17946 
130.001   1  tick 123241316 208447230 208447219 208447214 
135.001   0  tick   1054123     14277     14277     14277 
135.008   1  tick  61450075  47187421  47187421  47187421 
140.001   0  tick    540359      7122      7122      7122 
140.001   1  tick  45179080  21495602  21495618  21495618 
145.001   0  tick   2969833     18218     18218     18218 
145.001   1  tick  67954671  59587894  59587878  59587878 
150.001   0  tick   1607720     19766     19766     19766 
150.001   1  tick  59450405  45728774  45728788  45728788 
155.001   1  tick  47248095  22292725  22292711  22292711 
155.002   0  tick    507998      5714      5714      5714 
160.001   1  tick  57101653  43495273  43495273  43495273 
160.001   0  tick   1152360     12954     12954     12954 
165.001   0  tick   2878645     21079     21079     21079 
165.001   1  tick  60888845  44911964  44911964  44911964 
170.001   1  tick  68207109  70736787  70736787  70736787 
170.089   0  tick   1866437      6748      6748      6748 
175.001   0  tick   1085687     11976     11976     11976 
175.001   1  tick  58202295  40970025  40970025  40970025 
180.001   0  tick   1610099     20306     20306     20306 
180.001   1  tick  61583625  49032245  49032245  49032245 
185.001   0  tick   1609004     18252     18252     18252 
185.001   1  tick  62089201  46811143  46811143  46811143 
190.001   0  tick    848312      9358      9358      9358 
190.001   1  tick  66476096  65691240  65691240  65691240 
195.001   0  tick    800008     12178     12178     12178 
195.001   1  tick  46587793  14455472  14455472  14455472 
200.001   0  tick   2881655     18230     18230     18230 
200.001   1  tick  67014902  58370162  58370162  58370162 
205.001   1  tick  80371452  94385931  94385942  94385947 
205.001   0  tick   2160035      9330      9330      9330 
210.001   0  tick    787528     10031     10031     10031 
210.001   1  tick  49480960  11846623  11846612  11846607 
215.001   0  tick   1620662     18196     18196     18196 
215.001   1  tick  56302108  31998079  31998089  31998095 
220.001   0  tick   1652984     18196     18196     18196 
220.001   1  tick  63873561  46150226  46150216  46150210 
225.001   0  tick   1180604     15791     15791     15791 
225.007   1  tick  53043820  31559647  31559647  31559647 
230.001   0  tick    414668      5639      5639      5639 
230.001   1  tick  77331559  89640163  89640163  89640163 
235.001   0  tick   2871976     19813     19813     19813 
235.001   1  tick 106974957 276328081 276328081 276328081 
240.001   1  tick  59358223  35159474  35159474  35159474 
240.004   0  tick   2500050     13541     13541     13541 
245.001   0  tick    450622      5804      5804      5804 
245.001   1  tick  72280329  78517593  78517593  78517593 
250.001   0  tick   1629244     18240     18240     18240 
250.001   1  tick  86457115 116386637 116386637 116386637 
255.001   0  tick   1626904     23568     23568     23568 
255.001   1  tick  92782318 180284927 180284927 180284927 
260.001   1  tick  65276900 126359417 126359417 126359417 
260.834   0  tick   2896299     18182     18182     18182 
265.001   0  tick     58649      2265      2265      2265 
265.001   1  tick 163361891 111857684 111857684 111857684 
270.001   0  tick   1630745     19207     19207     19207 
270.001   1  tick 181597160 246555597 246555597 246555597 
275.001   0  tick   1622218     18190     18190     18190 
275.001   1  tick 211998089 443186659 443186659 443186659 
280.001   1  tick 215484540 462900809 462900809 462900809 
280.003   0  tick   1060816     12253     12253     12253 
285.001   0  tick    533364      9415      9415      9415 
285.001   1  tick 183954192 259287860 259287860 259287860 
290.001   0  tick   1612640     18190     18190     18190 
290.001   1  tick 202629872 371459193 371459194 371459194 
295.001   0  tick   1608667     18947     18947     18947 
295.001   1  tick 196497892 320247595 320247594 320247594 
300.001   0  tick   1671542     19229     19229     19229 
300.001   1  tick 186538502 284898710 284898710 284898710 
305.001   0  tick      4522       366       366       366 
305.001   1  tick 194426677 325681423 325681423 325681423 
310.001   0  tick   2868022     18196     18196     18196 
310.001   1  tick 228964941 516960185 516960185 516960185 
315.001   0  tick   1612666     21157     21157     21157 
315.001   1  tick 187208782 284338815 284338815 284338815 
320.001   0  tick   1101721      9166      9166      9166 
320.709   1  tick 194675188 428849295 428849295 428849295 
325.001   0  tick   1769543     11519     11519     11519 
325.001   1  tick  60107147 103164415 103164415 103164415 
330.001   1  tick 163012394 242548748 242548748 242548748 
330.011   0  tick   4240813     19153     19153     19153 
335.001   0  tick     50221       460       460       460 
335.001   1  tick 175080320 315524418 315524418 315524418 
340.001   0  tick   1614926     18190     18190     18190 
340.001   1  tick 184725022 372549251 372549251 372549251 
345.001   0  tick   2830227     26309     26309     26309 
345.001   1  tick 228025835 653754356 653754356 653754356 
350.001   1  tick 152497363 163392059 163392059 163392059 
350.771   0  tick   2091228      9206      9206      9206 
355.001   0  tick    889118      9400      9400      9400 
355.001   1  tick 139796263  66078925  66078925  66078925 
360.001   0  tick   1558228     18204     18204     18204 
360.001   1  tick 177604456 318599599 318599599 318599599 
365.001   1  tick 151517368 158898913 158898913 158898913 
365.011   0  tick   2195892      9338      9338      9338 
370.001   0  tick    779508      9224      9224      9224 
370.001   1  tick 180330223 353970700 353970700 353970700 
375.001   0  tick   1631742     18870     18870     18870 
375.001   1  tick 161532334 218765609 218765609 218765609 
380.001   0  tick   2937472     18196     18196     18196 
380.001   1  tick 175988752 389460872 389460872 389460872 
385.001   1  tick  98530378 271108414 271108414 271108414 
385.008   0  tick    347978      4301      4301      4301 
390.001   0  tick   2598241     14581     14581     14581 
390.001   1  tick 186277255 177602788 177602788 177602788 
395.001   0  tick   1658957     18230     18230     18230 
395.001   1  tick 180993942 142758908 142758908 142758908 
400.001   1  tick 220586213 431440313 431440313 431440313 
400.004   0  tick   1400396     17258     17258     17258 
405.001   0  tick    199374      4959      4959      4959 
405.001   1  tick 231427744 513572170 513572170 513572170 
410.001   0  tick   1682548     18190     18190     18190 
410.001   1  tick 202235115 294282595 294282595 294282595 
415.001   0  tick   2830332     18240     18240     18240 
415.001   1  tick 241665027 561806803 561806803 561806803 
420.001   1  tick 205352615 333626997 333626997 333626997 
420.001   0  tick    865110      9292      9292      9292 
425.001   0  tick   3466804      9278      9278      9278 
425.001   1  tick 170323119  52091997  52091997  52091997 
430.001   0  tick   1556954     19198     19198     19198 
430.001   1  tick 233066558 500478564 500478564 500478564 
435.001   1  tick 184982230 186615012 186615012 186615012 
435.010   0  tick    868871     12177     12177     12177 
440.001   0  tick    795436      9316      9316      9316 
440.001   1  tick 206763968 312248844 312248844 312248844 
445.001   0  tick   1620916     18230     18230     18230 
445.001   1  tick 184521773 167745598 167745598 167745598 
450.001   0  tick   1639466     19863     19863     19863 
450.001   1  tick 230073895 484944497 484944497 484944497 
455.001   0  tick   1180675     13244     13244     13244 
455.007   1  tick 139200235 145603810 145603810 145603810 
460.001   0  tick    386796      6203      6203      6203 
460.001   1  tick 150260822 231110055 231110055 231110055 
465.001   0  tick   2890955     19508     19508     19508 
465.001   1  tick 283487747 762668197 762668197 762668197 
470.001   1  tick 230919758 401652774 401652774 401652774 
470.001   0  tick   1750890     18532     18532     18532 
475.001   1  tick 205594222 199003980 199003980 199003980 
475.005   0  tick    535209      7241      7241      7241 
480.001   0  tick   2400128     12486     12486     12486 
480.001   1  tick 242959587 485887789 485887789 485887789 
485.001   0  tick   1618368     18196     18196     18196 
485.001   1  tick 234430324 420139613 420139613 420139613 
490.001   1  tick 223321347 348727819 348727819 348727819 
490.268   0  tick   2114609     10760     10760     10760 
495.001   0  tick   1437233     12896     12896     12896 
495.001   1  tick 220586848 326122533 326122533 326122533 
500.001   0  tick   1967020     18196     18196     18196 
500.001   1  tick 202090622 180659696 180659696 180659696 
505.001   0  tick   1902839     18042     18042     18042 
505.002   1  tick 214479118 277586384 277586384 277586384 
510.001   0  tick     64792       532       532       532 
510.001   1  tick 212177428 269631889 269631903 269631903 
515.001   0  tick   1658240     18196     18196     18196 
515.001   1  tick 213536225 266173032 266173018 266173018 
520.001   0  tick   1635650     21252     21252     21252 
520.001   1  tick 212158818 252139650 252139650 252139650 
525.001   1  tick 203658327 203052909 203052909 203052909 
525.770   0  tick   3345832     12109     12109     12109 
530.001   0  tick   1041952      9356      9356      9356 
530.001   1  tick 152353983 112700861 112700861 112700861 
535.001   0  tick   1606094     18186     18186     18186 
535.001   1  tick 121948290 106958823 106958823 106958823 
540.001   1  tick  58430093  78330665  78330665  78330665 
540.495   0  tick   2631172     14542     14542     14542 
545.001   0  tick   1847578      4076      4076      4076 
545.001   1  tick  53895546  54223169  54223169  54223169 
550.001   0  tick   2624615     18945     18945     18945 
550.001   1  tick  79471100 186175296 186175305 186175305 
555.001   1  tick  51277809  47163218  47163209  47163209 
555.031   0  tick    917473      6229      6229      6229 
560.001   0  tick   1713399     15754     15754     15754 
560.001   1  tick  53229623  42280874  42280874  42280874 
565.001   0  tick   1977254     18136     18136     18136 
565.001   1  tick  61726134  92677027  92677027  92677027 
570.001   0  tick   1906669     18134     18134     18134 
570.723   1  tick  81516199 172312245 172312245 172312245 
575.001   0  tick   1007786       500       500       500 
575.001   1  tick  41157067  17479780  17479780  17479780 
580.001   0  tick   3986456     20490     20490     20490 
580.001   1  tick  67918947 125450096 125450096 125450096 
585.001   0  tick    865210     12193     12193     12193 
585.001   1  tick  63180295 108566293 108566293 108566293 
590.001   0  tick   1146306      9553      9553      9553 
590.001   1  tick  64348713  76623651  76623651  76623651 
595.001   0  tick   1819853     18088     18088     18088 
595.001   1  tick  48034288  31898249  31898249  31898249 
600.001   0  tick   1605664     18258     18258     18258 
600.001   1  tick  60960952 117220873 117220873 117220873 
605.001   0  tick    865128     11119     11119     11119 
605.002   1  tick  54315145  76562824  76562824  76562824 
610.001   0  tick    761419     10003     10003     10003 
610.001   1  tick  75577099 102032860 102032860 102032860 
615.001   0  tick   1601158     21229     21229     21229 
615.001   1  tick  68651198  84446428  84446428  84446428 
620.001   0  tick   1634322     18196     18196     18196 
620.001   1  tick  79080141 151303937 151303937 151303937 
625.001   1  tick  71059279 108646526 108646526 108646526 
625.004   0  tick   1423857     18357     18357     18357 
630.001   0  tick    206486      2308      2308      2308 
630.001   1  tick  65947432  81650092  81650092  81650092 
635.001   0  tick   4175590     18190     18190     18190 
635.001   1  tick  81985478 165293120 165293120 165293120 
640.001   0  tick   1392082     11440     11440     11440 
640.058   1  tick  85903741 195909337 195909351 195909368 
645.001   0  tick   1208335      9341      9341      9341 
645.001   1  tick  80116152 167926754 167926740 167926723 
650.001   0  tick   2498346     18190     18190     18190 
650.001   1  tick  78678985 148503799 148503799 148503799 
655.001   0  tick   2212653      9124      9124      9124 
655.378   1  tick  96097430 238891372 238891372 238891372 
660.001   0  tick   1686833      9502      9502      9502 
660.001   1  tick  62588653  79814242  79814242  79814242 
665.001   0  tick   2982144     20263     20263     20263 
665.001   1  tick  70817735  78868523  78868523  78868523 
670.001   1  tick  63193189 103658868 103658868 103658868 
670.004   0  tick   1015119     11695     11695     11695 
675.001   0  tick    662517     10741     10741     10741 
675.001   1  tick  65979242 128615499 128615499 128615499 
680.001   0  tick   1626595     18218     18218     18218 
680.001   1  tick  76497179 180922597 180922597 180922597 
685.001   0  tick   1618632     18130     18130     18130 
685.001   1  tick  95242497 177222816 177222830 177222830 
690.001   0  tick   1494602     19644     19644     19644 
690.005   1  tick  90878000 192230176 192230162 192230162 
695.001   0  tick    122802      1090      1090      1090 
695.001   1  tick  76585535 112554199 112554199 112554199 
700.001   0  tick   1583848     18405     18405     18405 
700.001   1  tick  93454146 208822519 208822519 208822519 
705.001   0  tick   1638522     21137     21137     21137 
705.001   1  tick  73419682  90006655  90006670  90006670 
710.001   0  tick   1629304     18252     18252     18252 
710.001   1  tick  88513939 175911235 175911220 175911220 
715.001   1  tick  76597343 119347404 119347404 119347404 
715.008   0  tick    316423      3612      3612      3612 
720.001   0  tick   1324871     15120     15120     15120 
720.001   1  tick  72960383  88359560  88359560  88359563 
725.001   0  tick   1615670     18253     18253     18253 
725.001   1  tick  87291075 165250562 165250562 165250559 
730.001   0  tick   1614146     18405     18405     18405 
730.001   1  tick  86666259 166730790 166730790 166730790 
735.001   0  tick    848362     12193     12193     12193 
735.001   1  tick  81315056 151670854 151670854 151670854 
740.001   0  tick   2099938      9803      9803      9803 
740.001   1  tick  87547194 143316899 143316899 143316899 
745.001   0  tick   1635649     18167     18167     18167 
745.001   1  tick  60828353  60197098  60197098  60197098 
750.001   1  tick  70919909 138660870 138660870 138660870 
750.715   0  tick   2902724     18192     18192     18192 
755.001   0  tick     65296       438       438       438 
755.001   1  tick  66364972 107239885 107239885 107239885 
760.001   0  tick   1637646     18411     18411     18411 
760.001   1  tick  89887151  89706207  89706207  89706207 
765.001   0  tick   1643811     23784     23784     23784 
765.001   1  tick  49541821  41805977  41805977  41805977 
770.001   0  tick   1185141     13497     13497     13497 
770.002   1  tick  50070176  47003740  47003740  47003740 
775.001   0  tick    411823      5586      5586      5586 
775.001   1  tick  38793838  21539673  21539673  21539673 
780.001   0  tick   2873915     18330     18330     18330 
780.001   1  tick  39547653  16177618  16177624  16177624 
785.001   0  tick   1584956     18801     18801     18801 
785.001   1  tick  51723318  48530336  48530340  48530351 
790.001   1  tick  47897274  46453982  46453972  46453961 
790.003   0  tick    691144      8402      8402      8402 
795.001   0  tick    964573     13362     13362     13362 
795.001   1  tick  44162801  31292790  31292791  31292806 
800.001   0  tick   2914710     19039     19039     19039 
800.001   1  tick  68343295  84777346  84777345  84777330 
805.001   1  tick  62868239  78276659  78276659  78276659 
805.117   0  tick   2086401      9126      9126      9126 
810.001   0  tick    882596      9454      9454      9454 
810.001   1  tick  47798628  42073495  42073512  42073528 
815.001   0  tick   4125796     18661     18661     18661 
815.001   1  tick  41000287  14893323  14893306  14893290 
820.001   1  tick  45532468  40158874  40158885  40158890 
820.002   0  tick    521690      5838      5838      5838 
825.001   0  tick   3736838     15633     15633     15633 
825.001   1  tick  67089282  81125537  81125526  81125521 
830.001   0  tick   2196574     10887     10887     10887 
830.006   1  tick  58254794  31538510  31538510  31538510 
835.001   0  tick    769594      8714      8714      8714 
835.001   1  tick  55155414  14065901  14065901  14065901 
840.001   0  tick   1597547     18274     18274     18274 
840.001   1  tick  65283593  29128624  29128624  29128624 
845.001   0  tick   1627480     18917     18917     18917 
845.001   1  tick  64674768  34023890  34023890  34023890 
850.001   0  tick   1391172     16097     16097     16097 
850.003   1  tick  54548524  37394982  37394982  37394982 
855.001   0  tick    215216      6429      6429      6429 
855.001   1  tick  43919276  22247779  22247779  22247779 
860.001   0  tick   2945004     18036     18036     18036 
860.001   1  tick  82333337  91814207  91814207  91814223 
865.001   0  tick   2660349     15436     15436     15436 
865.002   1  tick  70369094  70352461  70352461  70352445 
870.001   0  tick    253788      3204      3204      3204 
870.001   1  tick  40890140  10269813  10269830  10269847 
875.001   0  tick   1656902     18124     18124     18124 
875.001   1  tick  55251532  37041954  37041937  37041920 
880.001   0  tick   1565234     18983     18983     18983 
880.001   1  tick  54653491  36160279  36160279  36160279 
885.001   0  tick   1651342     22422     22422     22422 
885.001   1  tick  60453645  49612061  49612061  49612061 
890.001   1  tick  45325629  22515452  22515452  22515452 
890.009   0  tick     83070      1084      1084      1084 
895.001   0  tick   1521487     17434     17434     17434 
895.001   1  tick  61836967  52309609  52309609  52309609 
900.001   0  tick   2974209     18274     18274     18274 
900.001   1  tick  73679628  74661608  74661608  74661608 
905.001   0  tick   1102026     13089     13089     13089 
905.002   1  tick  54161894  36291703  36291703  36291703 
910.001   0  tick    466934      6194      6194      6194 
910.001   1  tick  47591055  24746531  24746531  24746531 
915.001   0  tick   2939724     22788     22788     22788 
