Time Temp Temp Planar_Temp VRD_0_Temp VRD_1_Temp Fan_1 Fan_2A Fan_2B Fan_3A Fan_3B Fan_4A Fan_4B Fan_5A Fan_5B Fan_Redundancy
296 30 32 23 16 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
304 30 34 23 16 19 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
312 30 37 23 17 19 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
320 32 35 23 17 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
328 31 36 23 17 19 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
336 31 37 23 17 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
344 32 35 23 17 20 3150 7500 5250 7425 5400 7500 5250 7875 5250 54h
352 31 33 23 17 19 3150 7500 5250 7425 5325 7500 5250 7950 5250 54h
360 30 35 23 17 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
368 32 32 23 17 19 3075 7575 5250 7425 5400 7575 5250 7950 5250 54h
376 30 35 23 17 19 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
384 32 32 24 17 19 3150 7575 5250 7425 5325 7575 5325 7875 5175 54h
392 28 37 24 17 20 3150 7500 5250 7425 5400 7500 5325 7875 5250 54h
400 32 33 24 17 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
408 29 35 24 17 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
416 28 37 24 17 20 3150 7500 5250 7500 5325 7500 5250 7950 5250 54h
424 32 32 24 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
432 29 36 24 17 20 3150 7500 5250 7425 5400 7500 5250 7875 5250 54h
440 29 36 24 17 20 3075 7575 5250 7425 5325 7575 5250 7950 5250 54h
448 32 33 24 17 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
456 31 34 24 17 20 3150 7500 5250 7425 5325 7500 5250 7950 5250 54h
464 32 35 24 17 20 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
472 34 35 24 18 20 3150 7500 5250 7500 5400 7500 5250 7950 5250 54h
480 34 35 24 18 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
488 34 35 24 18 20 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
496 34 35 24 18 20 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
504 34 34 25 18 20 3150 7500 5250 7425 5400 7575 5250 7950 5250 54h
512 31 35 25 18 20 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
520 31 36 25 18 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
528 34 32 25 18 20 3150 7575 5250 7500 5325 7575 5325 7950 5250 54h
536 34 31 25 18 20 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
544 32 33 25 19 20 3150 7575 5325 7500 5400 7575 5250 7950 5250 54h
552 30 36 25 18 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
560 29 37 25 18 20 3150 7575 5325 7425 5400 7575 5250 7950 5250 54h
568 33 33 25 18 21 3150 7500 5250 7425 5400 7500 5325 7950 5175 54h
576 33 33 25 18 21 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
584 34 32 25 18 20 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
592 30 36 25 18 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
600 29 37 25 18 20 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
608 29 38 25 18 21 3150 7575 5250 7500 5400 7575 5325 7950 5250 54h
616 32 34 25 18 21 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
624 33 36 25 18 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
632 33 38 25 18 21 3150 7575 5250 7500 5400 7575 5325 7950 5250 54h
640 31 37 25 18 21 3150 7575 5250 7500 5325 7575 5325 7875 5250 54h
648 31 39 25 18 21 3150 7575 5250 7500 5400 7575 5250 7950 5325 54h
656 34 37 25 18 21 3150 7500 5250 7425 5400 7500 5250 7875 5250 54h
664 35 36 25 18 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
672 34 34 25 19 21 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
680 31 36 25 19 21 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
688 31 37 25 19 21 3150 7500 5250 7425 5325 7500 5250 7950 5250 54h
696 30 38 25 18 21 3150 7575 5250 7425 5325 7500 5325 7950 5250 54h
704 29 39 25 18 21 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
712 29 39 26 18 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
720 28 39 25 18 21 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
728 32 35 25 18 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
736 28 39 25 18 21 3150 7575 5250 7425 5400 7575 5250 7950 5325 54h
744 28 40 25 18 22 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
752 28 40 25 18 22 3150 7500 5250 7425 5325 7575 5325 7950 5250 54h
760 32 36 25 18 22 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
768 29 39 25 18 21 3150 7575 5250 7500 5325 7575 5325 7875 5250 54h
776 28 40 25 18 22 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
784 31 40 25 18 22 3150 7575 5250 7425 5400 7575 5325 7875 5250 54h
792 34 38 25 18 21 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
800 33 37 26 19 21 3150 7500 5250 7425 5325 7500 5250 7875 5250 54h
808 32 39 26 19 21 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
816 32 39 26 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
824 33 41 26 18 22 3150 7575 5250 7500 5400 7575 5325 7875 5250 54h
832 31 39 26 18 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
840 32 36 26 18 22 3150 7500 5250 7425 5325 7575 5250 7950 5250 54h
848 30 39 26 18 21 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
856 29 39 26 18 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
864 32 36 26 18 22 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
872 32 36 26 18 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
880 33 35 26 18 21 3150 7500 5325 7500 5400 7500 5250 7950 5250 54h
888 33 34 26 19 21 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
896 33 34 26 18 21 3225 7575 5250 7425 5325 7575 5250 7875 5250 54h
904 33 34 26 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
912 30 38 26 18 21 3150 7575 5250 7425 5325 7575 5325 7950 5250 54h
920 33 34 26 18 21 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
928 30 37 26 18 21 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
936 33 34 26 18 21 3150 7575 5250 7425 5325 7500 5325 7950 5250 54h
944 32 38 26 18 21 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
952 33 38 26 18 21 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
960 31 39 26 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
968 31 39 26 18 21 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
976 32 40 26 18 21 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
984 33 37 26 18 21 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
992 32 36 26 18 21 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1000 29 34 26 18 21 3150 7575 5250 7500 5325 7575 5250 7950 5175 54h
1008 32 34 26 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1016 33 33 26 18 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1024 34 33 26 18 20 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
1032 30 36 26 18 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1040 30 37 26 18 20 3150 7575 5325 7425 5400 7575 5250 7950 5325 54h
1048 29 38 26 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1056 32 34 26 17 21 3150 7575 5250 7425 5400 7575 5325 7875 5250 54h
1064 29 38 26 18 21 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
1072 32 34 26 18 21 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1080 29 38 26 18 20 3150 7575 5325 7425 5325 7500 5250 7875 5325 54h
1088 32 34 26 18 21 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1096 32 35 26 18 20 3150 7500 5250 7425 5325 7575 5250 7875 5250 54h
1104 32 37 26 18 20 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1112 33 38 26 18 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1120 32 38 25 18 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1128 32 37 25 18 21 3150 7575 5325 7425 5400 7575 5250 7950 5325 54h
1136 33 36 26 18 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1144 33 39 26 18 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1152 32 37 26 18 20 3150 7575 5325 7425 5325 7575 5250 7950 5250 54h
1160 32 35 26 18 21 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
1168 33 35 26 18 21 3150 7575 5250 7425 5400 7575 5325 7950 5325 54h
1176 32 35 26 18 21 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
1184 30 38 26 18 21 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
1192 29 39 26 18 21 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
1200 32 35 26 18 21 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
1208 29 38 26 18 21 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
1216 32 35 26 18 21 3150 7575 5250 7500 5325 7575 5325 7950 5250 54h
1224 29 38 26 18 21 3150 7500 5250 7425 5400 7575 5250 7950 5250 54h
1232 33 34 26 18 21 3150 7500 5250 7425 5400 7575 5250 7950 5250 54h
1240 30 38 26 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5325 54h
1248 30 38 26 18 21 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
1256 29 39 26 18 21 3150 7500 5250 7425 5400 7575 5250 7875 5250 54h
1264 29 40 26 18 21 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1272 31 40 26 18 21 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1280 35 38 26 18 21 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1288 31 39 26 18 21 3225 7575 5325 7425 5400 7575 5325 7950 5250 54h
1296 31 40 26 18 21 3150 7575 5250 7500 5400 7575 5325 7950 5250 54h
1304 31 40 26 18 21 3150 7500 5250 7425 5400 7575 5250 7875 5250 54h
1312 33 39 26 18 21 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1320 30 40 26 18 21 3150 7500 5250 7425 5400 7575 5325 7950 5250 54h
1328 30 39 26 18 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1336 30 41 26 18 22 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
1344 29 40 26 18 22 3150 7575 5250 7500 5400 7575 5325 7950 5250 54h
1352 32 37 26 18 22 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1360 29 40 26 18 22 3150 7575 5250 7425 5400 7575 5325 7875 5250 54h
1368 33 35 26 18 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1376 30 40 26 18 22 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1384 33 35 26 18 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1392 34 35 26 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1400 34 34 26 19 21 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
1408 35 33 26 19 21 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
1416 35 33 26 19 21 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1424 36 33 26 19 21 3150 7575 5250 7500 5325 7575 5325 7950 5250 54h
1432 32 37 26 20 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1440 33 37 26 19 21 3150 7575 5250 7425 5325 7575 5325 7950 5250 54h
1448 37 36 26 19 21 3150 7500 5250 7425 5400 7575 5250 7875 5250 54h
1456 34 38 26 19 21 3150 7575 5325 7500 5400 7575 5250 7950 5325 54h
1464 35 37 26 19 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1472 35 37 26 19 21 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1480 35 39 26 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1488 34 37 26 19 22 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1496 32 39 26 19 22 3225 7575 5325 7425 5400 7575 5325 7875 5325 54h
1504 33 37 26 19 22 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1512 31 39 26 19 22 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1520 34 36 26 19 22 3225 7575 5250 7425 5400 7575 5325 7875 5250 54h
1528 34 35 26 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1536 34 35 27 19 22 3225 7575 5250 7425 5400 7500 5250 7875 5250 54h
1544 35 34 27 19 22 3150 7575 5250 7500 5325 7575 5325 7950 5250 54h
1552 32 38 27 20 22 3150 7575 5325 7425 5325 7500 5250 7875 5250 54h
1560 35 34 27 19 22 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1568 31 39 27 19 22 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
1576 35 35 27 19 22 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1584 31 39 27 19 22 3150 7575 5250 7500 5400 7575 5325 7875 5250 54h
1592 30 39 27 19 22 3150 7575 5325 7500 5400 7575 5250 7875 5250 54h
1600 32 40 27 19 22 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1608 35 39 27 19 22 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
1616 34 38 27 19 22 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
1624 32 40 27 19 22 3150 7575 5250 7425 5325 7575 5250 7950 5175 54h
1632 33 40 27 18 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1640 33 41 27 18 22 3150 7650 5250 7425 5400 7575 5250 7950 5250 54h
1648 29 37 26 18 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1656 28 35 26 18 22 3150 7650 5250 7425 5400 7575 5250 7950 5250 54h
1664 28 34 26 18 21 3225 7575 5250 7500 5400 7575 5250 7950 5250 54h
1672 27 34 26 18 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1680 27 32 26 17 21 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
1688 26 32 26 17 21 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
1696 26 32 26 17 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1704 26 31 26 17 20 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
1712 26 31 26 17 20 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1720 26 31 26 17 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1728 26 30 25 17 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1736 26 30 25 17 20 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1744 26 33 25 17 20 3150 7575 5250 7425 5400 7500 5250 7875 5175 54h
1752 28 31 25 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1760 27 33 25 17 20 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1768 26 33 25 17 19 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1776 26 33 25 17 19 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1784 26 30 25 17 19 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1792 26 30 25 17 19 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1800 26 30 25 17 19 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1808 25 30 25 17 19 3225 7575 5250 7425 5400 7575 5250 7950 5250 54h
1816 25 29 25 17 19 3225 7575 5250 7425 5400 7500 5250 7875 5250 54h
1824 25 29 24 16 19 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1832 25 29 24 16 19 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1840 25 29 24 16 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1848 25 29 24 16 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1856 25 29 24 16 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1864 25 29 24 16 19 3225 7575 5250 7425 5400 7500 5250 7950 5250 54h
1872 28 29 24 16 19 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1880 26 31 24 16 19 3150 7575 5175 7425 5325 7500 5250 7875 5250 54h
1888 26 32 24 16 19 3150 7575 5175 7425 5400 7575 5250 7875 5250 54h
1896 26 32 24 16 19 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1904 26 32 24 16 19 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1912 25 29 24 16 19 3150 7575 5250 7425 5325 7575 5250 7950 5175 54h
1920 25 29 24 16 19 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1928 25 29 24 16 19 3150 7575 5175 7425 5400 7500 5250 7950 5250 54h
1936 25 29 24 16 19 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1944 25 29 24 16 19 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
1952 25 29 24 16 19 3150 7500 5250 7500 5400 7575 5325 7950 5250 54h
1960 25 29 23 16 19 3150 7500 5250 7425 5400 7575 5250 7950 5250 54h
1968 25 29 23 16 19 3150 7500 5250 7425 5325 7575 5325 7875 5250 54h
1976 25 28 23 16 19 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1984 25 28 23 16 19 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1992 25 28 23 16 19 3150 7575 5250 7425 5400 7575 5325 7875 5175 54h
2000 25 31 23 16 19 3150 7500 5250 7425 5400 7500 5250 7875 5250 54h
2008 29 30 23 16 18 3150 7575 5250 7425 5325 7575 5250 7950 5175 54h
2016 25 32 23 16 18 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
2024 28 29 23 16 18 3150 7575 5175 7425 5325 7575 5250 7950 5250 54h
2032 28 30 23 16 18 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
2040 25 30 23 16 18 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2048 25 29 23 16 18 3150 7500 5250 7425 5325 7575 5250 7875 5250 54h
2056 24 29 23 16 18 3150 7500 5250 7425 5325 7575 5250 7950 5175 54h
2064 24 29 23 16 18 3150 7575 5250 7425 5400 7575 5250 7875 5175 54h
2072 24 28 23 16 18 3150 7575 5250 7425 5400 7500 5250 7950 5175 54h
2080 24 28 23 16 18 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
2088 24 29 23 16 18 3150 7500 5250 7425 5325 7500 5250 7875 5250 54h
2096 24 28 23 16 18 3150 7575 5250 7425 5400 7575 5250 7875 5175 54h
2104 24 28 23 16 18 3075 7500 5175 7425 5400 7575 5250 7875 5250 54h
2112 24 28 23 16 18 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2120 24 28 23 16 18 3150 7500 5250 7425 5325 7500 5250 7875 5250 54h
2128 27 29 23 16 18 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2136 27 29 23 16 18 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
