 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8566976 5414112 5 169 0  0  0  0  0  0  0  0  0  372  146   95  1  0 99
 0 0 0 7703192 4539548 135 4006 0 0 0 0  0  0  0  0  0  430 2658  249  1  9 91
 0 0 0 7702704 4539244 123 3626 0 0 0 0  0  0  0  0  0  372 2272  246  1  9 91
 0 0 0 7702696 4539288 130 3636 0 0 0 0  0  2  0  0  0  409 2209  283  1  9 91
 0 0 0 7703132 4539428 0  0  0  0  0  0  0  0  0  0  0  376  787   95  0  0 100
 0 0 0 7703120 4539460 124 3627 0 0 0 0  0  0  0  0  0  366 2276  247  1  9 91
 0 0 0 7702892 4539316 123 3646 0 0 0 0  0  0  0  0  0  381 2220  244  1  9 91
 0 0 0 7702664 4539248 108 3231 0 0 0 0  0  0  0  0  0  393 2115  225  1  9 91
 0 0 0 7703108 4539392 15 399 0 0  0  0  0  0  0  0  0  367  946  113  0  0 99
 0 0 0 7702908 4539392 124 3647 0 0 0 0  0  2  0  0  0  431 2217  281  1  9 91
 0 0 0 7702868 4539352 131 3641 0 0 0 0  0  0  0  0  0  382 2297  248  1  8 91
 0 0 0 7702664 4539236 99 2877 0 0 0  0  0  0  0  0  0  391 1943  217  0  8 91
 0 0 0 7703108 4539380 24 750 0 0  0  0  0  0  0  0  0  372 1033  167  0  1 99
 0 0 0 7702760 4539312 123 3634 0 0 0 0  0  0  0  0  0  392 2164  247  1  9 91
 0 0 0 7702868 4539292 123 3626 0 0 0 0  0  0  0  0  0  387 2180  252  1  9 91
 0 0 0 7702664 4539272 95 2462 0 0 0  0  0  2  0  0  0  399 1734  230  0  8 91
 0 0 0 7703088 4539364 36 1167 0 0 0  0  0  0  0  0  0  378 1106  144  0  1 99
 0 0 0 7702948 4539364 123 3638 0 0 0 0  0  0  0  0  0  395 2181  251  1  9 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7702848 4539272 123 3631 0 0 0 0  0  0  0  0  0  382 2167  242  1  9 91
 0 0 0 7702620 4539208 72 1883 0 0 0  0  0  0  0  0  0  376 1559  168  0  8 92
 0 0 0 7703064 4539336 51 1759 0 0 0  0  0  0  0  0  0  374 1319  172  0  1 99
 0 0 0 7702828 4539316 124 3640 0 0 0 0  0  2  0  0  0  437 2165  280  1  9 91
 0 0 0 7702968 4539396 130 3638 0 0 0 0  0  0  0  0  0  384 2207  249  1  9 91
 0 0 0 7702620 4539196 57 1352 0 0 0  0  0  0  0  0  0  371 1344  147  0  7 92
 0 0 0 7703064 4539336 66 2293 0 0 0  0  0  0  0  0  0  384 1469  185  0  2 98
 0 0 0 7702616 4539192 123 3638 0 0 0 0  0  0  0  0  0  378 2158  244  1  9 91
 0 0 0 7702980 4539340 123 3645 0 0 0 0  0  0  0  0  0  381 2169  249  1  9 91
 0 0 0 7702620 4539232 62 1352 0 0 0  0  0  3  0  0  0  426 1339  208  0  7 92
 0 0 0 7703064 4539336 69 2296 0 0 0  0  0  0  0  0  0  379 1492  194  0  2 98
 0 0 0 7702616 4539192 123 3640 0 0 0 0  0  0  0  0  0  386 2163  245  1  9 91
 0 0 0 7703048 4539356 123 3654 0 0 0 0  0  0  0  0  0  387 2177  244  1  9 91
 0 0 0 7702596 4539180 57 1350 0 0 0  0  0  0  0  0  0  371 1350  144  0  7 93
 0 0 0 7703040 4539312 66 2295 0 0 0  0  0  0  0  0  0  381 1516  197  0  2 98
 0 0 0 7702592 4539180 124 3645 0 0 0 0  0  2  0  0  0  420 2174  286  1  9 91
 0 0 0 7702980 4539440 130 3648 0 0 0 0  0  0  0  0  0  368 2187  242  1  9 91
 0 0 0 7702800 4539224 57 1349 0 0 0  0  0  0  0  0  0  379 1361  145  0  7 93
 0 0 0 7703040 4539312 66 2295 0 0 0  0  0  0  0  0  0  375 1600  235  0  2 98
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7702596 4539172 123 3643 0 0 0 0  0  0  0  0  0  392 2193  248  1  9 91
 0 0 0 7702796 4539260 123 3650 0 0 0 0  0  0  0  0  0  389 2164  250  1  9 91
 0 0 0 7702800 4539276 62 1355 0 0 0  0  0  4  0  0  0  414 1314  207  0  7 93
 0 0 0 7703040 4539312 69 2291 0 0 0  0  0  0  0  0  0  374 1528  197  0  2 97
 0 0 0 7702596 4539172 123 3650 0 0 0 0  0  0  0  0  0  377 2180  248  1  9 91
 0 0 0 7702816 4539292 123 3650 0 0 0 0  0  0  0  0  0  387 2171  248  1  9 91
 0 0 0 7702776 4539200 57 1354 0 0 0  0  0  0  0  0  0  372 1336  140  0  6 93
 0 0 0 7703012 4539284 66 2289 0 0 0  0  0  0  0  0  0  372 1540  195  0  3 97
 0 0 0 7702568 4539152 124 3650 0 0 0 0  0  2  0  0  0  448 2162  287  1  9 90
 0 0 0 7702780 4539340 130 3645 0 0 0 0  0  0  0  0  0  387 2199  248  1  9 91
 0 0 0 7702788 4539224 57 1354 0 0 0  0  0  0  0  0  0  384 1336  145  0  6 94
 0 0 0 7703012 4539284 66 2290 0 0 0  0  0  0  0  0  0  380 1538  190  0  3 97
 0 0 0 7702568 4539144 123 3652 0 0 0 0  0  0  0  0  0  391 2190  248  1  9 91
 0 0 0 7702808 4539264 123 3643 0 0 0 0  0  0  0  0  0  380 2206  250  1  9 91
 0 0 0 7703088 4539400 67 1353 0 0 0  0  0  2  0  0  0  399 1308  182  0  6 94
 0 0 0 7703012 4539284 66 2303 0 0 0  0  0  0  0  0  0  380 1591  199  0  3 97
 0 0 0 7702544 4539128 123 3648 0 0 0 0  0  0  0  0  0  393 2206  240  1  9 91
 0 0 0 7702540 4539128 122 3642 0 0 0 0  0  0  0  0  0  391 2187  236  1  9 91
 0 0 0 7702992 4539288 57 1353 0 0 0  0  0  0  0  0  0  387 1341  140  0  5 94
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7702992 4539288 66 2301 0 0 0  0  0  0  0  0  0  384 1608  200  0  3 96
 0 0 0 7702748 4539188 126 3645 0 0 0 0  0  2  0  0  0  416 2184  273  1  9 91
 0 0 0 7702544 4539192 130 3646 0 0 0 0  0  0  0  0  0  366 2213  239  1  9 91
 0 0 0 7702780 4539204 57 1353 0 0 0  0  0  0  0  0  0  374 1344  146  0  5 95
 0 0 0 7702984 4539292 69 2387 0 0 0  0  0  0  0  0  0  371 1670  241  0  4 96
 0 0 0 7675536 4511560 286 6072 0 0 0 0  0  0  0  0  0  383 6271  260 17 11 72
 0 0 0 7648712 4478224 1016 6129 0 0 0 0 0  0  0  0  0  414 4165  255 22 10 68
 0 0 0 7620596 4452708 50 1295 0 0 0  0  0  3  0  0  0  470 1701  158 25  4 71
 0 0 0 7610408 4441752 141 3224 0 0 0 0  0  0  0  0  0  561 2541  228 25  6 69
 0 0 0 7425268 4332472 189 32054 0 0 0 0 0  0  0  0  0  412 4296  248 20 15 65
 0 0 0 7338364 4264268 291 11040 0 0 0 0 0  0  0  0  0  417 5518  248 22 14 65
 0 0 0 7529752 4353860 12 1883 0 0 0  0  0  0  0  0  0  383  830   85 25  2 73
 0 0 0 7528456 4358900 122 3548 0 0 0 0  0  0  0  0  0  394 2149  251 26  7 67
 0 0 0 7521676 4355328 140 3980 0 0 0 0  0  2  0  0  0  480 2238  287 26  9 65
 0 0 0 7518108 4352140 120 3719 0 0 0 0  0  0  0  0  0  422 2168  241 26 10 65
 0 0 0 7440772 4274332 50 4240 0 0 0  0  0  0  0  0  0  385 1685   98 24  2 74
 0 0 0 7644060 4476776 476 6626 0 0 0 0  0  1  0  0  0  500 5187  263 24 11 65
 0 0 0 7615696 4449292 142 4102 0 0 0 0  0  0  0  0  0  392 2910  251 25 10 65
 0 0 0 7606372 4441180 59 1428 0 0 0  0  0  0  0  0  0  406 2078  149 25  8 67
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7425480 4260500 134 34784 0 0 0 0 0  6  0  0  0  484 3525  249 19  9 72
