Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,c1c2missC0,c1c2missC1,c1c2missC2,c1c2missC3,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
50,46,49,38,47,3645.6,3567.2,8662,8662,1538315,1538315,1538315,15531645,15531368,15531506.5,15765619,15765243,15765431,437945,366458,348459,234716,208.2,115,1.72,156.15,124.92,62.46,1.54,15.53,15.77,4.38,3.66,3.48,2.35,0,0,0,0,0,0
55,46,49,38,47,3567.2,3567.2,8662,8449,1540921,1540855,1540888,16376757,16378375,16377566,17874233,17861305,17867769,376580,214744,413160,448328,208.2,115,1.69,156.15,124.92,62.46,1.54,16.38,17.87,3.77,2.15,4.13,4.48,0,1,0,8,0,8192
60,46,49,38,47,3567.2,3567.2,8662,8449,1535203,1535269,1535236,17962215,17961617,17961916,23929319,23940943,23935131,399136,153995,412536,786043,208.2,115,1.67,156.15,124.92,62.46,1.54,17.96,23.94,3.99,1.54,4.13,7.86,0,3,0,14,0,14336
65,46,49,38,47,3645.6,3567.2,8662,8449,1517445,1517445,1517445,16253887,16252644,16253265.5,17750853,17751872,17751362.5,352379,178725,439111,403599,208.2,115,1.67,156.15,124.92,62.46,1.52,16.25,17.75,3.52,1.79,4.39,4.04,0,6,0,13,0,13312
70,46,49,38,47,3567.2,3567.2,8662,8662,1525281,1525219,1525250,17476611,17477495,17477053,23002778,22990213,22996495.5,399687,186241,380153,701198,208.2,115,1.67,156.15,124.92,62.46,1.53,17.48,23,4,1.86,3.8,7.01,0,0,0,0,0,0
75,46,49,37,47,3567.2,3567.2,8662,8449,1527636,1527698,1527667,16238681,16239081,16238881,19527631,19540582,19534106.5,353181,213877,388813,538125,208.4,115,1.67,156.3,125.04,62.52,1.53,16.24,19.53,3.53,2.14,3.89,5.38,0,0,0,0,0,0
80,46,49,37,47,3567.2,3645.6,8662,8449,1518112,1518112,1518112,16273515,16271885,16272700,17499387,17498432,17498909.5,365265,222874,420244,390156,208.5,115.1,1.67,156.38,125.1,62.55,1.52,16.27,17.5,3.65,2.23,4.2,3.9,0,0,0,0,0,0
85,46,49,37,47,3567.2,3567.2,8662,8449,1537849,1537787,1537818,16102131,16104432,16103281.5,17590782,17582397,17586589.5,357520,236699,379127,476100,208.4,115,1.67,156.3,125.04,62.52,1.54,16.1,17.59,3.58,2.37,3.79,4.76,0,0,0,0,0,0
90,46,48,37,47,3567.2,3567.2,8662,8449,974814,974913,974863.5,13413111,13385239,13399175,19402013,19418964,19410488.5,221998,134470,263004,636825,208.5,115,1.67,156.38,125.1,62.55,0.97,13.4,19.41,2.22,1.34,2.63,6.37,0,1,0,12,0,12288
95,46,48,37,47,3567.2,3645.6,8662,8449,780955,780918,780936.5,9039812,9065265,9052538.5,9447363,9436099,9441731,220491,145879,159167,209300,208.4,115.1,1.67,156.3,125.04,62.52,0.78,9.05,9.44,2.2,1.46,1.59,2.09,0,7,0,26,0,26624
100,46,48,37,47,3567.2,3645.6,8662,8449,1545988,1545918,1545953,17646711,17647885,17647298,22079280,22069071,22074175.5,477589,311007,329033,570320,208,115.1,1.73,156,124.8,62.4,1.55,17.65,22.07,4.78,3.11,3.29,5.7,0,0,0,0,0,0
105,45,48,37,47,3567.2,3567.2,8875,8449,1552190,1552260,1552225,15243227,15242616,15242921.5,16726683,16740073,16733378,469996,325141,285894,421831,208.1,115.1,1.67,156.08,124.86,62.43,1.55,15.24,16.73,4.7,3.25,2.86,4.22,0,0,0,0,0,0
110,46,48,37,46,3567.2,3645.6,8662,8449,1532581,1532581,1532581,15607316,15607357,15607336.5,16025677,16025881,16025779,468730,286359,348929,304353,208.1,115.1,1.67,156.08,124.86,62.43,1.53,15.61,16.03,4.69,2.86,3.49,3.04,0,0,0,0,0,0
115,46,48,37,47,3567.2,3645.6,8662,8449,1533504,1533504,1533504,16313614,16315841,16314727.5,18389599,18394943,18392271,369403,157095,442173,480572,208.1,115,1.67,156.08,124.86,62.43,1.53,16.31,18.39,3.69,1.57,4.42,4.81,0,0,0,0,0,0
120,46,48,37,46,3567.2,3567.2,8662,8449,1559332,1559332,1559332,17599554,17598493,17599023.5,22015033,22009499,22012266,514904,290757,339765,617058,208.1,115,1.67,156.08,124.86,62.43,1.56,17.6,22.01,5.15,2.91,3.4,6.17,0,2,0,11.5,0,11776
125,46,48,37,46,3567.2,3567.2,8662,8449,1530348,1530348,1530348,15443536,15442953,15443244.5,15294589,15293752,15294170.5,448128,330841,328340,275977,208.2,115.1,1.67,156.15,124.92,62.46,1.53,15.44,15.29,4.48,3.31,3.28,2.76,0,7,0,32,0,32768
130,45,48,37,46,3567.2,3645.6,8449,8449,1547113,1547113,1547113,18240722,18241571,18241146.5,22883997,22890897,22887447,473500,308225,323670,606926,208.3,115,1.67,156.23,124.98,62.49,1.55,18.24,22.89,4.74,3.08,3.24,6.07,0,0,0,0,0,0
135,45,48,37,46,3567.2,3567.2,8662,8449,1548468,1548468,1548468,16556529,16554051,16555290,18287603,18281407,18284505,484365,271226,395312,332628,208.4,115,1.67,156.3,125.04,62.52,1.55,16.56,18.28,4.84,2.71,3.95,3.33,0,0,0,0,0,0
140,45,48,37,46,3567.2,3567.2,8449,8449,762538,772674,767606,3416289,3415643,3415966,3903697,3913973,3908835,114596,32908,72422,85468,208.4,115.1,1.67,156.3,125.04,62.52,0.77,3.42,3.91,1.15,0.33,0.72,0.85,0,0,0,0,0,0
145,45,48,37,46,3567.2,3645.6,8662,8449,1001722,991586,996654,16077930,16082256,16080093,16200257,16199601,16199929,419454,328738,314273,313682,208.1,115,1.67,156.08,124.86,62.43,1,16.08,16.2,4.19,3.29,3.14,3.14,0,0,0,0,0,0
150,45,48,37,46,3567.2,3567.2,8662,8449,1538607,1538607,1538607,18723405,18721253,18722329,23148390,23138526,23143458,472559,341721,327567,641583,207.8,115.1,1.72,155.85,124.68,62.34,1.54,18.72,23.14,4.73,3.42,3.28,6.42,0,3,0,28,0,28672
155,45,48,37,47,3998.4,4429.6,8662,8662,1543627,1543627,1543627,14480341,14479867,14480104,14336068,14335630,14335849,460422,321565,317628,296431,207.8,115.1,1.66,155.85,124.68,62.34,1.54,14.48,14.34,4.6,3.22,3.18,2.96,0,7,0,24,0,24576
160,45,47,37,46,3567.2,3645.6,8662,8449,1527268,1527238,1527253,18009782,18010455,18010118.5,22609583,22605026,22607304.5,528960,292696,324343,564022,217.5,115,1.65,163.13,130.5,63.5,1.53,18.01,22.61,5.29,2.93,3.24,5.64,0,0,0,0,0,0
165,45,47,37,46,3567.2,3567.2,8449,8449,1515806,1515836,1515821,17000612,16999798,17000205,19623125,19627863,19625494,348683,202334,414968,504633,210.1,115.1,1.66,157.58,126.06,63.03,1.52,17,19.63,3.49,2.02,4.15,5.05,0,0,0,0,0,0
170,45,47,37,46,3645.6,3645.6,8662,8449,1551404,1551404,1551404,15696807,15697676,15697241.5,16840815,16841513,16841164,407403,207585,363759,423434,209,115,1.66,156.75,125.4,62.7,1.55,15.7,16.84,4.07,2.08,3.64,4.23,0,0,0,0,0,0
175,45,47,37,46,3567.2,3567.2,8662,8449,1537619,1537619,1537619,16555244,16556509,16555876.5,16783164,16791494,16787329,492447,309377,347419,300950,208.4,115,1.66,156.3,125.04,62.52,1.54,16.56,16.79,4.92,3.09,3.47,3.01,0,0,0,0,0,0
180,45,47,37,46,3567.2,3567.2,8662,8449,1557620,1557620,1557620,17244856,17242947,17243901.5,21504200,21495961,21500080.5,478076,320376,298806,667067,208.2,115.1,1.66,156.15,124.92,62.46,1.56,17.24,21.5,4.78,3.2,2.99,6.67,0,2,0,14,0,14336
185,45,47,37,46,3567.2,3567.2,8449,8449,1525823,1525823,1525823,16148049,16146657,16147353,17325938,17326102,17326020,383024,161998,398276,438914,208,115.2,1.66,156,124.8,62.4,1.53,16.15,17.33,3.83,1.62,3.98,4.39,0,6,0,22,0,22528
190,45,47,37,46,3567.2,3567.2,8662,8662,417911,417494,417702.5,7854954,7854250,7854602,13604818,13573829,13589323.5,147707,147305,82160,465393,208,115.1,1.66,156,124.8,62.4,0.42,7.85,13.59,1.48,1.47,0.82,4.65,0,0,0,0,0,0
195,45,47,37,46,3567.2,3645.6,8662,8662,1360893,1361310,1361101.5,14466034,14468318,14467176,15558997,15586151,15572574,422170,330806,290804,349487,207.8,115.2,1.67,155.85,124.68,62.34,1.36,14.47,15.57,4.22,3.31,2.91,3.49,0,1,0,4,0,4096
200,45,47,37,46,3567.2,3567.2,8449,8449,1545190,1545190,1545190,15603715,15601836,15602775.5,15518651,15521360,15520005.5,485966,295597,415534,206710,207.5,115.1,1.75,155.63,124.5,62.25,1.55,15.6,15.52,4.86,2.96,4.16,2.07,0,1,0,8,0,8192
205,45,47,37,46,3567.2,3567.2,8662,8449,1555692,1555646,1555669,16382477,16381044,16381760.5,16691505,16684854,16688179.5,418338,341968,454747,252776,207.5,115.2,1.66,155.63,124.5,62.25,1.56,16.38,16.69,4.18,3.42,4.55,2.53,0,0,0,0,0,0
210,45,47,37,46,3645.6,3567.2,8662,8449,1546563,1546609,1546586,18135423,18136877,18136150,22539864,22547702,22543783,479976,304455,712820,261831,207.6,115.2,1.66,155.7,124.56,62.28,1.55,18.14,22.54,4.8,3.04,7.13,2.62,0,1,0,14.5,0,14848
215,45,47,37,46,3645.6,3567.2,8662,8449,1537748,1537748,1537748,15274005,15274181,15274093,15026583,15025923,15026253,428645,376439,373502,206892,207.6,115.1,1.66,155.7,124.56,62.28,1.54,15.27,15.03,4.29,3.76,3.74,2.07,0,5,0,18,0,18432
220,45,47,37,46,3567.2,3567.2,8875,8449,1535587,1535587,1535587,18532496,18525383,18528939.5,23736148,23743902,23740025,508656,309949,756468,186223,207.6,115.1,1.66,155.7,124.56,62.28,1.54,18.53,23.74,5.09,3.1,7.56,1.86,0,0,0,0,0,0
225,44,47,36,45,3567.2,3567.2,8662,8662,1534627,1534627,1534627,16079881,16086941,16083411,17128767,17119672,17124219.5,478579,305449,429670,238265,207.8,115.1,1.66,155.85,124.68,62.34,1.53,16.08,17.12,4.79,3.05,4.3,2.38,0,0,0,0,0,0
230,45,47,36,46,3567.2,3567.2,8662,8662,1546968,1546968,1546968,15800868,15802095,15801481.5,15889595,15891353,15890474,435388,325452,358363,283003,207.8,115.1,1.66,155.85,124.68,62.34,1.55,15.8,15.89,4.35,3.25,3.58,2.83,0,0,0,0,0,0
235,44,47,36,46,3567.2,3645.6,8662,8449,1516080,1516220,1516150,11238105,11199239,11218672,11643990,11659112,11651551,311555,178915,179637,279695,207.9,115,1.66,155.93,124.74,62.37,1.52,11.22,11.65,3.12,1.79,1.8,2.8,0,0,0,0,0,0
240,44,47,36,45,3567.2,3567.2,8662,8449,280404,280264,280334,10719265,10760026,10739645.5,15439712,15425037,15432374.5,250623,178147,140623,544116,207.9,115.1,1.66,155.93,124.74,62.37,0.28,10.74,15.43,2.51,1.78,1.41,5.44,0,5,0,25.5,0,26112
245,44,47,36,45,3567.2,3567.2,8449,8449,1550683,1550683,1550683,15481416,15479997,15480706.5,15544091,15543322,15543706.5,445737,317124,345486,279310,207.5,114.9,1.69,155.63,124.5,62.25,1.55,15.48,15.54,4.46,3.17,3.45,2.79,0,6,0,31,0,31744
250,45,47,36,45,3567.2,3645.6,8662,8449,1522487,1522421,1522454,18707958,18708255,18708106.5,25556266,25543775,25550020.5,386906,148287,430845,783010,207.4,115.1,1.69,155.55,124.44,62.22,1.52,18.71,25.55,3.87,1.48,4.31,7.83,0,0,0,0,0,0
255,44,47,36,45,3567.2,3567.2,8662,8449,1563929,1563995,1563962,14857534,14857205,14857369.5,15713577,15726167,15719872,465846,310604,366442,297379,207.5,115,1.66,155.63,124.5,62.25,1.56,14.86,15.72,4.66,3.11,3.66,2.97,0,1,0,9.5,0,9728
260,44,47,36,45,3645.6,3567.2,8662,8449,1523110,1523110,1523110,16551507,16551543,16551525,17550635,17550897,17550766,399132,216243,427060,357644,207.6,115.1,1.66,155.7,124.56,62.28,1.52,16.55,17.55,3.99,2.16,4.27,3.58,0,0,0,0,0,0
265,44,47,36,45,3567.2,3567.2,8662,8662,1553300,1553238,1553269,16642906,16644687,16643796.5,18805639,18796515,18801077,372727,172385,409076,520874,207.6,115.1,1.66,155.7,124.56,62.28,1.55,16.64,18.8,3.73,1.72,4.09,5.21,0,0,0,0,0,0
270,45,47,36,45,3567.2,3567.2,8662,8449,1529673,1529735,1529704,19508009,19506120,19507064.5,25382629,25389670,25386149.5,383301,159461,448966,770076,207.7,115.2,1.66,155.78,124.62,62.31,1.53,19.51,25.39,3.83,1.59,4.49,7.7,0,4,0,34,0,34816
275,44,48,36,45,3567.2,3645.6,8662,8449,1545391,1545391,1545391,15219459,15217797,15218628,17544438,17545990,17545214,325473,145697,459405,458214,207.7,115.1,1.66,155.78,124.62,62.31,1.55,15.22,17.55,3.25,1.46,4.59,4.58,0,3,0,11,0,11264
280,44,49,36,45,3567.2,3645.6,8662,8449,1541264,1541198,1541231,18542155,18540846,18541500.5,25476113,25467221,25471667,368856,196657,796118,406163,207.8,115.1,1.66,155.85,124.68,62.34,1.54,18.54,25.47,3.69,1.97,7.96,4.06,0,0,0,0,0,0
285,44,48,36,45,3567.2,3567.2,8449,8449,1062758,1061810,1062284,10367283,10368846,10368064.5,11795404,11769331,11782367.5,242417,139379,300570,230410,222.3,115,1.77,166.73,133.38,66.69,1.06,10.37,11.78,2.42,1.39,3.01,2.3,0,0,0,0,0,0
290,44,48,36,46,3488.8,3567.2,8662,8449,700453,701467,700960,7914697,7915490,7915093.5,8772285,8807374,8789829.5,218375,75908,182875,276836,229.7,114.9,1.81,172.28,137.82,68.91,0.7,7.92,8.79,2.18,0.76,1.83,2.77,0,0,0,0,0,0
295,44,49,36,46,3567.2,3567.2,8449,8449,1553923,1553923,1553923,16576077,16578780,16577428.5,18717381,18723396,18720388.5,378897,171731,444084,486298,227.4,115,1.89,170.55,136.44,68.22,1.55,16.58,18.72,3.79,1.72,4.44,4.86,0,1,0,8,0,8192
300,44,49,36,46,3567.2,3567.2,8662,8449,3211759,3211759,3211759,94969783,94962776,94966279.5,95959425,95949016,95954220.5,4005668,8496306,8979665,1093970,226.5,115,1.81,169.88,135.9,67.95,3.21,94.97,95.95,40.06,84.96,89.8,10.94,0,3,0,24,0,24576
305,45,48,36,46,3567.2,3567.2,8662,8449,1550065,1550065,1550065,233407665,233419021,233413343,174867621,174872699,174870160,531641,1484782,19294674,33246030,226.1,115.1,1.81,169.58,135.66,67.83,1.55,233.41,174.87,5.32,14.85,192.95,332.46,0,0,0,0,0,0
310,44,49,36,46,3567.2,3567.2,8662,8449,1536062,1536012,1536037,192980687,192979550,192980118.5,138346076,138338529,138342302.5,1310034,376294,51864601,1465047,226.1,115,1.81,169.58,135.66,67.83,1.54,192.98,138.34,13.1,3.76,518.65,14.65,0,0,0,0,0,0
315,44,50,36,46,3567.2,3645.6,8662,8449,1560187,1560237,1560212,209333056,209325456,209329256,141383959,141380314,141382136.5,1955315,444087,52212350,552419,226.2,115,1.81,169.65,135.72,67.86,1.56,209.33,141.38,19.55,4.44,522.12,5.52,0,0,0,0,0,0
320,44,50,36,46,3567.2,3567.2,8662,8449,1562261,1562261,1562261,177756665,177765507,177761086,123696660,123705671,123701165.5,502379,559876,476911,52840220,226.2,114.9,1.81,169.65,135.72,67.86,1.56,177.76,123.7,5.02,5.6,4.77,528.4,0,0,0,0,0,0
325,44,50,36,46,3567.2,3567.2,8662,8449,1548556,1548556,1548556,203963234,203953710,203958472,137701111,137699415,137700263,1325600,961096,51523830,626042,226.4,115,1.81,169.8,135.84,67.92,1.55,203.96,137.7,13.26,9.61,515.24,6.26,0,5,0,45.5,0,46592
330,45,49,36,46,3567.2,3567.2,8662,8449,1545915,1545915,1545915,195771118,195780693,195775905.5,139317526,139320116,139318821,1289656,429400,52566979,1387880,226.7,115,1.82,170.03,136.02,68.01,1.55,195.78,139.32,12.9,4.29,525.67,13.88,0,5,0,23,0,23552
335,44,50,36,47,3567.2,3567.2,8662,8449,773918,808271,791094.5,188445543,188439630,188442586.5,123924836,125493047,124708941.5,1341653,46467,138229,51834887,226.8,115,1.82,170.1,136.08,68.04,0.79,188.44,124.71,13.42,0.46,1.38,518.35,0,0,0,0,0,0
340,44,50,36,47,3488.8,3567.2,8662,8449,980609,946256,963432.5,181729083,181721766,181725424.5,132413155,130851573,131632364,736985,323935,1487728,52216873,226.8,114.9,1.82,170.1,136.08,68.04,0.96,181.73,131.63,7.37,3.24,14.88,522.17,0,2,0,12,0,12288
345,44,50,36,47,3645.6,3567.2,8662,8449,1591188,1591188,1591188,210823960,210829529,210826744.5,140990446,140999333,140994889.5,563974,2061278,45565687,6717821,226.7,115,1.87,170.03,136.02,68.01,1.59,210.83,140.99,5.64,20.61,455.66,67.18,0,0,0,0,0,0
350,44,50,36,47,3488.8,3567.2,8662,8449,1544540,1544540,1544540,200642272,200648680,200645476,135235548,135220674,135228111,1928844,375567,50949009,1125431,226.9,115,1.82,170.18,136.14,68.07,1.54,200.65,135.23,19.29,3.76,509.49,11.25,0,0,0,0,0,0
355,44,50,36,47,3567.2,3567.2,8662,8449,1536923,1536923,1536923,229423017,229409186,229416101.5,153162844,153169514,153166179,2030894,1266124,13534535,38467623,227,114.9,1.82,170.25,136.2,68.1,1.54,229.42,153.17,20.31,12.66,135.35,384.68,0,3,0,27,0,27648
360,44,50,36,47,3567.2,3567.2,8662,8449,1530091,1530091,1530091,200607336,200620978,200614157,141372296,141365637,141368966.5,1659415,465944,51290417,1416701,227.1,115,1.82,170.33,136.26,68.13,1.53,200.61,141.37,16.59,4.66,512.9,14.17,0,9,0,30,0,30720
365,44,51,36,47,3567.2,3645.6,8449,8236,1536048,1536048,1536048,206962237,206950178,206956207.5,138602218,138590149,138596183.5,1920763,558256,1008729,50721163,227.2,115,1.82,170.4,136.32,68.16,1.54,206.96,138.6,19.21,5.58,10.09,507.21,0,0,0,0,0,0
370,44,50,36,47,3567.2,3567.2,8662,8449,1555205,1555205,1555205,198151380,198147225,198149302.5,142584779,142596079,142590429,515243,1377963,52672340,895905,227.2,115,1.82,170.4,136.32,68.16,1.56,198.15,142.59,5.15,13.78,526.72,8.96,0,0,0,0,0,0
375,44,50,36,47,3567.2,3567.2,8662,8449,1535976,1535976,1535976,176341817,176359315,176350566,122520224,122524678,122522451,524824,427616,453478,53233535,227.4,115,1.82,170.55,136.44,68.22,1.54,176.35,122.52,5.25,4.28,4.53,532.34,0,0,0,0,0,0
380,44,51,36,47,3567.2,3567.2,8662,8449,1548651,1548651,1548651,198632629,198633105,198632867,135347640,135343454,135345547,1509587,426037,51518953,1005235,227.6,115,1.82,170.7,136.56,68.28,1.55,198.63,135.35,15.1,4.26,515.19,10.05,0,0,0,0,0,0
385,44,51,36,47,3645.6,3645.6,8662,8449,300839,300914,300876.5,191542026,191507600,191524813,127364514,127377322,127370918,1319619,34013,52380307,383598,227.7,115,1.82,170.78,136.62,68.31,0.3,191.52,127.37,13.2,0.34,523.8,3.84,0,4,0,27,0,27648
390,44,50,36,47,3488.8,3567.2,8662,8662,1458091,1458016,1458053.5,178613556,178646889,178630222.5,129465337,129451255,129458296,516226,427563,750561,52877992,227.3,114.9,1.82,170.48,136.38,68.19,1.46,178.63,129.46,5.16,4.28,7.51,528.78,0,4,0,18,0,18432
395,44,50,36,47,3567.2,3567.2,8662,8449,1565647,1565647,1565647,177992231,177978673,177985452,123812212,123814117,123813164.5,506194,514364,9775645,43847914,227,114.9,1.9,170.25,136.2,68.1,1.57,177.99,123.81,5.06,5.14,97.76,438.48,0,0,0,0,0,0
400,44,50,36,47,3567.2,3567.2,8662,8662,1531905,1531839,1531872,201324912,201337067,201330989.5,144326060,144315628,144320844,477020,1457701,52174819,1485272,227,115,1.82,170.25,136.2,68.1,1.53,201.33,144.32,4.77,14.58,521.75,14.85,0,1,0,9.5,0,9728
405,44,51,36,47,3567.2,3567.2,8662,8449,1515982,1516048,1516015,190122630,190122752,190122691,130051932,130062021,130056976.5,536744,1095292,51713235,1040704,227.3,115.1,1.82,170.48,136.38,68.19,1.52,190.12,130.06,5.37,10.95,517.13,10.41,0,0,0,0,0,0
410,44,50,36,47,3567.2,3567.2,8449,8662,1531879,1531879,1531879,193061012,193062637,193061824.5,131656342,131656119,131656230.5,572840,1145058,52200705,1081376,227.2,115,1.82,170.4,136.32,68.16,1.53,193.06,131.66,5.73,11.45,522.01,10.81,0,0,0,0,0,0
415,44,51,36,47,3567.2,3567.2,8449,8449,1529595,1529537,1529566,195612800,195598013,195605406.5,134110406,134102052,134106229,518014,1311733,1409202,51464726,227.3,115,1.82,170.48,136.38,68.19,1.53,195.61,134.11,5.18,13.12,14.09,514.65,0,4,0,28,0,28672
420,44,51,36,47,3567.2,3567.2,8662,8449,1541867,1541925,1541896,192009119,192024001,192016560,136536554,136544773,136540663.5,528658,1143113,40887434,12255431,227.4,115,1.82,170.55,136.44,68.22,1.54,192.02,136.54,5.29,11.43,408.87,122.55,0,4,0,21,0,21504
425,44,51,36,47,3567.2,3645.6,8662,8449,1530891,1530891,1530891,193908081,193906852,193907466.5,132605594,132606792,132606193,1350486,431111,52328597,1082384,227.5,114.9,1.82,170.63,136.5,68.25,1.53,193.91,132.61,13.5,4.31,523.29,10.82,0,0,0,0,0,0
430,44,51,36,47,3567.2,3567.2,8662,8449,1375465,1402921,1389193,187747270,187745042,187746156,133776201,134027047,133901624,309840,1029141,693784,52173346,227.5,114.9,1.82,170.63,136.5,68.25,1.39,187.75,133.9,3.1,10.29,6.94,521.73,0,0,0,0,0,0
435,44,51,36,47,3567.2,3567.2,8662,8449,412005,384549,398277,168621642,168623086,168622364,115784295,115534294,115659294.5,238620,222379,52347408,976900,227.7,115,1.82,170.78,136.62,68.31,0.4,168.62,115.66,2.39,2.22,523.47,9.77,0,1,0,8,0,8192
440,44,51,36,47,3567.2,3567.2,8662,8449,1518319,1518319,1518319,194071922,194073930,194072926,133552039,133547765,133549902,1215326,446411,52448463,1108579,227.2,114.9,1.86,170.4,136.32,68.16,1.52,194.07,133.55,12.15,4.46,524.48,11.09,0,0,0,0,0,0
445,44,50,36,47,3567.2,3645.6,8662,8449,1524273,1524273,1524273,218756856,218752824,218754840,147693750,147692202,147692976,1110552,1657769,711950,51118485,227.2,114.8,1.85,170.4,136.32,68.16,1.52,218.75,147.69,11.11,16.58,7.12,511.18,0,3,0,18,0,18432
450,44,51,36,48,3567.2,3567.2,8449,8449,1517298,1517298,1517298,222095072,222089978,222092525,152265253,152255990,152260621.5,2417470,495367,51692248,667591,227.2,114.9,1.82,170.4,136.32,68.16,1.52,222.09,152.26,24.17,4.95,516.92,6.68,0,4,0,13,0,13312
455,44,51,36,47,3567.2,3645.6,8662,8449,1519716,1519716,1519716,189267421,189282304,189274862.5,129745341,129759332,129752336.5,581963,986051,8425131,44304094,227.2,115,1.82,170.4,136.32,68.16,1.52,189.27,129.75,5.82,9.86,84.25,443.04,0,0,0,0,0,0
460,44,51,36,48,3567.2,3567.2,8662,8449,1518732,1518662,1518697,222891140,222871864,222881502,154293859,154280996,154287427.5,2719271,385034,31528859,20229040,227.3,114.8,1.82,170.48,136.38,68.19,1.52,222.88,154.29,27.19,3.85,315.29,202.29,0,0,0,0,0,0
465,44,51,36,47,3567.2,3567.2,8662,8449,1538584,1538654,1538619,195221494,195233759,195227626.5,133507937,133520381,133514159,565414,1201132,52334792,1068917,227.5,114.9,1.82,170.63,136.5,68.25,1.54,195.23,133.51,5.65,12.01,523.35,10.69,0,1,0,4,0,4096
