Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,$1$2missC0,$1$2missC1,$1$2missC2,$1$2missC3,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr,HT0Scaled,HT1Scaled,HT2Scaled,$miss_core0_scaled,$miss_core1_scaled,$miss_core2_scaled,$miss_core3_scaled
55,41,43,32,41,3567.2,3567.2,8662,8449,1549235,1549235,1549235,13118024,13117217,13117620.5,14274066,14274338,14274202,505173,404548,302025,184039,206.1,115.5,1.651,154.575,123.66,61.83,1.549235,13.1176205,14.274202,5.05173,4.04548,3.02025,1.84039
60,41,43,32,41,3567.2,3567.2,8449,8449,1559176,1559176,1559176,15229708,15230291,15229999.5,16329674,16337354,16333514,513797,400005,320988,696423,206.2,115.4,1.664,154.65,123.72,61.86,1.559176,15.2299995,16.333514,5.13797,4.00005,3.20988,6.96423
65,41,43,32,41,3567.2,3567.2,8449,8449,1542138,1542138,1542138,17024183,17026584,17025383.5,21065720,21056798,21061259,460469,329561,343510,809729,206.3,115.4,1.644,154.725,123.78,61.89,1.542138,17.0253835,21.061259,4.60469,3.29561,3.4351,8.09729
70,41,43,32,42,3567.2,3567.2,8449,8662,1538419,1538419,1538419,14823950,14819571,14821760.5,18438889,18439675,18439282,440571,203201,456883,355170,206.3,115.4,1.645,154.725,123.78,61.89,1.538419,14.8217605,18.439282,4.40571,2.03201,4.56883,3.5517
75,41,43,32,41,3488.8,3567.2,8662,8449,1533866,1533804,1533835,14072891,14072107,14072499,16952675,16944381,16948528,363532,188131,498758,317650,206.3,115.5,1.645,154.725,123.78,61.89,1.533835,14.072499,16.948528,3.63532,1.88131,4.98758,3.1765
80,41,43,32,41,3488.8,3567.2,8662,8662,1543378,1543440,1543409,14210352,14210604,14210478,17195354,17203957,17199655.5,369636,230547,488727,311191,205.8,115.4,1.732,154.35,123.48,61.74,1.543409,14.210478,17.1996555,3.69636,2.30547,4.88727,3.11191
85,41,43,32,41,3567.2,3567.2,8662,8449,1548383,1548383,1548383,13780051,13780959,13780505,16629702,16629418,16629560,336782,268792,451226,317784,205.9,115.4,1.657,154.425,123.54,61.77,1.548383,13.780505,16.62956,3.36782,2.68792,4.51226,3.17784
90,41,43,32,41,3567.2,3567.2,8662,8449,1027514,1025113,1026313.5,10861398,10864037,10862717.5,12085724,12059708,12072716,265471,127325,240243,778603,206,115.4,1.664,154.5,123.6,61.8,1.0263135,10.8627175,12.072716,2.65471,1.27325,2.40243,7.78603
95,41,43,32,41,3567.2,3567.2,8662,8449,750220,752621,751420.5,10729276,10726501,10727888.5,14096651,14120929,14108790,221975,139442,173793,755322,206.1,115.5,1.645,154.575,123.66,61.83,0.7514205,10.7278885,14.10879,2.21975,1.39442,1.73793,7.55322
100,41,43,32,41,3567.2,3567.2,8662,8662,1531712,1531712,1531712,14938610,14939961,14939285.5,17932233,17933529,17932881,495540,198841,426539,346632,206.1,115.4,1.644,154.575,123.66,61.83,1.531712,14.9392855,17.932881,4.9554,1.98841,4.26539,3.46632
105,41,43,32,41,3567.2,3645.6,8662,8662,1531809,1531809,1531809,14070728,14070056,14070392,15468048,15476405,15472226.5,444827,410598,357548,186690,206.2,115.5,1.646,154.65,123.72,61.86,1.531809,14.070392,15.4722265,4.44827,4.10598,3.57548,1.8669
110,41,43,32,41,3567.2,3567.2,8662,8662,1530725,1530725,1530725,15663749,15664940,15664344.5,17662186,17654656,17658421,578121,394273,480211,174021,206.2,115.5,1.644,154.65,123.72,61.86,1.530725,15.6643445,17.658421,5.78121,3.94273,4.80211,1.74021
115,41,43,32,41,3567.2,3567.2,8662,8449,1528543,1528543,1528543,14099906,14096749,14098327.5,15532979,15531882,15532430.5,507885,378623,353432,165710,206.3,115.4,1.65,154.725,123.78,61.89,1.528543,14.0983275,15.5324305,5.07885,3.78623,3.53432,1.6571
120,41,43,32,41,3567.2,3567.2,8662,8449,1541641,1541579,1541610,16406268,16408458,16407363,18672078,18664043,18668060.5,451883,152662,415326,918152,206.4,115.4,1.665,154.8,123.84,61.92,1.54161,16.407363,18.6680605,4.51883,1.52662,4.15326,9.18152
125,41,43,32,41,3567.2,3567.2,8662,8662,1533695,1533757,1533726,17305306,17305641,17305473.5,21833991,21842519,21838255,424146,266710,364230,902876,206.3,115.4,1.646,154.725,123.78,61.89,1.533726,17.3054735,21.838255,4.24146,2.6671,3.6423,9.02876
130,41,43,32,41,3488.8,3567.2,8662,8449,1524663,1524663,1524663,14907392,14905903,14906647.5,17834822,17834453,17834637.5,443152,220031,432416,354447,205.8,115.4,1.69,154.35,123.48,61.74,1.524663,14.9066475,17.8346375,4.43152,2.20031,4.32416,3.54447
135,41,43,32,41,3567.2,3567.2,8449,8662,1544089,1544023,1544056,13006397,13006930,13006663.5,14350294,14342445,14346369.5,472250,419478,277902,219358,205.8,115.4,1.644,154.35,123.48,61.74,1.544056,13.0066635,14.3463695,4.7225,4.19478,2.77902,2.19358
140,41,43,32,41,3567.2,3567.2,8449,8449,808383,803199,805791,3807146,3807374,3807260,4311457,4296412,4303934.5,113487,31387,26239,145567,205.9,115.5,1.645,154.425,123.54,61.77,0.805791,3.80726,4.3039345,1.13487,0.31387,0.26239,1.45567
145,41,43,32,41,3567.2,3567.2,8662,8662,949872,955122,952497,12956653,12958099,12957376,14478956,14502279,14490617.5,423598,346089,334618,220882,206,115.4,1.648,154.5,123.6,61.8,0.952497,12.957376,14.4906175,4.23598,3.46089,3.34618,2.20882
150,41,43,32,41,3567.2,3567.2,8449,8449,1546521,1546521,1546521,15510177,15510046,15510111.5,16864406,16872980,16868693,494037,339400,358620,770868,206.1,115.4,1.663,154.575,123.66,61.83,1.546521,15.5101115,16.868693,4.94037,3.394,3.5862,7.70868
155,41,43,32,41,3567.2,3567.2,8662,8449,1550661,1550661,1550661,17070076,17070240,17070158,20714569,20704643,20709606,434620,436180,339649,733941,206.2,115.5,1.645,154.65,123.72,61.86,1.550661,17.070158,20.709606,4.3462,4.3618,3.39649,7.33941
160,41,43,32,41,3567.2,3488.8,8449,8662,1536654,1536654,1536654,14608213,14608251,14608232,16813003,16814799,16813901,407174,421391,358386,255142,206.3,115.4,1.646,154.725,123.78,61.89,1.536654,14.608232,16.813901,4.07174,4.21391,3.58386,2.55142
165,41,43,32,41,3567.2,3567.2,8449,8662,1527150,1527150,1527150,13885773,13884838,13885305.5,15491103,15498920,15495011.5,483340,376548,334717,199803,206.3,115.3,1.646,154.725,123.78,61.89,1.52715,13.8853055,15.4950115,4.8334,3.76548,3.34717,1.99803
170,41,43,32,41,3567.2,3567.2,8662,8449,1519082,1519082,1519082,14392926,14392885,14392905.5,16837637,16828964,16833300.5,426086,229948,370723,384868,206.4,115.3,1.644,154.8,123.84,61.92,1.519082,14.3929055,16.8333005,4.26086,2.29948,3.70723,3.84868
175,41,43,32,41,3567.2,3567.2,8662,8662,1523170,1523170,1523170,13888526,13888159,13888342.5,15493691,15494072,15493881.5,472916,404894,359869,156131,206.3,115.4,1.652,154.725,123.78,61.89,1.52317,13.8883425,15.4938815,4.72916,4.04894,3.59869,1.56131
180,41,43,32,41,3567.2,3567.2,8449,8662,1540747,1540747,1540747,16695907,16696593,16696250,19099776,19106306,19103041,413265,199702,452602,942887,206,115.4,1.74,154.5,123.6,61.8,1.540747,16.69625,19.103041,4.13265,1.99702,4.52602,9.42887
185,41,43,32,41,3567.2,3567.2,8662,8449,1536562,1536562,1536562,18069267,18068090,18068678.5,23486744,23479961,23483352.5,355825,231419,455317,904032,206,115.4,1.645,154.5,123.6,61.8,1.536562,18.0686785,23.4833525,3.55825,2.31419,4.55317,9.04032
190,41,43,32,41,3488.8,3567.2,8449,8449,469663,469659,469661,4074714,4055536,4065125,4707456,4709890,4708673,55300,75647,47237,139901,206,115.3,1.647,154.5,123.6,61.8,0.469661,4.065125,4.708673,0.553,0.75647,0.47237,1.39901
195,41,43,32,41,3567.2,3567.2,8449,8662,1299415,1299419,1299417,13549506,13569709,13559607.5,16649535,16654778,16652156.5,337145,239413,397908,339224,206.1,115.4,1.644,154.575,123.66,61.83,1.299417,13.5596075,16.6521565,3.37145,2.39413,3.97908,3.39224
200,41,43,32,41,3488.8,3567.2,8662,8449,1528140,1528140,1528140,14442441,14442930,14442685.5,16878298,16870543,16874420.5,421153,248896,369623,371127,206.1,115.4,1.645,154.575,123.66,61.83,1.52814,14.4426855,16.8744205,4.21153,2.48896,3.69623,3.71127
205,41,43,32,41,3567.2,3567.2,8662,8662,1526589,1526589,1526589,13982770,13983038,13982904,15439504,15440131,15439817.5,477990,350639,317392,244292,206.2,115.4,1.649,154.65,123.72,61.86,1.526589,13.982904,15.4398175,4.7799,3.50639,3.17392,2.44292
210,41,43,32,41,3567.2,3567.2,8449,8449,1526158,1526158,1526158,15919195,15918147,15918671,17016768,17023880,17020324,498516,381225,300325,799286,206.3,115.3,1.662,154.725,123.78,61.89,1.526158,15.918671,17.020324,4.98516,3.81225,3.00325,7.99286
215,41,43,32,41,3488.8,3567.2,8662,8449,1544792,1544792,1544792,16619069,16624501,16621785,20746861,20739312,20743086.5,511237,352005,341813,750265,206.4,115.4,1.645,154.8,123.84,61.92,1.544792,16.621785,20.7430865,5.11237,3.52005,3.41813,7.50265
220,41,43,32,41,3567.2,3567.2,8662,8449,1530012,1530012,1530012,14535575,14531629,14533602,16339629,16340161,16339895,430772,400826,371862,225634,206.4,115.3,1.645,154.8,123.84,61.92,1.530012,14.533602,16.339895,4.30772,4.00826,3.71862,2.25634
225,41,43,32,41,3567.2,3567.2,8449,8449,1534834,1534834,1534834,13971767,13970543,13971155,15705667,15714699,15710183,444249,396224,291539,262261,206,115.4,1.654,154.5,123.6,61.8,1.534834,13.971155,15.710183,4.44249,3.96224,2.91539,2.62261
230,41,43,32,41,3488.8,3567.2,8449,8449,1537515,1537515,1537515,14690882,14690226,14690554,17060787,17051329,17056058,475727,194186,388175,358053,205.8,115.4,1.704,154.35,123.48,61.74,1.537515,14.690554,17.056058,4.75727,1.94186,3.88175,3.58053
235,41,43,32,41,3567.2,3645.6,8662,8662,1532906,1532906,1532906,12336164,12331270,12333717,14408814,14410695,14409754.5,303054,209471,296841,368716,206,115.4,1.647,154.5,123.6,61.8,1.532906,12.333717,14.4097545,3.03054,2.09471,2.96841,3.68716
240,41,43,32,41,3567.2,3567.2,8662,8662,227590,227590,227590,7015668,7022675,7019171.5,7344607,7350304,7347455.5,166322,77465,69483,726768,206,115.4,1.659,154.5,123.6,61.8,0.22759,7.0191715,7.3474555,1.66322,0.77465,0.69483,7.26768
245,41,43,32,41,3567.2,3567.2,8662,8662,1534963,1534963,1534963,17965544,17966150,17965847,22341801,22334281,22338041,489169,337483,308561,817196,206.1,115.5,1.644,154.575,123.66,61.83,1.534963,17.965847,22.338041,4.89169,3.37483,3.08561,8.17196
250,41,43,32,41,3567.2,3567.2,8662,8662,1546130,1546130,1546130,12945920,12944869,12945394.5,14097040,14097303,14097171.5,515672,412265,290461,177318,206.2,115.5,1.645,154.65,123.72,61.86,1.54613,12.9453945,14.0971715,5.15672,4.12265,2.90461,1.77318
255,41,43,32,41,3567.2,3567.2,8662,8662,1557815,1557815,1557815,13250495,13249277,13249886,14753071,14761729,14757400,491367,398512,299282,205980,206.2,115.4,1.644,154.65,123.72,61.86,1.557815,13.249886,14.7574,4.91367,3.98512,2.99282,2.0598
260,41,43,32,41,3488.8,3567.2,8662,8449,1548639,1548639,1548639,14389374,14390694,14390034,16354304,16345929,16350116.5,496489,353147,354931,271016,206.3,115.3,1.645,154.725,123.78,61.89,1.548639,14.390034,16.3501165,4.96489,3.53147,3.54931,2.71016
265,41,43,32,41,3488.8,3567.2,8449,8449,1535531,1535531,1535531,15382430,15381103,15381766.5,17883752,17882901,17883326.5,398554,246146,397768,357200,206.4,115.4,1.648,154.8,123.84,61.92,1.535531,15.3817665,17.8833265,3.98554,2.46146,3.97768,3.572
270,41,44,32,41,3567.2,3567.2,8662,8449,1523216,1523150,1523183,16828805,16829251,16829028,19408944,19400790,19404867,359836,206538,440204,978625,206.5,115.4,1.657,154.875,123.9,61.95,1.523183,16.829028,19.404867,3.59836,2.06538,4.40204,9.78625
275,41,44,32,41,3567.2,3567.2,8449,8449,1534413,1534479,1534446,18273569,18275082,18274325.5,23597766,23606107,23601936.5,406723,204219,389856,931313,206,115.3,1.67,154.5,123.6,61.8,1.534446,18.2743255,23.6019365,4.06723,2.04219,3.89856,9.31313
280,42,43,32,41,3567.2,3567.2,8449,8449,1535833,1535833,1535833,13704304,13701590,13702947,14985021,14984706,14984863.5,475120,431642,303524,186242,206,115.4,1.672,154.5,123.6,61.8,1.535833,13.702947,14.9848635,4.7512,4.31642,3.03524,1.86242
285,42,43,32,41,3488.8,3567.2,8449,8449,1290269,1286823,1288546,9039451,9038461,9038956,10019640,9999429,10009534.5,303430,244520,171841,166956,206.1,115.4,1.678,154.575,123.66,61.83,1.288546,9.038956,10.0095345,3.0343,2.4452,1.71841,1.66956
290,43,43,32,41,3567.2,3567.2,8662,8449,482816,486262,484539,7478435,7482852,7480643.5,8297527,8318194,8307860.5,264776,228845,149131,124906,208.8,115.4,1.67,156.6,125.28,62.64,0.484539,7.4806435,8.3078605,2.64776,2.28845,1.49131,1.24906
295,43,43,32,41,3567.2,3567.2,8662,8662,1552191,1552201,1552196,13250798,13247853,13249325.5,14994159,15056023,15025091,479802,433365,315222,174060,214.1,115.4,1.715,160.575,128.46,64.23,1.552196,13.2493255,15.025091,4.79802,4.33365,3.15222,1.7406
300,43,43,32,41,3488.8,3567.2,8662,8662,2597326,2597250,2597288,67731663,67729746,67730704.5,88759413,88689982,88724697.5,695636,1835078,18697521,1700448,214.1,115.4,1.724,160.575,128.46,64.23,2.597288,67.7307045,88.7246975,6.95636,18.35078,186.97521,17.00448
305,43,43,32,41,3488.8,3567.2,8662,8449,5300475,5300541,5300508,105759718,105764322,105762020,137527098,137533511,137530304.5,1146918,1013979,8836536,4576048,220.5,115.3,1.771,165.375,132.3,66.15,5.300508,105.76202,137.5303045,11.46918,10.13979,88.36536,45.76048
310,44,43,32,41,3488.8,3567.2,8449,8662,3151660,3151660,3151660,97449846,97440662,97445254,95341210,95331541,95336375.5,22445222,624299,2910100,3447581,225.5,115.4,1.77,169.125,135.3,67.65,3.15166,97.445254,95.3363755,224.45222,6.24299,29.101,34.47581
315,44,43,32,41,3488.8,3567.2,8662,8662,1514539,1514539,1514539,74950747,74951844,74951295.5,73918558,73929809,73924183.5,593559,26295610,831939,386409,223.9,115.4,1.77,167.925,134.34,67.17,1.514539,74.9512955,73.9241835,5.93559,262.9561,8.31939,3.86409
320,44,43,32,41,3567.2,3567.2,8662,8662,1543510,1543510,1543510,72411204,72415078,72413141,72903337,72891846,72897591.5,25780869,395977,917877,391126,223.1,115.2,1.775,167.325,133.86,66.93,1.54351,72.413141,72.8975915,257.80869,3.95977,9.17877,3.91126
325,44,43,32,41,3567.2,3567.2,8449,8449,1541110,1541110,1541110,79916211,79915976,79916093.5,86662605,86657814,86660209.5,25648742,441349,1437026,365173,222.3,115.3,1.869,166.725,133.38,66.69,1.54111,79.9160935,86.6602095,256.48742,4.41349,14.37026,3.65173
330,44,43,32,41,3567.2,3567.2,8449,8662,1537550,1537550,1537550,77845707,77848598,77847152.5,78372599,78387125,78379862,21450409,5306359,1356249,553807,222.2,115.3,1.792,166.65,133.32,66.66,1.53755,77.8471525,78.379862,214.50409,53.06359,13.56249,5.53807
335,44,43,32,41,3488.8,3567.2,8449,8449,877525,877525,877525,67500284,67452018,67476151,67859499,67871028,67865263.5,190564,25245727,277407,892639,222.2,115.3,1.768,166.65,133.32,66.66,0.877525,67.476151,67.8652635,1.90564,252.45727,2.77407,8.92639
340,44,43,32,41,3567.2,3567.2,8662,8662,939240,939240,939240,65170126,65217271,65193698.5,60558023,60554411,60556217,26364873,420530,286974,265998,222.1,115.3,1.771,166.575,133.26,66.63,0.93924,65.1936985,60.556217,263.64873,4.2053,2.86974,2.65998
345,45,43,32,41,3567.2,3645.6,8449,8662,1552186,1552186,1552186,72961567,72960856,72961211.5,73805474,73801979,73803726.5,25421687,918848,482834,828038,222.1,115.4,1.771,166.575,133.26,66.63,1.552186,72.9612115,73.8037265,254.21687,9.18848,4.82834,8.28038
350,45,43,33,41,3567.2,3567.2,8662,8449,1509668,1509668,1509668,74840618,74844311,74842464.5,79019693,79007866,79013779.5,23871358,376293,524130,1175258,222.2,115.4,1.772,166.65,133.32,66.66,1.509668,74.8424645,79.0137795,238.71358,3.76293,5.2413,11.75258
355,44,43,33,41,3488.8,3567.2,8662,8662,1553192,1553192,1553192,83420255,83417090,83418672.5,94583862,94581846,94582854,21066712,4205040,1881818,438006,222.4,115.4,1.774,166.8,133.44,66.72,1.553192,83.4186725,94.582854,210.66712,42.0504,18.81818,4.38006
360,45,43,33,41,3567.2,3567.2,8662,8662,1547992,1547992,1547992,73089926,73092367,73091146.5,73219551,73222168,73220859.5,24353189,391325,532016,1930635,222.5,115.4,1.783,166.875,133.5,66.75,1.547992,73.0911465,73.2208595,243.53189,3.91325,5.32016,19.30635
365,45,43,33,41,3567.2,3567.2,8662,8662,1576222,1576222,1576222,79034058,79033392,79033725,86099729,86101344,86100536.5,15254415,9650583,506306,1467519,222.6,115.4,1.771,166.95,133.56,66.78,1.576222,79.033725,86.1005365,152.54415,96.50583,5.06306,14.67519
370,45,43,33,41,3488.8,3645.6,8662,8662,1537758,1537758,1537758,70524305,70533865,70529085,69840782,69837702,69839242,24772491,392299,545861,490803,222.4,115.4,1.77,166.8,133.44,66.72,1.537758,70.529085,69.839242,247.72491,3.92299,5.45861,4.90803
375,45,43,33,41,3567.2,3567.2,8662,8662,1538276,1538276,1538276,76720655,76701768,76711211.5,77631556,77649502,77640529,408733,26896530,702446,469544,222.1,115.4,1.822,166.575,133.26,66.63,1.538276,76.7112115,77.640529,4.08733,268.9653,7.02446,4.69544
380,45,43,33,41,3567.2,3645.6,8662,8662,1533447,1533447,1533447,76544255,76552730,76548492.5,79134459,79118416,79126437.5,24571589,354928,560998,679380,222.1,115.4,1.771,166.575,133.26,66.63,1.533447,76.5484925,79.1264375,245.71589,3.54928,5.60998,6.7938
385,45,43,33,41,3488.8,3567.2,8662,8662,583509,585855,584682,60444945,60444335,60444640,58581604,58667996,58624800,24974699,46528,132497,346480,222.2,115.3,1.773,166.65,133.32,66.66,0.584682,60.44464,58.6248,249.74699,0.46528,1.32497,3.4648
390,44,44,33,41,3488.8,3567.2,8449,8662,1190813,1188467,1189640,78172959,78171124,78172041.5,81577875,81496161,81537018,24762148,1040338,1174124,911540,222.3,115.5,1.779,166.725,133.38,66.69,1.18964,78.1720415,81.537018,247.62148,10.40338,11.74124,9.1154
395,45,43,33,41,3567.2,3567.2,8662,8449,1561842,1561842,1561842,74892538,74893515,74893026.5,85761489,85758704,85760096.5,9512809,13324828,1136610,1465270,222.4,115.5,1.77,166.8,133.44,66.72,1.561842,74.8930265,85.7600965,95.12809,133.24828,11.3661,14.6527
400,45,43,33,41,3567.2,3567.2,8449,8449,1556153,1556153,1556153,77471224,77469820,77470522,77271581,77270156,77270868.5,27493213,397139,729486,531958,222.4,115.4,1.772,166.8,133.44,66.72,1.556153,77.470522,77.2708685,274.93213,3.97139,7.29486,5.31958
405,45,43,33,41,3567.2,3567.2,8449,8662,1531382,1531382,1531382,67038459,67038468,67038463.5,65490445,65491599,65491022,24127680,378769,635992,365574,222.4,115.4,1.773,166.8,133.44,66.72,1.531382,67.0384635,65.491022,241.2768,3.78769,6.35992,3.65574
410,45,43,33,41,3567.2,3567.2,8449,8449,1521123,1521123,1521123,68087256,68084459,68085857.5,69063851,69060992,69062421.5,22334845,448469,1423373,360826,222.5,115.3,1.774,166.875,133.5,66.75,1.521123,68.0858575,69.0624215,223.34845,4.48469,14.23373,3.60826
415,45,43,33,41,3567.2,3567.2,8449,8449,1551683,1551683,1551683,73005498,73005226,73005362,73703894,73725135,73714514.5,11535880,13932339,876548,431459,222.7,115.4,1.769,167.025,133.62,66.81,1.551683,73.005362,73.7145145,115.3588,139.32339,8.76548,4.31459
420,45,43,33,41,3567.2,3567.2,8662,8662,1540782,1540782,1540782,79091702,79095572,79093637,96502944,96487221,96495082.5,20047524,460353,3330742,695116,222.3,115.4,1.785,166.725,133.38,66.69,1.540782,79.093637,96.4950825,200.47524,4.60353,33.30742,6.95116
425,45,43,33,41,3567.2,3567.2,8662,8662,1587133,1587133,1587133,74932757,74927042,74929899.5,82656472,82648006,82652239,22659132,396973,709732,1361707,222.1,115.4,1.868,166.575,133.26,66.63,1.587133,74.9298995,82.652239,226.59132,3.96973,7.09732,13.61707
430,45,43,33,41,3488.8,3567.2,8449,8662,1533459,1533500,1533479.5,46356300,46359740,46358020,46914513,46987229,46950871,433991,14663523,407000,375200,222.1,115.5,1.774,166.575,133.26,66.63,1.5334795,46.35802,46.950871,4.33991,146.63523,4.07,3.752
435,46,43,33,41,3567.2,3567.2,8449,8662,224887,224846,224866.5,61268296,61268987,61268641.5,57088349,57021138,57054743.5,25237616,97315,180576,76407,222.2,115.3,1.772,166.65,133.32,66.66,0.2248665,61.2686415,57.0547435,252.37616,0.97315,1.80576,0.76407
440,44,44,33,41,3567.2,3567.2,8662,8449,1532233,1532233,1532233,81367267,81374158,81370712.5,83960194,83956098,83958146,22421188,5056804,607507,1035831,222.4,115.5,1.77,166.8,133.44,66.72,1.532233,81.3707125,83.958146,224.21188,50.56804,6.07507,10.35831
445,45,43,33,41,3567.2,3567.2,8449,8662,1559957,1559957,1559957,77496684,77489889,77493286.5,81216598,81223599,81220098.5,466436,26139416,1532012,410927,222.5,115.4,1.777,166.875,133.5,66.75,1.559957,77.4932865,81.2200985,4.66436,261.39416,15.32012,4.10927
450,45,43,33,41,3488.8,3567.2,8662,8662,1540576,1540576,1540576,72525382,72520393,72522887.5,74755052,74761294,74758173,6694204,17368650,1986937,597214,222.5,115.3,1.784,166.875,133.5,66.75,1.540576,72.5228875,74.758173,66.94204,173.6865,19.86937,5.97214
455,45,44,33,41,3488.8,3567.2,8662,8449,1562333,1562333,1562333,70379697,70397999,70388848,75259850,75272936,75266393,18844356,3867220,1098621,618217,222.6,115.4,1.771,166.95,133.56,66.78,1.562333,70.388848,75.266393,188.44356,38.6722,10.98621,6.18217
460,46,43,33,41,3567.2,3567.2,8662,8449,1505204,1505204,1505204,79887034,79889515,79888274.5,81576133,81556131,81566132,25482917,383957,609665,684846,222.6,115.3,1.771,166.95,133.56,66.78,1.505204,79.8882745,81.566132,254.82917,3.83957,6.09665,6.84846
465,46,43,33,41,3488.8,3567.2,8662,8449,1527493,1527493,1527493,72667873,72656296,72662084.5,70592136,70601253,70596694.5,26156490,865073,547606,414773,222.7,115.3,1.772,167.025,133.62,66.81,1.527493,72.6620845,70.5966945,261.5649,8.65073,5.47606,4.14773
470,46,43,33,41,3567.2,3567.2,8449,8662,1534327,1534327,1534327,66285781,66277460,66281620.5,70002826,69988051,69995438.5,4932317,17034912,1218096,469468,222.3,115.3,1.792,166.725,133.38,66.69,1.534327,66.2816205,69.9954385,49.32317,170.34912,12.18096,4.69468
475,46,43,33,41,3567.2,3645.6,8662,8449,1542316,1542316,1542316,72477226,72482375,72479800.5,71111212,71134271,71122741.5,2451956,23686814,1002461,878788,222.3,115.3,1.806,166.725,133.38,66.69,1.542316,72.4798005,71.1227415,24.51956,236.86814,10.02461,8.78788
480,45,43,33,41,3567.2,3567.2,8662,8449,1290492,1293914,1292203,73685919,73698469,73692194,73947014,74000206,73973610,26778185,234274,1483549,255592,222.4,115.4,1.782,166.8,133.44,66.72,1.292203,73.692194,73.97361,267.78185,2.34274,14.83549,2.55592
485,46,43,33,41,3488.8,3567.2,8662,8662,503354,499932,501643,65191039,65176942,65183990.5,69924497,69850259,69887378,567297,21795012,1028605,211568,222.4,115.3,1.771,166.8,133.44,66.72,0.501643,65.1839905,69.887378,5.67297,217.95012,10.28605,2.11568
