 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6450668 7477444 147 1827 0 0 0 0  0  0  0  0  0  524 1506  275 25  3 72
 0 0 0 6450384 7477308 90 1008 0 0 0  0  0  0  0  0  0  455 1082  223 25  2 73
 0 0 0 6450668 7477444 57 817 0 0  0  0  0  1  0  0  0  494 1009  295 25  1 73
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6450644 7477432 147 1825 0 1 1 0  0  1  0  0  0  537 1487  265 25  3 72
 0 0 0 6450388 7477312 147 1826 0 0 0 0  0  0  0  0  0  552 1516  323 25  3 72
 0 0 0 6450644 7477420 147 1826 0 0 0 0  0  0  0  0  0  530 1493  270 25  3 72
 0 0 0 6450392 7477316 147 1827 0 0 0 0  0  0  0  0  0  539 1502  271 25  3 72
 0 0 0 6450360 7477288 147 1822 0 0 0 0  0  1  0  0  0  518 1485  262 25  3 72
 0 0 0 6450644 7477420 147 1827 0 0 0 0  0  0  0  0  0  516 1504  272 25  3 72
 0 0 0 6428732 7455648 147 4441 0 1 1 0  0  1  0  0  0  529 1526  265 25  3 72
 0 0 0 6398088 7424844 147 1824 0 0 0 0  0  0  0  0  0  554 1501  323 24  4 72
 0 0 0 6614916 7640808 262 11531 0 0 0 0 0  1  0  0  0  958 6570  237 24  3 73
 0 0 0 6413128 7438872 57 10904 0 0 0 0  0  0  0  0  0  504 5936  265 24  3 73
 0 0 0 6211964 7237704 147 11394 0 0 0 0 0  1  0  0  0  573 6277  263 24  4 72
 0 0 0 6129960 7155848 147 2152 0 0 0 0  0  2  0  0  0  558 1862  272 25  3 72
 0 0 0 6121384 7147276 147 2233 0 0 0 0  0  1  0  0  0  547 1602  319 25  3 72
 0 0 0 6110688 7136420 147 2387 0 0 0 0  0  0  0  0  0  550 1631  319 25  3 72
 0 0 0 6094436 7120224 147 2797 0 0 0 0  0  0  0  0  0  507 1653  263 25  3 72
 0 0 0 6076628 7102360 147 3258 0 0 0 0  0  0  0  0  0  524 1804  318 25  3 72
 0 0 0 6055012 7080936 165 2031 0 0 0 0  0  0  0  0  0  611 1578  318 25  3 72
 0 0 0 6055224 7081056 148 1828 0 1 1 0  0  1  0  0  0  564 1552  328 25  3 72
 0 0 0 6055260 7081044 37 394 0 0  0  0  0  1  0  0  0  482  785  248 25  1 73
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6053888 7079672 110 1817 0 0 0 0  0  0  0  0  0  495 1286  254 25  2 73
 0 0 0 6033828 7059760 147 2645 0 0 0 0  0  0  0  0  0  539 1563  312 25  3 72
 0 0 0 6031044 7056828 147 1825 0 0 0 0  0  0  0  0  0  505 1531  274 25  3 72
 0 0 0 6031028 7056832 147 1826 0 0 0 0  0  0  0  0  0  536 1503  309 25  3 72
 0 0 0 6031020 7056812 147 1824 0 0 0 0  0  1  0  0  0  562 1624  355 25  3 72
 0 0 0 6030764 7056692 147 1827 0 1 1 0  0  1  0  0  0  546 1499  313 25  3 72
 0 0 0 6030952 7056776 147 1825 0 0 0 0  0  0  0  0  0  554 1545  322 25  3 72
 0 0 0 6031020 7056800 147 1824 0 0 0 0  0  0  0  0  0  534 1501  312 25  3 72
 0 0 0 6030736 7056664 147 1825 0 0 0 0  0  0  0  0  0  508 1552  291 25  3 72
 0 0 0 6031020 7056800 16 93 0  0  0  0  0  0  0  0  0  443  676  181 25  1 74
 0 0 0 6031020 7056800 131 1733 0 0 0 0  0  1  0  0  0  541 1406  265 25  2 73
 0 0 0 6030932 7056760 147 1824 0 1 1 0  0  1  0  0  0  547 1529  316 25  3 72
 0 0 0 6031020 7056796 147 1827 0 0 0 0  0  0  0  0  0  511 1513  273 25  3 72
 0 0 0 6030768 7056688 147 1824 0 0 0 0  0  0  0  0  0  526 1529  263 25  3 72
 0 0 0 6030976 7056800 178 1987 0 1 1 0  0  0  0  0  0  573 1978  339 25  3 72
 0 0 0 6030996 7056784 147 1826 0 0 0 0  0  0  0  0  0  534 1518  266 25  3 72
 0 0 0 6030712 7056648 147 1824 0 1 1 0  0  1  0  0  0  569 1546  315 25  3 72
 0 0 0 6030996 7056776 147 1827 0 1 1 0  0  1  0  0  0  523 1534  267 25  3 72
 0 0 0 6030980 7056784 147 1826 0 0 0 0  0  0  0  0  0  535 1515  321 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6030996 7056780 16 93 0  0  0  0  0  0  0  0  0  435  637  182 25  1 74
 0 0 0 6030996 7056784 131 1732 0 0 0 0  0  0  0  0  0  528 1419  313 25  2 72
 0 0 0 6022092 7048024 147 2880 0 0 0 0  0  0  0  0  0  551 1590  315 25  3 72
 0 0 0 6009816 7035616 147 1825 0 0 0 0  0  1  0  0  0  572 1516  316 25  3 72
 0 0 0 6009820 7035604 147 1824 0 1 1 0  0  1  0  0  0  520 1504  267 25  3 72
 0 0 0 6009536 7035468 147 1825 0 0 0 0  0  0  0  0  0  556 1552  322 25  3 72
 0 0 0 6009820 7035604 147 1824 0 0 0 0  0  0  0  0  0  529 1496  306 25  3 72
 0 0 0 6009708 7035584 147 1826 0 0 0 0  0  0  0  0  0  509 1525  273 25  3 72
 0 0 0 6009796 7035596 147 1826 0 0 0 0  0  0  0  0  0  542 1543  311 25  3 72
 0 0 0 6009544 7035476 147 1826 0 1 1 0  0  1  0  0  0  554 1584  351 25  3 72
 0 0 0 6447160 7472940 16 93 0  0  0  0  0  1  0  0  0  451  640  234 10  3 87
 0 0 0 6738452 7764368 131 1733 0 0 0 0  0  0  0  0  0  520 1430  266  0  3 97
 0 0 0 6755144 7780940 350 3095 435 11 11 0 0 5 0 0  0 1419 5507  299  3  4 93
 0 0 0 6779472 7805588 147 1823 0 0 0 0  0  0  0  0  0  532 1500  318  0  3 97
 0 0 0 6779756 7805720 148 1829 0 0 0 0  0  0  0  0  0  556 1491  319  0  3 97
 0 0 0 6779708 7805712 147 1824 0 0 0 0  0  2  0  0  0  573 1501  310  0  3 97
 0 0 0 6779748 7805712 148 1824 0 1 1 0  0  1  0  0  0  549 1487  311  0  3 97
 0 0 0 6779488 7805596 148 1825 0 0 0 0  0  0  0  0  0  529 1500  312  0  3 97
 0 0 0 6779696 7805708 147 1823 0 0 0 0  0  0  0  0  0  528 1484  323  0  3 97
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6779716 7805680 148 1827 0 0 0 0  0  0  0  0  0  539 1508  318  0  3 97
 0 0 0 6779716 7805680 16 93 0  0  0  0  0  0  0  0  0  463  583  237  0  0 100
 0 0 0 6779432 7805532 132 1733 0 0 0 0  0  2  0  0  0  555 1448  306  0  3 97
 0 0 0 6779716 7805668 148 1825 0 1 1 0  0  1  0  0  0  536 1488  317  0  3 97
 0 0 0 6779640 7805640 147 1823 0 0 0 0  0  0  0  0  0  513 1511  278  0  3 97
