pic0: pic0=NB_ht_bus1_bandwidth,umask0=0x07
pic1: pic1=NB_ht_bus1_bandwidth,umask=0x08
pic2: pic2=NB_ht_bus2_bandwidth,umask=0x07
pic3: pic3=NB_ht_bus2_bandwidth,umask=0x08,sys
   time cpu event      pic0      pic1      pic2      pic3 
  5.003   0  tick   2849003 2855165915 3782970633 3782970535 
  5.003   1  tick  24888549 3934183003         0         0 
 10.003   0  tick   3213724 2964982079 3926390556 3926390557 
 10.003   1  tick  26601933 3930995210         0         0 
 15.003   1  tick  35679321 3921924083         0         0 
 15.003   0  tick   3349984 2964853869 3921197578 3921197580 
 20.003   0  tick   1288363 2966926653 3952847737 3952847736 
 20.004   1  tick   3396872 3954971075         0         0 
 25.003   0  tick   1935023 2966257120 3927595956 3927595958 
 25.003   1  tick  25541221 3931302258         0         0 
 30.003   0  tick   3563445 2964642904 3931011252 3931011251 
 30.003   1  tick  23501060 3934101891         0         0 
 35.003   1  tick  25554503 3932051572         0         0 
 35.003   0  tick   3194948 2965013107 3930387834 3930387817 
 40.003   1  tick  18016476 3939587242         0         0 
 40.003   0  tick   2185954 2966292476 3935776639 3935776656 
 45.003   0  tick   1193837 2966727553 3940046118 3940046118 
 45.003   1  tick  12465562 3945138891         0         0 
 50.003   1  tick  27589383 3930015882         0         0 
 50.003   0  tick   3184174 2965025882 3928225431 3928225416 
 55.003   0  tick   3347931 2964849092 3926713169 3926713182 
 55.003   1  tick  25942748 3931663320         0         0 
 60.003   0  tick   3459367 2964742022 3939052300 3939052302 
 60.864   1  tick  19372494 4619852073         0         0 
 65.003   0  tick   2337399 2965876174 3941792725 3941792720 
 65.003   1  tick  10769358 3265215681         0         0 
 70.003   0  tick   3364408 2964830661 3927286498 3927286503 
 70.003   1  tick  26162467 3931441050         0         0 
 75.003   0  tick   5841694 2962371524 3922061804 3922061803 
 75.003   1  tick  34306874 3923309414         0         0 
 80.003   0  tick     29104 2968169008 3954627127 3954627122 
 80.004   1  tick   1157096 3957002163         0         0 
 85.003   0  tick   6004940 2962198537 3926237951 3926237957 
 85.003   1  tick  26765275 3930274480         0         0 
 90.003   0  tick   6052413 2962171874 3932926630 3932926630 
 90.003   1  tick  21463664 3936239340         0         0 
 95.003   0  tick     29212 2968156577 3950484792 3950484788 
 95.003   1  tick   4323850 3953181848         0         0 
100.003   0  tick   3363596 2964832279 3925525808 3925525796 
100.003   1  tick  27050858 3930553061         0         0 
105.003   0  tick   5751498 2962453003 3920632603 3920632605 
105.003   1  tick  37526367 3920078227         0         0 
110.003   0  tick   2207847 2965995813 3941047286 3941047300 
110.009   1  tick  14716780 3947518752         0         0 
115.003   0  tick   1169548 2967040532 3940598279 3940598277 
115.003   1  tick  12855756 3940119439         0         0 
120.003   0  tick   3218622 2964977975 3930743404 3930743404 
120.003   1  tick  25472731 3932129929         0         0 
125.003   0  tick   3415954 2964787914 3930702140 3930702142 
125.003   1  tick  23740659 3933865997         0         0 
130.003   1  tick  27087599 3930648134         0         0 
130.003   0  tick   3139556 2965333752 3926651248 3926651247 
135.003   0  tick     32339 2967901579 3948718041 3948718038 
135.003   1  tick   5016787 3952456521         0         0 
140.003   0  tick   5872551 2962333596 3927763870 3927763873 
140.003   1  tick  28168831 3929436099         0         0 
145.003   1  tick  26408077 3931214752         0         0 
145.003   0  tick   5886271 2962339069 3926054904 3926054900 
150.003   0  tick     28884 2968147259 3954531692 3954531703 
150.004   1  tick   1226109 3956919438         0         0 
155.003   0  tick   3479050 2964727214 3928150876 3928150869 
155.003   1  tick  25920934 3931124924         0         0 
160.003   0  tick   5839237 2962371000 3925888137 3925888124 
160.003   1  tick  26800670 3930802902         0         0 
165.003   1  tick  19097478 3938508471         0         0 
165.005   0  tick   2175424 2967080445 3936704545 3936704559 
170.003   0  tick   3877781 2963266677 3943346476 3943346476 
170.003   1  tick  10204205 3947399783         0         0 
175.003   1  tick  26781129 3930824913         0         0 
175.003   0  tick   3203058 2965008042 3926284460 3926284449 
180.003   0  tick   3372524 2964823023 3929989873 3929989870 
180.003   1  tick  25377529 3932224043         0         0 
185.003   1  tick   2568113 3955039435         0         0 
185.004   0  tick   1204641 2967841372 3953137474 3953137488 
190.003   1  tick  24315841 3933287916         0         0 
190.003   0  tick   2097380 2965271014 3927620619 3927620614 
195.003   1  tick  39099176 3918506659         0         0 
195.003   0  tick   5824296 2962376452 3921145884 3921145889 
200.003   0  tick   3208260 2965008011 3930119220 3930119216 
200.003   1  tick  25195884 3932429453         0         0 
205.003   0  tick     28737 2968161538 3949970655 3949970662 
205.004   1  tick   2693136 3955455956         0         0 
210.003   0  tick   6051769 2962147483 3932074363 3932074360 
210.003   1  tick  23047733 3933989303         0         0 
215.003   0  tick   3214680 2964990160 3928577767 3928577752 
215.003   1  tick  26031308 3931575559         0         0 
220.003   0  tick   2312358 2965903644 3936415422 3936415437 
220.010   1  tick  16319807 3947318927         0         0 
225.003   0  tick   1073861 2967116951 3942287684 3942287683 
225.003   1  tick  13251142 3938319251         0         0 
230.003   0  tick   3164896 2965037983 3927896246 3927896243 
230.003   1  tick  26754896 3930850130         0         0 
235.003   1  tick  17853210 3939765667         0         0 
235.354   0  tick   8541662 3168358180 4212162483 4212162487 
240.003   0  tick    149960 2759357068 3669307368 3669307367 
