Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,$1$2missC0,$1$2missC1,$1$2missC2,$1$2missC3,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr,HT0Scaled,HT1Scaled,HT2Scaled,$miss_core0_scaled,$miss_core1_scaled,$miss_core2_scaled,$miss_core3_scaled
75,45,48,36,45,3567.2,3645.6,8662,8662,1535659,1535673,1535666,15937307,16008831,15973069,16668348,16713445,16690896.5,487826,322209,345773,284388,208,115.3,1.66,156,124.8,62.4,1.535666,15.973069,16.6908965,4.87826,3.22209,3.45773,2.84388
80,45,47,36,45,3567.2,3567.2,8662,8449,1519542,1519538,1519540,16704375,16709080,16706727.5,18824002,18832558,18828280,391280,173261,428722,443102,208.1,115.3,1.66,156.075,124.86,62.43,1.51954,16.7067275,18.82828,3.9128,1.73261,4.28722,4.43102
85,45,47,36,45,3567.2,3567.2,8662,8449,1530908,1530908,1530908,15824872,15819249,15822060.5,16698167,16681432,16689799.5,465440,324161,349419,317289,208.2,115.2,1.66,156.15,124.92,62.46,1.530908,15.8220605,16.6897995,4.6544,3.24161,3.49419,3.17289
90,45,47,36,45,3567.2,3567.2,8662,8662,899689,899679,899684,10072007,10072019,10072013,10747091,10716428,10731759.5,334023,173989,211004,223685,208.3,115.2,1.662,156.225,124.98,62.49,0.899684,10.072013,10.7317595,3.34023,1.73989,2.11004,2.23685
95,45,47,36,45,3645.6,3567.2,8662,8449,877568,877617,877592.5,11242913,11245249,11244081,11567072,11621288,11594180,263327,162224,189157,867473,208.3,115.2,1.661,156.225,124.98,62.49,0.8775925,11.244081,11.59418,2.63327,1.62224,1.89157,8.67473
100,45,48,36,45,3567.2,3645.6,8875,8449,1575873,1575824,1575848.5,18083270,18012137,18047703.5,21750966,21691326,21721146,466996,339314,379380,685487,208.2,115.3,1.661,156.15,124.92,62.46,1.5758485,18.0477035,21.721146,4.66996,3.39314,3.7938,6.85487
105,45,47,36,45,3567.2,3567.2,8875,8236,1556242,1556285,1556263.5,15231981,15301405,15266693,17349524,17391747,17370635.5,438347,209702,394227,412489,207.8,115.3,1.715,155.85,124.68,62.34,1.5562635,15.266693,17.3706355,4.38347,2.09702,3.94227,4.12489
110,45,47,36,45,3645.6,3567.2,8662,8449,1535121,1535129,1535125,16136217,16136851,16136534,18034476,18040864,18037670,453138,169365,416584,399786,207.8,115.2,1.66,155.85,124.68,62.34,1.535125,16.136534,18.03767,4.53138,1.69365,4.16584,3.99786
115,45,48,36,45,3567.2,3645.6,8662,8449,1548688,1548637,1548662.5,15444331,15375112,15409721.5,16041945,15992269,16017107,539890,305002,349607,265569,207.8,115.2,1.66,155.85,124.68,62.34,1.5486625,15.4097215,16.017107,5.3989,3.05002,3.49607,2.65569
120,45,48,36,45,3567.2,3567.2,8662,8662,1535101,1535111,1535106,16237924,16307589,16272756.5,17225978,17279310,17252644,488592,299195,365125,314202,208,115.3,1.661,156,124.8,62.4,1.535106,16.2727565,17.252644,4.88592,2.99195,3.65125,3.14202
125,45,47,36,45,3567.2,3567.2,8662,8449,1556228,1558694,1557461,19013579,19013386,19013482.5,20747607,20758682,20753144.5,451243,194833,427091,1074201,208.1,115.2,1.66,156.075,124.86,62.43,1.557461,19.0134825,20.7531445,4.51243,1.94833,4.27091,10.74201
130,45,47,36,45,3567.2,3567.2,8662,8449,1550066,1547590,1548828,18672452,18613519,18642985.5,23484625,23421453,23453039,411750,169683,433343,829228,208.1,115.2,1.66,156.075,124.86,62.43,1.548828,18.6429855,23.453039,4.1175,1.69683,4.33343,8.29228
135,45,47,36,45,3567.2,3567.2,8449,8449,1559548,1559558,1559553,15280458,15338722,15309590,15951186,16003531,15977358.5,498154,332996,344952,259435,208.1,115.3,1.662,156.075,124.86,62.43,1.559553,15.30959,15.9773585,4.98154,3.32996,3.44952,2.59435
140,45,47,36,45,3567.2,3645.6,8662,8449,625238,625578,625408,4135052,4134215,4134633.5,4985668,4944194,4964931,120318,37340,115290,58883,208.2,115.2,1.661,156.15,124.92,62.46,0.625408,4.1346335,4.964931,1.20318,0.3734,1.1529,0.58883
145,45,47,36,45,3567.2,3567.2,8662,8449,1132450,1135042,1133746,15533919,15534342,15534130.5,16180616,16307347,16243981.5,413934,372519,432611,165599,208.3,115.2,1.662,156.225,124.98,62.49,1.133746,15.5341305,16.2439815,4.13934,3.72519,4.32611,1.65599
150,45,47,36,45,3567.2,3567.2,8662,8662,1538267,1535368,1536817.5,16416046,16415289,16415667.5,16863426,16771062,16817244,421789,404406,496573,168901,208.2,115.2,1.664,156.15,124.92,62.46,1.5368175,16.4156675,16.817244,4.21789,4.04406,4.96573,1.68901
155,45,47,36,45,3567.2,3567.2,8662,8662,1562938,1562942,1562940,18117554,18124539,18121046.5,18484512,18498059,18491285.5,495209,338686,1099929,212323,207.9,115.1,1.725,155.925,124.74,62.37,1.56294,18.1210465,18.4912855,4.95209,3.38686,10.99929,2.12323
160,45,48,36,45,3488.8,3567.2,8662,8449,1546130,1546134,1546132,18576598,18568022,18572310,22338707,22327630,22333168.5,431012,341688,834509,234125,207.9,115.2,1.662,155.925,124.74,62.37,1.546132,18.57231,22.3331685,4.31012,3.41688,8.34509,2.34125
165,45,48,36,45,3567.2,3567.2,8662,8662,1540145,1540139,1540142,16513757,16517093,16515425,17569737,17577805,17573771,482151,318698,396758,265355,207.9,115.2,1.661,155.925,124.74,62.37,1.540142,16.515425,17.573771,4.82151,3.18698,3.96758,2.65355
170,45,48,36,45,3567.2,3645.6,8662,8449,1563407,1563362,1563384.5,15551662,15551550,15551606,16680819,16626222,16653520.5,505817,298797,358515,283121,207.9,115.3,1.662,155.925,124.74,62.37,1.5633845,15.551606,16.6535205,5.05817,2.98797,3.58515,2.83121
175,45,48,36,45,3567.2,3645.6,8662,8449,1520337,1520337,1520337,17240339,17165492,17202915.5,19616836,19613119,19614977.5,408792,181106,445359,438483,208.1,115.1,1.662,156.075,124.86,62.43,1.520337,17.2029155,19.6149775,4.08792,1.81106,4.45359,4.38483
180,45,48,36,45,3567.2,3567.2,8662,8449,1511569,1511579,1511574,16817882,16892854,16855368,19173712,19221209,19197460.5,375723,176907,450402,486306,208.2,115.2,1.663,156.15,124.92,62.46,1.511574,16.855368,19.1974605,3.75723,1.76907,4.50402,4.86306
185,46,47,36,45,3567.2,3567.2,8449,8449,1522797,1522795,1522796,19354007,19353718,19353862.5,21087962,21086902,21087432,402768,194487,435694,1090560,208.2,115.2,1.662,156.15,124.92,62.46,1.522796,19.3538625,21.087432,4.02768,1.94487,4.35694,10.9056
190,46,47,36,45,3567.2,3567.2,8662,8449,242006,242090,242048,6431637,6382515,6407076,10253740,10214509,10234124.5,98239,19678,77296,528081,208.3,115.2,1.661,156.225,124.98,62.49,0.242048,6.407076,10.2341245,0.98239,0.19678,0.77296,5.28081
195,45,48,36,45,3567.2,3567.2,8662,8449,1513876,1513794,1513835,15806326,15855596,15830961,16293283,16333928,16313605.5,437402,339637,339835,255483,208.3,115.3,1.661,156.225,124.98,62.49,1.513835,15.830961,16.3136055,4.37402,3.39637,3.39835,2.55483
200,45,48,36,45,3567.2,3645.6,8662,8449,1512913,1512911,1512912,16336959,16337158,16337058.5,18333230,18331237,18332233.5,386245,240046,396932,374546,207.9,115.3,1.667,155.925,124.74,62.37,1.512912,16.3370585,18.3322335,3.86245,2.40046,3.96932,3.74546
205,45,48,36,45,3567.2,3645.6,8662,8662,1551359,1551351,1551355,15806553,15732243,15769398,16637978,16595582,16616780,503628,309106,380587,282939,207.8,115.2,1.731,155.85,124.68,62.34,1.551355,15.769398,16.61678,5.03628,3.09106,3.80587,2.82939
210,46,47,36,45,3567.2,3567.2,8662,8449,1542751,1542796,1542773.5,15976510,16051283,16013896.5,16720556,16771662,16746109,467955,342970,347002,339536,207.9,115.2,1.663,155.925,124.74,62.37,1.5427735,16.0138965,16.746109,4.67955,3.4297,3.47002,3.39536
215,45,48,36,45,3567.2,3645.6,8662,8449,1539215,1539213,1539214,18723675,18723539,18723607,20715527,20718263,20716895,386568,196873,428040,1131707,208,115.2,1.663,156,124.8,62.4,1.539214,18.723607,20.716895,3.86568,1.96873,4.2804,11.31707
220,45,47,36,45,3645.6,3567.2,8662,8449,1526933,1526941,1526937,19293145,19291770,19292457.5,24407693,24395566,24401629.5,367645,195160,450751,826368,208,115.2,1.662,156,124.8,62.4,1.526937,19.2924575,24.4016295,3.67645,1.9516,4.50751,8.26368
225,46,47,36,45,3567.2,3567.2,8662,8449,1513696,1513645,1513670.5,16704469,16636700,16670584.5,18903709,18854968,18879338.5,378338,147914,458645,463473,208.1,115.2,1.663,156.075,124.86,62.43,1.5136705,16.6705845,18.8793385,3.78338,1.47914,4.58645,4.63473
230,46,47,36,45,3567.2,3645.6,8875,8662,1523634,1523644,1523639,16209446,16278215,16243830.5,16515464,16564765,16540114.5,501418,343372,378683,233550,208.2,115.2,1.663,156.15,124.92,62.46,1.523639,16.2438305,16.5401145,5.01418,3.43372,3.78683,2.3355
235,45,48,36,45,3645.6,3567.2,8662,8449,1381353,1357755,1369554,11074345,11020975,11047660,12439946,12277536,12358741,316640,111218,260640,262062,208.3,115.2,1.662,156.225,124.98,62.49,1.369554,11.04766,12.358741,3.1664,1.11218,2.6064,2.62062
240,45,48,36,45,3567.2,3567.2,8662,8449,376296,399894,388095,8986567,9040400,9013483.5,10244073,10416302,10330187.5,247994,93481,218293,299298,208.4,115.2,1.661,156.3,125.04,62.52,0.388095,9.0134835,10.3301875,2.47994,0.93481,2.18293,2.99298
245,45,47,36,45,3488.8,3645.6,8449,8662,1574018,1574014,1574016,17934744,17934279,17934511.5,20163689,20152043,20157866,406033,189498,403519,1147162,208.5,115.3,1.661,156.375,125.1,62.55,1.574016,17.9345115,20.157866,4.06033,1.89498,4.03519,11.47162
250,46,47,36,45,3567.2,3567.2,8662,8449,1542910,1542920,1542915,18420935,18420070,18420502.5,21495263,21499025,21497144,480012,351011,317378,672962,207.9,115.2,1.697,155.925,124.74,62.37,1.542915,18.4205025,21.497144,4.80012,3.51011,3.17378,6.72962
255,45,48,36,45,3567.2,3645.6,8662,8449,1554923,1554917,1554920,15077982,15078582,15078282,15447360,15455093,15451226.5,503922,327095,316139,304634,207.9,115.3,1.693,155.925,124.74,62.37,1.55492,15.078282,15.4512265,5.03922,3.27095,3.16139,3.04634
260,46,47,36,45,3567.2,3567.2,8662,8662,1523836,1523881,1523858.5,16437978,16394940,16416459,17187800,17203673,17195736.5,451538,348190,364483,266702,207.9,115.3,1.661,155.925,124.74,62.37,1.5238585,16.416459,17.1957365,4.51538,3.4819,3.64483,2.66702
265,45,48,36,45,3645.6,3567.2,8662,8449,1532537,1532482,1532509.5,16440135,16415263,16427699,18481242,18412719,18446980.5,425063,193549,423472,426786,208,115.2,1.662,156,124.8,62.4,1.5325095,16.427699,18.4469805,4.25063,1.93549,4.23472,4.26786
270,46,47,36,45,3567.2,3567.2,8662,8662,1561873,1561918,1561895.5,15472465,15542352,15507408.5,17480919,17528868,17504893.5,462488,145945,394457,529099,208.1,115.3,1.661,156.075,124.86,62.43,1.5618955,15.5074085,17.5048935,4.62488,1.45945,3.94457,5.29099
275,46,49,36,45,3488.8,3567.2,8662,8449,1532626,1532624,1532625,18925222,18923403,18924312.5,19479609,19479975,19479792,477454,340189,379069,952762,208.2,115.3,1.663,156.15,124.92,62.46,1.532625,18.9243125,19.479792,4.77454,3.40189,3.79069,9.52762
280,46,49,36,45,3567.2,3567.2,8449,8449,1535317,1535309,1535313,18436423,18435110,18435766.5,22504977,22494632,22499804.5,472335,290111,394814,654578,208.3,115.2,1.663,156.225,124.98,62.49,1.535313,18.4357665,22.4998045,4.72335,2.90111,3.94814,6.54578
285,45,50,36,46,3567.2,3567.2,8662,8662,953752,954751,954251.5,10551278,10526606,10538942,10845572,10855781,10850676.5,348983,202544,241800,161485,208.3,115.2,1.662,156.225,124.98,62.49,0.9542515,10.538942,10.8506765,3.48983,2.02544,2.418,1.61485
290,46,49,36,46,3567.2,3645.6,8449,8449,806467,805443,805955,9145418,9171415,9158416.5,9681246,9680620,9680933,250818,181614,195397,155651,226.9,115.2,1.764,170.175,136.14,68.07,0.805955,9.1584165,9.680933,2.50818,1.81614,1.95397,1.55651
295,46,49,36,46,3567.2,3567.2,8662,8449,1527754,1527752,1527753,16273106,16272448,16272777,18899911,18909866,18904888.5,357105,239640,455997,417569,231.5,115,1.829,173.625,138.9,69.45,1.527753,16.272777,18.9048885,3.57105,2.3964,4.55997,4.17569
300,46,50,36,46,3567.2,3645.6,8662,8449,3197344,3197342,3197343,71793254,71783445,71788349.5,74860545,74895218,74877881.5,4429269,9268785,947039,9180678,230.2,114.9,1.907,172.65,138.12,69.06,3.197343,71.7883495,74.8778815,44.29269,92.68785,9.47039,91.80678
305,46,49,36,46,3567.2,3567.2,8662,8449,1544940,1544940,1544940,462115008,462124888,462119948,333305612,333293531,333299571.5,1113135,386551,131741607,3100546,229.2,115.1,1.819,171.9,137.52,68.76,1.54494,462.119948,333.2995715,11.13135,3.86551,1317.41607,31.00546
310,46,50,37,46,3567.2,3567.2,8662,8449,1529828,1529822,1529825,559568914,559303156,559436035,367087742,367002997,367045369.5,2540806,348429,151324638,1055910,228.5,115.1,1.833,171.375,137.1,68.55,1.529825,559.436035,367.0453695,25.40806,3.48429,1513.24638,10.5591
315,46,50,37,46,3567.2,3567.2,8662,8449,1617148,1617187,1617167.5,446618413,446873437,446745925,302149972,302246258,302198115,483498,3489851,105207783,514304,228.4,115.1,1.831,171.3,137.04,68.52,1.6171675,446.745925,302.198115,4.83498,34.89851,1052.07783,5.14304
320,46,50,37,46,3567.2,3567.2,8662,8662,1574238,1574238,1574238,475673475,475770240,475721857.5,344304036,344332999,344318517.5,569259,377014,467232,139116490,228.8,115,1.834,171.6,137.28,68.64,1.574238,475.7218575,344.3185175,5.69259,3.77014,4.67232,1391.1649
325,46,50,37,46,3567.2,3567.2,8662,8449,1585216,1585216,1585216,529215781,529117346,529166563.5,355775752,355804452,355790102,518640,1937293,168637063,495199,229.3,115.1,1.822,171.975,137.58,68.79,1.585216,529.1665635,355.790102,5.1864,19.37293,1686.37063,4.95199
330,46,50,37,46,3488.8,3567.2,8662,8449,1580285,1580285,1580285,569084583,569084305,569084444,378848081,378794510,378821295.5,812638,1862694,167817526,567881,228.9,115.1,1.824,171.675,137.34,68.67,1.580285,569.084444,378.8212955,8.12638,18.62694,1678.17526,5.67881
335,45,51,37,46,3567.2,3645.6,8449,8449,709568,710513,710040.5,370012536,369830725,369921630.5,252681826,252713154,252697490,398433,45579,60874990,44074874,228.8,115.1,1.825,171.6,137.28,68.64,0.7100405,369.9216305,252.69749,3.98433,0.45579,608.7499,440.74874
340,46,51,37,46,3567.2,3567.2,8662,8449,1086352,1085368,1085860,339215417,339608897,339412157,234212308,234084343,234148325.5,2890929,355529,72019237,777409,228.7,115,1.826,171.525,137.22,68.61,1.08586,339.412157,234.1483255,28.90929,3.55529,720.19237,7.77409
345,46,51,37,46,3488.8,3645.6,8662,8449,1522321,1522329,1522325,357278593,357099269,357188931,242226768,242314271,242270519.5,2320598,1585708,15656448,55901581,228.5,115.1,1.828,171.375,137.1,68.55,1.522325,357.188931,242.2705195,23.20598,15.85708,156.56448,559.01581
350,46,51,37,47,3567.2,3567.2,8662,8449,1545434,1545432,1545433,291897978,291875703,291886840.5,201472507,201490189,201481348,830123,378531,76061670,416828,228.2,115,1.889,171.15,136.92,68.46,1.545433,291.8868405,201.481348,8.30123,3.78531,760.6167,4.16828
355,46,51,37,46,3567.2,3567.2,8875,8662,1571109,1571107,1571108,300980895,300972792,300976843.5,208271709,208298050,208284879.5,529286,1088278,51211966,24275725,228.3,115,1.828,171.225,136.98,68.49,1.571108,300.9768435,208.2848795,5.29286,10.88278,512.11966,242.75725
360,46,51,37,47,3645.6,3567.2,8662,8662,1545465,1545467,1545466,320579268,320599374,320589321,219722258,219686115,219704186.5,2015796,395444,18973927,55095826,228.3,115,1.827,171.225,136.98,68.49,1.545466,320.589321,219.7041865,20.15796,3.95444,189.73927,550.95826
365,46,51,37,47,3567.2,3567.2,8662,8449,1535665,1535665,1535665,345590176,345571230,345580703,234730279,234771674,234750976.5,1238742,2212099,72456910,1126615,228.4,115.1,1.827,171.3,137.04,68.52,1.535665,345.580703,234.7509765,12.38742,22.12099,724.5691,11.26615
370,46,51,37,47,3567.2,3567.2,11644,11644,1524532,1524571,1524551.5,408591644,408592315,408591979.5,276097240,276073347,276085293.5,2920292,3354611,67486942,1610616,228.5,115,1.828,171.375,137.1,68.55,1.5245515,408.5919795,276.0852935,29.20292,33.54611,674.86942,16.10616
375,46,51,37,47,3645.6,3567.2,8662,8662,1519102,1519102,1519102,313520391,313539713,313530052,215051555,215036559,215044057,1614133,417120,494085,74695286,228.5,114.9,1.829,171.375,137.1,68.55,1.519102,313.530052,215.044057,16.14133,4.1712,4.94085,746.95286
380,46,51,37,47,3488.8,3567.2,8662,8449,1542880,1542876,1542878,299348783,299349313,299349048,207156790,207180330,207168560,874134,530386,67006461,8583086,228.6,115.1,1.826,171.45,137.16,68.58,1.542878,299.349048,207.16856,8.74134,5.30386,670.06461,85.83086
385,46,51,37,47,3488.8,3567.2,8662,8449,315864,315860,315862,272620963,272617013,272618988,192840495,192825134,192832814.5,81359,48840,21364818,53970036,228.7,114.9,1.829,171.525,137.22,68.61,0.315862,272.618988,192.8328145,0.81359,0.4884,213.64818,539.70036
390,46,51,37,47,3567.2,3645.6,8662,8449,1543102,1543106,1543104,327376043,327358614,327367328.5,223174197,223151134,223162665.5,1197905,1684241,72542368,561733,228.9,115,1.828,171.675,137.34,68.67,1.543104,327.3673285,223.1626655,11.97905,16.84241,725.42368,5.61733
395,46,51,37,47,3567.2,3645.6,8662,8449,1539582,1539541,1539561.5,318442624,318716120,318579372,217293199,217210499,217251849,1856967,396230,58746888,17324325,228.4,115.1,1.834,171.3,137.04,68.52,1.5395615,318.579372,217.251849,18.56967,3.9623,587.46888,173.24325
400,46,51,37,47,3567.2,3567.2,8662,8449,1557258,1557266,1557262,331996714,331723159,331859936.5,229406978,229523974,229465476,1306825,1613973,73152308,721582,228.4,115,1.924,171.3,137.04,68.52,1.557262,331.8599365,229.465476,13.06825,16.13973,731.52308,7.21582
405,46,51,37,47,3567.2,3567.2,8662,8449,1548046,1548044,1548045,319726128,319738325,319732226.5,218633937,218614990,218624463.5,2012283,398732,73323904,1357819,228.4,115,1.827,171.3,137.04,68.52,1.548045,319.7322265,218.6244635,20.12283,3.98732,733.23904,13.57819
410,46,51,37,47,3567.2,3567.2,8449,8662,1547933,1547927,1547930,321085913,321280871,321183392,220291872,220188416,220240144,2069634,439612,73387332,484153,228.5,115.1,1.827,171.375,137.1,68.55,1.54793,321.183392,220.240144,20.69634,4.39612,733.87332,4.84153
415,46,51,37,47,3567.2,3567.2,8662,8662,1516291,1516327,1516309,334773459,334569472,334671465.5,228602333,228728145,228665239,497007,2545332,72009581,1393043,228.5,115,1.86,171.375,137.1,68.55,1.516309,334.6714655,228.665239,4.97007,25.45332,720.09581,13.93043
420,46,51,37,47,3567.2,3645.6,8662,8449,1517920,1517942,1517931,418739624,418736581,418738102.5,278376569,278393058,278384813.5,5247517,1080079,68807769,576811,228.9,114.9,1.828,171.675,137.34,68.67,1.517931,418.7381025,278.3848135,52.47517,10.80079,688.07769,5.76811
425,45,51,37,47,3567.2,3567.2,8662,8236,1570304,1570335,1570319.5,329449275,329468840,329459057.5,224743746,224689400,224716573,1753054,1113994,62804017,11273730,228.8,114.9,1.831,171.6,137.28,68.64,1.5703195,329.4590575,224.716573,17.53054,11.13994,628.04017,112.7373
430,45,51,37,47,3567.2,3567.2,8662,8662,1278373,1280762,1279567.5,281234585,281012715,281123650,196872478,197031490,196951984,307929,241503,74253687,1655736,228.7,114.9,1.829,171.525,137.22,68.61,1.2795675,281.12365,196.951984,3.07929,2.41503,742.53687,16.55736
435,45,51,37,47,3645.6,3567.2,8662,8449,495012,492621,493816.5,371592672,371793175,371692923.5,246703587,246563857,246633722,1429918,3121663,47936885,22471314,228.8,115,1.829,171.6,137.28,68.64,0.4938165,371.6929235,246.633722,14.29918,31.21663,479.36885,224.71314
440,45,51,37,47,3567.2,3567.2,8662,8449,1544053,1543966,1544009.5,353428434,353632916,353530675,238816049,238713667,238764858,3470721,451630,71561852,409372,228.9,115.1,1.828,171.675,137.34,68.67,1.5440095,353.530675,238.764858,34.70721,4.5163,715.61852,4.09372
445,45,51,37,47,3567.2,3567.2,8662,8449,1530547,1530582,1530564.5,309144333,308941976,309043154.5,211900425,212034587,211967506,1572727,397238,74482585,460629,228.4,115,1.899,171.3,137.04,68.52,1.5305645,309.0431545,211.967506,15.72727,3.97238,744.82585,4.60629
450,45,51,37,47,3567.2,3567.2,8662,8449,1521278,1521247,1521262.5,352260320,352279923,352270121.5,238456412,238416010,238436211,1634915,2131881,22214010,50266672,228.5,115,1.846,171.375,137.1,68.55,1.5212625,352.2701215,238.436211,16.34915,21.31881,222.1401,502.66672
455,45,51,37,47,3488.8,3567.2,8662,8449,1533424,1533424,1533424,329631933,329630726,329631329.5,225206964,225217270,225212117,572124,2230096,72090146,2186403,228.5,115.1,1.829,171.375,137.1,68.55,1.533424,329.6313295,225.212117,5.72124,22.30096,720.90146,21.86403
460,45,51,37,48,3567.2,3567.2,8662,8449,1517582,1517588,1517585,359870970,359872013,359871491.5,244265106,244281173,244273139.5,3709676,521232,30007361,41796664,228.5,115,1.831,171.375,137.1,68.55,1.517585,359.8714915,244.2731395,37.09676,5.21232,300.07361,417.96664
465,45,51,37,47,3567.2,3567.2,8662,8449,1554841,1554837,1554839,361221530,361222068,361221799,243974337,243943179,243958758,3841302,389093,70658614,1488846,228.6,114.9,1.829,171.45,137.16,68.58,1.554839,361.221799,243.958758,38.41302,3.89093,706.58614,14.88846
470,45,51,37,48,3567.2,3567.2,8662,8449,1540182,1540176,1540179,396282552,396070108,396176330,265435177,265347836,265391506.5,4412628,1060764,23897205,46406628,228.7,115,1.829,171.525,137.22,68.61,1.540179,396.17633,265.3915065,44.12628,10.60764,238.97205,464.06628
475,45,51,37,47,3567.2,3567.2,8662,8662,1531143,1531147,1531145,328278360,328489467,328383913.5,224612888,224728309,224670598.5,2352439,436618,65475612,7957492,228.8,114.9,1.831,171.6,137.28,68.64,1.531145,328.3839135,224.6705985,23.52439,4.36618,654.75612,79.57492
480,45,50,37,48,3567.2,3567.2,8662,8662,857444,857440,857442,300918843,300903334,300911088.5,204320815,204350055,204335435,1295042,155990,50895635,23783145,228.9,114.9,1.832,171.675,137.34,68.67,0.857442,300.9110885,204.335435,12.95042,1.5599,508.95635,237.83145
