Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,$1$2missC0,$1$2missC1,$1$2missC2,$1$2missC3,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr,HT0Scaled,HT1Scaled,HT2Scaled,$miss_core0_scaled,$miss_core1_scaled,$miss_core2_scaled,$miss_core3_scaled
410,41,48,32,44,3567.2,3567.2,8662,8449,1531337,1531337,1531337,45966657,45959284,45962970.5,37683884,37686331,37685107.5,436405,1952820,59190797,1864067,223.3,114.7,1.795,167.475,133.98,66.99,1.531337,45.9629705,37.6851075,4.36405,19.5282,591.90797,18.64067
415,41,47,32,44,3567.2,3567.2,8662,8449,1550212,1550170,1550191,45483190,45468900,45476045,43783579,43774457,43779018,493573,2804206,6671331,50630916,223.4,114.7,1.793,167.55,134.04,67.02,1.550191,45.476045,43.779018,4.93573,28.04206,66.71331,506.30916
420,41,47,32,44,3567.2,3567.2,8662,8449,1515984,1516026,1516005,45849748,45863287,45856517.5,37766525,37776343,37771434,518027,1648942,59514604,1812987,223.4,114.6,1.794,167.55,134.04,67.02,1.516005,45.8565175,37.771434,5.18027,16.48942,595.14604,18.12987
425,41,47,32,44,3567.2,3567.2,8449,8449,1529288,1529288,1529288,46702798,46714758,46708778,38510658,38511191,38510924.5,620959,2810283,6394179,50515922,223.5,114.7,1.793,167.625,134.1,67.05,1.529288,46.708778,38.5109245,6.20959,28.10283,63.94179,505.15922
430,41,48,32,44,3567.2,3645.6,8662,8236,1548189,1548189,1548189,47625822,47609677,47617749.5,38134955,38132365,38133660,1910277,1525810,59808384,471102,223.6,114.8,1.795,167.7,134.16,67.08,1.548189,47.6177495,38.13366,19.10277,15.2581,598.08384,4.71102
435,41,48,32,44,3567.2,3567.2,8662,8449,392301,389833,391067,30720465,30712383,30716424,29660807,29569634,29615220.5,114637,758639,49928290,8369492,223.9,114.7,1.794,167.925,134.34,67.17,0.391067,30.716424,29.6152205,1.14637,7.58639,499.2829,83.69492
440,41,46,32,44,3488.8,3567.2,8662,8449,1402088,1404549,1403318.5,48098962,48116023,48107492.5,39812041,39904744,39858392.5,414057,1920848,49416816,11884848,223.9,114.7,1.795,167.925,134.34,67.17,1.4033185,48.1074925,39.8583925,4.14057,19.20848,494.16816,118.84848
445,41,48,32,44,3567.2,3567.2,8662,8449,1520484,1520491,1520487.5,43940631,43932073,43936352,42978724,42974674,42976699,1383056,483251,57340808,800414,223.4,114.6,1.817,167.55,134.04,67.02,1.5204875,43.936352,42.976699,13.83056,4.83251,573.40808,8.00414
450,41,47,32,44,3567.2,3567.2,8662,8662,1532383,1532383,1532383,37683172,37690920,37687046,31920741,31926327,31923534,522865,488594,385432,62567163,223.3,114.7,1.823,167.475,133.98,66.99,1.532383,37.687046,31.923534,5.22865,4.88594,3.85432,625.67163
455,41,48,32,44,3567.2,3567.2,8662,8449,1525169,1525169,1525169,47159380,47143843,47151611.5,37241867,37241837,37241852,2350126,510953,56138444,384547,223.3,114.5,1.795,167.475,133.98,66.99,1.525169,47.1516115,37.241852,23.50126,5.10953,561.38444,3.84547
460,41,48,32,44,3567.2,3567.2,8662,8449,1553721,1553721,1553721,37803856,37815214,37809535,32459477,32453744,32456610.5,1854864,483216,22816463,39067964,223.4,114.7,1.795,167.55,134.04,67.02,1.553721,37.809535,32.4566105,18.54864,4.83216,228.16463,390.67964
465,41,48,32,44,3567.2,3567.2,8662,8662,1533437,1533437,1533437,43410223,43423020,43416621.5,42823521,42826857,42825189,470493,441908,10884404,47966390,223.4,114.7,1.793,167.55,134.04,67.02,1.533437,43.4166215,42.825189,4.70493,4.41908,108.84404,479.6639
470,41,48,32,44,3567.2,3567.2,8449,8236,1553890,1553890,1553890,43025092,43014317,43019704.5,36833792,36833532,36833662,1687427,639181,12575607,49291188,223.5,114.5,1.793,167.625,134.1,67.05,1.55389,43.0197045,36.833662,16.87427,6.39181,125.75607,492.91188
475,41,48,32,44,3567.2,3567.2,8662,8449,1521973,1521973,1521973,51809367,51793041,51801204,48058882,48069223,48064052.5,4922678,2048048,52021451,842049,223.5,114.7,1.792,167.625,134.1,67.05,1.521973,51.801204,48.0640525,49.22678,20.48048,520.21451,8.42049
480,41,48,32,44,3567.2,3567.2,8662,8449,1508756,1508804,1508780,33164324,33291486,33227905,26817045,26820097,26818571,436362,1578199,61473551,268292,223.6,114.6,1.795,167.7,134.16,67.08,1.50878,33.227905,26.818571,4.36362,15.78199,614.73551,2.68292
485,41,48,32,44,3567.2,3567.2,8662,8236,245836,245788,245812,34259566,34134884,34197225,27868459,27855114,27861786.5,443613,217031,46903338,11033709,223.7,114.6,1.818,167.775,134.22,67.11,0.245812,34.197225,27.8617865,4.43613,2.17031,469.03338,110.33709
490,41,48,32,44,3488.8,3567.2,8662,8449,1552502,1552502,1552502,50510757,50518809,50514783,41557942,41561928,41559935,6130632,1633917,56198423,570846,224,114.7,1.797,168,134.4,67.2,1.552502,50.514783,41.559935,61.30632,16.33917,561.98423,5.70846
495,41,48,32,44,3567.2,3567.2,8662,8236,1520672,1520672,1520672,56949482,56939853,56944667.5,50129199,50123346,50126272.5,4538976,3642990,50866271,590731,223.5,114.7,1.862,167.625,134.1,67.05,1.520672,56.9446675,50.1262725,45.38976,36.4299,508.66271,5.90731
500,41,48,32,44,3567.2,3567.2,8449,8449,1542872,1542872,1542872,44335598,44351785,44343691.5,36016251,36019229,36017740,1779785,407293,47724262,14459730,223.5,114.7,1.818,167.625,134.1,67.05,1.542872,44.3436915,36.01774,17.79785,4.07293,477.24262,144.5973
505,41,48,32,44,3645.6,3567.2,8662,8449,1543153,1543153,1543153,49262532,49258005,49260268.5,46348492,46342132,46345312,2897965,615329,43344796,12774336,223.5,114.7,1.794,167.625,134.1,67.05,1.543153,49.2602685,46.345312,28.97965,6.15329,433.44796,127.74336
510,41,48,32,44,3567.2,3567.2,8662,8449,1536431,1536431,1536431,37901606,37891939,37896772.5,32624804,32629272,32627038,494007,523350,62771178,449828,223.5,114.7,1.799,167.625,134.1,67.05,1.536431,37.8967725,32.627038,4.94007,5.2335,627.71178,4.49828
515,41,48,32,44,3567.2,3567.2,8662,8449,1528435,1528435,1528435,44311942,44304582,44308262,35771346,35774419,35772882.5,508928,2109108,56115168,436656,223.5,114.7,1.797,167.625,134.1,67.05,1.528435,44.308262,35.7728825,5.08928,21.09108,561.15168,4.36656
520,41,47,32,44,3567.2,3567.2,8662,8449,1524746,1524720,1524733,45159193,45170619,45164906,37357518,37350049,37353783.5,478401,1613445,1589639,60756165,223.6,114.7,1.797,167.7,134.16,67.08,1.524733,45.164906,37.3537835,4.78401,16.13445,15.89639,607.56165
525,41,48,32,44,3488.8,3567.2,8662,8449,1517339,1517365,1517352,47114388,47131125,47122756.5,43744279,43750950,43747614.5,468620,1551934,728465,56673815,223.7,114.8,1.794,167.775,134.22,67.11,1.517352,47.1227565,43.7476145,4.6862,15.51934,7.28465,566.73815
530,42,48,32,44,3567.2,3567.2,8662,8449,1222272,1221376,1221824,43971833,43953373,43962603,34523077,34444309,34483693,1287029,1823608,13203951,47727739,223.8,114.7,1.799,167.85,134.28,67.14,1.221824,43.962603,34.483693,12.87029,18.23608,132.03951,477.27739
535,42,48,32,44,3567.2,3567.2,8662,8236,544533,545429,544981,39117760,39127579,39122669.5,37399415,37472027,37435721,712412,535308,13573666,44125647,223.9,114.7,1.797,167.925,134.34,67.17,0.544981,39.1226695,37.435721,7.12412,5.35308,135.73666,441.25647
540,41,48,32,44,3567.2,3567.2,8662,8449,1512875,1512875,1512875,39784643,39784060,39784351.5,32826612,32849353,32837982.5,480038,1303507,13439649,48958996,223.8,114.7,1.798,167.85,134.28,67.14,1.512875,39.7843515,32.8379825,4.80038,13.03507,134.39649,489.58996
545,41,48,32,45,3567.2,3567.2,8662,8449,1546817,1546817,1546817,46170924,46157502,46164213,38212133,38195384,38203758.5,930785,1165021,56589853,452490,223.4,114.7,1.842,167.55,134.04,67.02,1.546817,46.164213,38.2037585,9.30785,11.65021,565.89853,4.5249
550,42,48,32,44,3567.2,3567.2,8662,8449,1542803,1542803,1542803,45292141,45303390,45297765.5,37124764,37120621,37122692.5,1864280,494575,61510717,575738,223.5,114.6,1.799,167.625,134.1,67.05,1.542803,45.2977655,37.1226925,18.6428,4.94575,615.10717,5.75738
555,41,48,32,44,3567.2,3567.2,8662,8449,1522040,1522040,1522040,45016587,45009119,45012853,41522781,41527945,41525363,509110,843508,57392147,707362,223.7,114.6,1.798,167.775,134.22,67.11,1.52204,45.012853,41.525363,5.0911,8.43508,573.92147,7.07362
560,42,48,33,44,3567.2,3567.2,8449,8449,1543422,1543422,1543422,53687273,53684710,53685991.5,44115065,44114457,44114761,4298276,424930,38658430,21128797,223.7,114.6,1.801,167.775,134.22,67.11,1.543422,53.6859915,44.114761,42.98276,4.2493,386.5843,211.28797
565,42,49,33,44,3567.2,3567.2,8662,8236,1534387,1534387,1534387,43095634,43105594,43100614,42651058,42650038,42650548,922220,474669,43513293,14612584,223.8,114.7,1.798,167.85,134.28,67.14,1.534387,43.100614,42.650548,9.2222,4.74669,435.13293,146.12584
570,42,48,32,45,3567.2,3645.6,8449,8449,1532923,1532923,1532923,40963562,40974241,40968901.5,34312113,34313491,34312802,499904,781663,13985914,48996849,223.8,114.7,1.797,167.85,134.28,67.14,1.532923,40.9689015,34.312802,4.99904,7.81663,139.85914,489.96849
575,42,48,33,45,3567.2,3567.2,8662,8236,1535007,1535007,1535007,49577337,49575723,49576530,39432408,39430466,39431437,2098189,518067,12754813,43829675,223.9,114.8,1.797,167.925,134.34,67.17,1.535007,49.57653,39.431437,20.98189,5.18067,127.54813,438.29675
580,42,48,33,45,3567.2,3645.6,8662,8449,867109,867109,867109,34644026,34632340,34638183,28307036,28317376,28312206,656397,228988,48762906,14071873,223.9,114.7,1.799,167.925,134.34,67.17,0.867109,34.638183,28.312206,6.56397,2.28988,487.62906,140.71873
585,42,48,33,45,3567.2,3567.2,8449,8449,895619,895619,895619,36833090,36830081,36831585.5,34300956,34261855,34281405.5,343688,279557,532888,57755962,224.1,114.7,1.795,168.075,134.46,67.23,0.895619,36.8315855,34.2814055,3.43688,2.79557,5.32888,577.55962
590,42,49,33,45,3567.2,3567.2,8875,8449,1558632,1558632,1558632,38101029,38118045,38109537,33310526,33340863,33325694.5,469625,564246,529016,62635083,224,114.8,1.8,168,134.4,67.2,1.558632,38.109537,33.3256945,4.69625,5.64246,5.29016,626.35083
595,42,49,33,45,3567.2,3567.2,8662,8449,1543174,1543174,1543174,47112423,47117967,47115195,45359411,45365569,45362490,500822,1223099,14108228,43674850,223.6,114.6,1.876,167.7,134.16,67.08,1.543174,47.115195,45.36249,5.00822,12.23099,141.08228,436.7485
600,42,49,33,45,3567.2,3567.2,8662,8449,1532659,1532659,1532659,37732452,37722229,37727340.5,32056639,32051346,32053992.5,488441,475613,24934673,38381984,223.6,114.7,1.796,167.7,134.16,67.08,1.532659,37.7273405,32.0539925,4.88441,4.75613,249.34673,383.81984
605,42,49,33,45,3488.8,3567.2,8449,8449,1513777,1513777,1513777,53655690,53637468,53646579,41516280,41515513,41515896.5,1909767,1664589,55158739,415455,223.7,114.8,1.795,167.775,134.22,67.11,1.513777,53.646579,41.5158965,19.09767,16.64589,551.58739,4.15455
610,42,49,33,45,3488.8,3645.6,8449,8449,1551703,1551703,1551703,48872556,48884088,48878322,40465527,40472889,40469208,2950940,864854,591707,60239550,223.8,114.7,1.797,167.85,134.28,67.14,1.551703,48.878322,40.469208,29.5094,8.64854,5.91707,602.3955
615,42,48,33,45,3567.2,3567.2,8662,8449,1533602,1533602,1533602,42540748,42524470,42532609,40506069,40498280,40502174.5,480144,468493,57788571,701635,224,114.8,1.797,168,134.4,67.2,1.533602,42.532609,40.5021745,4.80144,4.68493,577.88571,7.01635
620,42,49,33,45,3567.2,3567.2,8662,8449,1555552,1555552,1555552,40772178,40791684,40781931,33982125,34000946,33991535.5,558169,870961,459024,62436844,224.1,114.8,1.797,168.075,134.46,67.23,1.555552,40.781931,33.9915355,5.58169,8.70961,4.59024,624.36844
625,42,49,33,45,3567.2,3567.2,8449,8449,1554080,1554080,1554080,51467197,51454052,51460624.5,47846049,47822943,47834496,1309012,1390124,55986858,830212,224.2,114.8,1.796,168.15,134.52,67.26,1.55408,51.4606245,47.834496,13.09012,13.90124,559.86858,8.30212
630,42,49,33,45,3567.2,3567.2,8449,8449,626290,624429,625359.5,26796443,26798583,26797513,20637784,20551263,20594523.5,134299,253541,47305622,15648193,224.2,114.8,1.795,168.15,134.52,67.26,0.6253595,26.797513,20.5945235,1.34299,2.53541,473.05622,156.48193
635,42,49,33,45,3567.2,3567.2,8662,8449,1140612,1142473,1141542.5,40768464,40766759,40767611.5,33582172,33674296,33628234,462609,1013638,43232790,14304564,224.2,114.7,1.799,168.15,134.52,67.26,1.1415425,40.7676115,33.628234,4.62609,10.13638,432.3279,143.04564
640,42,49,33,45,3567.2,3567.2,8662,8449,1554713,1554713,1554713,44893214,44891896,44892555,37892116,37896471,37894293.5,552713,3306700,1035596,59740407,223.8,114.7,1.848,167.85,134.28,67.14,1.554713,44.892555,37.8942935,5.52713,33.067,10.35596,597.40407
645,42,49,33,45,3567.2,3567.2,8662,8449,1969989,1969989,1969989,43270458,43292858,43281658,40512430,40507727,40510078.5,499858,778475,15191154,42953989,223.9,114.6,1.826,167.925,134.34,67.17,1.969989,43.281658,40.5100785,4.99858,7.78475,151.91154,429.53989
650,42,49,33,45,3567.2,3567.2,8662,8449,1517558,1517558,1517558,41076316,41073211,41074763.5,35015669,35014585,35015127,660369,462337,17374626,45955490,224,114.7,1.797,168,134.4,67.2,1.517558,41.0747635,35.015127,6.60369,4.62337,173.74626,459.5549
655,42,48,33,45,3567.2,3645.6,8449,8449,1542306,1542306,1542306,45296030,45286895,45291462.5,43967863,43963101,43965482,1368581,430241,56937916,825605,224,114.8,1.798,168,134.4,67.2,1.542306,45.2914625,43.965482,13.68581,4.30241,569.37916,8.25605
660,42,49,33,45,3488.8,3567.2,8449,8236,1517040,1517040,1517040,41181893,41189423,41185658,34326258,34329852,34328055,845538,452089,17844782,45349800,224,114.8,1.795,168,134.4,67.2,1.51704,41.185658,34.328055,8.45538,4.52089,178.44782,453.498
665,42,49,33,45,3567.2,3567.2,8662,8449,1525463,1525463,1525463,51844516,51831293,51837904.5,40968770,40970069,40969419.5,797005,1984713,55953939,441331,224.1,114.8,1.799,168.075,134.46,67.23,1.525463,51.8379045,40.9694195,7.97005,19.84713,559.53939,4.41331
670,42,49,33,45,3567.2,3567.2,8662,8449,1525599,1525599,1525599,47571003,47577145,47574074,40546898,40542760,40544829,4696001,466649,43811854,15764189,224.2,114.8,1.795,168.15,134.52,67.26,1.525599,47.574074,40.544829,46.96001,4.66649,438.11854,157.64189
675,42,49,33,45,3567.2,3567.2,8662,8449,1382672,1382664,1382668,37522318,38213968,37868143,34367049,34372175,34369612,359070,282274,16699176,41609831,224.3,114.7,1.8,168.225,134.58,67.29,1.382668,37.868143,34.369612,3.5907,2.82274,166.99176,416.09831
680,42,49,33,45,3567.2,3645.6,8662,8449,370219,370227,370223,39016572,38332818,38674695,32577772,32572472,32575122,341886,3383124,15882698,44189881,224.4,114.8,1.796,168.3,134.64,67.32,0.370223,38.674695,32.575122,3.41886,33.83124,158.82698,441.89881
685,42,49,33,45,3567.2,3567.2,8662,8449,1544195,1544195,1544195,55364638,55356043,55360340.5,50812439,50806331,50809385,1255436,1624891,42104265,14564031,224.4,114.7,1.798,168.3,134.64,67.32,1.544195,55.3603405,50.809385,12.55436,16.24891,421.04265,145.64031
690,42,49,33,45,3567.2,3645.6,8662,8449,1524263,1524263,1524263,42167998,42175144,42171571,35259908,35270274,35265091,3670774,671171,16059882,44012164,223.9,114.7,1.857,167.925,134.34,67.17,1.524263,42.171571,35.265091,36.70774,6.71171,160.59882,440.12164
695,42,49,33,45,3567.2,3567.2,8662,8449,1523196,1523196,1523196,43538563,43522753,43530658,35778423,35781025,35779724,493964,831852,57443116,382507,224,114.7,1.801,168,134.4,67.2,1.523196,43.530658,35.779724,4.93964,8.31852,574.43116,3.82507
700,43,49,33,45,3567.2,3567.2,8662,8449,1538593,1538563,1538578,43939992,43958765,43949378.5,38499670,38489121,38494395.5,4002485,453390,59085894,1098928,224.1,114.6,1.796,168.075,134.46,67.23,1.538578,43.9493785,38.4943955,40.02485,4.5339,590.85894,10.98928
705,42,49,33,45,3488.8,3567.2,8662,8449,1522241,1522271,1522256,44036245,44014601,44025423,39853684,39862995,39858339.5,805038,502399,57559239,637031,224.2,114.7,1.8,168.15,134.52,67.26,1.522256,44.025423,39.8583395,8.05038,5.02399,575.59239,6.37031
710,42,49,33,45,3645.6,3645.6,8662,8449,1523643,1523643,1523643,43554685,43558142,43556413.5,37006080,37005346,37005713,4150039,492726,59349010,446591,224.3,114.7,1.796,168.225,134.58,67.29,1.523643,43.5564135,37.005713,41.50039,4.92726,593.4901,4.46591
715,42,49,33,45,3567.2,3567.2,8662,8449,1536247,1536247,1536247,52646490,52655180,52650835,46127070,46120493,46123781.5,2557778,494979,41245846,15215527,224.4,114.7,1.8,168.3,134.64,67.32,1.536247,52.650835,46.1237815,25.57778,4.94979,412.45846,152.15527
720,43,48,33,45,3567.2,3567.2,8662,8449,1530400,1530393,1530396.5,39612706,39602801,39607753.5,33557616,33563709,33560662.5,483225,899528,30893576,31951825,224.4,114.5,1.794,168.3,134.64,67.32,1.5303965,39.6077535,33.5606625,4.83225,8.99528,308.93576,319.51825
725,43,49,33,45,3567.2,3567.2,8449,8236,1052156,1051092,1051624,43203388,43204823,43204105.5,34300986,34219387,34260186.5,348139,1846732,15486993,41089136,224.6,114.7,1.801,168.45,134.76,67.38,1.051624,43.2041055,34.2601865,3.48139,18.46732,154.86993,410.89136
730,42,49,33,45,3567.2,3567.2,8662,8449,719231,720216,719723.5,35326506,35329454,35327980,30078608,30137404,30108006,687125,371425,520417,62294817,224.6,114.7,1.793,168.45,134.76,67.38,0.7197235,35.32798,30.108006,6.87125,3.71425,5.20417,622.94817
735,42,49,33,45,3567.2,3645.6,8449,8449,1567662,1567748,1567705,43868555,43885194,43876874.5,39042662,39067447,39055054.5,1286165,530965,15714362,41839881,224.5,114.7,1.802,168.375,134.7,67.35,1.567705,43.8768745,39.0550545,12.86165,5.30965,157.14362,418.39881
740,42,50,33,46,3567.2,3567.2,8662,8449,1519335,1519335,1519335,43207519,43211665,43209592,36286002,36286709,36286355.5,480594,1066868,21613600,41105391,224.1,114.8,1.848,168.075,134.46,67.23,1.519335,43.209592,36.2863555,4.80594,10.66868,216.136,411.05391
745,43,49,33,46,3567.2,3567.2,8662,8449,1516177,1516135,1516156,44325640,44299689,44312664.5,42055432,42043479,42049455.5,693983,652859,56376112,2001120,224.2,114.8,1.8,168.15,134.52,67.26,1.516156,44.3126645,42.0494555,6.93983,6.52859,563.76112,20.0112
750,42,49,33,46,3567.2,3645.6,8662,8449,1536752,1536794,1536773,40847418,40843828,40845623,33865517,33871082,33868299.5,962269,733397,62135418,418755,224.2,114.8,1.793,168.15,134.52,67.26,1.536773,40.845623,33.8682995,9.62269,7.33397,621.35418,4.18755
755,42,50,33,46,3567.2,3567.2,8662,8449,1520415,1520415,1520415,41169383,41194078,41181730.5,34627261,34631400,34629330.5,509192,630646,16939341,41112951,224.2,114.7,1.801,168.15,134.52,67.26,1.520415,41.1817305,34.6293305,5.09192,6.30646,169.39341,411.12951
760,43,49,33,46,3567.2,3567.2,8662,8449,1544408,1544370,1544389,40175805,40176591,40176198,35848399,35838578,35843488.5,542561,1601544,61277089,1121577,224.3,114.7,1.796,168.225,134.58,67.29,1.544389,40.176198,35.8434885,5.42561,16.01544,612.77089,11.21577
765,43,49,33,46,3567.2,3567.2,8662,8449,1533269,1533307,1533288,43830688,43809893,43820290.5,39939452,39949096,39944274,767089,719072,57321778,604026,224.5,114.7,1.801,168.375,134.7,67.35,1.533288,43.8202905,39.944274,7.67089,7.19072,573.21778,6.04026
770,43,49,33,46,3567.2,3567.2,8449,8449,1534624,1534624,1534624,42797058,42806568,42801813,35752528,35739281,35745904.5,1113702,461534,40332770,22415149,224.5,114.7,1.793,168.375,134.7,67.35,1.534624,42.801813,35.7459045,11.13702,4.61534,403.3277,224.15149
775,42,50,33,46,3645.6,3567.2,8449,8662,841199,832230,836714.5,33263062,33258944,33261003,32741171,32684031,32712601,205604,278223,57427249,534584,224.6,114.7,1.8,168.45,134.76,67.38,0.8367145,33.261003,32.712601,2.05604,2.78223,574.27249,5.34584
780,43,50,33,46,3567.2,3567.2,8662,8662,912838,921807,917322.5,41603070,41594890,41598980,35447473,35520037,35483755,417811,1585665,61923276,419643,224.8,114.7,1.795,168.6,134.88,67.44,0.9173225,41.59898,35.483755,4.17811,15.85665,619.23276,4.19643
785,43,50,33,46,3567.2,3567.2,8662,8449,1520078,1520078,1520078,49058165,49062709,49060437,40132958,40131088,40132023,2112984,647011,55905970,438278,224.5,114.7,1.804,168.375,134.7,67.35,1.520078,49.060437,40.132023,21.12984,6.47011,559.0597,4.38278
790,42,50,33,46,3567.2,3567.2,8449,8449,1538525,1538525,1538525,42755907,42753307,42754607,37406583,37402396,37404489.5,959857,1053611,62059271,621370,224.2,114.7,1.881,168.15,134.52,67.26,1.538525,42.754607,37.4044895,9.59857,10.53611,620.59271,6.2137
795,43,50,33,46,3488.8,3567.2,8662,8449,1522540,1522540,1522540,51393670,51396094,51394882,42658053,42663894,42660973.5,1436861,839914,56645169,493309,224.3,114.8,1.8,168.225,134.58,67.29,1.52254,51.394882,42.6609735,14.36861,8.39914,566.45169,4.93309
800,42,50,33,46,3567.2,3567.2,8662,8449,1533240,1533240,1533240,39901713,39916507,39909110,34907653,34905388,34906520.5,5080652,435278,18361980,40491613,224.3,114.7,1.793,168.225,134.58,67.29,1.53324,39.90911,34.9065205,50.80652,4.35278,183.6198,404.91613
805,43,50,33,46,3567.2,3567.2,8662,8449,1566415,1566415,1566415,49446485,49442726,49444605.5,48326797,48316431,48321614,1147966,3663336,18112937,36961766,224.4,114.6,1.801,168.3,134.64,67.32,1.566415,49.4446055,48.321614,11.47966,36.63336,181.12937,369.61766
810,43,50,33,46,3567.2,3567.2,8449,8449,1530829,1530829,1530829,37185884,37191218,37188551,31842344,31849750,31846047,742277,477355,5141829,57952817,224.4,114.7,1.792,168.3,134.64,67.32,1.530829,37.188551,31.846047,7.42277,4.77355,51.41829,579.52817
815,43,50,33,46,3567.2,3567.2,8662,8449,1527531,1527531,1527531,48471609,48477298,48474453.5,39259955,39263018,39261486.5,487179,2012424,46148420,10855279,224.5,114.7,1.801,168.375,134.7,67.35,1.527531,48.4744535,39.2614865,4.87179,20.12424,461.4842,108.55279
820,42,50,34,46,3488.8,3567.2,8662,8449,1530829,1530829,1530829,46202947,46187512,46195229.5,39274858,39268275,39271566.5,1215941,567551,62086551,565429,224.6,114.6,1.8,168.45,134.76,67.38,1.530829,46.1952295,39.2715665,12.15941,5.67551,620.86551,5.65429
825,43,49,33,46,3567.2,3567.2,8449,8236,441404,441344,441374,34934033,35053122,34993577.5,29803523,29801946,29802734.5,921664,3372615,54104584,303496,224.8,114.5,1.805,168.6,134.88,67.44,0.441374,34.9935775,29.8027345,9.21664,33.72615,541.04584,3.03496
830,43,49,33,46,3567.2,3567.2,8662,8449,1303175,1303235,1303205,38293739,38164319,38229029,32136268,32144157,32140212.5,488846,1424592,61795537,397737,224.8,114.6,1.797,168.6,134.88,67.44,1.303205,38.229029,32.1402125,4.88846,14.24592,617.95537,3.97737
835,43,49,34,46,3567.2,3567.2,8662,8662,1511997,1511997,1511997,65091125,65104073,65097599,57223220,57233263,57228241.5,4149198,3060666,52042401,784837,224.4,114.5,1.812,168.3,134.64,67.32,1.511997,65.097599,57.2282415,41.49198,30.60666,520.42401,7.84837
840,43,50,34,46,3567.2,3567.2,8662,8662,1530371,1530371,1530371,38056233,38066045,38061139,33088121,33078715,33083418,1460029,456301,21888089,40246899,224.3,114.7,1.845,168.225,134.58,67.29,1.530371,38.061139,33.083418,14.60029,4.56301,218.88089,402.46899
845,43,50,33,46,3567.2,3567.2,8449,8449,1534800,1534800,1534800,52096240,52085869,52091054.5,41182442,41204125,41193283.5,2703554,1718959,55193158,385011,224.4,114.7,1.804,168.3,134.64,67.32,1.5348,52.0910545,41.1932835,27.03554,17.18959,551.93158,3.85011
850,43,49,34,46,3567.2,3567.2,8662,8449,1546281,1546281,1546281,39780891,39789668,39785279.5,36655976,36642519,36649247.5,1428126,536502,22450022,39776387,224.5,114.8,1.8,168.375,134.7,67.35,1.546281,39.7852795,36.6492475,14.28126,5.36502,224.50022,397.76387
855,43,50,34,46,3567.2,3645.6,8662,8449,1544373,1544373,1544373,49626527,49633093,49629810,42430115,42421662,42425888.5,2028179,443973,18993795,38734476,224.5,114.7,1.802,168.375,134.7,67.35,1.544373,49.62981,42.4258885,20.28179,4.43973,189.93795,387.34476
860,43,50,34,46,3645.6,3567.2,8662,8449,1519287,1519287,1519287,40402543,40375789,40389166,34455626,34452336,34453981,1037684,493476,61890968,401566,224.6,114.7,1.796,168.45,134.76,67.38,1.519287,40.389166,34.453981,10.37684,4.93476,618.90968,4.01566
865,43,50,34,46,3567.2,3567.2,8662,8662,1543942,1543942,1543942,43027363,43037194,43032278.5,43449941,43453583,43451762,542083,1686236,36965507,21444971,224.6,114.7,1.802,168.45,134.76,67.38,1.543942,43.0322785,43.451762,5.42083,16.86236,369.65507,214.44971
870,43,50,34,46,3567.2,3567.2,8662,8449,1524594,1524596,1524595,36268720,36268169,36268444.5,30761243,30781329,30771286,1561667,298341,60362237,329823,224.7,114.7,1.794,168.525,134.82,67.41,1.524595,36.2684445,30.771286,15.61667,2.98341,603.62237,3.29823
875,43,50,34,46,3645.6,3567.2,8662,8662,222931,222929,222930,31347746,31359245,31353495.5,24738181,24716771,24727476,212653,226102,219622,58855227,224.7,114.8,1.802,168.525,134.82,67.41,0.22293,31.3534955,24.727476,2.12653,2.26102,2.19622,588.55227
880,43,50,34,46,3567.2,3567.2,8662,8449,1555680,1555680,1555680,39170751,39167821,39169286,35552232,35561603,35556917.5,512263,467322,61609645,1112800,224.8,114.7,1.802,168.6,134.88,67.44,1.55568,39.169286,35.5569175,5.12263,4.67322,616.09645,11.128
885,43,50,34,46,3567.2,3645.6,8662,8662,1546832,1546832,1546832,43740511,43739938,43740224.5,39211832,39201755,39206793.5,940832,455536,21628685,37608637,224.3,114.7,1.837,168.225,134.58,67.29,1.546832,43.7402245,39.2067935,9.40832,4.55536,216.28685,376.08637
890,43,49,34,46,3567.2,3567.2,8449,8662,1546196,1546196,1546196,39256528,39257229,39256878.5,34176010,34178348,34177179,1031344,409749,22368837,39434899,224.4,114.6,1.829,168.3,134.64,67.32,1.546196,39.2568785,34.177179,10.31344,4.09749,223.68837,394.34899
895,43,50,34,46,3567.2,3567.2,8662,8449,1532504,1532504,1532504,46550362,46543570,46546966,44681041,44678897,44679969,1941719,966757,57226642,820665,224.4,114.7,1.804,168.3,134.64,67.32,1.532504,46.546966,44.679969,19.41719,9.66757,572.26642,8.20665
900,43,50,34,46,3567.2,3645.6,8662,8449,1545059,1545024,1545041.5,49718320,49721904,49720112,42364855,42347663,42356259,1877301,5155591,55622773,433932,224.4,114.7,1.794,168.3,134.64,67.32,1.5450415,49.720112,42.356259,18.77301,51.55591,556.22773,4.33932
