Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,$1$2missC0,$1$2missC1,$1$2missC2,$1$2missC3,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr,HT0Scaled,HT1Scaled,HT2Scaled,$miss_core0_scaled,$miss_core1_scaled,$miss_core2_scaled,$miss_core3_scaled
100,46,48,37,47,3567.2,3645.6,8662,8449,1545988,1545918,1545953,17646711,17647885,17647298,22079280,22069071,22074175.5,477589,311007,329033,570320,208,115.1,1.728,156,124.8,62.4,1.545953,17.647298,22.0741755,4.77589,3.11007,3.29033,5.7032
105,45,48,37,47,3567.2,3567.2,8875,8449,1552190,1552260,1552225,15243227,15242616,15242921.5,16726683,16740073,16733378,469996,325141,285894,421831,208.1,115.1,1.666,156.075,124.86,62.43,1.552225,15.2429215,16.733378,4.69996,3.25141,2.85894,4.21831
110,46,48,37,46,3567.2,3645.6,8662,8449,1532581,1532581,1532581,15607316,15607357,15607336.5,16025677,16025881,16025779,468730,286359,348929,304353,208.1,115.1,1.666,156.075,124.86,62.43,1.532581,15.6073365,16.025779,4.6873,2.86359,3.48929,3.04353
115,46,48,37,47,3567.2,3645.6,8662,8449,1533504,1533504,1533504,16313614,16315841,16314727.5,18389599,18394943,18392271,369403,157095,442173,480572,208.1,115,1.668,156.075,124.86,62.43,1.533504,16.3147275,18.392271,3.69403,1.57095,4.42173,4.80572
120,46,48,37,46,3567.2,3567.2,8662,8449,1559332,1559332,1559332,17599554,17598493,17599023.5,22015033,22009499,22012266,514904,290757,339765,617058,208.1,115,1.666,156.075,124.86,62.43,1.559332,17.5990235,22.012266,5.14904,2.90757,3.39765,6.17058
125,46,48,37,46,3567.2,3567.2,8662,8449,1530348,1530348,1530348,15443536,15442953,15443244.5,15294589,15293752,15294170.5,448128,330841,328340,275977,208.2,115.1,1.665,156.15,124.92,62.46,1.530348,15.4432445,15.2941705,4.48128,3.30841,3.2834,2.75977
130,45,48,37,46,3567.2,3645.6,8449,8449,1547113,1547113,1547113,18240722,18241571,18241146.5,22883997,22890897,22887447,473500,308225,323670,606926,208.3,115,1.665,156.225,124.98,62.49,1.547113,18.2411465,22.887447,4.735,3.08225,3.2367,6.06926
135,45,48,37,46,3567.2,3567.2,8662,8449,1548468,1548468,1548468,16556529,16554051,16555290,18287603,18281407,18284505,484365,271226,395312,332628,208.4,115,1.665,156.3,125.04,62.52,1.548468,16.55529,18.284505,4.84365,2.71226,3.95312,3.32628
140,45,48,37,46,3567.2,3567.2,8449,8449,762538,772674,767606,3416289,3415643,3415966,3903697,3913973,3908835,114596,32908,72422,85468,208.4,115.1,1.665,156.3,125.04,62.52,0.767606,3.415966,3.908835,1.14596,0.32908,0.72422,0.85468
145,45,48,37,46,3567.2,3645.6,8662,8449,1001722,991586,996654,16077930,16082256,16080093,16200257,16199601,16199929,419454,328738,314273,313682,208.1,115,1.665,156.075,124.86,62.43,0.996654,16.080093,16.199929,4.19454,3.28738,3.14273,3.13682
150,45,48,37,46,3567.2,3567.2,8662,8449,1538607,1538607,1538607,18723405,18721253,18722329,23148390,23138526,23143458,472559,341721,327567,641583,207.8,115.1,1.721,155.85,124.68,62.34,1.538607,18.722329,23.143458,4.72559,3.41721,3.27567,6.41583
155,45,48,37,47,3998.4,4429.6,8662,8662,1543627,1543627,1543627,14480341,14479867,14480104,14336068,14335630,14335849,460422,321565,317628,296431,207.8,115.1,1.664,155.85,124.68,62.34,1.543627,14.480104,14.335849,4.60422,3.21565,3.17628,2.96431
160,45,47,37,46,3567.2,3645.6,8662,8449,1527268,1527238,1527253,18009782,18010455,18010118.5,22609583,22605026,22607304.5,528960,292696,324343,564022,217.5,115,1.653,163.125,130.5,65.25,1.527253,18.0101185,22.6073045,5.2896,2.92696,3.24343,5.64022
165,45,47,37,46,3567.2,3567.2,8449,8449,1515806,1515836,1515821,17000612,16999798,17000205,19623125,19627863,19625494,348683,202334,414968,504633,210.1,115.1,1.663,157.575,126.06,63.03,1.515821,17.000205,19.625494,3.48683,2.02334,4.14968,5.04633
170,45,47,37,46,3645.6,3645.6,8662,8449,1551404,1551404,1551404,15696807,15697676,15697241.5,16840815,16841513,16841164,407403,207585,363759,423434,209,115,1.663,156.75,125.4,62.7,1.551404,15.6972415,16.841164,4.07403,2.07585,3.63759,4.23434
175,45,47,37,46,3567.2,3567.2,8662,8449,1537619,1537619,1537619,16555244,16556509,16555876.5,16783164,16791494,16787329,492447,309377,347419,300950,208.4,115,1.661,156.3,125.04,62.52,1.537619,16.5558765,16.787329,4.92447,3.09377,3.47419,3.0095
180,45,47,37,46,3567.2,3567.2,8662,8449,1557620,1557620,1557620,17244856,17242947,17243901.5,21504200,21495961,21500080.5,478076,320376,298806,667067,208.2,115.1,1.662,156.15,124.92,62.46,1.55762,17.2439015,21.5000805,4.78076,3.20376,2.98806,6.67067
185,45,47,37,46,3567.2,3567.2,8449,8449,1525823,1525823,1525823,16148049,16146657,16147353,17325938,17326102,17326020,383024,161998,398276,438914,208,115.2,1.661,156,124.8,62.4,1.525823,16.147353,17.32602,3.83024,1.61998,3.98276,4.38914
190,45,47,37,46,3567.2,3567.2,8662,8662,417911,417494,417702.5,7854954,7854250,7854602,13604818,13573829,13589323.5,147707,147305,82160,465393,208,115.1,1.661,156,124.8,62.4,0.4177025,7.854602,13.5893235,1.47707,1.47305,0.8216,4.65393
195,45,47,37,46,3567.2,3645.6,8662,8662,1360893,1361310,1361101.5,14466034,14468318,14467176,15558997,15586151,15572574,422170,330806,290804,349487,207.8,115.2,1.665,155.85,124.68,62.34,1.3611015,14.467176,15.572574,4.2217,3.30806,2.90804,3.49487
200,45,47,37,46,3567.2,3567.2,8449,8449,1545190,1545190,1545190,15603715,15601836,15602775.5,15518651,15521360,15520005.5,485966,295597,415534,206710,207.5,115.1,1.753,155.625,124.5,62.25,1.54519,15.6027755,15.5200055,4.85966,2.95597,4.15534,2.0671
205,45,47,37,46,3567.2,3567.2,8662,8449,1555692,1555646,1555669,16382477,16381044,16381760.5,16691505,16684854,16688179.5,418338,341968,454747,252776,207.5,115.2,1.662,155.625,124.5,62.25,1.555669,16.3817605,16.6881795,4.18338,3.41968,4.54747,2.52776
210,45,47,37,46,3645.6,3567.2,8662,8449,1546563,1546609,1546586,18135423,18136877,18136150,22539864,22547702,22543783,479976,304455,712820,261831,207.6,115.2,1.661,155.7,124.56,62.28,1.546586,18.13615,22.543783,4.79976,3.04455,7.1282,2.61831
215,45,47,37,46,3645.6,3567.2,8662,8449,1537748,1537748,1537748,15274005,15274181,15274093,15026583,15025923,15026253,428645,376439,373502,206892,207.6,115.1,1.66,155.7,124.56,62.28,1.537748,15.274093,15.026253,4.28645,3.76439,3.73502,2.06892
220,45,47,37,46,3567.2,3567.2,8875,8449,1535587,1535587,1535587,18532496,18525383,18528939.5,23736148,23743902,23740025,508656,309949,756468,186223,207.6,115.1,1.662,155.7,124.56,62.28,1.535587,18.5289395,23.740025,5.08656,3.09949,7.56468,1.86223
225,44,47,36,45,3567.2,3567.2,8662,8662,1534627,1534627,1534627,16079881,16086941,16083411,17128767,17119672,17124219.5,478579,305449,429670,238265,207.8,115.1,1.661,155.85,124.68,62.34,1.534627,16.083411,17.1242195,4.78579,3.05449,4.2967,2.38265
230,45,47,36,46,3567.2,3567.2,8662,8662,1546968,1546968,1546968,15800868,15802095,15801481.5,15889595,15891353,15890474,435388,325452,358363,283003,207.8,115.1,1.661,155.85,124.68,62.34,1.546968,15.8014815,15.890474,4.35388,3.25452,3.58363,2.83003
235,44,47,36,46,3567.2,3645.6,8662,8449,1516080,1516220,1516150,11238105,11199239,11218672,11643990,11659112,11651551,311555,178915,179637,279695,207.9,115,1.662,155.925,124.74,62.37,1.51615,11.218672,11.651551,3.11555,1.78915,1.79637,2.79695
240,44,47,36,45,3567.2,3567.2,8662,8449,280404,280264,280334,10719265,10760026,10739645.5,15439712,15425037,15432374.5,250623,178147,140623,544116,207.9,115.1,1.66,155.925,124.74,62.37,0.280334,10.7396455,15.4323745,2.50623,1.78147,1.40623,5.44116
245,44,47,36,45,3567.2,3567.2,8449,8449,1550683,1550683,1550683,15481416,15479997,15480706.5,15544091,15543322,15543706.5,445737,317124,345486,279310,207.5,114.9,1.686,155.625,124.5,62.25,1.550683,15.4807065,15.5437065,4.45737,3.17124,3.45486,2.7931
250,45,47,36,45,3567.2,3645.6,8662,8449,1522487,1522421,1522454,18707958,18708255,18708106.5,25556266,25543775,25550020.5,386906,148287,430845,783010,207.4,115.1,1.693,155.55,124.44,62.22,1.522454,18.7081065,25.5500205,3.86906,1.48287,4.30845,7.8301
255,44,47,36,45,3567.2,3567.2,8662,8449,1563929,1563995,1563962,14857534,14857205,14857369.5,15713577,15726167,15719872,465846,310604,366442,297379,207.5,115,1.664,155.625,124.5,62.25,1.563962,14.8573695,15.719872,4.65846,3.10604,3.66442,2.97379
260,44,47,36,45,3645.6,3567.2,8662,8449,1523110,1523110,1523110,16551507,16551543,16551525,17550635,17550897,17550766,399132,216243,427060,357644,207.6,115.1,1.66,155.7,124.56,62.28,1.52311,16.551525,17.550766,3.99132,2.16243,4.2706,3.57644
265,44,47,36,45,3567.2,3567.2,8662,8662,1553300,1553238,1553269,16642906,16644687,16643796.5,18805639,18796515,18801077,372727,172385,409076,520874,207.6,115.1,1.661,155.7,124.56,62.28,1.553269,16.6437965,18.801077,3.72727,1.72385,4.09076,5.20874
270,45,47,36,45,3567.2,3567.2,8662,8449,1529673,1529735,1529704,19508009,19506120,19507064.5,25382629,25389670,25386149.5,383301,159461,448966,770076,207.7,115.2,1.66,155.775,124.62,62.31,1.529704,19.5070645,25.3861495,3.83301,1.59461,4.48966,7.70076
275,44,48,36,45,3567.2,3645.6,8662,8449,1545391,1545391,1545391,15219459,15217797,15218628,17544438,17545990,17545214,325473,145697,459405,458214,207.7,115.1,1.661,155.775,124.62,62.31,1.545391,15.218628,17.545214,3.25473,1.45697,4.59405,4.58214
280,44,49,36,45,3567.2,3645.6,8662,8449,1541264,1541198,1541231,18542155,18540846,18541500.5,25476113,25467221,25471667,368856,196657,796118,406163,207.8,115.1,1.661,155.85,124.68,62.34,1.541231,18.5415005,25.471667,3.68856,1.96657,7.96118,4.06163
285,44,48,36,45,3567.2,3567.2,8449,8449,1062758,1061810,1062284,10367283,10368846,10368064.5,11795404,11769331,11782367.5,242417,139379,300570,230410,222.3,115,1.774,166.725,133.38,66.69,1.062284,10.3680645,11.7823675,2.42417,1.39379,3.0057,2.3041
290,44,48,36,46,3488.8,3567.2,8662,8449,700453,701467,700960,7914697,7915490,7915093.5,8772285,8807374,8789829.5,218375,75908,182875,276836,229.7,114.9,1.805,172.275,137.82,68.91,0.70096,7.9150935,8.7898295,2.18375,0.75908,1.82875,2.76836
295,44,49,36,46,3567.2,3567.2,8449,8449,1553923,1553923,1553923,16576077,16578780,16577428.5,18717381,18723396,18720388.5,378897,171731,444084,486298,227.4,115,1.887,170.55,136.44,68.22,1.553923,16.5774285,18.7203885,3.78897,1.71731,4.44084,4.86298
300,44,49,36,46,3567.2,3567.2,8662,8449,3211759,3211759,3211759,94969783,94962776,94966279.5,95959425,95949016,95954220.5,4005668,8496306,8979665,1093970,226.5,115,1.814,169.875,135.9,67.95,3.211759,94.9662795,95.9542205,40.05668,84.96306,89.79665,10.9397
305,45,48,36,46,3567.2,3567.2,8662,8449,1550065,1550065,1550065,233407665,233419021,233413343,174867621,174872699,174870160,531641,1484782,19294674,33246030,226.1,115.1,1.81,169.575,135.66,67.83,1.550065,233.413343,174.87016,5.31641,14.84782,192.94674,332.4603
310,44,49,36,46,3567.2,3567.2,8662,8449,1536062,1536012,1536037,192980687,192979550,192980118.5,138346076,138338529,138342302.5,1310034,376294,51864601,1465047,226.1,115,1.807,169.575,135.66,67.83,1.536037,192.9801185,138.3423025,13.10034,3.76294,518.64601,14.65047
315,44,50,36,46,3567.2,3645.6,8662,8449,1560187,1560237,1560212,209333056,209325456,209329256,141383959,141380314,141382136.5,1955315,444087,52212350,552419,226.2,115,1.807,169.65,135.72,67.86,1.560212,209.329256,141.3821365,19.55315,4.44087,522.1235,5.52419
320,44,50,36,46,3567.2,3567.2,8662,8449,1562261,1562261,1562261,177756665,177765507,177761086,123696660,123705671,123701165.5,502379,559876,476911,52840220,226.2,114.9,1.813,169.65,135.72,67.86,1.562261,177.761086,123.7011655,5.02379,5.59876,4.76911,528.4022
325,44,50,36,46,3567.2,3567.2,8662,8449,1548556,1548556,1548556,203963234,203953710,203958472,137701111,137699415,137700263,1325600,961096,51523830,626042,226.4,115,1.813,169.8,135.84,67.92,1.548556,203.958472,137.700263,13.256,9.61096,515.2383,6.26042
330,45,49,36,46,3567.2,3567.2,8662,8449,1545915,1545915,1545915,195771118,195780693,195775905.5,139317526,139320116,139318821,1289656,429400,52566979,1387880,226.7,115,1.815,170.025,136.02,68.01,1.545915,195.7759055,139.318821,12.89656,4.294,525.66979,13.8788
335,44,50,36,47,3567.2,3567.2,8662,8449,773918,808271,791094.5,188445543,188439630,188442586.5,123924836,125493047,124708941.5,1341653,46467,138229,51834887,226.8,115,1.816,170.1,136.08,68.04,0.7910945,188.4425865,124.7089415,13.41653,0.46467,1.38229,518.34887
340,44,50,36,47,3488.8,3567.2,8662,8449,980609,946256,963432.5,181729083,181721766,181725424.5,132413155,130851573,131632364,736985,323935,1487728,52216873,226.8,114.9,1.815,170.1,136.08,68.04,0.9634325,181.7254245,131.632364,7.36985,3.23935,14.87728,522.16873
345,44,50,36,47,3645.6,3567.2,8662,8449,1591188,1591188,1591188,210823960,210829529,210826744.5,140990446,140999333,140994889.5,563974,2061278,45565687,6717821,226.7,115,1.869,170.025,136.02,68.01,1.591188,210.8267445,140.9948895,5.63974,20.61278,455.65687,67.17821
350,44,50,36,47,3488.8,3567.2,8662,8449,1544540,1544540,1544540,200642272,200648680,200645476,135235548,135220674,135228111,1928844,375567,50949009,1125431,226.9,115,1.819,170.175,136.14,68.07,1.54454,200.645476,135.228111,19.28844,3.75567,509.49009,11.25431
355,44,50,36,47,3567.2,3567.2,8662,8449,1536923,1536923,1536923,229423017,229409186,229416101.5,153162844,153169514,153166179,2030894,1266124,13534535,38467623,227,114.9,1.819,170.25,136.2,68.1,1.536923,229.4161015,153.166179,20.30894,12.66124,135.34535,384.67623
360,44,50,36,47,3567.2,3567.2,8662,8449,1530091,1530091,1530091,200607336,200620978,200614157,141372296,141365637,141368966.5,1659415,465944,51290417,1416701,227.1,115,1.817,170.325,136.26,68.13,1.530091,200.614157,141.3689665,16.59415,4.65944,512.90417,14.16701
365,44,51,36,47,3567.2,3645.6,8449,8236,1536048,1536048,1536048,206962237,206950178,206956207.5,138602218,138590149,138596183.5,1920763,558256,1008729,50721163,227.2,115,1.816,170.4,136.32,68.16,1.536048,206.9562075,138.5961835,19.20763,5.58256,10.08729,507.21163
370,44,50,36,47,3567.2,3567.2,8662,8449,1555205,1555205,1555205,198151380,198147225,198149302.5,142584779,142596079,142590429,515243,1377963,52672340,895905,227.2,115,1.819,170.4,136.32,68.16,1.555205,198.1493025,142.590429,5.15243,13.77963,526.7234,8.95905
375,44,50,36,47,3567.2,3567.2,8662,8449,1535976,1535976,1535976,176341817,176359315,176350566,122520224,122524678,122522451,524824,427616,453478,53233535,227.4,115,1.82,170.55,136.44,68.22,1.535976,176.350566,122.522451,5.24824,4.27616,4.53478,532.33535
380,44,51,36,47,3567.2,3567.2,8662,8449,1548651,1548651,1548651,198632629,198633105,198632867,135347640,135343454,135345547,1509587,426037,51518953,1005235,227.6,115,1.82,170.7,136.56,68.28,1.548651,198.632867,135.345547,15.09587,4.26037,515.18953,10.05235
385,44,51,36,47,3645.6,3645.6,8662,8449,300839,300914,300876.5,191542026,191507600,191524813,127364514,127377322,127370918,1319619,34013,52380307,383598,227.7,115,1.816,170.775,136.62,68.31,0.3008765,191.524813,127.370918,13.19619,0.34013,523.80307,3.83598
390,44,50,36,47,3488.8,3567.2,8662,8662,1458091,1458016,1458053.5,178613556,178646889,178630222.5,129465337,129451255,129458296,516226,427563,750561,52877992,227.3,114.9,1.824,170.475,136.38,68.19,1.4580535,178.6302225,129.458296,5.16226,4.27563,7.50561,528.77992
395,44,50,36,47,3567.2,3567.2,8662,8449,1565647,1565647,1565647,177992231,177978673,177985452,123812212,123814117,123813164.5,506194,514364,9775645,43847914,227,114.9,1.897,170.25,136.2,68.1,1.565647,177.985452,123.8131645,5.06194,5.14364,97.75645,438.47914
400,44,50,36,47,3567.2,3567.2,8662,8662,1531905,1531839,1531872,201324912,201337067,201330989.5,144326060,144315628,144320844,477020,1457701,52174819,1485272,227,115,1.818,170.25,136.2,68.1,1.531872,201.3309895,144.320844,4.7702,14.57701,521.74819,14.85272
405,44,51,36,47,3567.2,3567.2,8662,8449,1515982,1516048,1516015,190122630,190122752,190122691,130051932,130062021,130056976.5,536744,1095292,51713235,1040704,227.3,115.1,1.816,170.475,136.38,68.19,1.516015,190.122691,130.0569765,5.36744,10.95292,517.13235,10.40704
410,44,50,36,47,3567.2,3567.2,8449,8662,1531879,1531879,1531879,193061012,193062637,193061824.5,131656342,131656119,131656230.5,572840,1145058,52200705,1081376,227.2,115,1.824,170.4,136.32,68.16,1.531879,193.0618245,131.6562305,5.7284,11.45058,522.00705,10.81376
415,44,51,36,47,3567.2,3567.2,8449,8449,1529595,1529537,1529566,195612800,195598013,195605406.5,134110406,134102052,134106229,518014,1311733,1409202,51464726,227.3,115,1.82,170.475,136.38,68.19,1.529566,195.6054065,134.106229,5.18014,13.11733,14.09202,514.64726
420,44,51,36,47,3567.2,3567.2,8662,8449,1541867,1541925,1541896,192009119,192024001,192016560,136536554,136544773,136540663.5,528658,1143113,40887434,12255431,227.4,115,1.819,170.55,136.44,68.22,1.541896,192.01656,136.5406635,5.28658,11.43113,408.87434,122.55431
425,44,51,36,47,3567.2,3645.6,8662,8449,1530891,1530891,1530891,193908081,193906852,193907466.5,132605594,132606792,132606193,1350486,431111,52328597,1082384,227.5,114.9,1.819,170.625,136.5,68.25,1.530891,193.9074665,132.606193,13.50486,4.31111,523.28597,10.82384
430,44,51,36,47,3567.2,3567.2,8662,8449,1375465,1402921,1389193,187747270,187745042,187746156,133776201,134027047,133901624,309840,1029141,693784,52173346,227.5,114.9,1.818,170.625,136.5,68.25,1.389193,187.746156,133.901624,3.0984,10.29141,6.93784,521.73346
435,44,51,36,47,3567.2,3567.2,8662,8449,412005,384549,398277,168621642,168623086,168622364,115784295,115534294,115659294.5,238620,222379,52347408,976900,227.7,115,1.822,170.775,136.62,68.31,0.398277,168.622364,115.6592945,2.3862,2.22379,523.47408,9.769
440,44,51,36,47,3567.2,3567.2,8662,8449,1518319,1518319,1518319,194071922,194073930,194072926,133552039,133547765,133549902,1215326,446411,52448463,1108579,227.2,114.9,1.862,170.4,136.32,68.16,1.518319,194.072926,133.549902,12.15326,4.46411,524.48463,11.08579
445,44,50,36,47,3567.2,3645.6,8662,8449,1524273,1524273,1524273,218756856,218752824,218754840,147693750,147692202,147692976,1110552,1657769,711950,51118485,227.2,114.8,1.847,170.4,136.32,68.16,1.524273,218.75484,147.692976,11.10552,16.57769,7.1195,511.18485
450,44,51,36,48,3567.2,3567.2,8449,8449,1517298,1517298,1517298,222095072,222089978,222092525,152265253,152255990,152260621.5,2417470,495367,51692248,667591,227.2,114.9,1.817,170.4,136.32,68.16,1.517298,222.092525,152.2606215,24.1747,4.95367,516.92248,6.67591
455,44,51,36,47,3567.2,3645.6,8662,8449,1519716,1519716,1519716,189267421,189282304,189274862.5,129745341,129759332,129752336.5,581963,986051,8425131,44304094,227.2,115,1.82,170.4,136.32,68.16,1.519716,189.2748625,129.7523365,5.81963,9.86051,84.25131,443.04094
460,44,51,36,48,3567.2,3567.2,8662,8449,1518732,1518662,1518697,222891140,222871864,222881502,154293859,154280996,154287427.5,2719271,385034,31528859,20229040,227.3,114.8,1.822,170.475,136.38,68.19,1.518697,222.881502,154.2874275,27.19271,3.85034,315.28859,202.2904
465,44,51,36,47,3567.2,3567.2,8662,8449,1538584,1538654,1538619,195221494,195233759,195227626.5,133507937,133520381,133514159,565414,1201132,52334792,1068917,227.5,114.9,1.821,170.625,136.5,68.25,1.538619,195.2276265,133.514159,5.65414,12.01132,523.34792,10.68917
470,44,50,36,47,3567.2,3567.2,8662,8449,1521195,1521195,1521195,199563531,199563520,199563525.5,135352576,135352352,135352464,961648,1202780,43220924,9010840,227.5,114.9,1.82,170.625,136.5,68.25,1.521195,199.5635255,135.352464,9.61648,12.0278,432.20924,90.1084
475,44,51,36,48,3645.6,3567.2,8662,8449,1543505,1543505,1543505,200834790,200830835,200832812.5,137008651,137013459,137011055,534086,1662801,51602418,748008,227.5,114.7,1.823,170.625,136.5,68.25,1.543505,200.8328125,137.011055,5.34086,16.62801,516.02418,7.48008
480,44,51,36,47,3567.2,3567.2,8449,8449,870183,870437,870310,187345149,187337624,187341386.5,131782503,131840364,131811433.5,325334,927558,53095945,601512,227.8,114.8,1.824,170.85,136.68,68.34,0.87031,187.3413865,131.8114335,3.25334,9.27558,530.95945,6.01512
485,44,50,36,47,3488.8,3567.2,8449,8449,892920,892666,892793,171887238,171885044,171886141,117756256,117693461,117724858.5,371227,213904,53047910,288245,227.7,114.8,1.821,170.775,136.62,68.31,0.892793,171.886141,117.7248585,3.71227,2.13904,530.4791,2.88245
