Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,$1$2missC0,$1$2missC1,$1$2missC2,$1$2missC3,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr,HT0Scaled,HT1Scaled,HT2Scaled,$miss_core0_scaled,$miss_core1_scaled,$miss_core2_scaled,$miss_core3_scaled
450,44,47,35,44,3567.2,3567.2,8662,8449,1567786,1567786,1567786,75450199,69078964,72264581.5,98894772,98895250,98895011,513947,25379190,1185683,672988,222.7,114.9,1.78,167.025,133.62,66.81,1.567786,72.2645815,98.895011,5.13947,253.7919,11.85683,6.72988
455,44,48,35,44,3488.8,3567.2,8662,8449,1531313,1531313,1531313,75792217,75443956,75618086.5,111231704,111241621,111236662.5,462423,25029364,767555,638027,222.6,114.9,1.775,166.95,133.56,66.78,1.531313,75.6180865,111.2366625,4.62423,250.29364,7.67555,6.38027
460,44,47,35,44,3567.2,3567.2,8662,8449,1553583,1553583,1553583,73918952,75799326,74859139,109349641,109341873,109345757,24805177,396074,1242053,949934,222.5,114.9,1.834,166.875,133.5,66.75,1.553583,74.859139,109.345757,248.05177,3.96074,12.42053,9.49934
465,44,48,35,44,3567.2,3567.2,8662,8449,1533677,1533677,1533677,68981193,73915208,71448200.5,109309849,109302931,109306390,8175376,17382037,2489427,372417,223,114.9,1.793,167.25,133.8,66.9,1.533677,71.4482005,109.30639,81.75376,173.82037,24.89427,3.72417
470,44,48,35,44,3567.2,3567.2,8662,8662,1554640,1554640,1554640,47549777,68976020,58262898.5,97477220,97500015,97488617.5,20727183,417725,2792727,823454,223.2,114.9,1.784,167.4,133.92,66.96,1.55464,58.2628985,97.4886175,207.27183,4.17725,27.92727,8.23454
475,44,48,35,44,3567.2,3567.2,8662,8449,1545219,1545219,1545219,59283236,47571573,53427404.5,49401718,49393704,49397711,1775519,449417,437005,17376856,223.1,114.9,1.787,167.325,133.86,66.93,1.545219,53.4274045,49.397711,17.75519,4.49417,4.37005,173.76856
480,43,48,35,44,3567.2,3567.2,8662,8662,1023058,1021732,1022395,55114150,59268344,57191247,59711324,59628519,59669921.5,529052,297470,23944879,25623179,223.3,114.8,1.788,167.475,133.98,66.99,1.022395,57.191247,59.6699215,5.29052,2.9747,239.44879,256.23179
485,44,48,35,44,3488.8,3567.2,8662,8449,764948,766274,765611,64912471,55099736,60006103.5,61533839,61624026,61578932.5,249113,232690,22184139,576645,223.3,114.8,1.786,167.475,133.98,66.99,0.765611,60.0061035,61.5789325,2.49113,2.3269,221.84139,5.76645
490,43,48,35,45,3567.2,3567.2,8662,8449,1522089,1522078,1522083.5,63953924,64911206,64432565,65822764,65815171,65818967.5,694635,482016,869926,401651,223.3,114.9,1.785,167.475,133.98,66.99,1.5220835,64.432565,65.8189675,6.94635,4.82016,8.69926,4.01651
495,43,49,35,44,3567.2,3567.2,8662,8662,1564071,1564082,1564076.5,61462346,63988654,62725500,72112990,72112988,72112989,479967,615736,21757635,22793172,223.5,115,1.786,167.625,134.1,67.05,1.5640765,62.7255,72.112989,4.79967,6.15736,217.57635,227.93172
500,43,48,35,45,3645.6,3567.2,8449,8449,1549598,1549560,1549579,61277512,61425685,61351598.5,63595358,63586286,63590822,641916,474693,11818146,469692,223.5,114.9,1.786,167.625,134.1,67.05,1.549579,61.3515985,63.590822,6.41916,4.74693,118.18146,4.69692
505,43,48,35,45,3567.2,3567.2,8662,8662,1532101,1532139,1532120,63044847,61305380,62175113.5,62925008,62934407,62929707.5,679695,459762,580934,11057688,223.3,114.9,1.791,167.475,133.98,66.99,1.53212,62.1751135,62.9297075,6.79695,4.59762,5.80934,110.57688
510,43,48,35,45,3567.2,3567.2,8662,8449,1538446,1538446,1538446,73741334,63020024,68380679,64749226,64750044,64749635,792724,470191,22159894,21728650,223,114.9,1.876,167.25,133.8,66.9,1.538446,68.380679,64.749635,7.92724,4.70191,221.59894,217.2865
515,43,49,35,45,3567.2,3567.2,8662,8449,1517708,1517708,1517708,72362209,73736509,73049359,77263533,77270729,77267131,788206,885312,22045925,688276,223.2,114.9,1.787,167.4,133.92,66.96,1.517708,73.049359,77.267131,7.88206,8.85312,220.45925,6.88276
520,43,49,34,45,3567.2,3567.2,8662,8449,1530369,1530369,1530369,65100639,72363487,68732063,71204621,71192743,71198682,1241797,464244,21581840,438710,223.2,114.9,1.788,167.4,133.92,66.96,1.530369,68.732063,71.198682,12.41797,4.64244,215.8184,4.3871
525,43,49,34,45,3488.8,3645.6,8662,8449,1520449,1520449,1520449,53788389,65113784,59451086.5,71012975,71015692,71014333.5,761257,545779,22378267,765221,223.3,114.9,1.788,167.475,133.98,66.99,1.520449,59.4510865,71.0143335,7.61257,5.45779,223.78267,7.65221
530,43,49,34,45,3567.2,3567.2,8662,8662,794159,793992,794075.5,59917561,53820731,56869146,54709650,54696099,54702874.5,112367,429791,375846,182637,223.2,114.9,1.787,167.4,133.92,66.96,0.7940755,56.869146,54.7028745,1.12367,4.29791,3.75846,1.82637
535,43,48,34,45,3567.2,3567.2,8662,8662,953206,953373,953289.5,63163902,59900520,61532211,61510816,61525870,61518343,464302,605179,22511052,21763573,223.4,114.8,1.79,167.55,134.04,67.02,0.9532895,61.532211,61.518343,4.64302,6.05179,225.11052,217.63573
540,43,48,34,45,3567.2,3567.2,8662,8662,1537005,1537005,1537005,64430183,63149178,63789680.5,64294078,64311769,64302923.5,832931,478395,21194167,544830,223.5,114.9,1.792,167.625,134.1,67.05,1.537005,63.7896805,64.3029235,8.32931,4.78395,211.94167,5.4483
545,43,49,34,45,3567.2,3567.2,8662,8449,1548374,1548374,1548374,65284776,64429888,64857332,69918808,69910791,69914799.5,811156,821303,23367370,673767,223.6,114.9,1.789,167.7,134.16,67.08,1.548374,64.857332,69.9147995,8.11156,8.21303,233.6737,6.73767
550,42,49,34,45,3567.2,3567.2,8449,8662,1517670,1517670,1517670,69152638,65275341,67213989.5,67177998,67166567,67172282.5,625037,444301,22478693,437028,223.7,114.9,1.793,167.775,134.22,67.11,1.51767,67.2139895,67.1722825,6.25037,4.44301,224.78693,4.37028
555,43,49,34,45,3567.2,3567.2,8662,8662,1577830,1577830,1577830,66529232,69147919,67838575.5,75908828,75910648,75909738,506391,938051,22048927,854318,223.3,114.8,1.805,167.475,133.98,66.99,1.57783,67.8385755,75.909738,5.06391,9.38051,220.48927,8.54318
560,42,49,34,45,3488.8,3645.6,8662,8449,1526836,1526794,1526815,66367890,66531227,66449558.5,67530512,67520163,67525337.5,984941,468735,22475439,476894,223.2,114.9,1.815,167.4,133.92,66.96,1.526815,66.4495585,67.5253375,9.84941,4.68735,224.75439,4.76894
565,42,49,34,45,3488.8,3567.2,8449,8449,1536921,1536963,1536942,68467894,66373578,67420736,66293010,66302244,66297627,463403,893308,21660318,414216,223.1,114.9,1.787,167.325,133.86,66.93,1.536942,67.420736,66.297627,4.63403,8.93308,216.60318,4.14216
570,42,48,34,45,3567.2,3567.2,8449,8449,1543488,1543488,1543488,63546343,68464313,66005328,68998074,68992849,68995461.5,780891,885616,21856098,589990,223.3,114.9,1.787,167.475,133.98,66.99,1.543488,66.005328,68.9954615,7.80891,8.85616,218.56098,5.8999
575,42,49,34,45,3567.2,3567.2,8662,8662,1551342,1551300,1551321,54655799,63543022,59099410.5,68955694,68952002,68953848,489298,803910,22028816,696492,223.3,114.9,1.788,167.475,133.98,66.99,1.551321,59.0994105,68.953848,4.89298,8.0391,220.28816,6.96492
580,43,48,34,45,3567.2,3567.2,8662,8449,380567,380605,380586,65708011,54778733,60243372,55490658,55502322,55496490,118241,265722,2420193,144076,222.9,114.8,1.775,167.175,133.74,66.87,0.380586,60.243372,55.49649,1.18241,2.65722,24.20193,1.44076
585,42,48,34,45,3567.2,3567.2,8662,8662,1365842,1365846,1365844,65253282,65601179,65427230.5,72494417,72478709,72486563,533861,680703,21086860,20054772,222.7,114.9,1.78,167.025,133.62,66.81,1.365844,65.4272305,72.486563,5.33861,6.80703,210.8686,200.54772
590,42,49,34,45,3567.2,3645.6,8875,8449,1552348,1552348,1552348,19902779,65253102,42577940.5,67029460,67048525,67038992.5,539079,1168979,15229299,400854,222.4,114.8,1.782,166.8,133.44,66.72,1.552348,42.5779405,67.0389925,5.39079,11.68979,152.29299,4.00854
595,42,49,34,45,3567.2,3567.2,8662,8449,1518360,1518360,1518360,30060435,19890611,24975523,21365676,21351393,21358534.5,499879,506036,616918,2637581,222.7,114.8,1.784,167.025,133.62,66.81,1.51836,24.975523,21.3585345,4.99879,5.06036,6.16918,26.37581
600,42,49,34,45,3567.2,3567.2,8449,8662,1552512,1552512,1552512,24464076,30073274,27268675,34742806,34767425,34755115.5,674130,655919,21737029,16557739,223,114.9,1.792,167.25,133.8,66.9,1.552512,27.268675,34.7551155,6.7413,6.55919,217.37029,165.57739
605,42,49,34,45,3567.2,3567.2,8662,8449,1562612,1562612,1562612,44126344,24450284,34288314,30976914,30969638,30973276,738596,462443,18584790,664066,223,114.9,1.865,167.25,133.8,66.9,1.562612,34.288314,30.973276,7.38596,4.62443,185.8479,6.64066
610,42,48,34,45,3488.8,3567.2,8662,8449,1517439,1517439,1517439,50952274,44123382,47537828,51336437,51327262,51331849.5,760395,474825,17973540,466478,222.9,114.8,1.799,167.175,133.74,66.87,1.517439,47.537828,51.3318495,7.60395,4.74825,179.7354,4.66478
615,42,49,34,45,3567.2,3567.2,8662,8449,1554899,1554899,1554899,62995311,50955082,56975196.5,58301739,58296955,58299347,1107905,461105,23814523,804471,223.3,114.9,1.794,167.475,133.98,66.99,1.554899,56.9751965,58.299347,11.07905,4.61105,238.14523,8.04471
620,42,49,34,45,3567.2,3567.2,8449,8662,1525426,1525426,1525426,46472895,62992600,54732747.5,66060640,66074137,66067388.5,869686,496964,310988,468227,223.5,114.9,1.786,167.625,134.1,67.05,1.525426,54.7327475,66.0673885,8.69686,4.96964,3.10988,4.68227
625,42,49,34,45,3567.2,3567.2,8449,8449,1491647,1491719,1491683,77759063,47139979,62449521,51263839,51270063,51266951,1279266,310029,23683383,20021896,223.3,114.8,1.787,167.475,133.98,66.99,1.491683,62.449521,51.266951,12.79266,3.10029,236.83383,200.21896
630,42,49,34,45,3488.8,3567.2,8662,8662,263611,263539,263575,70144863,77092490,73618676.5,74556081,74540538,74548309.5,1189069,213472,21220594,439246,223.4,114.9,1.789,167.55,134.04,67.02,0.263575,73.6186765,74.5483095,11.89069,2.13472,212.20594,4.39246
635,42,48,34,45,3567.2,3567.2,8662,8449,1532702,1532656,1532679,60469446,70147533,65308489.5,74300791,74292567,74296679,581774,471190,23885169,3344338,223.3,114.9,1.778,167.475,133.98,66.99,1.532679,65.3084895,74.296679,5.81774,4.7119,238.85169,33.44338
640,42,49,34,46,3567.2,3567.2,8662,8449,1532744,1532790,1532767,88485647,60470825,74478236,61564364,61573210,61568787,509068,632371,16591361,427766,223.3,114.9,1.787,167.475,133.98,66.99,1.532767,74.478236,61.568787,5.09068,6.32371,165.91361,4.27766
645,42,49,34,45,3488.8,3567.2,8662,8449,1530493,1530493,1530493,45075990,88414793,66745391.5,88919653,88938007,88928830,1585844,647472,455587,6509308,223.5,114.9,1.788,167.625,134.1,67.05,1.530493,66.7453915,88.92883,15.85844,6.47472,4.55587,65.09308
650,42,49,34,45,3567.2,3567.2,8662,8449,1534074,1534074,1534074,66156231,45174544,55665387.5,46458014,46449015,46453514.5,529225,467790,23283622,23826763,223.4,115,1.787,167.55,134.04,67.02,1.534074,55.6653875,46.4535145,5.29225,4.6779,232.83622,238.26763
655,42,49,34,45,3567.2,3567.2,8662,8662,1523271,1523271,1523271,67131818,66122867,66627342.5,67350350,67340883,67345616.5,498464,484000,21841211,437153,223,114.9,1.837,167.25,133.8,66.9,1.523271,66.6273425,67.3456165,4.98464,4.84,218.41211,4.37153
660,42,49,34,45,3567.2,3567.2,8449,8449,1539953,1539953,1539953,64480959,67147282,65814120.5,68851260,68850103,68850681.5,728558,512060,23263027,881027,223.4,114.9,1.794,167.55,134.04,67.02,1.539953,65.8141205,68.8506815,7.28558,5.1206,232.63027,8.81027
665,42,49,34,46,3567.2,3645.6,8662,8662,1555627,1555585,1555606,76582351,64466585,70524468,68983439,68975222,68979330.5,488791,781611,22771791,649160,223.7,114.9,1.789,167.775,134.22,67.11,1.555606,70.524468,68.9793305,4.88791,7.81611,227.71791,6.4916
670,42,49,34,45,3567.2,3567.2,8662,8449,2060554,2060596,2060575,59975483,76584003,68279743,75106780,75115516,75111148,842331,792846,796316,404545,223.5,114.9,1.788,167.625,134.1,67.05,2.060575,68.279743,75.111148,8.42331,7.92846,7.96316,4.04545
675,42,49,34,46,3567.2,3567.2,8449,8449,772515,748921,760718,60471508,59987827,60229667.5,65638223,65442452,65540337.5,155620,484310,368028,23708730,223.2,114.8,1.788,167.4,133.92,66.96,0.760718,60.2296675,65.5403375,1.5562,4.8431,3.68028,237.0873
680,42,48,34,46,3567.2,3567.2,8662,8449,1003085,1026679,1014882,69229912,60488488,64859200,61195706,61401952,61298829,530309,469627,24725702,26442688,223.3,114.9,1.787,167.475,133.98,66.99,1.014882,64.8592,61.298829,5.30309,4.69627,247.25702,264.42688
685,42,49,34,45,3567.2,3567.2,8662,8662,1523170,1523170,1523170,48724212,69199081,58961646.5,69462971,69459034,69461002.5,501215,727278,17570564,433802,223.3,114.9,1.785,167.475,133.98,66.99,1.52317,58.9616465,69.4610025,5.01215,7.27278,175.70564,4.33802
690,42,48,34,46,3567.2,3645.6,8449,8662,1534748,1534748,1534748,70676822,48734543,59705682.5,50261217,50254602,50257909.5,542094,638405,23829630,7541318,223.5,115,1.788,167.625,134.1,67.05,1.534748,59.7056825,50.2579095,5.42094,6.38405,238.2963,75.41318
695,42,48,34,45,3567.2,3567.2,8662,8449,1557431,1557431,1557431,67433173,70668199,69050686,75340475,75351098,75345786.5,588765,604339,22333039,808670,223.6,114.9,1.786,167.7,134.16,67.08,1.557431,69.050686,75.3457865,5.88765,6.04339,223.33039,8.0867
700,42,49,34,45,3567.2,3567.2,8662,8662,1533328,1533328,1533328,66098042,67434541,66766291.5,68052630,68042656,68047643,754777,631584,883599,444806,223.2,114.8,1.816,167.4,133.92,66.96,1.533328,66.7662915,68.047643,7.54777,6.31584,8.83599,4.44806
705,42,49,34,45,3567.2,3567.2,8662,8449,1576224,1576224,1576224,67661724,66124833,66893278.5,73983970,73984517,73984243.5,674234,444167,23924815,23927806,223.1,114.9,1.819,167.325,133.86,66.93,1.576224,66.8932785,73.9842435,6.74234,4.44167,239.24815,239.27806
710,42,49,33,46,3488.8,3567.2,8662,8662,1539426,1539384,1539405,68364889,67631207,67998048,68693038,68683975,68688506.5,566286,659412,6528332,411518,223.2,114.8,1.788,167.4,133.92,66.96,1.539405,67.998048,68.6885065,5.66286,6.59412,65.28332,4.11518
715,42,49,34,45,3567.2,3567.2,8662,8449,1538627,1538669,1538648,68723998,68396618,68560308,68513020,68522204,68517612,497053,1016571,24448607,15999871,223,114.8,1.788,167.25,133.8,66.9,1.538648,68.560308,68.517612,4.97053,10.16571,244.48607,159.99871
720,42,49,33,45,3567.2,3645.6,8662,8662,1549863,1549863,1549863,59368861,68691409,64030135,71030384,71030543,71030463.5,774251,456835,24847428,692711,223.1,114.8,1.789,167.325,133.86,66.93,1.549863,64.030135,71.0304635,7.74251,4.56835,248.47428,6.92711
725,42,49,33,45,3567.2,3567.2,8449,8449,324810,324901,324855.5,46140629,59386737,52763683,62200410,62220097,62210253.5,382675,75378,18200054,329006,223.4,114.9,1.791,167.55,134.04,67.02,0.3248555,52.763683,62.2102535,3.82675,0.75378,182.00054,3.29006
730,42,49,33,45,3567.2,3567.2,8449,8662,1442265,1442174,1442219.5,77804367,46125754,61965060.5,47918972,47899716,47909344,1203278,522967,23807836,1152562,223.5,114.8,1.789,167.625,134.1,67.05,1.4422195,61.9650605,47.909344,12.03278,5.22967,238.07836,11.52562
735,42,49,33,46,3567.2,3567.2,8662,8449,1541990,1541990,1541990,69009450,77829159,73419304.5,83107773,83100680,83104226.5,807075,798031,26038647,897906,223.5,114.9,1.791,167.625,134.1,67.05,1.54199,73.4193045,83.1042265,8.07075,7.98031,260.38647,8.97906
740,42,49,33,45,3567.2,3567.2,8662,8662,1538863,1538829,1538846,68250192,68986643,68618417.5,68603633,68601433,68602533,471680,1126563,25231223,411155,223.5,114.9,1.787,167.625,134.1,67.05,1.538846,68.6184175,68.602533,4.7168,11.26563,252.31223,4.11155
745,42,49,33,45,3567.2,3567.2,8662,8662,1521734,1521768,1521751,73956069,68246823,71101446,68082301,68090935,68086618,516044,864118,23145724,418796,223.5,114.8,1.787,167.625,134.1,67.05,1.521751,71.101446,68.086618,5.16044,8.64118,231.45724,4.18796
750,42,49,33,46,3567.2,3567.2,8662,8449,1560605,1560605,1560605,67821026,73959446,70890236,75651776,75648626,75650201,1148857,443753,575852,664825,223,114.8,1.854,167.25,133.8,66.9,1.560605,70.890236,75.650201,11.48857,4.43753,5.75852,6.64825
755,42,49,33,46,3488.8,3567.2,8662,8449,1525141,1525141,1525141,71814496,67849470,69831983,71056402,71068171,71062286.5,1015249,453798,25488785,22860618,223,114.9,1.788,167.25,133.8,66.9,1.525141,69.831983,71.0622865,10.15249,4.53798,254.88785,228.60618
760,42,49,33,46,3488.8,3567.2,8662,8449,1525454,1525454,1525454,53260952,71782182,62521567,71646548,71637607,71642077.5,944631,471883,2225569,436992,223.2,114.9,1.791,167.4,133.92,66.96,1.525454,62.521567,71.6420775,9.44631,4.71883,22.25569,4.36992
765,42,49,33,46,3567.2,3567.2,8662,8449,1545012,1545012,1545012,60107408,53274822,56691115,59512697,59512228,59512462.5,1262149,434457,331715,21289936,223.4,114.9,1.793,167.55,134.04,67.02,1.545012,56.691115,59.5124625,12.62149,4.34457,3.31715,212.89936
770,42,49,33,45,3488.8,3567.2,8662,8449,1455993,1444164,1450078.5,70259251,60100170,65179710.5,61166237,61073838,61120037.5,345860,291089,989543,25507496,223.4,114.8,1.789,167.55,134.04,67.02,1.4500785,65.1797105,61.1200375,3.4586,2.91089,9.89543,255.07496
775,42,49,33,45,3567.2,3567.2,8449,8449,331674,343503,337588.5,75782338,70284687,73033512.5,68406293,68498122,68452207.5,958509,456553,24253713,23522279,223.4,114.8,1.785,167.55,134.04,67.02,0.3375885,73.0335125,68.4522075,9.58509,4.56553,242.53713,235.22279
780,41,49,33,45,3567.2,3567.2,8662,8662,1538073,1538073,1538073,69175871,75778094,72476982.5,75037374,75033793,75035583.5,1098189,1410805,25540913,755597,223.4,114.8,1.791,167.55,134.04,67.02,1.538073,72.4769825,75.0355835,10.98189,14.10805,255.40913,7.55597
785,42,48,33,46,3567.2,3567.2,8449,8449,1560022,1559978,1560000,67437497,69149026,68293261.5,72965689,72960731,72963210,509910,419376,22987200,660326,223.5,114.8,1.789,167.625,134.1,67.05,1.56,68.2932615,72.96321,5.0991,4.19376,229.872,6.60326
790,41,49,33,45,3567.2,3567.2,8449,8662,1535985,1536029,1536007,64681221,67435689,66058455,67550204,67559732,67554968,806113,486974,687155,393677,223.4,114.8,1.788,167.55,134.04,67.02,1.536007,66.058455,67.554968,8.06113,4.86974,6.87155,3.93677
795,41,49,33,45,3567.2,3567.2,8662,8449,1519897,1519897,1519897,71707183,64705148,68206165.5,70273256,70272112,70272684,655052,646927,25225380,23246912,223.3,114.8,1.79,167.475,133.98,66.99,1.519897,68.2061655,70.272684,6.55052,6.46927,252.2538,232.46912
800,41,49,33,45,3567.2,3567.2,8662,8449,1550232,1550232,1550232,51602746,71684189,61643467.5,71622881,71633579,71628230,479111,789965,10533891,477064,222.9,114.7,1.847,167.175,133.74,66.87,1.550232,61.6434675,71.62823,4.79111,7.89965,105.33891,4.77064
805,42,48,33,45,3567.2,3567.2,8662,8662,1533456,1533456,1533456,75414193,51635952,63525072.5,51686682,51682657,51684669.5,752492,483658,22142259,8175051,223,114.8,1.788,167.25,133.8,66.9,1.533456,63.5250725,51.6846695,7.52492,4.83658,221.42259,81.75051
810,41,48,33,45,3567.2,3567.2,8662,8662,1586578,1586578,1586578,65083094,75382166,70232630,77441024,77429308,77435166,965976,429703,21274564,745440,223.2,114.7,1.79,167.4,133.92,66.96,1.586578,70.23263,77.435166,9.65976,4.29703,212.74564,7.4544
815,41,49,33,46,3567.2,3567.2,8662,8662,1554668,1554668,1554668,58419628,65104954,61762291,68704524,68719126,68711825,789966,491558,23951154,2163361,223.4,114.7,1.792,167.55,134.04,67.02,1.554668,61.762291,68.711825,7.89966,4.91558,239.51154,21.63361
820,41,49,33,45,3488.8,3567.2,8662,8449,969917,969899,969908,65855819,58419848,62137833.5,59190166,59182161,59186163.5,305628,528288,652039,292499,223.5,114.8,1.788,167.625,134.1,67.05,0.969908,62.1378335,59.1861635,3.05628,5.28288,6.52039,2.92499
825,41,49,33,45,3567.2,3567.2,8662,8449,788981,788999,788990,60163417,65864218,63013817.5,72422937,72422751,72422844,278102,449586,25652087,22833677,223.4,114.7,1.79,167.55,134.04,67.02,0.78899,63.0138175,72.422844,2.78102,4.49586,256.52087,228.33677
830,41,48,33,45,3567.2,3567.2,8662,8662,1548961,1548961,1548961,64624388,60130301,62377344.5,61882724,61891629,61887176.5,447115,505029,25563719,489685,223.3,114.7,1.788,167.475,133.98,66.99,1.548961,62.3773445,61.8871765,4.47115,5.05029,255.63719,4.89685
835,42,48,33,45,3567.2,3645.6,8662,8662,1540039,1540039,1540039,71219925,64627777,67923851,64850614,64842380,64846497,830498,475155,23456669,385261,223.4,114.8,1.79,167.55,134.04,67.02,1.540039,67.923851,64.846497,8.30498,4.75155,234.56669,3.85261
840,41,49,33,45,3567.2,3645.6,8662,8449,1550540,1550540,1550540,70375540,71218406,70796973,73949464,73948246,73948855,469555,720988,17321310,724224,223.8,114.7,1.792,167.85,134.28,67.14,1.55054,70.796973,73.948855,4.69555,7.20988,173.2131,7.24224
845,42,48,33,45,3488.8,3567.2,8449,8449,1557593,1557593,1557593,69891526,70380576,70136051,68325096,68332770,68328933,1852158,446677,22755330,576147,223.4,114.7,1.794,167.55,134.04,67.02,1.557593,70.136051,68.328933,18.52158,4.46677,227.5533,5.76147
850,41,49,33,45,3567.2,3567.2,8449,8449,1521116,1521116,1521116,65087875,69887702,67487788.5,70072324,70065023,70068673.5,484967,705536,25283402,439776,223.1,114.6,1.866,167.325,133.86,66.93,1.521116,67.4877885,70.0686735,4.84967,7.05536,252.83402,4.39776
855,41,49,33,45,3567.2,3567.2,8662,8449,1562406,1562406,1562406,67534079,65087419,66310749,72453540,72450452,72451996,727358,430063,24487303,890147,223.4,114.7,1.795,167.55,134.04,67.02,1.562406,66.310749,72.451996,7.27358,4.30063,244.87303,8.90147
860,41,49,33,45,3567.2,3567.2,8662,8662,1556636,1556582,1556609,68495060,67544447,68019753.5,68825279,68817358,68821318.5,483844,671116,23167223,520055,223.4,114.8,1.789,167.55,134.04,67.02,1.556609,68.0197535,68.8213185,4.83844,6.71116,231.67223,5.20055
865,41,48,33,45,3567.2,3567.2,8449,8662,1560407,1560461,1560434,53847690,68487955,61167822.5,69663173,69674839,69669006,532451,641874,657997,468176,223.2,114.9,1.78,167.4,133.92,66.96,1.560434,61.1678225,69.669006,5.32451,6.41874,6.57997,4.68176
870,41,49,33,45,3567.2,3567.2,8662,8449,769929,749979,759954,65041340,53858977,59450158.5,56084421,55953745,56019083,411727,156533,24829163,25420411,223.2,114.8,1.786,167.4,133.92,66.96,0.759954,59.4501585,56.019083,4.11727,1.56533,248.29163,254.20411
875,41,48,33,45,3567.2,3567.2,8662,8449,1006198,1026148,1016173,57107762,65029178,61068470,68770751,68909641,68840196,494606,392694,18796575,594999,223.3,114.8,1.787,167.475,133.98,66.99,1.016173,61.06847,68.840196,4.94606,3.92694,187.96575,5.94999
880,41,49,33,45,3567.2,3645.6,8662,8662,1533082,1533082,1533082,68546735,57126011,62836373,57026291,57017993,57022142,539282,902852,6237720,434770,223.3,114.7,1.795,167.475,133.98,66.99,1.533082,62.836373,57.022142,5.39282,9.02852,62.3772,4.3477
885,41,48,33,45,3567.2,3567.2,8662,8662,1542911,1542911,1542911,67663032,68541533,68102282.5,74643169,74656845,74650007,797930,638299,8287847,16139049,223.4,114.9,1.789,167.55,134.04,67.02,1.542911,68.1022825,74.650007,7.9793,6.38299,82.87847,161.39049
890,41,49,33,45,3488.8,3567.2,8662,8662,1536195,1536195,1536195,62571592,67678720,65125156,69201829,69197076,69199452.5,669714,481699,23670592,14560362,223.5,114.9,1.784,167.625,134.1,67.05,1.536195,65.125156,69.1994525,6.69714,4.81699,236.70592,145.60362
895,41,48,33,45,3567.2,3567.2,8662,8449,1553251,1553251,1553251,69890337,62540001,66215169,64590437,64581649,64586043,725136,439650,9993691,476264,223,114.9,1.811,167.25,133.8,66.9,1.553251,66.215169,64.586043,7.25136,4.3965,99.93691,4.76264
900,41,48,33,45,3567.2,3567.2,8449,8662,1527795,1527795,1527795,65697462,69886905,67792183.5,74281880,74285292,74283586,450262,507208,23117398,13405932,223,114.8,1.82,167.25,133.8,66.9,1.527795,67.7921835,74.283586,4.50262,5.07208,231.17398,134.05932
905,41,48,33,45,3567.2,3567.2,8662,8662,1546867,1546829,1546848,62923161,65698991,64311076,68278191,68265056,68271623.5,513978,736999,24805437,525154,222.7,114.8,1.785,167.025,133.62,66.81,1.546848,64.311076,68.2716235,5.13978,7.36999,248.05437,5.25154
910,42,49,33,45,3567.2,3645.6,8875,8449,1545753,1545791,1545772,78235236,62928867,70582051.5,64124504,64132475,64128489.5,504560,755237,22731394,442899,222.9,114.9,1.789,167.175,133.74,66.87,1.545772,70.5820515,64.1284895,5.0456,7.55237,227.31394,4.42899
915,41,49,33,45,3567.2,3567.2,8662,8449,1536431,1536431,1536431,32746897,78246906,55496901.5,84652987,84667981,84660484,968909,460367,175989,910778,223,114.8,1.786,167.25,133.8,66.9,1.536431,55.4969015,84.660484,9.68909,4.60367,1.75989,9.10778
920,42,48,33,45,3567.2,3567.2,8662,8449,357878,357802,357840,65632746,32703648,49168197,33453324,33432572,33442948,97744,122437,380249,22934269,223.2,114.9,1.786,167.4,133.92,66.96,0.35784,49.168197,33.442948,0.97744,1.22437,3.80249,229.34269
925,41,49,33,45,3488.8,3645.6,8662,8662,1404555,1404631,1404593,77579310,65691307,71635308.5,66914000,66921439,66917719.5,490844,474208,21642046,22930312,223.2,114.8,1.788,167.4,133.92,66.96,1.404593,71.6353085,66.9177195,4.90844,4.74208,216.42046,229.30312
930,42,48,33,45,3488.8,3567.2,8449,8449,1563832,1563832,1563832,81103864,77548629,79326246.5,79409183,79405829,79407506,1637934,444883,22965103,769053,223.5,114.7,1.794,167.625,134.1,67.05,1.563832,79.3262465,79.407506,16.37934,4.44883,229.65103,7.69053
935,41,49,33,45,3488.8,3567.2,8662,8449,1519258,1519216,1519237,68607446,81104492,74855969,81495845,81490198,81493021.5,930075,1197048,24320681,1002160,223.7,114.8,1.787,167.775,134.22,67.11,1.519237,74.855969,81.4930215,9.30075,11.97048,243.20681,10.0216
940,41,49,33,45,3567.2,3567.2,8662,8449,1544785,1544827,1544806,68300456,68608692,68454574,70045951,70059130,70052540.5,484160,659054,25929080,461536,223.6,114.8,1.779,167.7,134.16,67.08,1.544806,68.454574,70.0525405,4.8416,6.59054,259.2908,4.61536
