Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,$1$2missC0,$1$2missC1,$1$2missC2,$1$2missC3,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr,HT0Scaled,HT1Scaled,HT2Scaled,$miss_core0_scaled,$miss_core1_scaled,$miss_core2_scaled,$miss_core3_scaled
160,41,42,32,41,3567.2,3567.2,8449,8449,1556852,1556858,1556855,16931099,16931621,16931360,17369810,17373707,17371758.5,511224,261980,481962,221920,206.1,114.5,1.676,154.575,123.66,61.83,1.556855,16.93136,17.3717585,5.11224,2.6198,4.81962,2.2192
165,41,42,32,41,3567.2,3645.6,8449,8236,1535195,1535173,1535184,15319885,15319388,15319636.5,15668378,15663227,15665802.5,515306,298719,393722,199716,206.2,114.5,1.674,154.65,123.72,61.86,1.535184,15.3196365,15.6658025,5.15306,2.98719,3.93722,1.99716
170,40,42,32,40,3567.2,3567.2,8449,8236,1547866,1547888,1547877,14745350,14748575,14746962.5,14805492,14811586,14808539,474550,355197,434332,158819,206.4,114.5,1.667,154.8,123.84,61.92,1.547877,14.7469625,14.808539,4.7455,3.55197,4.34332,1.58819
175,40,43,32,41,3567.2,3567.2,8662,8449,1552823,1552823,1552823,14779907,14776840,14778373.5,15206224,15205176,15205700,546555,285707,436775,150608,205.9,114.5,1.664,154.425,123.54,61.77,1.552823,14.7783735,15.2057,5.46555,2.85707,4.36775,1.50608
180,40,42,32,41,3567.2,3645.6,8662,8449,1541205,1541171,1541188,17850402,17850227,17850314.5,20459960,20454563,20457261.5,506453,268222,735597,346214,205.8,114.4,1.712,154.35,123.48,61.74,1.541188,17.8503145,20.4572615,5.06453,2.68222,7.35597,3.46214
185,41,42,32,41,3567.2,3567.2,8662,8236,1246565,1246633,1246599,9741877,9717612,9729744.5,10765497,10778139,10771818,262475,220057,212848,213802,205.9,114.5,1.655,154.425,123.54,61.77,1.246599,9.7297445,10.771818,2.62475,2.20057,2.12848,2.13802
190,41,42,32,40,3567.2,3567.2,8662,8236,515601,515567,515584,8666692,8693762,8680227,9217655,9210374,9214014.5,215528,215162,209622,184749,205.9,114.5,1.656,154.425,123.54,61.77,0.515584,8.680227,9.2140145,2.15528,2.15162,2.09622,1.84749
195,41,42,32,40,3567.2,3567.2,8449,8449,1540042,1540020,1540031,15650872,15649717,15650294.5,17546303,17541029,17543666,372963,234214,404308,415284,205.9,114.5,1.657,154.425,123.54,61.77,1.540031,15.6502945,17.543666,3.72963,2.34214,4.04308,4.15284
200,40,42,32,41,3567.2,3567.2,8449,8236,1536398,1536420,1536409,14698985,14699383,14699184,14809460,14811288,14810374,498932,359774,319946,268565,206.1,114.5,1.656,154.575,123.66,61.83,1.536409,14.699184,14.810374,4.98932,3.59774,3.19946,2.68565
205,40,43,32,41,3488.8,3567.2,8449,8236,1534823,1534823,1534823,15563736,15563587,15563661.5,16092069,16094829,16093449,481336,333513,349681,271382,206.1,114.6,1.656,154.575,123.66,61.83,1.534823,15.5636615,16.093449,4.81336,3.33513,3.49681,2.71382
210,40,43,32,41,3567.2,3567.2,8662,8236,1539296,1539296,1539296,17878865,17888326,17883595.5,20444897,20449916,20447406.5,455530,332664,350759,737208,206.1,114.5,1.659,154.575,123.66,61.83,1.539296,17.8835955,20.4474065,4.5553,3.32664,3.50759,7.37208
215,41,42,32,40,3567.2,3567.2,8449,8236,1553095,1553069,1553082,14597891,14586870,14592380.5,15231409,15222900,15227154.5,446526,372543,326987,291650,206.2,114.5,1.656,154.65,123.72,61.86,1.553082,14.5923805,15.2271545,4.46526,3.72543,3.26987,2.9165
220,40,43,32,41,3567.2,3567.2,8662,8449,1534041,1534067,1534054,15797719,15798588,15798153.5,16411758,16414795,16413276.5,461556,370406,394043,245975,206.3,114.6,1.654,154.725,123.78,61.89,1.534054,15.7981535,16.4132765,4.61556,3.70406,3.94043,2.45975
225,41,42,32,41,3567.2,3567.2,8662,8449,1519682,1519660,1519671,15747007,15745883,15746445,17747510,17744277,17745893.5,362350,195442,482431,366226,205.8,114.5,1.692,154.35,123.48,61.74,1.519671,15.746445,17.7458935,3.6235,1.95442,4.82431,3.66226
230,41,42,32,41,3567.2,3567.2,8449,8449,1547232,1547254,1547243,15270419,15271426,15270922.5,16719950,16727743,16723846.5,458591,163272,472764,341241,205.8,114.6,1.686,154.35,123.48,61.74,1.547243,15.2709225,16.7238465,4.58591,1.63272,4.72764,3.41241
235,40,42,32,41,3567.2,3567.2,8662,8449,869751,869743,869747,9556131,9532174,9544152.5,10253474,10252436,10252955,264901,234978,272861,178601,205.8,114.5,1.655,154.35,123.48,61.74,0.869747,9.5441525,10.252955,2.64901,2.34978,2.72861,1.78601
240,41,42,32,41,3567.2,3567.2,8662,8449,893574,893582,893578,11074371,11097305,11085838,13470203,13471787,13470995,275908,179422,638503,115804,205.9,114.6,1.656,154.425,123.54,61.77,0.893578,11.085838,13.470995,2.75908,1.79422,6.38503,1.15804
245,41,42,32,40,3567.2,3567.2,8662,8449,1544270,1544270,1544270,14990983,14990992,14990987.5,17129473,17122237,17125855,330275,210114,472032,388181,206,114.3,1.658,154.5,123.6,61.8,1.54427,14.9909875,17.125855,3.30275,2.10114,4.72032,3.88181
250,41,42,32,40,3567.2,3567.2,8449,8449,1542414,1542414,1542414,15911210,15909429,15910319.5,16196658,16200401,16198529.5,455149,369900,424698,231382,206,114.6,1.658,154.5,123.6,61.8,1.542414,15.9103195,16.1985295,4.55149,3.699,4.24698,2.31382
255,40,43,32,41,3567.2,3567.2,8662,8236,1649351,1649351,1649351,14643707,14645396,14644551.5,14877549,14882340,14879944.5,517443,337877,369229,199131,206.1,114.6,1.655,154.575,123.66,61.83,1.649351,14.6445515,14.8799445,5.17443,3.37877,3.69229,1.99131
260,40,42,32,41,3567.2,3567.2,8662,8449,1548680,1548680,1548680,14178871,14182112,14180491.5,14240469,14236236,14238352.5,543919,329585,376241,182719,206.2,114.6,1.655,154.65,123.72,61.86,1.54868,14.1804915,14.2383525,5.43919,3.29585,3.76241,1.82719
265,40,42,32,41,3567.2,3567.2,8662,8236,1542188,1542188,1542188,15062903,15059760,15061331.5,15188840,15187877,15188358.5,498860,321729,378506,218247,206.3,114.6,1.656,154.725,123.78,61.89,1.542188,15.0613315,15.1883585,4.9886,3.21729,3.78506,2.18247
270,41,42,32,41,3567.2,3567.2,8662,8236,1550454,1550432,1550443,17922756,17926862,17924809,20829035,20823687,20826361,443363,357254,667978,401011,206.2,114.5,1.657,154.65,123.72,61.86,1.550443,17.924809,20.826361,4.43363,3.57254,6.67978,4.01011
275,42,42,32,41,3567.2,3567.2,8662,8236,1546603,1546625,1546614,14656663,14654973,14655818,15207989,15216535,15212262,458017,303932,315500,338264,205.8,114.4,1.703,154.35,123.48,61.74,1.546614,14.655818,15.212262,4.58017,3.03932,3.155,3.38264
280,42,42,32,41,3567.2,3567.2,8449,8236,1535719,1535719,1535719,15803862,15802338,15803100,17625241,17622558,17623899.5,427296,179364,380517,481040,205.8,114.6,1.657,154.35,123.48,61.74,1.535719,15.8031,17.6238995,4.27296,1.79364,3.80517,4.8104
285,43,42,32,40,3567.2,3567.2,8449,8236,566251,565220,565735.5,3426906,3427890,3427398,3948367,3923521,3935944,138858,21362,29240,124678,205.9,114.4,1.774,154.425,123.54,61.77,0.5657355,3.427398,3.935944,1.38858,0.21362,0.2924,1.24678
290,43,43,32,41,3488.8,3567.2,8662,8449,1208682,1209713,1209197.5,13525224,13523906,13524565,13361434,13386811,13374122.5,469909,335383,269817,283353,229.8,114.4,1.873,172.35,137.88,68.94,1.2091975,13.524565,13.3741225,4.69909,3.35383,2.69817,2.83353
295,43,42,32,40,3567.2,3567.2,8449,8449,1540287,1540287,1540287,16201070,16203044,16202057,16655750,16655439,16655594.5,442326,319337,364841,282457,234.8,114.3,1.874,176.1,140.88,70.44,1.540287,16.202057,16.6555945,4.42326,3.19337,3.64841,2.82457
300,43,42,32,41,3567.2,3567.2,8662,8023,2406905,2406905,2406905,214899056,214880244,214889650,313415432,313416659,313416045.5,71239026,8345125,2360536,635342,234,114.4,1.872,175.5,140.4,70.2,2.406905,214.88965,313.4160455,712.39026,83.45125,23.60536,6.35342
305,43,43,32,41,3567.2,3567.2,8449,8236,1540831,1540831,1540831,431316768,431341652,431329210,654660717,654656406,654658561.5,171042162,390242,566601,5592181,233.6,114.4,1.869,175.2,140.16,70.08,1.540831,431.32921,654.6585615,1710.42162,3.90242,5.66601,55.92181
310,43,43,32,41,3567.2,3567.2,8662,8449,1544976,1544976,1544976,428484171,428458901,428471536,649527564,649532996,649530280,481862,171980181,2326413,3791490,233.4,114.5,1.873,175.05,140.04,70.02,1.544976,428.471536,649.53028,4.81862,1719.80181,23.26413,37.9149
315,43,42,32,41,3567.2,3645.6,8662,8236,1543294,1543294,1543294,396513075,396518888,396515981.5,594088515,594087129,594087822,175374340,379652,2050826,434197,233.3,114.3,1.876,174.975,139.98,69.99,1.543294,396.5159815,594.087822,1753.7434,3.79652,20.50826,4.34197
320,43,42,32,41,3488.8,3567.2,8662,8236,1534801,1534801,1534801,433742410,433741713,433742061.5,655502451,655499979,655501215,170972534,423456,2487604,4054638,233.2,114.4,1.873,174.9,139.92,69.96,1.534801,433.7420615,655.501215,1709.72534,4.23456,24.87604,40.54638
325,44,43,32,41,3567.2,3567.2,8662,8449,1547095,1547095,1547095,432266165,432291420,432278792.5,653042016,653037056,653039536,171542319,398444,487075,5367787,232.9,114.3,1.961,174.675,139.74,69.87,1.547095,432.2787925,653.039536,1715.42319,3.98444,4.87075,53.67787
330,44,43,32,41,3567.2,3567.2,8662,8236,1490222,1484196,1487209,437202220,437186702,437194461,667068864,665520103,666294483.5,27317287,143870022,289204,6060080,232.9,114.4,1.876,174.675,139.74,69.87,1.487209,437.194461,666.2944835,273.17287,1438.70022,2.89204,60.6008
335,44,42,32,41,3567.2,3567.2,8449,8236,290826,296852,293839,393156579,393147707,393152143,592471624,594024862,593248243,174744290,191056,3002167,255607,233,114.3,1.877,174.75,139.8,69.9,0.293839,393.152143,593.248243,1747.4429,1.91056,30.02167,2.55607
340,44,42,32,41,3488.8,3567.2,8449,8236,1554672,1554672,1554672,453008632,453014249,453011440.5,683974849,683973292,683974070.5,170090090,408931,3404468,3377378,233.1,114.5,1.874,174.825,139.86,69.93,1.554672,453.0114405,683.9740705,1700.9009,4.08931,34.04468,33.77378
345,44,42,32,41,3488.8,3645.6,8662,8449,1506596,1506596,1506596,399947930,399941523,399944726.5,596158277,596163273,596160775,143075908,32760191,1988113,526655,233.2,114.4,1.874,174.9,139.92,69.96,1.506596,399.9447265,596.160775,1430.75908,327.60191,19.88113,5.26655
350,44,43,32,41,3488.8,3567.2,8662,8449,1542756,1542756,1542756,402283085,402280261,402281673,599226465,599220839,599223652,430502,176189295,2005348,486210,233.3,114.4,1.876,174.975,139.98,69.99,1.542756,402.281673,599.223652,4.30502,1761.89295,20.05348,4.8621
355,44,42,32,41,3567.2,3567.2,8449,8236,1522310,1522310,1522310,397336566,397370434,397353500,595437844,595446055,595441949.5,374125,175702712,549153,2407212,233.4,114.5,1.873,175.05,140.04,70.02,1.52231,397.3535,595.4419495,3.74125,1757.02712,5.49153,24.07212
360,44,43,32,41,3567.2,3567.2,8662,8449,1541189,1541189,1541189,418185704,418171471,418178587.5,626704958,626689701,626697329.5,173497206,395097,508418,4117754,233.5,114.5,1.874,175.125,140.1,70.05,1.541189,418.1785875,626.6973295,1734.97206,3.95097,5.08418,41.17754
365,44,42,32,41,3488.8,3567.2,8662,8236,1522284,1522284,1522284,430547065,430540580,430543822.5,654354777,654363777,654359277,171714156,363667,4973751,455203,233.5,114.4,1.876,175.125,140.1,70.05,1.522284,430.5438225,654.359277,1717.14156,3.63667,49.73751,4.55203
370,45,42,32,41,3567.2,3567.2,8662,8449,1508206,1508206,1508206,411476150,411463681,411469915.5,615875265,615874091,615874678,173724747,720649,3599796,444979,233.1,114.5,1.916,174.825,139.86,69.93,1.508206,411.4699155,615.874678,1737.24747,7.20649,35.99796,4.44979
375,44,43,32,41,3567.2,3567.2,8662,8449,1534602,1534567,1534584.5,435892509,435919231,435905870,658713870,658687379,658700624.5,171639837,381612,559479,5050880,233.3,114.4,1.901,174.975,139.98,69.99,1.5345845,435.90587,658.7006245,1716.39837,3.81612,5.59479,50.5088
380,44,42,32,41,3567.2,3567.2,8662,8236,840143,840141,840142,376200312,376372514,376286413,561458700,561299000,561378850,226421,177951200,594681,227075,233.3,114.5,1.872,174.975,139.98,69.99,0.840142,376.286413,561.37885,2.26421,1779.512,5.94681,2.27075
385,44,43,32,40,3488.8,3567.2,8662,8236,929398,929435,929416.5,395533471,395330578,395432024.5,594738751,594932707,594835729,273936,175532268,2196019,314074,233.2,114.5,1.875,174.9,139.92,69.96,0.9294165,395.4320245,594.835729,2.73936,1755.32268,21.96019,3.14074
390,44,43,32,41,3488.8,3567.2,8662,8449,1517455,1517455,1517455,409490568,409496085,409493326.5,616991467,616989000,616990233.5,174036489,391695,3114474,1466624,233.3,114.4,1.873,174.975,139.98,69.99,1.517455,409.4933265,616.9902335,1740.36489,3.91695,31.14474,14.66624
395,45,43,33,41,3567.2,3567.2,8662,8236,1528856,1528856,1528856,434729827,434746810,434738318.5,656069777,656064900,656067338.5,171485672,347620,586448,5186034,233.4,114.4,1.875,175.05,140.04,70.02,1.528856,434.7383185,656.0673385,1714.85672,3.4762,5.86448,51.86034
400,45,42,32,40,3488.8,3567.2,8662,8236,1541608,1541608,1541608,441829405,441810156,441819780.5,668131723,668131088,668131405.5,170957579,743854,2016035,3540198,233.5,114.4,1.875,175.125,140.1,70.05,1.541608,441.8197805,668.1314055,1709.57579,7.43854,20.16035,35.40198
405,45,42,32,41,3567.2,3567.2,8449,8236,1555833,1555833,1555833,386537953,386550153,386544053,575125786,575122063,575123924.5,1881889,175966292,1255896,482870,233.5,114.4,1.878,175.125,140.1,70.05,1.555833,386.544053,575.1239245,18.81889,1759.66292,12.55896,4.8287
410,45,42,33,41,3567.2,3567.2,8662,8449,1526688,1526688,1526688,415441866,415431306,415436586,621046363,621052433,621049398,174194609,375022,2801264,489020,233.8,114.4,1.877,175.35,140.28,70.14,1.526688,415.436586,621.049398,1741.94609,3.75022,28.01264,4.8902
415,45,43,33,41,3567.2,3567.2,8662,8236,1525962,1525962,1525962,445105540,445124110,445114825,675756786,675754093,675755439.5,169564853,399204,1854627,5649202,233.6,114.4,1.874,175.2,140.16,70.08,1.525962,445.114825,675.7554395,1695.64853,3.99204,18.54627,56.49202
420,45,42,33,41,3567.2,3567.2,8449,8236,1551750,1551750,1551750,404054085,404025514,404039799.5,603582926,603584568,603583747,393249,175989134,2594033,401002,233.2,114.2,1.926,174.9,139.92,69.96,1.55175,404.0397995,603.583747,3.93249,1759.89134,25.94033,4.01002
425,45,42,33,41,3567.2,3567.2,8662,8236,1528258,1528258,1528258,421910171,421932030,421921100.5,634218817,634226617,634222717,171208216,2255300,1787445,2512788,233.4,114.4,1.874,175.05,140.04,70.02,1.528258,421.9211005,634.222717,1712.08216,22.553,17.87445,25.12788
430,45,43,33,41,3567.2,3567.2,8449,8236,351582,351574,351578,419630454,419568696,419599575,638229453,638225168,638227310.5,171473324,72459,177824,5527578,233.4,114.3,1.878,175.05,140.04,70.02,0.351578,419.599575,638.2273105,1714.73324,0.72459,1.77824,55.27578
435,45,43,33,40,3567.2,3567.2,8662,8236,1397065,1397071,1397068,396867689,396914659,396891174,595798314,595793097,595795705.5,355381,175725845,2003835,400824,233.4,114.5,1.874,175.05,140.04,70.02,1.397068,396.891174,595.7957055,3.55381,1757.25845,20.03835,4.00824
440,45,43,33,41,3567.2,3567.2,8662,8236,1531936,1531938,1531937,417674210,417674983,417674596.5,631100488,631103352,631101920,34457318,138601167,2534264,2954348,233.7,114.5,1.878,175.275,140.22,70.11,1.531937,417.6745965,631.10192,344.57318,1386.01167,25.34264,29.54348
445,45,43,33,41,3567.2,3567.2,8662,8236,1524350,1524350,1524350,400780133,400783237,400781685,599738438,599734801,599736619.5,142873276,32911130,2043900,715018,233.7,114.5,1.872,175.275,140.22,70.11,1.52435,400.781685,599.7366195,1428.73276,329.1113,20.439,7.15018
450,45,42,33,41,3567.2,3567.2,8662,8236,1531575,1531573,1531574,396493967,396520126,396507046.5,594730895,594730929,594730912,399036,175755738,1029503,2360799,233.7,114.4,1.879,175.275,140.22,70.11,1.531574,396.5070465,594.730912,3.99036,1757.55738,10.29503,23.60799
455,45,43,33,41,3567.2,3567.2,8449,8236,1565958,1565960,1565959,379778243,379765909,379772076,564073156,564070677,564071916.5,2435524,175769794,542335,423621,233.8,114.4,1.876,175.35,140.28,70.14,1.565959,379.772076,564.0719165,24.35524,1757.69794,5.42335,4.23621
460,45,43,33,41,3567.2,3567.2,8662,8449,1545386,1545386,1545386,475195110,475191089,475193099.5,732283785,732287644,732285714.5,165767340,364975,2402357,8332179,233.9,114.4,1.877,175.425,140.34,70.17,1.545386,475.1930995,732.2857145,1657.6734,3.64975,24.02357,83.32179
465,45,43,33,41,3567.2,3567.2,8449,8449,1539620,1539620,1539620,401691102,401674404,401682753,599250094,599250594,599250344,393814,175841468,1990421,472343,233.5,114.3,1.888,175.125,140.1,70.05,1.53962,401.682753,599.250344,3.93814,1758.41468,19.90421,4.72343
470,45,43,33,41,3488.8,3567.2,8662,8449,1543086,1543086,1543086,394813850,394816662,394815256,591426305,591428788,591427546.5,421419,175859932,2438292,542891,233.5,114.4,1.918,175.125,140.1,70.05,1.543086,394.815256,591.4275465,4.21419,1758.59932,24.38292,5.42891
475,45,43,33,41,3567.2,3567.2,8662,8449,1192861,1192897,1192879,410341074,410495849,410418461.5,616748651,616755943,616752297,171944334,2184968,295318,3063220,233.4,114.4,1.878,175.05,140.04,70.02,1.192879,410.4184615,616.752297,1719.44334,21.84968,2.95318,30.6322
480,45,43,33,41,3488.8,3567.2,8662,8449,555923,555887,555905,427107604,426987926,427047765,652361662,652352163,652356912.5,222601,171829809,3428880,2319405,233.5,114.3,1.877,175.125,140.1,70.05,0.555905,427.047765,652.3569125,2.22601,1718.29809,34.2888,23.19405
