Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,$1$2missC0,$1$2missC1,$1$2missC2,$1$2missC3,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr,HT0Scaled,HT1Scaled,HT2Scaled,$miss_core0_scaled,$miss_core1_scaled,$miss_core2_scaled,$miss_core3_scaled
60,43,45,34,43,3567.2,3567.2,8662,8449,1561548,1561494,1561521,12617244,12617940,12617592,14606330,14600258,14603294,487376,408594,295806,188529,207.1,114.8,1.661,155.325,124.26,62.13,1.561521,12.617592,14.603294,4.87376,4.08594,2.95806,1.88529
65,43,45,34,43,3567.2,3567.2,8662,8449,1539136,1539190,1539163,13285895,13286252,13286073.5,15249990,15256546,15253268,500238,360086,315683,257789,207.1,114.7,1.662,155.325,124.26,62.13,1.539163,13.2860735,15.253268,5.00238,3.60086,3.15683,2.57789
70,43,45,34,43,3567.2,3567.2,8662,8236,1553484,1553484,1553484,13242168,13241575,13241871.5,15320019,15320234,15320126.5,484468,352881,315108,216567,207.2,114.8,1.662,155.4,124.32,62.16,1.553484,13.2418715,15.3201265,4.84468,3.52881,3.15108,2.16567
75,43,45,34,43,3645.6,3567.2,8662,8449,1569620,1569562,1569591,15314123,15313862,15313992.5,18017201,18009861,18013531,528629,363461,295008,594316,207.2,114.7,1.662,155.4,124.32,62.16,1.569591,15.3139925,18.013531,5.28629,3.63461,2.95008,5.94316
80,43,45,34,43,3645.6,3567.2,8662,8449,1550233,1550291,1550262,14268619,14268539,14268579,17575605,17582430,17579017.5,458630,391300,349444,262363,207.3,114.6,1.665,155.475,124.38,62.19,1.550262,14.268579,17.5790175,4.5863,3.913,3.49444,2.62363
85,43,45,34,43,3567.2,3645.6,8449,8449,1532183,1532183,1532183,13333056,13332736,13332896,15178154,15178221,15178187.5,471351,419978,319651,179007,207.4,114.6,1.664,155.55,124.44,62.22,1.532183,13.332896,15.1781875,4.71351,4.19978,3.19651,1.79007
90,43,45,34,43,3567.2,3567.2,8662,8449,1044578,1044720,1044649,8265177,8237751,8251464,9932839,9947318,9940078.5,270208,226050,207461,163442,207.5,114.6,1.664,155.625,124.5,62.25,1.044649,8.251464,9.9400785,2.70208,2.2605,2.07461,1.63442
95,43,46,34,43,3567.2,3567.2,8662,8449,720311,720169,720240,8875195,8904646,8889920.5,9793756,9779166,9786461,267883,158504,179537,172264,207.2,114.6,1.673,155.4,124.32,62.16,0.72024,8.8899205,9.786461,2.67883,1.58504,1.79537,1.72264
100,43,45,34,43,3567.2,3567.2,8662,8449,1555605,1555605,1555605,12738877,12738508,12738692.5,14595662,14595998,14595830,495869,384058,319996,186734,207.1,114.6,1.712,155.325,124.26,62.13,1.555605,12.7386925,14.59583,4.95869,3.84058,3.19996,1.86734
105,43,46,34,43,3488.8,3567.2,8662,8449,1547095,1547013,1547054,16519752,16520013,16519882.5,21381972,21372313,21377142.5,394564,215737,412998,754076,207,114.5,1.664,155.25,124.2,62.1,1.547054,16.5198825,21.3771425,3.94564,2.15737,4.12998,7.54076
110,43,46,34,43,3567.2,3645.6,8662,8236,1543855,1543937,1543896,14855263,14855253,14855258,18093721,18103843,18098782,453933,400360,372376,286000,207.2,114.7,1.662,155.4,124.32,62.16,1.543896,14.855258,18.098782,4.53933,4.0036,3.72376,2.86
115,43,46,34,43,3488.8,3645.6,8662,8449,1519461,1519461,1519461,14534213,14533681,14533947,17554457,17553565,17554011,414383,219605,421044,340204,207.2,114.7,1.663,155.4,124.32,62.16,1.519461,14.533947,17.554011,4.14383,2.19605,4.21044,3.40204
120,43,46,34,43,3488.8,3567.2,8449,8236,1550131,1550131,1550131,14086840,14086558,14086699,16800794,16809177,16804985.5,417957,170119,416373,366109,207.2,114.8,1.664,155.4,124.32,62.16,1.550131,14.086699,16.8049855,4.17957,1.70119,4.16373,3.66109
125,43,46,34,43,3567.2,3567.2,8449,8236,1534883,1534883,1534883,14352925,14352917,14352921,17749415,17741859,17745637,377325,212284,403918,428221,207.3,114.7,1.662,155.475,124.38,62.19,1.534883,14.352921,17.745637,3.77325,2.12284,4.03918,4.28221
130,43,46,34,43,3645.6,3567.2,8662,8236,1540016,1540016,1540016,13757021,13757254,13757137.5,16750650,16750619,16750634.5,410333,172474,407638,372604,207.4,114.7,1.662,155.55,124.44,62.22,1.540016,13.7571375,16.7506345,4.10333,1.72474,4.07638,3.72604
135,43,46,34,43,3645.6,3567.2,8662,8236,1545668,1545614,1545641,16319654,16318203,16318928.5,20851032,20844674,20847853,397905,247340,368616,778693,207.5,114.7,1.664,155.625,124.5,62.25,1.545641,16.3189285,20.847853,3.97905,2.4734,3.68616,7.78693
140,43,46,34,43,3567.2,3567.2,8662,8236,816935,816965,816950,4166926,4131922,4149424,5799596,5805835,5802715.5,76328,41585,74657,154345,207.6,114.6,1.665,155.7,124.56,62.28,0.81695,4.149424,5.8027155,0.76328,0.41585,0.74657,1.54345
145,43,46,34,43,3567.2,3567.2,8662,8449,944683,944707,944695,14015730,14050763,14033246.5,16722517,16721135,16721826,388404,216743,363476,355664,207.1,114.7,1.703,155.325,124.26,62.13,0.944695,14.0332465,16.721826,3.88404,2.16743,3.63476,3.55664
150,43,46,34,43,3567.2,3567.2,8449,8236,1528563,1528580,1528571.5,15090233,15091319,15090776,18577559,18586704,18582131.5,366581,180278,447320,375033,207.1,114.7,1.69,155.325,124.26,62.13,1.5285715,15.090776,18.5821315,3.66581,1.80278,4.4732,3.75033
155,44,46,34,43,3567.2,3567.2,8449,8236,1533412,1533395,1533403.5,14750934,14751159,14751046.5,18111079,18103279,18107179,372175,239680,416044,380836,207.1,114.7,1.662,155.325,124.26,62.13,1.5334035,14.7510465,18.107179,3.72175,2.3968,4.16044,3.80836
160,44,46,34,43,3567.2,3567.2,8449,8449,1531013,1531013,1531013,13785703,13783082,13784392.5,16874265,16872639,16873452,376609,224774,405400,363036,207.2,114.7,1.663,155.4,124.32,62.16,1.531013,13.7843925,16.873452,3.76609,2.24774,4.054,3.63036
165,43,45,34,43,3488.8,3567.2,8662,8449,1546306,1546306,1546306,16342186,16346709,16344447.5,21397650,21405907,21401778.5,446111,183177,414535,766721,207.2,114.8,1.662,155.4,124.32,62.16,1.546306,16.3444475,21.4017785,4.46111,1.83177,4.14535,7.66721
170,43,46,34,43,3567.2,3567.2,8662,8449,1541565,1541565,1541565,13486743,13484984,13485863.5,16022020,16015559,16018789.5,496120,368312,314887,236547,207.3,114.8,1.663,155.475,124.38,62.19,1.541565,13.4858635,16.0187895,4.9612,3.68312,3.14887,2.36547
175,43,46,34,43,3567.2,3567.2,8662,8236,1553083,1553083,1553083,12960351,12957922,12959136.5,14902858,14902061,14902459.5,510016,372339,323957,196736,207.4,114.7,1.663,155.55,124.44,62.22,1.553083,12.9591365,14.9024595,5.10016,3.72339,3.23957,1.96736
180,43,46,34,43,3567.2,3567.2,8662,8236,1536753,1536683,1536718,13194143,13197823,13195983,15201430,15194147,15197788.5,504156,378550,334327,167777,207.5,114.8,1.661,155.625,124.5,62.25,1.536718,13.195983,15.1977885,5.04156,3.7855,3.34327,1.67777
185,43,46,34,43,3488.8,3567.2,8449,8236,1524881,1524951,1524916,14911436,14908950,14910193,18255802,18263751,18259776.5,388435,169712,429893,422940,207.6,114.7,1.662,155.7,124.56,62.28,1.524916,14.910193,18.2597765,3.88435,1.69712,4.29893,4.2294
190,43,46,34,43,3567.2,3567.2,8662,8236,439970,439941,439955.5,4065686,4044471,4055078.5,4950023,4950108,4950065.5,77752,21161,77558,119294,207.4,114.7,1.662,155.55,124.44,62.22,0.4399555,4.0550785,4.9500655,0.77752,0.21161,0.77558,1.19294
195,44,46,34,43,3567.2,3645.6,8449,8236,1333440,1333469,1333454.5,16368214,16391556,16379885,21696749,21702789,21699769,418242,163693,400996,772351,207,114.7,1.728,155.25,124.2,62.1,1.3334545,16.379885,21.699769,4.18242,1.63693,4.00996,7.72351
200,44,46,34,43,3567.2,3645.6,8449,8449,1539637,1539637,1539637,13793100,13791823,13792461.5,17293452,17286659,17290055.5,414119,182315,414232,379401,207.1,114.8,1.662,155.325,124.26,62.13,1.539637,13.7924615,17.2900555,4.14119,1.82315,4.14232,3.79401
205,43,46,34,43,3567.2,3567.2,8449,8449,1533304,1533304,1533304,14863756,14863471,14863613.5,17659238,17659302,17659270,397069,245205,403614,350885,207.1,114.8,1.665,155.325,124.26,62.13,1.533304,14.8636135,17.65927,3.97069,2.45205,4.03614,3.50885
210,43,46,34,43,3567.2,3567.2,8662,8236,1525060,1525060,1525060,14474340,14474811,14474575.5,17697052,17705787,17701419.5,396174,227774,427981,326567,207.2,114.9,1.662,155.4,124.32,62.16,1.52506,14.4745755,17.7014195,3.96174,2.27774,4.27981,3.26567
215,43,46,34,43,3488.8,3567.2,8662,8449,1561906,1561906,1561906,13719767,13719240,13719503.5,14967637,14959036,14963336.5,495840,421528,271646,239470,207.3,114.8,1.663,155.475,124.38,62.19,1.561906,13.7195035,14.9633365,4.9584,4.21528,2.71646,2.3947
220,43,46,34,43,3567.2,3567.2,8662,8236,1553328,1553328,1553328,12731251,12731898,12731574.5,14507614,14507809,14507711.5,484674,372298,319724,196231,207.4,114.7,1.663,155.55,124.44,62.22,1.553328,12.7315745,14.5077115,4.84674,3.72298,3.19724,1.96231
225,43,46,34,43,3488.8,3567.2,8662,8449,1560298,1560232,1560265,16447967,16449748,16448857.5,20358622,20352207,20355414.5,479960,432014,298462,632230,207.5,114.8,1.665,155.625,124.5,62.25,1.560265,16.4488575,20.3554145,4.7996,4.32014,2.98462,6.3223
230,43,46,34,44,3567.2,3567.2,8662,8449,1536756,1536822,1536789,13451083,13451826,13451454.5,16894968,16900703,16897835.5,349142,240213,395464,387175,207.5,114.7,1.662,155.625,124.5,62.25,1.536789,13.4514545,16.8978355,3.49142,2.40213,3.95464,3.87175
235,44,46,34,43,3567.2,3567.2,8449,8449,1511529,1511539,1511534,11154771,11151142,11152956.5,13456431,13494614,13475522.5,283842,161598,291471,274083,207.7,114.7,1.661,155.775,124.62,62.31,1.511534,11.1529565,13.4755225,2.83842,1.61598,2.91471,2.74083
240,43,46,34,43,3567.2,3567.2,8662,8449,225718,225646,225682,5698392,5699747,5699069.5,7684593,7640214,7662403.5,131332,121841,163190,197044,207.5,114.8,1.662,155.625,124.5,62.25,0.225682,5.6990695,7.6624035,1.31332,1.21841,1.6319,1.97044
245,43,46,34,43,3567.2,3567.2,8662,8449,1521186,1521248,1521217,15205329,15205073,15205201,18017039,18024068,18020553.5,401588,246599,375285,387798,207.2,114.9,1.716,155.4,124.32,62.16,1.521217,15.205201,18.0205535,4.01588,2.46599,3.75285,3.87798
250,43,46,34,43,3567.2,3567.2,8662,8449,1508767,1508767,1508767,14816583,14815865,14816224,17100222,17100525,17100373.5,423614,235639,410352,304648,207.2,114.8,1.661,155.4,124.32,62.16,1.508767,14.816224,17.1003735,4.23614,2.35639,4.10352,3.04648
255,44,46,34,44,3567.2,3645.6,8662,8449,1530083,1530083,1530083,16602970,16606637,16604803.5,21935307,21941437,21938372,416250,212551,386231,836189,207.3,114.9,1.665,155.475,124.38,62.19,1.530083,16.6048035,21.938372,4.1625,2.12551,3.86231,8.36189
260,43,46,34,43,3567.2,3567.2,8449,8449,1531973,1531973,1531973,15061454,15057106,15059280,16472416,16465797,16469106.5,565874,423343,487213,112595,207.3,114.9,1.662,155.475,124.38,62.19,1.531973,15.05928,16.4691065,5.65874,4.23343,4.87213,1.12595
265,43,46,34,44,3567.2,3645.6,8449,8449,1554580,1554580,1554580,13418722,13419400,13419061,15361458,15361612,15361535,507782,386167,321421,183219,207.4,114.8,1.663,155.55,124.44,62.22,1.55458,13.419061,15.361535,5.07782,3.86167,3.21421,1.83219
270,44,46,34,44,3567.2,3567.2,8662,8236,1523442,1523384,1523413,13678328,13677469,13677898.5,16689734,16682073,16685903.5,409444,222418,399844,349015,207.4,114.6,1.666,155.55,124.44,62.22,1.523413,13.6778985,16.6859035,4.09444,2.22418,3.99844,3.49015
275,44,47,34,43,3567.2,3567.2,8662,8449,1538215,1538273,1538244,14755018,14754339,14754678.5,16837700,16844494,16841097,474704,403685,356535,203434,207.6,114.8,1.662,155.7,124.56,62.28,1.538244,14.7546785,16.841097,4.74704,4.03685,3.56535,2.03434
280,44,47,34,43,3567.2,3645.6,8449,8449,1547476,1547476,1547476,13204362,13205361,13204861.5,14504800,14505527,14505163.5,542916,343389,295323,198756,207.6,114.8,1.662,155.7,124.56,62.28,1.547476,13.2048615,14.5051635,5.42916,3.43389,2.95323,1.98756
285,44,47,34,43,3567.2,3567.2,8449,8449,1245799,1245939,1245869,12620799,12592979,12606889,16874037,16887201,16880619,259519,130259,247248,706911,226.7,114.7,1.768,170.025,136.02,68.01,1.245869,12.606889,16.880619,2.59519,1.30259,2.47248,7.06911
290,44,47,34,44,3567.2,3645.6,8662,8449,506810,506670,506740,7362501,7391041,7376771,9500167,9487411,9493789,197000,94712,206708,234830,228.7,114.9,1.812,171.525,137.22,68.61,0.50674,7.376771,9.493789,1.97,0.94712,2.06708,2.3483
295,44,48,34,44,3488.8,3567.2,8449,8449,1539932,1539932,1539932,14698289,14696633,14697461,17736995,17735686,17736340.5,401684,208041,435806,339230,226.9,114.8,1.89,170.175,136.14,68.07,1.539932,14.697461,17.7363405,4.01684,2.08041,4.35806,3.3923
300,44,48,34,44,3567.2,3567.2,8662,8449,2299798,2299740,2299769,285668184,285676932,285672558,224799354,224792392,224795873,597622,11322425,28752019,2686263,226.1,114.6,1.807,169.575,135.66,67.83,2.299769,285.672558,224.795873,5.97622,113.22425,287.52019,26.86263
305,44,48,35,44,3567.2,3567.2,8662,8449,1548708,1548766,1548737,412731118,412733819,412732468.5,262234808,262242832,262238820,8420641,488832,42218093,79185484,225.8,114.8,1.862,169.35,135.48,67.74,1.548737,412.7324685,262.23882,84.20641,4.88832,422.18093,791.85484
310,44,48,35,44,3567.2,3645.6,8662,8449,1546233,1546233,1546233,299618475,299607049,299612762,200670356,200661859,200666107.5,2624043,470406,113068516,781287,226.9,114.9,1.827,170.175,136.14,68.07,1.546233,299.612762,200.6661075,26.24043,4.70406,1130.68516,7.81287
315,44,48,35,44,3567.2,3567.2,8662,8236,1529548,1529548,1529548,320746465,320750333,320748399,214695015,214699887,214697451,1642987,2560248,69172102,48839383,228.1,114.8,1.835,171.075,136.86,68.43,1.529548,320.748399,214.697451,16.42987,25.60248,691.72102,488.39383
320,44,48,35,44,3488.8,3567.2,8449,8236,1539188,1539188,1539188,469936272,469944689,469940480.5,316474725,316478408,316476566.5,552679,1895539,135310363,16961907,229.2,114.8,1.85,171.9,137.52,68.76,1.539188,469.9404805,316.4765665,5.52679,18.95539,1353.10363,169.61907
325,44,48,35,44,3567.2,3645.6,8449,8449,1521862,1521862,1521862,644977451,644968544,644972997.5,425570565,425560604,425565584.5,1461917,1975178,137869703,545399,230.2,114.8,1.847,172.65,138.12,69.06,1.521862,644.9729975,425.5655845,14.61917,19.75178,1378.69703,5.45399
330,44,48,35,44,3488.8,3567.2,8662,8449,1509410,1509410,1509410,588036964,588028031,588032497.5,394033902,394045234,394039568,5980818,474527,94352180,484452,230.5,114.7,1.85,172.875,138.3,69.15,1.50941,588.0324975,394.039568,59.80818,4.74527,943.5218,4.84452
335,44,48,35,45,3567.2,3567.2,8662,8449,865212,865212,865212,618821383,618822973,618822178,407042603,407026215,407034409,2559078,2946448,102533438,225547,230.6,114.8,1.838,172.95,138.36,69.18,0.865212,618.822178,407.034409,25.59078,29.46448,1025.33438,2.25547
340,44,49,35,44,3567.2,3567.2,8662,8449,914726,914726,914726,494960205,494969800,494965002.5,335338381,335353255,335345818,417144,374050,762108,113666739,229.3,114.7,1.847,171.975,137.58,68.79,0.914726,494.9650025,335.345818,4.17144,3.7405,7.62108,1136.66739
345,44,49,35,45,3567.2,3567.2,8449,8449,1538747,1538681,1538714,628556072,628549237,628552654.5,419046683,419038535,419042609,573823,4832936,110509633,2264874,228.3,114.6,1.859,171.225,136.98,68.49,1.538714,628.5526545,419.042609,5.73823,48.32936,1105.09633,22.64874
350,44,48,35,45,3567.2,3645.6,8662,8449,1538482,1538548,1538515,572245712,572258843,572252277.5,383819697,383828260,383823978.5,528111,1809264,125565897,2224123,227.8,114.6,1.823,170.85,136.68,68.34,1.538515,572.2522775,383.8239785,5.28111,18.09264,1255.65897,22.24123
355,44,49,35,45,3567.2,3567.2,8662,8449,1539674,1539674,1539674,576967652,576965232,576966442,390749400,390748814,390749107,519648,511392,21509933,124032623,227.7,114.7,1.822,170.775,136.62,68.31,1.539674,576.966442,390.749107,5.19648,5.11392,215.09933,1240.32623
360,44,49,35,45,3567.2,3567.2,8449,8236,1538560,1538506,1538533,654885858,654886497,654886177.5,422048002,422041633,422044817.5,785425,3009827,144774994,2340692,227.8,114.8,1.833,170.85,136.68,68.34,1.538533,654.8861775,422.0448175,7.85425,30.09827,1447.74994,23.40692
365,44,49,35,45,3567.2,3645.6,8662,8449,1523487,1523541,1523514,586471186,586464252,586467719,397208130,397213961,397211045.5,609860,461704,25122123,123192022,233.1,114.8,1.834,174.825,139.86,69.93,1.523514,586.467719,397.2110455,6.0986,4.61704,251.22123,1231.92022
370,44,49,35,45,3567.2,3567.2,8662,8449,1527140,1527140,1527140,616015635,616019548,616017591.5,408726921,408728462,408727691.5,633070,1770486,723510,145267888,233.2,114.7,1.807,174.9,139.92,69.96,1.52714,616.0175915,408.7276915,6.3307,17.70486,7.2351,1452.67888
375,44,49,35,45,3567.2,3567.2,8662,8449,1548065,1548011,1548038,628370033,628372830,628371431.5,408010497,408002354,408006425.5,3478608,538901,111823078,22957140,225,114.7,1.81,168.75,135,67.5,1.548038,628.3714315,408.0064255,34.78608,5.38901,1118.23078,229.5714
380,44,49,35,45,3567.2,3567.2,8662,8449,1532481,1532535,1532508,598415204,598410402,598412803,411115672,411111877,411113774.5,1292509,1667864,126367384,1740536,225.7,114.6,1.813,169.275,135.42,67.71,1.532508,598.412803,411.1137745,12.92509,16.67864,1263.67384,17.40536
385,44,48,35,45,3567.2,3567.2,8662,8449,387334,386778,387056,463203409,463204609,463204009,375966883,375930780,375948831.5,915450,2991435,108329465,1461451,226,114.6,1.811,169.5,135.6,67.8,0.387056,463.204009,375.9488315,9.1545,29.91435,1083.29465,14.61451
390,44,49,35,45,3567.2,3567.2,8662,8236,1374885,1375395,1375140,326188321,326192364,326190342.5,214542208,214584085,214563146.5,496339,4515002,111751682,1910079,225.7,114.6,1.895,169.275,135.42,67.71,1.37514,326.1903425,214.5631465,4.96339,45.15002,1117.51682,19.10079
395,44,49,35,45,3567.2,3567.2,8449,8449,1538305,1538351,1538328,295496763,295494360,295495561.5,202944347,202949873,202947110,465157,1685066,111144110,6495290,225.8,114.7,1.82,169.35,135.48,67.74,1.538328,295.4955615,202.94711,4.65157,16.85066,1111.4411,64.9529
400,44,49,35,45,3488.8,3645.6,8662,8449,1556797,1556797,1556797,304803790,304798768,304801279,204420263,204413254,204416758.5,2642225,470982,100433186,19479498,225.9,114.7,1.812,169.425,135.54,67.77,1.556797,304.801279,204.4167585,26.42225,4.70982,1004.33186,194.79498
405,44,49,35,45,3567.2,3567.2,8449,8449,1547901,1547901,1547901,284772016,284779992,284776004,198168621,198182131,198175376,1126977,477280,121133957,2308987,226,114.6,1.81,169.5,135.6,67.8,1.547901,284.776004,198.175376,11.26977,4.7728,1211.33957,23.08987
410,44,49,35,45,3567.2,3567.2,8662,8449,1534635,1534635,1534635,310556424,310544603,310550513.5,206562404,206549084,206555744,1610557,1920503,101940177,19764766,226,114.7,1.811,169.5,135.6,67.8,1.534635,310.5505135,206.555744,16.10557,19.20503,1019.40177,197.64766
415,44,49,35,45,3567.2,3567.2,8662,8449,1535748,1535748,1535748,294713380,294725265,294719322.5,199058496,199065561,199062028.5,535273,1809474,102146096,21829427,226.2,114.7,1.813,169.65,135.72,67.86,1.535748,294.7193225,199.0620285,5.35273,18.09474,1021.46096,218.29427
420,44,49,35,45,3567.2,3645.6,8449,8449,1521741,1521741,1521741,341694214,341685550,341689882,223683809,223684304,223684056.5,3990383,1499462,22833334,96665736,226.3,114.7,1.813,169.725,135.78,67.89,1.521741,341.689882,223.6840565,39.90383,14.99462,228.33334,966.65736
425,44,49,35,45,3567.2,3567.2,8662,8662,1561255,1561255,1561255,278595587,278604695,278600141,192098830,192097858,192098344,524140,564823,22938881,103006475,226.5,114.8,1.813,169.875,135.9,67.95,1.561255,278.600141,192.098344,5.2414,5.64823,229.38881,1030.06475
430,44,49,35,45,3567.2,3567.2,8449,8449,1311077,1311081,1311079,285300326,285437371,285368848.5,192684618,192687807,192686212.5,350132,957202,124181150,667436,226.4,114.8,1.812,169.8,135.84,67.92,1.311079,285.3688485,192.6862125,3.50132,9.57202,1241.8115,6.67436
435,44,49,35,45,3645.6,3567.2,8662,8449,443439,443435,443437,309784821,309645379,309715100,207876404,207870491,207873447.5,295785,2559578,20664500,102051335,226.3,114.7,1.814,169.725,135.78,67.89,0.443437,309.7151,207.8734475,2.95785,25.59578,206.645,1020.51335
440,44,49,35,45,3567.2,3567.2,8662,8449,1556671,1556671,1556671,319124044,319113864,319118954,211434599,211429885,211432242,3483714,470141,121582587,502072,226,114.5,1.874,169.5,135.6,67.8,1.556671,319.118954,211.432242,34.83714,4.70141,1215.82587,5.02072
445,44,49,35,45,3567.2,3567.2,8449,8449,1555663,1555663,1555663,334790265,334790992,334790628.5,220922273,220921337,220921805,1586326,3156543,120920497,497568,226.2,114.8,1.813,169.65,135.72,67.86,1.555663,334.7906285,220.921805,15.86326,31.56543,1209.20497,4.97568
450,44,49,35,45,3567.2,3567.2,8449,8449,1532757,1532757,1532757,328152815,328156927,328154871,217807525,217813119,217810322,1625654,2671706,43767381,78474187,226.3,114.7,1.813,169.725,135.78,67.89,1.532757,328.154871,217.810322,16.25654,26.71706,437.67381,784.74187
455,44,49,35,45,3567.2,3645.6,8662,8449,1533685,1533685,1533685,349195311,349203994,349199652.5,227286122,227289834,227287978,521812,5311313,98189218,22340761,226.3,114.8,1.814,169.725,135.78,67.89,1.533685,349.1996525,227.287978,5.21812,53.11313,981.89218,223.40761
460,44,49,35,45,3567.2,3567.2,8662,8449,1529685,1529685,1529685,287684546,287684732,287684639,197817118,197816660,197816889,516156,577020,124673822,2224087,226.4,114.7,1.815,169.8,135.84,67.92,1.529685,287.684639,197.816889,5.16156,5.7702,1246.73822,22.24087
465,44,49,35,46,3488.8,3567.2,8662,8449,1536160,1536160,1536160,300412796,300403211,300408003.5,208242538,208239352,208240945,1452980,551292,25209669,100729223,226.4,114.6,1.815,169.8,135.84,67.92,1.53616,300.4080035,208.240945,14.5298,5.51292,252.09669,1007.29223
470,44,49,35,45,3567.2,3567.2,8449,8449,1537686,1537686,1537686,322616893,322614380,322615636.5,213356321,213349567,213352944,1652130,2239052,122790354,467038,226.6,114.8,1.816,169.95,135.96,67.98,1.537686,322.6156365,213.352944,16.5213,22.39052,1227.90354,4.67038
475,44,49,36,46,3567.2,3567.2,8662,8449,1546864,1546864,1546864,321358323,321367866,321363094.5,214295952,214305430,214300691,1936879,1750475,120490091,1969660,226.8,114.8,1.817,170.1,136.08,68.04,1.546864,321.3630945,214.300691,19.36879,17.50475,1204.90091,19.6966
480,44,49,35,45,3567.2,3567.2,8662,8449,854557,854545,854551,294013391,293999586,294006488.5,195166144,195149190,195157667,149030,1325864,125511513,167374,226.9,114.7,1.814,170.175,136.14,68.07,0.854551,294.0064885,195.157667,1.4903,13.25864,1255.11513,1.67374
