 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 10304744 7149280 5 100 0 0  0  0  6  0  0  0  0  373  150  102  1  0 99
 0 0 0 10064508 6908044 135 3985 0 0 0 0 0  0  0  0  0  425 2582  255  1  9 91
 0 0 0 10064096 6907808 123 3606 0 0 0 0 0  2  0  0  0  438 2198  286  1  8 91
 0 0 0 10064288 6907892 123 3614 0 0 0 0 0  0  0  0  0  389 2196  245  1  9 91
 0 0 0 10064524 6908016 18 100 0 0 0  0  0  0  0  0  0  367  732   97  0  1 99
 0 0 0 10064284 6907876 116 3512 0 0 0 0 0  0  0  0  0  381 2151  242  1  8 91
 0 0 0 10064072 6907816 123 3622 0 0 0 0 0  0  0  0  0  388 2206  244  1  8 91
 0 0 0 10064276 6907912 123 3614 0 0 0 0 0  0  0  0  0  395 2185  250  1  9 91
 0 0 0 10064516 6907956 12 98 0 0  0  0  0  2  0  0  0  406  762  126  0  0 99
 0 0 0 10064252 6907856 111 3532 0 0 0 0 0  0  0  0  0  395 2157  244  1  8 91
 0 0 0 10064036 6907784 126 3626 0 0 0 0 0  0  0  0  0  392 2184  249  1  8 91
 0 0 0 10064224 6907940 129 3606 0 0 0 0 0  0  0  0  0  388 2216  241  1  9 91
 0 0 0 10064436 6907876 12 98 0 0  0  0  0  0  0  0  0  330  780   88  0  0 100
 0 0 0 10064192 6907784 111 3517 0 0 0 0 0  0  0  0  0  374 2139  244  1  8 91
 0 0 0 10063968 6907712 123 3608 0 0 0 0 0  3  0  0  0  443 2158  310  1  9 91
 0 0 0 10064184 6907808 123 3609 0 0 0 0 0  0  0  0  0  396 2232  249  1  9 91
 0 0 0 10064360 6907872 18 100 0 0 0  0  0  0  0  0  0  375  750   98  0  1 99
 0 0 0 10064120 6907712 116 3519 0 0 0 0 0  0  0  0  0  378 2177  241  1  8 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 10063916 6907656 123 3612 0 0 0 0 0  0  0  0  0  380 2240  242  1  8 91
 0 0 0 10064120 6907744 123 3624 0 0 0 0 0  0  0  0  0  386 2206  251  1  9 91
 0 0 0 10064300 6907752 12 99 0 0  0  0  0  2  0  0  0  392  801  129  0  0 99
 0 0 0 10064060 6907652 111 3527 0 0 0 0 0  0  0  0  0  383 2186  244  1  8 91
 0 0 0 10063824 6907580 126 3623 0 0 0 0 0  0  0  0  0  391 2276  293  1  9 91
 0 0 0 10064032 6907752 128 3624 0 0 0 0 0  0  0  0  0  385 2246  244  1  9 91
 0 0 0 10064216 6907656 12 98 0 0  0  0  0  0  0  0  0  370  809   91  0  0 99
 0 0 0 10063944 6907536 111 3526 0 0 0 0 0  0  0  0  0  390 2156  247  1  8 91
 0 0 0 10063700 6907444 123 3621 0 0 0 0 0  2  0  0  0  430 2251  293  1  8 91
 0 0 0 10063944 6907580 123 3629 0 0 0 0 0  0  0  0  0  399 2263  241  1  9 91
 0 0 0 10064144 6907656 18 100 0 0 0  0  0  0  0  0  0  375  771   93  0  1 99
 0 0 0 10063884 6907476 116 3525 0 0 0 0 0  0  0  0  0  377 2212  241  1  8 91
 0 0 0 10063680 6907424 123 3632 0 0 0 0 0  0  0  0  0  384 2276  244  1  8 91
 0 0 0 10063884 6907520 123 3629 0 0 0 0 0  0  0  0  0  389 2223  251  1  9 91
 0 0 0 10064088 6907540 12 99 0 0  0  0  0  2  0  0  0  386  839  129  0  1 99
 0 0 0 10063848 6907444 111 3527 0 0 0 0 0  0  0  0  0  397 2224  244  1  8 91
 0 0 0 10063632 6907388 126 3630 0 0 0 0 0  0  0  0  0  388 2223  248  1  9 91
 0 0 0 10063832 6907552 128 3626 0 0 0 0 0  0  0  0  0  392 2217  242  1  9 91
 0 0 0 10064020 6907460 12 98 0 0  0  0  0  0  0  0  0  368  720   96  0  1 99
 kthr      memory            page            disk          faults      cpu
