Time	Temp0	Temp1	Planar_Temp	VRD_0_Temp	VRD_1_Temp	Fan_1	Fan_2A	Fan_2B	Fan_3A	Fan_3B	Fan_4A	Fan_4B	Fan_5A	Fan_5B
0	24	26	22	16	18	3225	7500	5250	7500	5325	7575	5250	7950	5250
5	24	26	22	16	18	3225	7575	5250	7575	5400	7575	5250	7875	5250
10	25	27	22	16	18	3150	7575	5250	7575	5325	7575	5250	7950	5250
15	25	30	22	16	18	3150	7575	5250	7575	5325	7575	5250	7875	5250
20	24	27	22	16	18	3150	7500	5250	7500	5325	7650	5250	7950	5250
25	25	28	22	16	18	3225	7575	5250	7575	5325	7575	5250	7875	5250
30	27	28	22	16	18	3150	7575	5250	7575	5325	7575	5250	7950	5250
35	25	27	22	16	18	3150	7500	5250	7500	5400	7575	5250	7950	5250
40	26	28	22	16	18	3150	7575	5250	7575	5325	7575	5250	7950	5250
45	27	28	22	16	18	3150	7500	5250	7500	5325	7575	5250	7875	5250
50	25	27	22	16	18	3150	7575	5175	7575	5325	7575	5250	7950	5250
55	26	28	22	16	18	3150	7575	5250	7575	5325	7575	5250	7950	5250
60	28	28	22	16	18	3150	7575	5250	7575	5325	7650	5250	7875	5250
65	25	27	22	17	18	3225	7500	5250	7500	5325	7575	5250	7950	5250
70	25	29	22	17	18	3150	7575	5250	7575	5325	7575	5250	7950	5250
75	26	31	22	16	18	3150	7575	5250	7575	5325	7575	5250	7875	5250
80	25	28	22	16	18	3150	7500	5250	7500	5400	7575	5250	7950	5250
85	26	28	22	16	18	3150	7575	5250	7575	5325	7650	5250	7875	5250
90	26	30	22	17	18	3150	7500	5250	7500	5325	7575	5250	7875	5175
95	25	28	22	16	18	3150	7575	5250	7575	5325	7575	5250	7950	5250
100	26	28	22	17	18	3150	7500	5250	7500	5400	7650	5250	7875	5250
105	28	28	22	17	18	3150	7500	5175	7575	5325	7575	5250	7950	5175
110	25	28	22	17	18	3225	7575	5250	7575	5325	7575	5325	7875	5250
115	26	28	22	17	18	3150	7500	5250	7575	5325	7575	5325	7875	5250
120	28	28	22	17	18	3225	7575	5250	7500	5400	7500	5250	7950	5250
125	25	28	22	17	18	3150	7500	5250	7575	5400	7575	5250	7875	5250
130	26	29	23	17	18	3150	7500	5250	7575	5400	7575	5250	7950	5250
135	28	28	23	17	18	3150	7500	5175	7575	5325	7575	5250	7875	5175
140	25	28	23	17	18	3150	7575	5250	7500	5325	7575	5250	7950	5250
145	26	29	23	17	18	3150	7575	5250	7575	5400	7575	5250	7950	5250
150	26	31	23	17	18	3150	7500	5250	7575	5325	7500	5250	7950	5250
155	25	28	23	17	18	3150	7500	5250	7575	5400	7500	5250	7875	5250
160	26	29	23	17	18	3150	7575	5250	7500	5325	7575	5250	7950	5250
165	28	28	23	17	18	3225	7575	5250	7575	5325	7500	5325	7950	5250
170	25	28	23	17	18	3150	7575	5250	7500	5325	7575	5250	7950	5250
175	26	29	23	17	18	3225	7575	5250	7575	5325	7575	5325	7950	5250
180	28	28	23	17	18	3150	7575	5250	7575	5325	7575	5250	7950	5250
185	25	28	23	17	18	3150	7500	5175	7575	5400	7500	5250	7875	5175
190	26	29	23	17	18	3150	7575	5250	7575	5400	7575	5250	7950	5250
195	28	28	23	17	18	3225	7500	5250	7575	5325	7500	5250	7875	5250
200	25	28	23	17	18	3225	7575	5250	7575	5325	7500	5325	7950	5250
205	26	29	23	17	18	3150	7575	5250	7575	5325	7575	5250	7950	5250
210	28	29	23	17	18	3150	7500	5250	7575	5325	7500	5250	7950	5250
215	25	28	23	17	18	3150	7575	5250	7500	5400	7575	5325	7950	5250
220	26	29	23	17	18	3150	7500	5250	7575	5400	7500	5250	7875	5250
225	28	29	23	17	18	3150	7575	5250	7575	5325	7575	5325	7950	5250
230	25	28	23	17	18	3225	7575	5250	7575	5325	7575	5250	7950	5250
235	27	34	23	17	19	3150	7575	5250	7575	5400	7500	5250	7950	5250
240	28	35	23	17	19	3150	7575	5250	7575	5400	7575	5325	7875	5250
245	31	30	23	17	19	3150	7500	5250	7575	5325	7500	5250	7950	5250
250	32	34	23	17	19	3150	7575	5250	7575	5400	7575	5250	7950	5250
255	27	35	23	17	19	3150	7575	5250	7575	5400	7575	5250	7875	5250
260	31	32	23	17	19	3150	7575	5250	7575	5325	7575	5250	7950	5250
265	31	36	23	17	19	3150	7575	5250	7575	5325	7575	5325	7950	5250
270	32	32	23	18	19	3150	7575	5250	7575	5400	7500	5250	7875	5250
275	33	31	23	18	19	3225	7500	5250	7575	5400	7575	5325	7875	5250
280	33	34	23	18	19	3150	7575	5250	7500	5325	7575	5250	7875	5250
285	29	36	23	18	19	3150	7575	5250	7575	5325	7500	5325	7950	5250
290	34	31	23	18	19	3225	7575	5250	7575	5400	7575	5325	7875	5250
295	34	35	24	18	20	3150	7500	5250	7575	5325	7500	5250	7950	5250
300	34	31	24	18	20	3150	7575	5250	7575	5325	7575	5325	7950	5250
305	32	35	24	18	19	3150	7575	5250	7575	5325	7575	5250	7875	5250
310	33	37	24	18	20	3225	7575	5250	7575	5400	7575	5250	7875	5250
315	29	36	24	18	20	3150	7500	5175	7575	5325	7500	5250	7875	5250
320	29	38	24	18	20	3150	7575	5250	7500	5325	7575	5325	7950	5250
325	34	35	24	18	20	3150	7575	5250	7575	5325	7575	5250	7950	5250
330	34	32	24	18	20	3150	7575	5250	7575	5325	7500	5325	7875	5250
335	34	33	24	18	20	3150	7575	5250	7575	5400	7575	5250	7950	5325
340	35	34	24	18	20	3150	7575	5250	7575	5325	7575	5325	7950	5250
345	30	36	24	18	20	3225	7575	5250	7500	5325	7575	5250	7950	5250
350	33	36	24	18	20	3150	7500	5250	7575	5400	7575	5250	7875	5250
355	34	33	24	18	20	3150	7575	5325	7500	5400	7575	5325	7950	5250
360	30	37	24	18	20	3225	7500	5250	7575	5325	7500	5325	7950	5250
365	34	38	24	18	20	3150	7575	5250	7575	5325	7500	5250	7950	5250
370	34	32	24	18	20	3150	7500	5325	7575	5325	7500	5250	7875	5250
375	30	38	24	18	20	3150	7575	5250	7575	5325	7575	5250	7950	5250
380	32	39	25	18	20	3150	7500	5250	7575	5400	7500	5250	7950	5250
385	34	33	25	18	20	3150	7500	5250	7575	5325	7575	5250	7950	5250
390	34	33	25	18	20	3150	7575	5250	7575	5400	7575	5250	7875	5250
395	34	35	25	18	20	3150	7575	5250	7575	5325	7575	5250	7875	5250
400	35	32	25	18	20	3225	7575	5250	7575	5325	7575	5250	7875	5250
405	35	32	25	19	20	3225	7575	5250	7575	5325	7575	5250	7950	5250
410	37	34	25	19	20	3150	7500	5250	7575	5325	7575	5250	7950	5250
415	31	36	25	19	20	3150	7575	5250	7500	5325	7575	5250	7875	5250
420	35	32	25	19	20	3150	7575	5250	7575	5400	7575	5250	7950	5250
425	36	34	25	19	20	3150	7575	5250	7500	5325	7575	5250	7950	5175
430	35	31	25	19	20	3150	7500	5250	7575	5400	7575	5250	7875	5250
435	33	35	25	19	20	3150	7575	5250	7575	5325	7575	5325	7875	5250
440	33	36	25	19	20	3150	7575	5250	7575	5325	7575	5250	7950	5250
445	31	36	25	19	20	3225	7500	5250	7575	5400	7575	5250	7950	5250
450	34	38	25	18	20	3150	7575	5250	7575	5325	7575	5250	7875	5250
455	31	37	25	18	20	3225	7500	5325	7575	5325	7575	5250	7950	5250
460	32	36	25	18	20	3150	7575	5250	7575	5400	7575	5250	7950	5250
465	34	38	25	18	20	3150	7575	5325	7575	5325	7575	5325	7950	5250
470	35	33	25	18	20	3150	7575	5175	7500	5325	7575	5250	7950	5250
475	31	36	25	18	20	3150	7500	5250	7575	5325	7500	5250	7950	5250
480	35	36	25	18	20	3150	7575	5250	7575	5325	7575	5325	7875	5250
485	30	37	25	18	20	3150	7500	5250	7575	5400	7500	5250	7875	5250
490	31	37	25	18	20	3150	7575	5250	7575	5400	7575	5325	7950	5250
495	33	38	25	18	20	3150	7575	5250	7575	5400	7575	5250	7950	5250
500	30	38	25	18	20	3150	7575	5250	7575	5325	7575	5250	7950	5250
505	31	37	25	18	20	3225	7575	5250	7575	5325	7500	5250	7875	5250
510	32	38	25	18	20	3225	7575	5250	7575	5400	7575	5325	7950	5250
515	34	33	25	18	20	3150	7500	5250	7575	5400	7500	5325	7950	5250
520	30	37	25	18	20	3150	7500	5250	7575	5325	7500	5250	7950	5250
525	34	36	25	18	20	3150	7575	5250	7500	5325	7575	5250	7950	5250
530	30	38	25	18	20	3150	7575	5250	7575	5325	7575	5250	7950	5250
535	35	35	25	18	20	3150	7500	5250	7575	5325	7500	5250	7950	5250
540	32	38	25	18	20	3225	7575	5250	7500	5325	7575	5250	7950	5250
545	34	33	25	18	20	3150	7575	5250	7500	5325	7575	5250	7875	5250
550	32	36	25	18	20	3150	7500	5250	7575	5325	7500	5325	7875	5250
555	32	38	25	18	20	3150	7575	5250	7500	5400	7575	5325	7950	5250
560	32	35	25	18	20	3150	7500	5325	7575	5400	7500	5250	7950	5250
565	33	37	25	18	20	3225	7575	5250	7500	5325	7575	5250	7875	5250
570	31	38	25	18	20	3150	7575	5325	7575	5400	7500	5250	7950	5250
575	35	33	25	18	20	3150	7500	5250	7575	5325	7575	5250	7950	5250
580	33	39	26	18	20	3150	7575	5250	7500	5325	7575	5325	7875	5250
585	35	33	26	18	20	3150	7575	5250	7500	5400	7575	5325	7950	5250
590	31	37	26	18	20	3150	7575	5250	7575	5325	7575	5325	7950	5250
595	35	36	26	18	20	3150	7575	5250	7500	5325	7575	5325	7950	5250
600	30	37	26	18	20	3150	7500	5250	7575	5325	7500	5250	7875	5250
605	30	38	26	18	20	3150	7500	5250	7575	5325	7500	5325	7875	5250
610	34	36	26	18	20	3150	7575	5250	7500	5325	7575	5325	7950	5250
615	32	35	26	18	20	3150	7500	5250	7575	5400	7575	5250	7950	5250
620	35	33	26	18	20	3225	7575	5250	7575	5400	7575	5325	7875	5250
625	33	38	26	18	20	3150	7575	5250	7575	5325	7575	5325	7875	5250
630	30	38	26	18	20	3150	7500	5250	7575	5400	7500	5250	7950	5250
635	30	38	26	18	20	3225	7575	5250	7575	5400	7575	5325	7875	5250
640	32	38	26	18	20	3150	7575	5250	7500	5325	7575	5250	7950	5250
645	29	39	26	18	20	3150	7575	5250	7575	5325	7575	5250	7950	5250
650	30	39	26	18	21	3150	7500	5250	7575	5325	7575	5250	7950	5250
655	31	40	25	18	21	3225	7500	5250	7575	5400	7575	5325	7950	5250
660	29	39	25	18	21	3150	7575	5250	7500	5325	7575	5250	7950	5250
665	33	35	25	18	21	3225	7575	5250	7575	5325	7575	5250	7875	5250
670	34	35	25	18	20	3150	7575	5250	7575	5325	7575	5250	7875	5250
675	34	33	25	18	20	3150	7575	5250	7575	5325	7575	5325	7950	5250
680	32	39	26	18	20	3225	7500	5325	7575	5325	7575	5325	7875	5325
685	29	38	25	18	20	3150	7575	5250	7500	5325	7575	5250	7950	5250
690	29	38	25	18	20	3150	7575	5250	7575	5400	7500	5250	7950	5250
695	35	37	25	18	20	3150	7500	5250	7575	5325	7500	5250	7950	5250
700	33	34	25	18	20	3150	7575	5250	7575	5325	7575	5250	7875	5250
705	30	37	25	18	20	3150	7575	5175	7500	5325	7575	5250	7875	5175
710	32	38	25	18	20	3150	7500	5250	7575	5400	7575	5325	7950	5250
715	29	38	25	18	20	3150	7575	5250	7500	5400	7575	5250	7875	5250
720	29	39	25	18	20	3150	7500	5325	7575	5325	7500	5250	7950	5250
725	32	39	25	18	21	3150	7500	5250	7575	5325	7500	5250	7950	5250
