time,cpu,FSB,L2miss
2,0,21585946,
4,1,,9485
4,0,,27567
6,0,1007346,
8,0,,329843
10,0,9687716,
12,1,,29666
14,1,3806832,
16,1,,584382
18,1,1478704,
18,0,1482228,
20,1,,31918
22,0,17873154,
24,0,,12440
26,0,814019,
26,1,837442,
28,1,,326980
28,0,,204639
30,1,9684172,
32,1,,10803
34,0,3562892,
34,1,3573854,
36,0,,520252
38,1,442092,
40,1,,46599
40,0,,28511
42,1,17705318,
44,1,,9008
46,0,2011856,
48,1,,314567
50,1,10939032,
52,1,,73215
54,0,3523244,
54,1,3535720,
56,1,,548615
58,1,180882,
60,0,,28810
60,1,,37456
62,1,17634960,
64,1,,22889
66,0,863352,
68,0,,314706
70,1,9609464,
72,1,,22236
74,1,4308834,
74,0,4316448,
76,1,,539928
78,0,1426294,
80,0,,126468
82,1,17714820,
84,0,,16860
86,1,771594,
86,0,773798,
88,0,,262173
90,0,9669604,
92,0,,37772
94,1,3902076,
96,0,,509056
98,0,487474,
100,0,,33482
102,0,17661320,
104,0,,35782
106,0,2077952,
106,1,2111510,
108,1,,339502
110,0,10834454,
112,1,,25982
114,0,4139668,
114,1,4149662,
116,1,,495707
118,1,169984,
120,1,,31695
122,0,17520584,
122,3,,17520784
124,1,,9388
126,0,1000814,
128,0,,241496
130,0,9718822,
132,0,,54315
134,1,4537801,
136,0,,628198
138,0,1386038,
140,0,,123335
142,0,17791334,
144,0,,16767
146,0,831900,
146,1,871026,
148,0,,199956
150,0,9609726,
152,0,,29940
154,0,4591879,
154,1,4600759,
156,0,,576280
158,1,640966,
160,1,,36410
160,0,,42175
162,0,17541230,
164,0,,46208
166,0,2112539,
168,0,,384157
170,0,11056912,
172,0,,34088
174,0,4789740,
174,1,4802420,
176,0,,575389
178,0,238038,
180,0,,34586
182,0,17545354,
184,0,,4863
184,1,,26051
186,0,903144,
186,1,998530,
188,0,,322822
190,0,9605495,
192,1,,50253
194,1,5934626,
196,1,,617476
198,1,1474814,
200,1,,131147
202,1,17582708,
204,0,,3397
204,1,,19888
206,0,960188,
206,1,955760,
208,0,,318164
210,0,9326988,
212,1,,34059
214,1,5624800,
216,1,,580764
218,1,540114,
220,0,,40759
222,1,17559095,
224,0,,58227
226,1,2032532,
226,0,2104328,
228,0,,340126
230,0,9929776,
232,0,,24685
234,0,6003946,
234,1,6020138,
236,0,,559581
238,1,257018,
240,1,,47392
242,0,17617792,
244,0,,5968
246,0,838106,
248,1,,340370
250,0,8462272,
252,1,,9219
254,0,7152814,
254,1,7172491,
256,0,,466864
258,0,1459688,
258,1,1461800,
260,1,,37276
262,0,17764034,
264,0,,11144
266,0,784028,
266,1,858548,
268,0,,382613
268,1,,281850
270,0,8036823,
272,0,,34883
274,1,6974972,
276,0,,423118
278,0,786842,
280,1,,45917
282,0,18035348,
284,1,,5994
284,0,,60296
286,0,2115730,
288,0,,371354
290,0,8803057,
292,1,,23868
294,1,7219516,
296,1,,386634
298,0,316118,
300,0,,37699
302,0,40988398,
304,0,,33774
306,0,1491380,
306,1,1574418,
308,0,,341852
310,0,20931734,
312,1,,390893
314,0,9595180,
314,1,9602600,
316,0,,1908051
318,1,33210040,
318,0,33216848,
320,0,,1788989
322,1,41770974,
322,0,41771218,
324,0,,2173718
326,1,29167568,
328,1,,551284
330,1,32680874,
332,1,,1485580
334,1,26656746,
336,1,,2466617
338,0,32659358,
340,1,,19650
342,0,41188859,
344,0,,160486
346,1,28904786,
346,0,28968362,
348,0,,548715
350,0,34849952,
352,1,,60201
352,0,,1698928
354,0,30462328,
354,1,30515082,
356,1,,1212156
356,0,,1760666
358,1,21024512,
358,0,21029652,
360,0,,1885732
362,1,31757251,
364,1,,382219
364,0,,1802118
366,0,32427546,
368,0,,1860251
370,0,36519502,
372,1,,1971631
374,1,29523722,
376,1,,2345554
376,0,,1017273
378,0,26423618,
380,0,,2002257
382,0,32679170,
382,1,32720164,
384,1,,1963968
386,0,34068912,
386,1,34145928,
388,0,,1701010
390,1,43155724,
390,0,43165960,
392,0,,1539217
394,0,28491276,
396,0,,1415462
396,1,,1775904
398,0,26635754,
400,0,,23252
400,1,,2476407
402,1,31861872,
404,1,,2053355
406,0,28141906,
406,1,28147530,
408,1,,2217042
408,0,,85955
410,1,48042034,
412,0,,451825
412,1,,1493667
414,0,26067398,
414,1,26066492,
416,1,,2088909
418,1,34328028,
420,1,,1778151
422,1,36840090,
424,0,,432125
426,0,27805344,
426,1,27880842,
