 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 9848384 6760280 122 2848 0 0 0 0 10  2  7  0  0  440 1774  293 13  7 80
 0 0 0 9731632 6587416 179 4279 0 0 0 0  0  0  0  0  0  459 2723  264  1 10 89
 0 0 0 9731428 6587280 135 3622 0 0 0 0  0  0  0  0  0  407 2104  259  1  7 93
 0 0 0 9731220 6587176 164 3761 0 0 0 0  0  0  0  0  0  390 2239  261  1  9 91
 0 0 0 9731216 6587156 170 3921 0 0 0 0  0  2  0  0  0  470 2328  303  1 10 89
 0 0 0 9731636 6587324 136 3613 0 0 0 0  0  0  0  0  0  404 2133  256  1  7 92
 0 0 0 9731220 6587156 153 3765 0 0 0 0  0  0  0  0  0  400 2249  261  1  9 91
 0 0 0 9731196 6587136 170 3926 0 0 0 0  0  0  0  0  0  405 2314  262  1  9 90
 0 0 0 9731440 6587300 156 3770 0 0 0 0  0  0  0  0  0  412 2307  257  1 10 89
 0 0 0 9731400 6587188 139 3610 0 0 0 0  0  0  0  0  0  398 2110  256  1  6 93
 0 0 0 9731196 6587136 170 3923 0 0 0 0  0  2  0  0  0  422 2314  306  1  9 90
 0 0 0 9731496 6587272 153 3771 0 0 0 0  0  0  0  0  0  405 2248  256  1 10 89
 0 0 0 9731364 6587164 136 3622 0 0 0 0  0  0  0  0  0  408 2074  256  1  7 93
 0 0 0 9731160 6587096 153 3771 0 0 0 0  0  0  0  0  0  406 2194  259  1  9 91
 0 0 0 9731156 6587128 172 3921 0 0 0 0  0  0  0  0  0  399 2320  262  1 10 89
 0 0 0 9731468 6587220 139 3617 0 0 0 0  0  0  0  0  0  393 2097  257  1  7 92
 0 0 0 9731164 6587100 153 3772 0 0 0 0  0  2  0  0  0  412 2212  302  1  9 91
 0 0 0 9731160 6587100 170 3930 0 0 0 0  0  0  0  0  0  401 2389  303  1  9 90
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 9731336 6587212 153 3768 0 0 0 0  0  0  0  0  0  414 2270  262  1 10 89
 0 0 0 9731352 6587140 135 3610 0 0 0 0  0  0  0  0  0  395 2057  256  1  6 93
 0 0 0 9731148 6587124 172 3926 0 0 0 0  0  0  0  0  0  408 2307  263  1  9 90
 0 0 0 9731388 6587216 157 3769 0 0 0 0  0  0  0  0  0  371 2279  255  1 10 89
 0 0 0 9731348 6587136 136 3623 0 0 0 0  0  2  0  0  0  427 2114  302  1  7 92
 0 0 0 9731124 6587060 153 3760 0 0 0 0  0  0  0  0  0  397 2277  256  1  9 91
 0 0 0 9731092 6587044 170 3921 0 0 0 0  0  0  0  0  0  397 2378  259  1 10 89
 0 0 0 9731504 6587184 135 3621 0 0 0 0  0  0  0  0  0  408 2126  254  1  7 92
 0 0 0 9731096 6587076 153 3766 0 0 0 0  0  0  0  0  0  400 2292  259  1  9 91
 0 0 0 9731096 6587048 176 3940 0 0 0 0  0  0  0  0  0  411 2388  270  1  9 90
 0 0 0 9731340 6587156 153 3763 0 0 0 0  0  2  0  0  0  438 2293  299  1 10 89
 0 0 0 9731300 6587088 136 3626 0 0 0 0  0  0  0  0  0  421 2154  252  1  6 93
 0 0 0 9731096 6587036 170 3925 0 0 0 0  0  0  0  0  0  415 2375  268  1  9 90
 0 0 0 9731300 6587128 153 3789 0 0 0 0  0  0  0  0  0  405 2297  259  1 10 89
 0 0 0 9731296 6587124 135 3626 0 0 0 0  0  0  0  0  0  419 2189  254  1  7 92
 0 0 0 9731084 6587036 158 3774 0 0 0 0  0  0  0  0  0  392 2310  258  1  9 91
 0 0 0 9731040 6586980 170 3934 0 0 0 0  0  2  0  0  0  467 2358  302  1 10 90
