Time	Temp0	Temp1	Planar_Temp	VRD_0_Temp	VRD_1_Temp	Fan_1	Fan_2A	Fan_2B	Fan_3A	Fan_3B	Fan_4A	Fan_4B	Fan_5A	Fan_5B
0	24	27	22	16	18	3150	7575	5250	7575	5325	7500	5325	7875	5250
5	27	28	22	16	18	3150	7575	5250	7575	5400	7575	5250	7950	5250
10	24	27	22	16	18	3150	7575	5250	7575	5325	7500	5250	7950	5250
15	24	27	22	16	18	3150	7575	5250	7575	5400	7575	5250	7875	5250
20	28	28	22	16	18	3150	7500	5250	7500	5325	7575	5250	7950	5250
25	25	27	22	16	18	3150	7575	5250	7575	5325	7500	5325	7950	5250
30	25	27	22	16	18	3150	7575	5175	7575	5325	7575	5250	7875	5325
35	27	29	22	16	18	3150	7575	5250	7575	5325	7575	5250	7950	5250
40	25	27	22	16	18	3150	7575	5175	7575	5325	7575	5325	7875	5250
45	25	27	22	16	18	3150	7575	5250	7575	5400	7575	5250	7950	5250
50	27	29	22	16	18	3150	7575	5250	7575	5400	7575	5250	7950	5250
55	25	27	22	16	18	3150	7575	5250	7575	5325	7575	5250	7950	5250
60	25	27	22	16	18	3150	7575	5250	7575	5400	7575	5250	7950	5250
65	27	29	22	16	18	3150	7575	5250	7575	5400	7500	5250	7875	5250
70	25	27	22	16	18	3150	7575	5250	7575	5325	7575	5250	7950	5250
75	25	28	22	16	18	3225	7575	5250	7575	5325	7575	5325	7875	5250
80	26	31	22	16	18	3150	7500	5250	7500	5325	7575	5250	7875	5250
85	25	28	22	16	18	3225	7575	5250	7575	5325	7575	5250	7950	5250
90	25	28	22	16	18	3225	7500	5175	7500	5325	7575	5250	7950	5175
95	28	29	22	16	18	3150	7575	5250	7575	5400	7575	5250	7875	5250
100	25	28	22	16	18	3225	7575	5250	7575	5325	7500	5250	7875	5250
105	25	28	23	16	18	3150	7575	5250	7575	5325	7500	5250	7875	5250
110	27	30	23	16	18	3225	7575	5250	7575	5400	7575	5325	7950	5250
115	25	28	23	16	18	3150	7575	5250	7575	5325	7500	5250	7875	5250
120	25	28	23	16	18	3150	7500	5250	7500	5400	7575	5250	7950	5250
125	28	29	23	16	18	3150	7575	5250	7575	5325	7500	5250	7950	5250
130	25	27	23	16	18	3150	7500	5250	7500	5325	7575	5250	7950	5250
135	25	28	23	16	18	3150	7500	5250	7500	5400	7575	5250	7950	5250
140	27	30	23	16	18	3150	7575	5250	7575	5325	7500	5250	7875	5250
145	25	28	23	16	18	3150	7500	5250	7500	5325	7575	5250	7950	5250
150	25	28	23	16	18	3150	7500	5250	7575	5400	7575	5325	7950	5250
