 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6361860 7372440 130 1578 15 0 0 0 36 2  0  0  0  559 1458  368 12  3 85
 0 0 0 6784136 7793604 144 2103 0 0 0 0  0  0  0  0  0  584 1859  266  0  3 97
 0 0 0 6783864 7793460 144 1830 0 0 0 0  0  0  0  0  0  563 1504  352  0  3 97
 0 0 0 6783832 7793432 144 1825 0 1 1 0  0  0  0  0  0  544 1490  341  0  3 97
 0 0 0 6784116 7793568 143 1825 0 0 0 0  0  0  0  0  0  540 1497  344  0  3 97
 0 0 0 6783832 7793432 143 1823 0 0 0 0  0  0  0  0  0  539 1486  339  0  3 97
 0 0 0 6784116 7793564 144 1827 0 0 0 0  0  0  0  0  0  541 1504  338  0  3 97
 0 0 0 6783860 7793456 144 1825 0 0 0 0  0  0  0  0  0  544 1485  347  0  3 97
 0 0 0 6784116 7793564 144 1826 0 1 1 0  0  0  0  0  0  556 1503  341  0  3 97
 0 0 0 6783840 7793444 109 1306 0 0 0 0  0  1  0  0  0  525 1257  302  0  3 97
 0 0 0 6784092 7793540 35 520 0 0  0  0  0  0  0  0  0  483  768  276  0  0 100
 0 0 0 6783808 7793408 144 1826 0 0 0 0  0  0  0  0  0  546 1487  322  0  3 97
 0 0 0 6784092 7793544 144 1826 0 0 0 0  0  0  0  0  0  546 1504  353  0  3 97
 0 0 0 6783808 7793408 144 1823 0 0 0 0  0  0  0  0  0  545 1548  395  0  3 97
 0 0 0 6784092 7793540 144 1826 0 1 1 0  0  0  0  0  0  542 1500  337  0  3 97
 0 0 0 6783836 7793432 144 1824 0 0 0 0  0  1  0  0  0  564 1486  358  0  3 97
 0 0 0 6784092 7793536 144 1826 0 0 0 0  0  0  0  0  0  551 1503  354  0  3 97
 0 0 0 6783840 7793428 144 1824 0 0 0 0  0  0  0  0  0  545 1485  340  0  3 97
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6783808 7793396 144 1826 0 0 0 0  0  0  0  0  0  548 1503  349  0  3 97
 0 0 0 6784092 7793532 88 1008 0 0 0  0  0  0  0  0  0  497 1124  292  0  3 97
 0 0 0 6784068 7793520 56 817 0 0  0  0  0  0  0  0  0  498  903  282  0  1 99
 0 0 0 6783784 7793372 144 1828 0 1 1 0  0  1  0  0  0  555 1492  334  0  3 97
 0 0 0 6784068 7793504 143 1824 0 0 0 0  0  0  0  0  0  541 1497  335  0  3 97
 0 0 0 6783812 7793396 144 1824 0 0 0 0  0  0  0  0  0  539 1489  321  0  3 97
 0 0 0 6784068 7793504 144 1825 0 0 0 0  0  0  0  0  0  541 1502  340  0  3 97
 0 0 0 6783816 7793392 144 1825 0 0 0 0  0  0  0  0  0  539 1486  343  0  3 97
 0 0 0 6783784 7793364 144 1826 0 1 1 0  0  0  0  0  0  567 1500  346  0  3 97
 0 0 0 6784068 7793496 144 1825 0 0 0 0  0  1  0  0  0  561 1500  331  0  3 97
 0 0 0 6783784 7793360 144 1824 0 0 0 0  0  0  0  0  0  534 1499  322  0  3 97
 0 0 0 6784068 7793496 88 1008 0 0 0  0  0  0  0  0  0  500 1114  298  0  2 97
 0 0 0 6784068 7793492 56 818 0 0  0  0  0  0  0  0  0  476  915  279  0  1 99
 0 0 0 6783812 7793384 144 1826 0 0 0 0  0  0  0  0  0  577 1486  416  0  3 97
 0 0 0 6784048 7793480 144 1823 0 0 0 0  0  1  0  0  0  570 1497  344  0  3 96
 0 0 0 6783792 7793364 144 1826 0 1 1 0  0  1  0  0  0  551 1487  331  0  3 97
 0 0 0 6783760 7793332 144 1826 0 0 0 0  0  0  0  0  0  551 1503  357  0  3 97
 0 0 0 6784044 7793460 144 1824 0 0 0 0  0  0  0  0  0  560 1491  361  0  3 97
 0 0 0 6783760 7793328 144 1826 0 0 0 0  0  0  0  0  0  558 1568  412  0  3 97
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6784044 7793464 144 1827 0 0 0 0  0  0  0  0  0  537 1491  335  0  3 97
 0 0 0 6783788 7793356 144 1821 0 1 1 0  0  0  0  0  0  553 1496  323  0  3 96
 0 0 0 6784044 7793464 88 1011 0 0 0  0  0  1  0  0  0  525 1108  297  0  2 98
 0 0 0 6784044 7793460 56 816 0 0  0  0  0  0  0  0  0  495  927  296  0  1 99
 0 0 0 6783792 7793348 144 1827 0 0 0 0  0  0  0  0  0  517 1491  263  0  3 97
 0 0 0 6783760 7793320 144 1825 0 0 0 0  0  0  0  0  0  557 1501  366  0  3 97
 0 0 0 6784024 7793444 144 1822 0 0 0 0  0  0  0  0  0  530 1486  321  0  3 97
 0 0 0 6783736 7793300 144 1827 0 1 1 0  0  0  0  0  0  548 1501  336  0  3 97
 0 0 0 6784020 7793428 144 1826 0 0 0 0  0  1  0  0  0  577 1486  370  0  3 97
 0 0 0 6783764 7793316 143 1824 0 0 0 0  0  0  0  0  0  544 1501  344  0  3 97
 0 0 0 6784016 7793420 144 1827 0 0 0 0  0  0  0  0  0  580 1488  418  0  3 97
 0 0 0 6783764 7793312 144 1825 0 0 0 0  0  0  0  0  0  534 1502  329  0  3 97
 0 0 0 6784016 7793420 88 1007 0 0 0  0  0  0  0  0  0  506 1092  301  0  2 98
 0 0 0 6783732 7793288 56 817 0 1  1  0  0  0  0  0  0  504  934  300  0  1 99
 0 0 0 6784016 7793424 144 1825 0 0 0 0  0  1  0  0  0  558 1488  375  0  3 97
 0 0 0 6783732 7793288 144 1825 0 0 0 0  0  0  0  0  0  546 1501  354  0  3 97
 0 0 0 6784016 7793420 144 1824 0 0 0 0  0  0  0  0  0  521 1487  318  0  3 97
 0 0 0 6783760 7793308 143 1826 0 0 0 0  0  0  0  0  0  533 1502  337  0  3 97
 0 0 0 6783996 7793404 144 1825 0 0 0 0  0  0  0  0  0  555 1492  365  0  3 97
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6783740 7793288 144 1827 0 1 1 0  0  0  0  0  0  544 1501  335  0  3 97
 0 0 0 6783708 7793256 143 1824 0 0 0 0  0  1  0  0  0  565 1487  356  0  3 97
 0 0 0 6783992 7793392 144 1826 0 0 0 0  0  0  0  0  0  563 1503  381  0  3 97
 0 0 0 6783708 7793260 88 1007 0 0 0  0  0  0  0  0  0  506 1079  305  0  2 98
 0 0 0 6781304 7790812 85 1814 0 1 1  0  0  0  0  0  0  522 2779  352  3  2 96
 0 0 0 6730004 7738820 306 6179 578 23 12 0 0 52 0 0 0 3497 5407  362 16  4 80
 0 0 0 6625032 7633504 144 5567 0 1 1 0  0  1  0  0  0  548 1672  306 25  4 72
 0 0 0 6610348 7618644 144 1827 2 0 0 0  0  1  0  0  0  590 1491  299 25  3 72
 0 0 0 6598456 7606752 143 3152 1 0 0 0  0  2  0  0  0  648 2172  307 25  4 72
 0 0 0 6569904 7578088 144 2599 0 0 0 0  0  1  0  0  0  577 1871  293 25  3 72
 0 0 0 6566824 7574828 144 1931 0 0 0 0  0  0  0  0  0  583 1560  305 25  3 72
 0 0 0 6564468 7572516 143 1929 0 0 0 0  0  0  0  0  0  575 1544  299 25  3 72
 0 0 0 6559172 7567008 144 2124 1 1 1 0  0  1  0  0  0  558 1637  298 25  3 72
 0 0 0 6557524 7565532 88 1012 0 0 0  0  0  3  0  0  0  513 1061  256 25  2 73
 0 0 0 6557240 7565104 56 856 0 0  0  0  0  0  0  0  0  505  986  254 25  2 73
 0 0 0 6556924 7564760 143 1843 0 0 0 0  0  0  0  0  0  512 1496  299 25  3 72
 0 0 0 6556404 7564364 144 1828 0 0 0 0  0  0  0  0  0  514 1509  302 25  3 72
 0 0 0 6556372 7564328 143 1826 0 0 0 0  0  0  0  0  0  527 1483  294 25  3 72
 0 0 0 6556656 7564464 144 1825 0 1 1 0  0  2  0  0  0  527 1500  303 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6556372 7564324 144 1826 0 0 0 0  0  1  0  0  0  538 1492  302 25  3 72
 0 0 0 6556596 7564452 143 1824 0 0 0 0  0  0  0  0  0  533 1500  302 25  3 72
 0 0 0 6555964 7563992 143 1860 0 0 0 0  0  0  0  0  0  520 1505  300 25  3 72
 0 0 0 6555780 7563664 144 1833 0 0 0 0  0  0  0  0  0  525 1508  305 25  3 72
 0 0 0 6555496 7563492 17 98 0  0  0  0  0  0  0  0  0  425  641  211 25  1 74
 0 0 0 6555748 7563588 127 1729 0 1 1 0  0  0  0  0  0  531 1386  303 25  2 73
 0 0 0 6555464 7563444 143 1825 0 0 0 0  0  2  0  0  0  522 1485  266 25  3 72
