Time CPU_0_Temp CPU_1_Temp Ambient_Temp0 Ambient_Temp1 Blower_Fan_0 Blower_Fan_1 Axial_Fan_0 Axial_Fan_1
0 42 44 33 42 3567.200 3567.200 8662 8449
5 41 44 33 42 3488.800 3567.200 8662 8449
10 41 44 33 41 3567.200 3567.200 8662 8449
15 42 43 33 42 3567.200 3567.200 8662 8449
20 42 43 33 42 3567.200 3567.200 8662 8449
25 41 44 33 42 3567.200 3567.200 8449 8236
30 41 44 33 42 3567.200 3567.200 8662 8449
35 41 43 33 42 3567.200 3645.600 8662 8449
40 42 43 33 42 3567.200 3567.200 8662 8449
45 41 44 33 42 5997.600 5801.600 8662 8449
50 41 43 33 41 3567.200 3645.600 8662 8449
55 41 43 33 41 3567.200 3567.200 8662 8449
60 41 43 33 42 3567.200 3567.200 8662 8449
65 41 43 33 42 3567.200 3567.200 8662 8449
70 41 43 33 41 3567.200 3567.200 8662 8449
75 41 43 33 41 3567.200 3645.600 8662 8449
80 41 43 33 41 3567.200 3567.200 8662 8449
85 41 43 33 41 3567.200 3567.200 8662 8449
90 41 43 33 41 3488.800 3567.200 8449 8449
95 41 43 33 41 3567.200 3645.600 8662 8449
100 41 43 32 41 3567.200 3567.200 8662 8449
105 41 43 33 41 3567.200 3567.200 8662 8449
110 41 43 32 41 3488.800 3567.200 8662 8236
115 41 43 32 42 3567.200 3645.600 8662 8449
120 41 43 33 41 3488.800 3567.200 8662 8449
125 41 43 33 41 3488.800 3567.200 8662 8236
130 41 43 32 41 3488.800 3567.200 8662 8449
135 41 43 33 41 3488.800 3567.200 8449 8449
140 41 43 33 41 3567.200 3567.200 8662 8449
145 41 43 32 41 3567.200 3567.200 8662 8449
150 41 43 32 41 3567.200 3567.200 8662 8449
155 41 43 32 41 3567.200 3567.200 8662 8449
160 41 43 33 41 3567.200 3567.200 8449 8449
165 41 43 32 41 3567.200 3567.200 8449 8662
170 41 43 32 41 3567.200 3567.200 8662 8449
175 41 43 32 41 3567.200 3567.200 8449 8449
180 41 43 32 41 3488.800 3567.200 8662 8662
185 41 43 32 41 3567.200 3567.200 8449 8449
190 41 43 32 41 3567.200 3567.200 8662 8449
195 41 43 32 41 3567.200 3567.200 8449 8449
200 41 43 32 41 3567.200 3567.200 8662 8449
205 41 43 32 41 3567.200 3567.200 8662 8449
210 41 43 32 41 3567.200 3567.200 8662 8449
215 41 43 32 41 3567.200 3567.200 8662 8449
220 41 43 32 41 3567.200 3645.600 8662 8449
225 41 43 32 41 3567.200 3567.200 8662 8449
230 41 43 32 41 3567.200 3645.600 8662 8449
235 41 43 32 41 3567.200 3567.200 8662 8449
240 41 43 32 41 3488.800 3567.200 8449 8449
245 41 43 32 41 3567.200 3567.200 8662 8449
250 41 44 32 41 3567.200 3567.200 8662 8449
255 41 43 32 41 3567.200 3567.200 8662 8449
260 41 43 32 41 3567.200 3567.200 8449 8449
265 41 43 32 41 3488.800 3567.200 8662 8449
270 42 43 32 41 3567.200 3567.200 8449 8449
275 41 45 32 41 3567.200 3567.200 8662 8449
280 41 45 32 41 3567.200 3567.200 8662 8449
285 41 45 32 41 3567.200 3567.200 8662 8449
290 41 45 32 42 3567.200 3567.200 8449 8449
295 41 45 32 42 3488.800 3567.200 8662 8449
300 41 46 32 42 3567.200 3567.200 8449 8662
305 41 45 32 42 3567.200 3567.200 8662 8449
310 41 46 32 42 3567.200 3567.200 8875 8449
315 41 46 32 42 3567.200 3567.200 8662 8662
320 41 46 32 42 3567.200 3567.200 8662 8449
325 41 47 32 43 3488.800 3645.600 8662 8662
330 41 46 32 43 3567.200 3567.200 8662 8449
335 41 47 32 43 3488.800 3567.200 8662 8449
340 41 47 32 43 3567.200 3645.600 8662 8449
345 41 46 32 43 3567.200 3567.200 8449 8449
350 41 47 32 43 3567.200 3567.200 8662 8449
355 41 47 32 43 3567.200 3567.200 8449 8449
360 41 46 32 43 3567.200 3567.200 8662 8662
365 41 47 32 43 3567.200 3567.200 8662 8449
370 41 47 32 43 3567.200 3567.200 8662 8449
375 41 46 32 43 3567.200 3567.200 8662 8449
380 41 47 32 43 3488.800 3567.200 8662 8449
385 41 47 32 43 3567.200 3567.200 8662 8449
390 41 48 32 44 3567.200 3567.200 8662 8236
395 41 47 32 44 3567.200 3567.200 8662 8449
400 41 47 32 44 3567.200 3567.200 8662 8449
405 41 47 32 44 3567.200 3567.200 8662 8662
410 41 48 32 44 3567.200 3567.200 8662 8449
415 41 47 32 44 3567.200 3567.200 8662 8449
420 41 47 32 44 3567.200 3567.200 8662 8449
425 41 47 32 44 3567.200 3567.200 8449 8449
430 41 48 32 44 3567.200 3645.600 8662 8236
435 41 48 32 44 3567.200 3567.200 8662 8449
440 41 46 32 44 3488.800 3567.200 8662 8449
445 41 48 32 44 3567.200 3567.200 8662 8449
450 41 47 32 44 3567.200 3567.200 8662 8662
455 41 48 32 44 3567.200 3567.200 8662 8449
460 41 48 32 44 3567.200 3567.200 8662 8449
465 41 48 32 44 3567.200 3567.200 8662 8662
470 41 48 32 44 3567.200 3567.200 8449 8236
475 41 48 32 44 3567.200 3567.200 8662 8449
480 41 48 32 44 3567.200 3567.200 8662 8449
485 41 48 32 44 3567.200 3567.200 8662 8236
490 41 48 32 44 3488.800 3567.200 8662 8449
495 41 48 32 44 3567.200 3567.200 8662 8236
500 41 48 32 44 3567.200 3567.200 8449 8449
505 41 48 32 44 3645.600 3567.200 8662 8449
510 41 48 32 44 3567.200 3567.200 8662 8449
515 41 48 32 44 3567.200 3567.200 8662 8449
520 41 47 32 44 3567.200 3567.200 8662 8449
525 41 48 32 44 3488.800 3567.200 8662 8449
530 42 48 32 44 3567.200 3567.200 8662 8449
535 42 48 32 44 3567.200 3567.200 8662 8236
540 41 48 32 44 3567.200 3567.200 8662 8449
545 41 48 32 45 3567.200 3567.200 8662 8449
550 42 48 32 44 3567.200 3567.200 8662 8449
555 41 48 32 44 3567.200 3567.200 8662 8449
560 42 48 33 44 3567.200 3567.200 8449 8449
565 42 49 33 44 3567.200 3567.200 8662 8236
570 42 48 32 45 3567.200 3645.600 8449 8449
575 42 48 33 45 3567.200 3567.200 8662 8236
580 42 48 33 45 3567.200 3645.600 8662 8449
585 42 48 33 45 3567.200 3567.200 8449 8449
590 42 49 33 45 3567.200 3567.200 8875 8449
595 42 49 33 45 3567.200 3567.200 8662 8449
600 42 49 33 45 3567.200 3567.200 8662 8449
605 42 49 33 45 3488.800 3567.200 8449 8449
610 42 49 33 45 3488.800 3645.600 8449 8449
615 42 48 33 45 3567.200 3567.200 8662 8449
620 42 49 33 45 3567.200 3567.200 8662 8449
625 42 49 33 45 3567.200 3567.200 8449 8449
630 42 49 33 45 3567.200 3567.200 8449 8449
635 42 49 33 45 3567.200 3567.200 8662 8449
640 42 49 33 45 3567.200 3567.200 8662 8449
645 42 49 33 45 3567.200 3567.200 8662 8449
650 42 49 33 45 3567.200 3567.200 8662 8449
655 42 48 33 45 3567.200 3645.600 8449 8449
660 42 49 33 45 3488.800 3567.200 8449 8236
665 42 49 33 45 3567.200 3567.200 8662 8449
670 42 49 33 45 3567.200 3567.200 8662 8449
675 42 49 33 45 3567.200 3567.200 8662 8449
