time,offcore_req,l2_cache_miss,offcore_req_scaled,l2_cache_miss_scaled,Temp0,Temp1,Temp2,Ambient_Temp0,Temp3,Ambient_Temp1,Ambient_Temp2,Planar_Temp,Temp4,Temp5,Temp6,FAN_MOD_1A_RPM,FAN_MOD_2A_RPM,FAN_MOD_3A_RPM,FAN_MOD_4A_RPM,FAN_MOD_5A_RPM,FAN_MOD_6A_RPM,FAN_MOD_1B_RPM,FAN_MOD_2B_RPM,FAN_MOD_3B_RPM,FAN_MOD_4B_RPM,FAN_MOD_5B_RPM,FAN_MOD_6B_RPM,Watts,InputDCPwr,AllPwrExtBd,ProcPwrUnc,ProcPwr,disk_read_kbytes,disk_write_kbytes
110,16853481,12440950,1.6853481,1.244095,53,60,38,29,36,27,14,39,28,30,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1576,1260.8,945.6,47.28,47.28,0,18.1
120,17808272,13448381,1.7808272,1.3448381,53,60,38,30,36,27,14,39,28,30,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1391,1112.8,834.6,41.73,41.73,0,0
130,21116043,14536448,2.1116043,1.4536448,53,60,38,29,36,27,14,39,28,30,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1392,1113.6,835.2,41.76,41.76,0,0
140,6362515,4603502,0.6362515,0.4603502,56,60,38,29,36,27,14,39,28,30,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1554,1243.2,932.4,46.62,46.62,0,19.6
150,3703426,2595487,0.3703426,0.2595487,57,60,38,29,36,27,14,39,28,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1433,1146.4,859.8,42.99,42.99,0,0
160,14309043,9651907,1.4309043,0.9651907,57,60,38,29,36,27,14,39,28,29,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1384,1107.2,830.4,41.52,41.52,0,0
170,22438624,15537343,2.2438624,1.5537343,57,60,38,29,36,27,14,39,28,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1501,1200.8,900.6,45.03,45.03,0,20.6
180,16723837,12751797,1.6723837,1.2751797,57,60,38,29,36,27,14,39,28,30,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1493,1194.4,895.8,44.79,44.79,0,0
190,2230801,1736800,0.2230801,0.17368,56,60,38,29,36,27,14,39,28,29,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1534,1227.2,920.4,46.02,46.02,0,0
200,21425081,14050469,2.1425081,1.4050469,57,59,38,29,35,27,14,39,28,30,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1380,1104,828,41.4,41.4,0,21.8
210,23808027,16643308,2.3808027,1.6643308,53,60,38,29,36,27,15,39,28,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1547,1237.6,928.2,46.41,46.41,0,0
220,8225435,6815824,0.8225435,0.6815824,57,58,38,29,35,27,14,39,28,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1493,1194.4,895.8,44.79,44.79,0,0
230,24015975,17007561,2.4015975,1.7007561,57,58,38,29,36,27,14,39,28,30,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1541,1232.8,924.6,46.23,46.23,0,27.2
240,20680471,14261616,2.0680471,1.4261616,54,60,38,29,35,27,15,39,28,30,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1378,1102.4,826.8,41.34,41.34,0,0
250,19741597,14111338,1.9741597,1.4111338,53,60,38,29,35,27,14,39,28,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1548,1238.4,928.8,46.44,46.44,0,0
260,15695285,11074974,1.5695285,1.1074974,53,60,38,29,36,27,14,39,28,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1543,1234.4,925.8,46.29,46.29,0,22.8
270,4296562,2854350,0.4296562,0.285435,53,60,38,29,35,27,14,39,28,30,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1540,1232,924,46.2,46.2,0,0
280,24703855,17584534,2.4703855,1.7584534,53,60,38,29,36,27,14,39,28,29,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1377,1101.6,826.2,41.31,41.31,0,0
290,10343214,6373227,1.0343214,0.6373227,53,60,38,29,35,27,14,39,28,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1377,1101.6,826.2,41.31,41.31,0,94.1
300,16696496,12267432,1.6696496,1.2267432,57,57,38,29,36,27,14,39,28,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1476,1180.8,885.6,44.28,44.28,0,0
310,22877224,16180779,2.2877224,1.6180779,52,60,38,29,35,27,14,39,28,29,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1731,1384.8,1038.6,51.93,51.93,0,0
320,14285033,10647695,1.4285033,1.0647695,52,61,38,29,35,27,14,39,28,29,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1654,1323.2,992.4,49.62,49.62,0,6227.4
330,16739793,11942693,1.6739793,1.1942693,51,61,38,29,35,27,14,39,29,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1688,1350.4,1012.8,50.64,50.64,0,0
340,7076210,4953816,0.707621,0.4953816,48,61,38,29,36,27,14,39,29,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1606,1284.8,963.6,48.18,48.18,0,0
350,29860563,22725987,2.9860563,2.2725987,49,58,38,29,36,27,14,39,29,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1652,1321.6,991.2,49.56,49.56,0,169.3
360,35589598,28058299,3.5589598,2.8058299,48,61,38,29,36,27,15,39,29,29,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1608,1286.4,964.8,48.24,48.24,0,0
370,47299398,35795615,4.7299398,3.5795615,49,57,38,29,36,27,15,39,29,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1789,1431.2,1073.4,53.67,53.67,0,0
380,27797001,19335073,2.7797001,1.9335073,49,58,38,29,36,27,15,39,29,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1729,1383.2,1037.4,51.87,51.87,0,106.5
390,19018869,13399905,1.9018869,1.3399905,47,60,38,30,36,27,15,39,30,29,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1648,1318.4,988.8,49.44,49.44,0,0
400,13670245,10927387,1.3670245,1.0927387,49,60,38,30,36,27,15,39,30,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1608,1286.4,964.8,48.24,48.24,0,0
410,38442910,29976937,3.844291,2.9976937,48,61,38,29,36,27,15,39,30,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1618,1294.4,970.8,48.54,48.54,0,120.5
420,46769286,34898001,4.6769286,3.4898001,45,60,38,29,36,27,15,39,30,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1638,1310.4,982.8,49.14,49.14,0,0
430,50669377,37562103,5.0669377,3.7562103,46,61,38,30,36,27,15,39,30,29,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1669,1335.2,1001.4,50.07,50.07,0,0
440,34608655,26826800,3.4608655,2.68268,46,61,38,30,36,27,15,39,30,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1613,1290.4,967.8,48.39,48.39,0,205.3
450,25620342,17335632,2.5620342,1.7335632,45,61,38,30,36,27,15,39,30,29,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1665,1332,999,49.95,49.95,0,0
460,40669671,30860481,4.0669671,3.0860481,45,61,38,30,36,27,15,39,30,29,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1642,1313.6,985.2,49.26,49.26,0,0
470,12698908,8261052,1.2698908,0.8261052,47,58,38,30,36,27,15,39,30,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1840,1472,1104,55.2,55.2,0,136.5
480,45328967,34459112,4.5328967,3.4459112,44,59,38,30,36,27,15,39,30,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1669,1335.2,1001.4,50.07,50.07,0,0
490,40189983,30659975,4.0189983,3.0659975,42,60,38,30,36,27,15,39,30,29,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1700,1360,1020,51,51,0,0
500,48360158,37674419,4.8360158,3.7674419,47,60,38,30,36,27,15,39,30,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1716,1372.8,1029.6,51.48,51.48,0,136.5
510,61320677,43536892,6.1320677,4.3536892,46,58,38,30,36,27,15,39,30,29,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1817,1453.6,1090.2,54.51,54.51,0,0
520,78916748,56778945,7.8916748,5.6778945,46,60,38,30,36,27,15,39,30,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1629,1303.2,977.4,48.87,48.87,0,0
530,161411905,111820486,16.1411905,11.1820486,45,61,38,30,36,27,15,39,30,29,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1682,1345.6,1009.2,50.46,50.46,0,136.7
540,22177427,15359447,2.2177427,1.5359447,45,60,38,30,36,27,15,39,30,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1798,1438.4,1078.8,53.94,53.94,0,0
550,20413483,14230326,2.0413483,1.4230326,44,61,38,30,36,27,15,39,31,29,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1699,1359.2,1019.4,50.97,50.97,0,0
560,55603444,38446576,5.5603444,3.8446576,47,54,38,30,36,27,15,39,30,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1579,1263.2,947.4,47.37,47.37,0,292.8
570,51887436,34251667,5.1887436,3.4251667,51,53,38,30,36,27,15,39,30,30,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1669,1335.2,1001.4,50.07,50.07,0,0
580,47708545,32407695,4.7708545,3.2407695,51,53,38,30,36,27,15,39,30,30,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1571,1256.8,942.6,47.13,47.13,0,0
590,51522389,34349623,5.1522389,3.4349623,52,52,38,30,36,27,15,39,30,30,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1674,1339.2,1004.4,50.22,50.22,0,529.4
600,60411768,41789343,6.0411768,4.1789343,52,52,38,30,36,27,15,39,30,30,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1571,1256.8,942.6,47.13,47.13,0,0
610,59797388,41309119,5.9797388,4.1309119,52,51,38,30,36,27,15,39,30,30,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1625,1300,975,48.75,48.75,0,0
620,72792793,49855704,7.2792793,4.9855704,52,51,38,30,36,27,15,39,29,31,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1562,1249.6,937.2,46.86,46.86,0,100
630,71774333,49338820,7.1774333,4.933882,52,51,38,30,36,27,15,39,29,31,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1556,1244.8,933.6,46.68,46.68,0,0
640,63120526,42423145,6.3120526,4.2423145,52,50,39,30,36,27,15,39,29,31,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1802,1441.6,1081.2,54.06,54.06,0,0
650,47300260,33213430,4.730026,3.321343,53,50,38,30,36,27,15,39,29,31,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1653,1322.4,991.8,49.59,49.59,0,100.4
660,57640707,39712227,5.7640707,3.9712227,53,49,38,30,36,27,15,39,29,31,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1567,1253.6,940.2,47.01,47.01,0,0
670,45340165,30669392,4.5340165,3.0669392,54,49,38,30,36,27,15,39,29,31,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1683,1346.4,1009.8,50.49,50.49,0,0
680,64543794,43532093,6.4543794,4.3532093,50,49,38,30,36,27,15,39,29,31,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1643,1314.4,985.8,49.29,49.29,0,183.6
690,69356771,46554824,6.9356771,4.6554824,54,48,38,30,36,27,15,39,28,31,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1591,1272.8,954.6,47.73,47.73,0,0
700,55420702,38229725,5.5420702,3.8229725,51,49,38,30,36,27,15,39,29,31,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1767,1413.6,1060.2,53.01,53.01,0,0
710,99603191,58866552,9.9603191,5.8866552,55,48,38,30,36,27,15,39,28,31,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1564,1251.2,938.4,46.92,46.92,0,101.3
720,474879839,226527489,47.4879839,22.6527489,51,48,38,30,36,27,15,39,29,32,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1571,1256.8,942.6,47.13,47.13,0,0
730,85822571,43033894,8.5822571,4.3033894,51,48,38,30,36,27,15,39,29,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1817,1453.6,1090.2,54.51,54.51,0,0
740,91168670,48673170,9.116867,4.867317,53,48,38,30,36,27,15,39,29,32,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1724,1379.2,1034.4,51.72,51.72,0,619.7
750,52719222,40245404,5.2719222,4.0245404,51,48,38,29,36,27,15,39,29,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1575,1260,945,47.25,47.25,0,0
760,90734978,46743548,9.0734978,4.6743548,55,48,38,30,36,27,15,39,29,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1568,1254.4,940.8,47.04,47.04,0,0
770,92555930,50772434,9.255593,5.0772434,56,47,38,30,36,27,15,39,29,32,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1687,1349.6,1012.2,50.61,50.61,0,655.8
780,44964774,33001212,4.4964774,3.3001212,56,47,38,30,36,27,15,39,28,32,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1739,1391.2,1043.4,52.17,52.17,0,0
790,104780661,56071545,10.4780661,5.6071545,53,46,38,30,36,27,14,39,29,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1750,1400,1050,52.5,52.5,0,0
800,88649170,47463838,8.864917,4.7463838,56,46,38,30,36,27,15,39,29,32,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1590,1272,954,47.7,47.7,0,526
810,54680726,39088983,5.4680726,3.9088983,56,46,38,30,36,27,15,39,28,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1587,1269.6,952.2,47.61,47.61,0,0
820,105799604,57520991,10.5799604,5.7520991,52,46,38,29,36,27,15,39,28,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1719,1375.2,1031.4,51.57,51.57,0,0
830,88098263,50143068,8.8098263,5.0143068,56,46,38,29,36,27,15,39,28,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1583,1266.4,949.8,47.49,47.49,0,512.9
840,53842897,36710046,5.3842897,3.6710046,55,46,38,30,36,27,15,39,28,32,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1901,1520.8,1140.6,57.03,57.03,0,0
850,107888515,57414651,10.7888515,5.7414651,52,46,38,29,36,27,15,39,29,32,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1749,1399.2,1049.4,52.47,52.47,0,0
860,75066274,41091916,7.5066274,4.1091916,56,45,38,29,36,27,15,39,28,32,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1607,1285.6,964.2,48.21,48.21,0,512.5
870,61789602,41441256,6.1789602,4.1441256,53,46,39,30,36,27,15,39,28,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1569,1255.2,941.4,47.07,47.07,0,0
880,108030092,58776124,10.8030092,5.8776124,56,45,38,29,36,27,15,39,29,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1632,1305.6,979.2,48.96,48.96,0,0
890,79363881,45190514,7.9363881,4.5190514,57,47,38,30,36,27,15,39,28,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1639,1311.2,983.4,49.17,49.17,0,512.9
900,47146074,30238354,4.7146074,3.0238354,57,47,38,29,36,27,15,39,28,32,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1564,1251.2,938.4,46.92,46.92,0,0
910,108569324,59995645,10.8569324,5.9995645,56,47,38,29,36,27,14,39,28,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1776,1420.8,1065.6,53.28,53.28,0,0
920,72272088,39678502,7.2272088,3.9678502,55,47,38,29,36,27,14,39,28,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1754,1403.2,1052.4,52.62,52.62,0,513.1
930,53759317,35824715,5.3759317,3.5824715,57,47,38,29,36,27,15,39,28,32,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1582,1265.6,949.2,47.46,47.46,0,0
940,108251610,58914804,10.825161,5.8914804,53,47,38,29,36,27,15,39,28,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1646,1316.8,987.6,49.38,49.38,0,0
950,66123696,36879197,6.6123696,3.6879197,57,46,38,29,36,27,15,39,28,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1643,1314.4,985.8,49.29,49.29,0,513.8
960,54189937,34984145,5.4189937,3.4984145,57,47,38,29,36,27,14,39,28,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1577,1261.6,946.2,47.31,47.31,0,0
970,96137800,49936309,9.61378,4.9936309,57,46,38,29,36,27,15,39,28,33,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1668,1334.4,1000.8,50.04,50.04,0,0
980,59572370,33002329,5.957237,3.3002329,56,46,38,29,36,27,14,39,28,33,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1578,1262.4,946.8,47.34,47.34,0,539.7
990,54115163,32693292,5.4115163,3.2693292,57,47,38,29,36,27,14,39,28,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1599,1279.2,959.4,47.97,47.97,0,0
1000,107382732,58868099,10.7382732,5.8868099,57,46,38,29,36,27,14,39,28,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1579,1263.2,947.4,47.37,47.37,0,0
1010,55920214,31307046,5.5920214,3.1307046,57,46,38,29,36,27,14,39,27,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1559,1247.2,935.4,46.77,46.77,0,514.7
1020,62799693,38398001,6.2799693,3.8398001,57,47,38,29,36,27,14,39,27,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1597,1277.6,958.2,47.91,47.91,0,0
1030,88916459,45359056,8.8916459,4.5359056,57,46,38,29,36,27,14,39,27,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1577,1261.6,946.2,47.31,47.31,0,0
1040,58063005,34548838,5.8063005,3.4548838,57,45,38,29,36,27,14,39,27,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1654,1323.2,992.4,49.62,49.62,0,515
1050,72509423,43820607,7.2509423,4.3820607,54,46,38,29,36,27,14,39,27,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1579,1263.2,947.4,47.37,47.37,0,0
1060,105923408,58336447,10.5923408,5.8336447,57,46,38,29,36,26,14,39,27,33,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1605,1284,963,48.15,48.15,0,0
1070,58024516,35160625,5.8024516,3.5160625,57,46,38,29,36,27,14,39,27,33,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1758,1406.4,1054.8,52.74,52.74,0,520
1080,71718859,42552906,7.1718859,4.2552906,57,46,38,29,36,27,14,39,27,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1593,1274.4,955.8,47.79,47.79,0,0
1090,101989171,54956093,10.1989171,5.4956093,58,45,38,29,36,27,14,39,27,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1637,1309.6,982.2,49.11,49.11,0,0
1100,63267523,40003599,6.3267523,4.0003599,54,46,38,29,36,26,14,39,27,33,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1627,1301.6,976.2,48.81,48.81,0,516
1110,75041757,44204201,7.5041757,4.4204201,58,46,38,29,36,27,14,39,27,33,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1617,1293.6,970.2,48.51,48.51,0,0
1120,99887855,54064437,9.9887855,5.4064437,58,45,38,29,36,27,14,39,27,33,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1588,1270.4,952.8,47.64,47.64,0,0
1130,50746856,32044174,5.0746856,3.2044174,56,46,38,29,36,27,14,39,27,33,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1666,1332.8,999.6,49.98,49.98,0,521.1
1140,75049323,41792140,7.5049323,4.179214,53,46,38,29,36,27,14,39,28,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1616,1292.8,969.6,48.48,48.48,0,0
1150,99892040,53776034,9.989204,5.3776034,58,45,38,29,36,27,14,39,27,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1578,1262.4,946.8,47.34,47.34,0,0
1160,46936558,30829299,4.6936558,3.0829299,58,45,38,29,36,27,14,39,27,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1622,1297.6,973.2,48.66,48.66,0,529.2
1170,80413640,44447546,8.041364,4.4447546,53,46,38,29,36,27,14,39,27,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1570,1256,942,47.1,47.1,0,0
1180,106254658,57613458,10.6254658,5.7613458,57,45,38,29,36,26,14,39,27,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1607,1285.6,964.2,48.21,48.21,0,0
1190,41984385,28463105,4.1984385,2.8463105,58,45,38,29,36,27,14,39,27,33,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1573,1258.4,943.8,47.19,47.19,0,516
1200,110165003,63530596,11.0165003,6.3530596,57,46,38,29,36,27,14,39,27,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1739,1391.2,1043.4,52.17,52.17,0,0
1210,87866431,44173250,8.7866431,4.417325,57,46,38,29,36,26,14,39,27,33,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1572,1257.6,943.2,47.16,47.16,0,0
1220,32165260,22897096,3.216526,2.2897096,57,46,38,29,36,26,14,39,27,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1579,1263.2,947.4,47.37,47.37,0,516.3
1230,86155724,46619614,8.6155724,4.6619614,57,46,38,29,36,26,14,39,27,33,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1618,1294.4,970.8,48.54,48.54,0,0
1240,88698986,44796775,8.8698986,4.4796775,58,46,38,29,36,26,14,39,27,33,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1576,1260.8,945.6,47.28,47.28,0,0
1250,43420431,30799840,4.3420431,3.079984,58,46,38,29,36,26,14,39,27,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1578,1262.4,946.8,47.34,47.34,0,516.6
1260,111873580,62848020,11.187358,6.284802,54,46,38,29,36,26,14,39,27,33,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1923,1538.4,1153.8,57.69,57.69,0,0
1270,94324391,51019693,9.4324391,5.1019693,58,46,38,29,36,26,14,39,27,33,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1574,1259.2,944.4,47.22,47.22,0,0
