Time Temp Temp Temp Ambient_Temp Temp Ambient_Temp Ambient_Temp Planar_Temp IOH_THERMTRIP CPU_Temp_Interf Temp Temp Temp FAN_MOD_1A_RPM FAN_MOD_2A_RPM FAN_MOD_3A_RPM FAN_MOD_4A_RPM FAN_MOD_5A_RPM FAN_MOD_6A_RPM FAN_MOD_1B_RPM FAN_MOD_2B_RPM FAN_MOD_3B_RPM FAN_MOD_4B_RPM FAN_MOD_5B_RPM FAN_MOD_6B_RPM Fan_Redundancy et
0 -56 -60 38 30 35 27 15 39 5Dh 76h 28 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
5 -57 -58 38 30 35 27 15 39 5Dh 76h 28 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
10 -57 -58 38 30 35 27 15 39 5Dh 76h 28 29 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
15 -56 -60 38 29 35 27 15 39 5Dh 76h 28 29 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
20 -57 -59 38 29 36 27 15 39 5Dh 76h 28 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
25 -57 -57 38 29 36 27 15 39 5Dh 76h 28 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
30 -57 -57 38 29 36 27 15 39 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
35 -53 -60 38 29 35 27 16 39 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
40 -57 -57 38 29 36 27 16 39 5Dh 76h 28 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
45 -53 -59 38 29 36 27 16 39 5Dh 76h 28 30 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
50 -53 -60 38 29 36 27 16 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
55 -53 -60 38 30 36 27 16 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
60 -57 -57 38 29 36 27 16 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
65 -57 -57 38 29 36 27 16 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
70 -53 -59 38 29 36 27 16 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
75 -54 -59 38 29 36 27 16 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
80 -57 -57 38 29 36 27 16 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
85 -56 -57 38 30 36 27 16 38 5Dh 76h 29 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
90 -57 -57 38 30 36 27 16 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
95 -55 -58 38 30 36 27 16 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
100 -57 -57 38 30 36 27 16 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
105 -57 -56 38 29 36 27 16 38 5Dh 76h 28 30 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
110 -57 -56 38 29 36 27 16 38 5Dh 76h 28 31 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
115 -57 -56 38 29 36 27 16 38 5Dh 76h 28 31 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
120 -53 -59 38 30 36 27 16 38 5Dh 76h 28 31 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
125 -57 -56 38 30 36 27 16 38 5Dh 76h 28 31 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
130 -57 -56 38 30 36 27 16 38 5Dh 76h 28 31 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
135 -56 -56 38 30 36 27 16 38 5Dh 76h 28 31 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
140 -57 -55 38 30 36 27 16 38 5Dh 76h 28 31 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
145 -57 -56 38 30 36 27 16 38 5Dh 76h 28 31 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
150 -53 -59 38 30 36 27 16 38 5Dh 76h 28 31 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
155 -56 -56 38 30 36 27 16 38 5Dh 76h 29 31 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
160 -57 -56 38 30 36 27 16 38 5Dh 76h 28 31 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
165 -57 -55 38 30 36 27 16 38 5Dh 76h 28 31 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
170 -57 -55 38 30 36 27 16 38 5Dh 76h 28 31 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 3
175 -57 -56 38 30 36 27 16 38 5Dh 76h 28 31 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
180 -53 -58 38 30 36 27 16 38 5Dh 76h 28 31 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
185 -52 -58 38 30 36 27 17 38 5Dh 76h 29 31 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
190 -55 -56 38 30 36 27 17 38 5Dh 76h 29 31 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
195 -55 -58 38 30 36 27 17 38 5Dh 76h 29 31 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
200 -52 -59 38 30 36 27 17 38 5Dh 76h 29 31 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
205 -52 -59 38 30 36 27 17 38 5Dh 76h 29 30 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
210 -52 -59 38 30 36 28 17 38 5Dh 76h 29 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
215 -54 -52 38 30 36 28 17 38 5Dh 76h 29 31 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 11
220 -56 -53 38 30 36 28 17 38 5Dh 76h 29 32 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
225 -56 -52 38 30 36 28 17 38 5Dh 76h 29 32 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
230 -52 -52 38 30 36 28 17 38 5Dh 76h 29 32 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
235 -56 -51 38 30 36 28 17 38 5Dh 76h 29 32 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
240 -56 -51 38 30 36 27 17 38 5Dh 76h 29 33 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 3
245 -56 -50 39 30 36 28 17 38 5Dh 76h 29 33 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 11
